địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
Trảng Bàng,16/02/2022,43.0,83.0,22.0,7.0,45.0,0.0,83.0,Vừa Phải
Trảng Bàng,17/02/2022,48.0,92.0,33.0,12.0,24.0,0.0,92.0,Vừa Phải
Trảng Bàng,18/02/2022,52.0,78.0,26.0,10.0,24.0,0.0,78.0,Vừa Phải
Trảng Bàng,19/02/2022,36.0,78.0,29.0,10.0,24.0,0.0,78.0,Vừa Phải
Trảng Bàng,20/02/2022,44.0,84.0,44.0,10.0,24.0,0.0,84.0,Vừa Phải
Trảng Bàng,21/02/2022,39.0,80.0,20.0,9.0,25.0,0.0,80.0,Vừa Phải
Trảng Bàng,22/02/2022,38.0,61.0,23.0,10.0,25.0,0.0,61.0,Vừa Phải
Trảng Bàng,23/02/2022,26.0,53.0,25.0,5.0,25.0,0.0,53.0,Vừa Phải
Trảng Bàng,24/02/2022,27.0,56.0,26.0,4.0,25.0,0.0,56.0,Vừa Phải
Trảng Bàng,25/02/2022,25.0,64.0,29.0,8.0,25.0,0.0,64.0,Vừa Phải
Trảng Bàng,26/02/2022,28.0,67.0,33.0,10.0,25.0,0.0,67.0,Vừa Phải
Trảng Bàng,27/02/2022,30.0,78.0,31.0,7.0,26.0,0.0,78.0,Vừa Phải
Trảng Bàng,28/02/2022,37.0,100.0,33.0,9.0,26.0,0.0,100.0,Vừa Phải
Trảng Bàng,01/03/2022,51.0,107.0,35.0,12.0,26.0,0.0,107.0,Không tốt cho người nhạy cảm
Trảng Bàng,02/03/2022,66.0,87.0,22.0,12.0,27.0,0.0,87.0,Vừa Phải
Trảng Bàng,03/03/2022,51.0,99.0,35.0,10.0,27.0,0.0,99.0,Vừa Phải
Trảng Bàng,04/03/2022,53.0,94.0,43.0,11.0,28.0,0.0,94.0,Vừa Phải
Trảng Bàng,05/03/2022,49.0,86.0,33.0,10.0,28.0,0.0,86.0,Vừa Phải
Trảng Bàng,06/03/2022,43.0,92.0,28.0,9.0,29.0,0.0,92.0,Vừa Phải
Trảng Bàng,07/03/2022,47.0,95.0,37.0,14.0,29.0,0.0,95.0,Vừa Phải
Trảng Bàng,08/03/2022,51.0,115.0,30.0,9.0,29.0,0.0,115.0,Không tốt cho người nhạy cảm
Trảng Bàng,09/03/2022,62.0,127.0,33.0,12.0,29.0,0.0,127.0,Không tốt cho người nhạy cảm
Trảng Bàng,10/03/2022,64.0,134.0,37.0,11.0,29.0,0.0,134.0,Không tốt cho người nhạy cảm
Trảng Bàng,11/03/2022,66.0,128.0,30.0,15.0,30.0,0.0,128.0,Không tốt cho người nhạy cảm
Trảng Bàng,12/03/2022,76.0,125.0,43.0,24.0,30.0,0.0,125.0,Không tốt cho người nhạy cảm
Trảng Bàng,13/03/2022,98.0,86.0,33.0,10.0,30.0,0.0,98.0,Vừa Phải
Trảng Bàng,14/03/2022,42.0,81.0,36.0,9.0,30.0,0.0,81.0,Vừa Phải
Trảng Bàng,15/03/2022,39.0,53.0,21.0,12.0,30.0,0.0,53.0,Vừa Phải
Trảng Bàng,16/03/2022,22.0,32.0,31.0,17.0,30.0,0.0,32.0,Tốt
Trảng Bàng,17/03/2022,21.0,28.0,25.0,10.0,29.0,0.0,29.0,Tốt
Trảng Bàng,18/03/2022,31.0,56.0,53.0,11.0,29.0,0.0,56.0,Vừa Phải
Trảng Bàng,19/03/2022,29.0,34.0,24.0,12.0,29.0,0.0,34.0,Tốt
Trảng Bàng,20/03/2022,25.0,22.0,21.0,10.0,29.0,0.0,29.0,Tốt
Trảng Bàng,21/03/2022,18.0,25.0,21.0,18.0,29.0,0.0,29.0,Tốt
Trảng Bàng,22/03/2022,15.0,26.0,32.0,22.0,29.0,0.0,32.0,Tốt
Trảng Bàng,23/03/2022,13.0,30.0,19.0,10.0,29.0,0.0,30.0,Tốt
Trảng Bàng,24/03/2022,10.0,68.0,18.0,15.0,29.0,0.0,68.0,Vừa Phải
Trảng Bàng,25/03/2022,34.0,66.0,35.0,11.0,29.0,0.0,66.0,Vừa Phải
Trảng Bàng,26/03/2022,30.0,56.0,24.0,7.0,29.0,0.0,56.0,Vừa Phải
Trảng Bàng,27/03/2022,23.0,62.0,62.0,9.0,29.0,0.0,62.0,Vừa Phải
Trảng Bàng,28/03/2022,34.0,55.0,26.0,10.0,29.0,0.0,55.0,Vừa Phải
Trảng Bàng,29/03/2022,22.0,48.0,20.0,9.0,29.0,0.0,48.0,Tốt
Trảng Bàng,30/03/2022,20.0,55.0,24.0,8.0,29.0,0.0,55.0,Vừa Phải
Trảng Bàng,31/03/2022,22.0,52.0,31.0,12.0,29.0,0.0,52.0,Vừa Phải
Trảng Bàng,01/04/2022,22.0,56.0,28.0,13.0,30.0,0.0,56.0,Vừa Phải
Trảng Bàng,02/04/2022,24.0,32.0,22.0,2.0,30.0,0.0,32.0,Tốt
Trảng Bàng,03/04/2022,11.0,38.0,31.0,7.0,30.0,2.0,38.0,Tốt
Trảng Bàng,04/04/2022,18.0,45.0,24.0,9.0,30.0,5.0,45.0,Tốt
Trảng Bàng,05/04/2022,19.0,48.0,26.0,10.0,31.0,11.0,48.0,Tốt
Trảng Bàng,06/04/2022,22.0,63.0,24.0,16.0,31.0,12.0,63.0,Vừa Phải
Trảng Bàng,07/04/2022,36.0,71.0,37.0,15.0,31.0,12.0,71.0,Vừa Phải
Trảng Bàng,08/04/2022,41.0,88.0,37.0,16.0,32.0,13.0,88.0,Vừa Phải
Trảng Bàng,09/04/2022,51.0,93.0,39.0,16.0,34.0,14.0,93.0,Vừa Phải
Trảng Bàng,10/04/2022,47.0,85.0,28.0,17.0,35.0,14.0,85.0,Vừa Phải
Trảng Bàng,11/04/2022,44.0,74.0,29.0,23.0,37.0,15.0,74.0,Vừa Phải
Trảng Bàng,12/04/2022,41.0,78.0,29.0,16.0,37.0,15.0,78.0,Vừa Phải
Trảng Bàng,13/04/2022,45.0,63.0,33.0,14.0,44.0,15.0,63.0,Vừa Phải
Trảng Bàng,14/04/2022,33.0,62.0,32.0,19.0,36.0,16.0,62.0,Vừa Phải
Trảng Bàng,15/04/2022,39.0,61.0,19.0,25.0,27.0,16.0,61.0,Vừa Phải
Trảng Bàng,16/04/2022,35.0,64.0,31.0,24.0,28.0,16.0,64.0,Vừa Phải
Trảng Bàng,17/04/2022,34.0,73.0,29.0,16.0,29.0,15.0,73.0,Vừa Phải
Trảng Bàng,18/04/2022,39.0,80.0,30.0,6.0,30.0,16.0,80.0,Vừa Phải
Trảng Bàng,19/04/2022,40.0,81.0,35.0,5.0,30.0,17.0,81.0,Vừa Phải
Trảng Bàng,20/04/2022,51.0,70.0,44.0,8.0,31.0,19.0,70.0,Vừa Phải
Trảng Bàng,21/04/2022,38.0,72.0,42.0,7.0,32.0,25.0,72.0,Vừa Phải
Trảng Bàng,22/04/2022,38.0,68.0,37.0,10.0,33.0,28.0,68.0,Vừa Phải
Trảng Bàng,23/04/2022,39.0,56.0,33.0,8.0,34.0,31.0,56.0,Vừa Phải
Trảng Bàng,24/04/2022,25.0,56.0,30.0,7.0,35.0,34.0,56.0,Vừa Phải
Trảng Bàng,25/04/2022,26.0,51.0,24.0,5.0,35.0,35.0,51.0,Vừa Phải
Trảng Bàng,26/04/2022,21.0,65.0,30.0,10.0,36.0,37.0,65.0,Vừa Phải
Trảng Bàng,27/04/2022,44.0,49.0,33.0,5.0,36.0,38.0,49.0,Tốt
Trảng Bàng,28/04/2022,18.0,36.0,12.0,6.0,38.0,39.0,39.0,Tốt
Trảng Bàng,29/04/2022,14.0,30.0,27.0,4.0,47.0,38.0,47.0,Tốt
Trảng Bàng,30/04/2022,14.0,26.0,15.0,4.0,50.0,37.0,50.0,Tốt
Trảng Bàng,01/05/2022,9.0,38.0,19.0,5.0,47.0,39.0,47.0,Tốt
Trảng Bàng,02/05/2022,14.0,38.0,27.0,5.0,46.0,38.0,46.0,Tốt
Trảng Bàng,03/05/2022,16.0,35.0,18.0,4.0,46.0,39.0,46.0,Tốt
Trảng Bàng,04/05/2022,9.0,15.0,29.0,3.0,45.0,38.0,45.0,Tốt
Trảng Bàng,05/05/2022,5.0,38.0,34.0,5.0,47.0,40.0,47.0,Tốt
Trảng Bàng,06/05/2022,14.0,52.0,28.0,6.0,46.0,37.0,52.0,Vừa Phải
Trảng Bàng,07/05/2022,22.0,52.0,17.0,7.0,45.0,36.0,52.0,Vừa Phải
Trảng Bàng,08/05/2022,29.0,60.0,29.0,6.0,45.0,37.0,60.0,Vừa Phải
Trảng Bàng,09/05/2022,29.0,80.0,35.0,10.0,45.0,38.0,80.0,Vừa Phải
Trảng Bàng,10/05/2022,42.0,86.0,32.0,15.0,45.0,42.0,86.0,Vừa Phải
Trảng Bàng,11/05/2022,50.0,57.0,14.0,5.0,44.0,38.0,57.0,Vừa Phải
Trảng Bàng,12/05/2022,25.0,50.0,16.0,5.0,45.0,36.0,50.0,Tốt
Trảng Bàng,13/05/2022,20.0,41.0,17.0,6.0,45.0,37.0,45.0,Tốt
Trảng Bàng,14/05/2022,18.0,87.0,18.0,4.0,45.0,39.0,87.0,Vừa Phải
Trảng Bàng,15/05/2022,49.0,84.0,16.0,5.0,31.0,27.0,84.0,Vừa Phải
Trảng Bàng,16/05/2022,52.0,62.0,22.0,6.0,7.0,14.0,62.0,Vừa Phải
Trảng Bàng,17/05/2022,33.0,78.0,17.0,12.0,6.0,18.0,78.0,Vừa Phải
Trảng Bàng,18/05/2022,52.0,62.0,13.0,10.0,7.0,18.0,62.0,Vừa Phải
Trảng Bàng,19/05/2022,36.0,69.0,19.0,8.0,6.0,19.0,69.0,Vừa Phải
Trảng Bàng,20/05/2022,39.0,33.0,12.0,8.0,5.0,18.0,39.0,Tốt
Trảng Bàng,21/05/2022,11.0,46.0,13.0,4.0,6.0,18.0,46.0,Tốt
Trảng Bàng,22/05/2022,16.0,56.0,17.0,6.0,8.0,18.0,56.0,Vừa Phải
Trảng Bàng,23/05/2022,32.0,24.0,12.0,5.0,9.0,18.0,32.0,Tốt
Trảng Bàng,24/05/2022,12.0,55.0,18.0,5.0,9.0,18.0,55.0,Vừa Phải
Trảng Bàng,25/05/2022,32.0,57.0,13.0,6.0,9.0,20.0,57.0,Vừa Phải
Trảng Bàng,26/05/2022,24.0,8.0,15.0,6.0,11.0,24.0,24.0,Tốt
Trảng Bàng,27/05/2022,3.0,14.0,13.0,10.0,11.0,28.0,28.0,Tốt
Trảng Bàng,28/05/2022,4.0,56.0,13.0,6.0,13.0,30.0,56.0,Vừa Phải
Trảng Bàng,29/05/2022,25.0,82.0,16.0,4.0,13.0,35.0,82.0,Vừa Phải
Trảng Bàng,30/05/2022,39.0,94.0,52.0,21.0,14.0,27.0,94.0,Vừa Phải
Trảng Bàng,31/05/2022,52.0,85.0,0.0,0.0,1.0,0.0,85.0,Vừa Phải
Trảng Bàng,01/06/2022,44.0,73.0,66.0,9.0,1.0,12.0,73.0,Vừa Phải
Trảng Bàng,02/06/2022,36.0,68.0,16.0,10.0,1.0,13.0,68.0,Vừa Phải
Trảng Bàng,03/06/2022,47.0,61.0,13.0,6.0,1.0,11.0,61.0,Vừa Phải
Trảng Bàng,04/06/2022,23.0,73.0,16.0,7.0,1.0,12.0,73.0,Vừa Phải
Trảng Bàng,05/06/2022,51.0,64.0,14.0,5.0,1.0,11.0,64.0,Vừa Phải
Trảng Bàng,06/06/2022,32.0,71.0,18.0,7.0,1.0,11.0,71.0,Vừa Phải
Trảng Bàng,07/06/2022,44.0,80.0,21.0,7.0,1.0,11.0,80.0,Vừa Phải
Trảng Bàng,08/06/2022,52.0,74.0,19.0,7.0,1.0,10.0,74.0,Vừa Phải
Trảng Bàng,09/06/2022,42.0,57.0,20.0,7.0,1.0,11.0,57.0,Vừa Phải
Trảng Bàng,10/06/2022,30.0,75.0,25.0,9.0,1.0,12.0,75.0,Vừa Phải
Trảng Bàng,11/06/2022,48.0,57.0,22.0,7.0,1.0,10.0,57.0,Vừa Phải
Trảng Bàng,12/06/2022,29.0,75.0,22.0,9.0,1.0,12.0,75.0,Vừa Phải
Trảng Bàng,13/06/2022,57.0,71.0,15.0,5.0,1.0,11.0,71.0,Vừa Phải
Trảng Bàng,14/06/2022,31.0,62.0,13.0,7.0,1.0,11.0,62.0,Vừa Phải
Trảng Bàng,15/06/2022,31.0,68.0,49.0,8.0,1.0,154.0,154.0,Không tốt
Trảng Bàng,16/06/2022,42.0,64.0,20.0,6.0,1.0,376.0,376.0,Nguy hiểm
Trảng Bàng,17/06/2022,35.0,59.0,14.0,5.0,1.0,0.0,59.0,Vừa Phải
Trảng Bàng,18/06/2022,29.0,52.0,9.0,0.0,0.0,0.0,52.0,Vừa Phải
Trảng Bàng,19/06/2022,28.0,0.0,0.0,0.0,0.0,0.0,28.0,Tốt
Trảng Bàng,20/06/2022,0.0,10.0,13.0,3.0,0.0,0.0,13.0,Tốt
Trảng Bàng,21/06/2022,5.0,41.0,17.0,6.0,1.0,0.0,41.0,Tốt
Trảng Bàng,22/06/2022,20.0,75.0,23.0,9.0,1.0,0.0,75.0,Vừa Phải
Trảng Bàng,23/06/2022,49.0,53.0,20.0,4.0,1.0,0.0,53.0,Vừa Phải
Trảng Bàng,24/06/2022,26.0,75.0,22.0,8.0,1.0,0.0,75.0,Vừa Phải
Trảng Bàng,25/06/2022,54.0,50.0,16.0,3.0,1.0,0.0,54.0,Vừa Phải
Trảng Bàng,26/06/2022,25.0,63.0,16.0,4.0,1.0,0.0,63.0,Vừa Phải
Trảng Bàng,27/06/2022,31.0,58.0,15.0,4.0,1.0,0.0,58.0,Vừa Phải
Trảng Bàng,28/06/2022,24.0,21.0,14.0,2.0,0.0,0.0,24.0,Tốt
Trảng Bàng,29/06/2022,9.0,19.0,12.0,2.0,1.0,0.0,19.0,Tốt
Trảng Bàng,30/06/2022,10.0,65.0,11.0,3.0,1.0,0.0,65.0,Vừa Phải
Trảng Bàng,01/07/2022,31.0,59.0,10.0,4.0,0.0,0.0,59.0,Vừa Phải
Trảng Bàng,02/07/2022,23.0,71.0,10.0,5.0,1.0,0.0,71.0,Vừa Phải
Trảng Bàng,03/07/2022,38.0,60.0,10.0,3.0,1.0,0.0,60.0,Vừa Phải
Trảng Bàng,04/07/2022,22.0,72.0,11.0,4.0,1.0,0.0,72.0,Vừa Phải
Trảng Bàng,05/07/2022,38.0,73.0,13.0,2.0,1.0,0.0,73.0,Vừa Phải
Trảng Bàng,06/07/2022,40.0,73.0,13.0,3.0,0.0,0.0,73.0,Vừa Phải
Trảng Bàng,07/07/2022,31.0,65.0,13.0,4.0,0.0,0.0,65.0,Vừa Phải
Trảng Bàng,08/07/2022,30.0,62.0,12.0,1.0,0.0,0.0,62.0,Vừa Phải
Trảng Bàng,09/07/2022,27.0,44.0,11.0,1.0,0.0,0.0,44.0,Tốt
Trảng Bàng,10/07/2022,15.0,54.0,12.0,2.0,0.0,0.0,54.0,Vừa Phải
Trảng Bàng,11/07/2022,20.0,49.0,10.0,0.0,1.0,0.0,49.0,Tốt
Trảng Bàng,12/07/2022,16.0,57.0,13.0,3.0,1.0,0.0,57.0,Vừa Phải
Trảng Bàng,13/07/2022,23.0,70.0,14.0,3.0,1.0,0.0,70.0,Vừa Phải
Trảng Bàng,14/07/2022,30.0,75.0,9.0,3.0,1.0,0.0,75.0,Vừa Phải
Trảng Bàng,15/07/2022,33.0,66.0,11.0,2.0,1.0,0.0,66.0,Vừa Phải
Trảng Bàng,16/07/2022,27.0,62.0,11.0,2.0,1.0,0.0,62.0,Vừa Phải
Trảng Bàng,17/07/2022,24.0,65.0,14.0,4.0,1.0,0.0,65.0,Vừa Phải
Trảng Bàng,18/07/2022,29.0,65.0,12.0,4.0,1.0,0.0,65.0,Vừa Phải
Trảng Bàng,19/07/2022,26.0,50.0,8.0,6.0,1.0,0.0,50.0,Tốt
Trảng Bàng,20/07/2022,26.0,17.0,7.0,9.0,1.0,0.0,26.0,Tốt
Trảng Bàng,21/07/2022,11.0,36.0,19.0,6.0,1.0,0.0,36.0,Tốt
Trảng Bàng,22/07/2022,23.0,49.0,24.0,9.0,1.0,0.0,49.0,Tốt
Trảng Bàng,23/07/2022,35.0,1.0,41.0,9.0,1.0,0.0,41.0,Tốt
Trảng Bàng,24/07/2022,1.0,2.0,33.0,7.0,1.0,0.0,33.0,Tốt
Trảng Bàng,25/07/2022,1.0,3.0,16.0,7.0,1.0,0.0,16.0,Tốt
Trảng Bàng,26/07/2022,2.0,1.0,25.0,8.0,1.0,0.0,25.0,Tốt
Trảng Bàng,27/07/2022,1.0,1.0,11.0,4.0,1.0,0.0,11.0,Tốt
Trảng Bàng,28/07/2022,1.0,2.0,18.0,4.0,1.0,0.0,18.0,Tốt
Trảng Bàng,29/07/2022,1.0,1.0,16.0,4.0,1.0,0.0,16.0,Tốt
Trảng Bàng,30/07/2022,1.0,1.0,14.0,3.0,1.0,0.0,14.0,Tốt
Trảng Bàng,31/07/2022,1.0,1.0,7.0,7.0,1.0,0.0,7.0,Tốt
Trảng Bàng,01/08/2022,1.0,1.0,12.0,7.0,1.0,0.0,12.0,Tốt
Trảng Bàng,02/08/2022,1.0,1.0,14.0,4.0,1.0,0.0,14.0,Tốt
Trảng Bàng,03/08/2022,1.0,1.0,14.0,4.0,1.0,0.0,14.0,Tốt
Trảng Bàng,04/08/2022,1.0,1.0,13.0,6.0,1.0,0.0,13.0,Tốt
Trảng Bàng,05/08/2022,1.0,1.0,12.0,5.0,1.0,0.0,12.0,Tốt
Trảng Bàng,06/08/2022,1.0,2.0,12.0,3.0,1.0,0.0,12.0,Tốt
Trảng Bàng,07/08/2022,1.0,2.0,11.0,4.0,1.0,0.0,11.0,Tốt
Trảng Bàng,08/08/2022,1.0,1.0,10.0,3.0,1.0,0.0,10.0,Tốt
Trảng Bàng,09/08/2022,1.0,2.0,14.0,3.0,1.0,0.0,14.0,Tốt
Trảng Bàng,10/08/2022,1.0,1.0,10.0,4.0,1.0,0.0,10.0,Tốt
Trảng Bàng,11/08/2022,1.0,16.0,16.0,9.0,1.0,0.0,16.0,Tốt
Trảng Bàng,12/08/2022,10.0,46.0,7.0,7.0,1.0,0.0,46.0,Tốt
Trảng Bàng,13/08/2022,27.0,38.0,9.0,3.0,1.0,0.0,38.0,Tốt
Trảng Bàng,14/08/2022,19.0,41.0,4.0,4.0,1.0,0.0,41.0,Tốt
Trảng Bàng,15/08/2022,23.0,36.0,4.0,4.0,1.0,0.0,36.0,Tốt
Trảng Bàng,16/08/2022,14.0,29.0,4.0,3.0,1.0,0.0,29.0,Tốt
Trảng Bàng,17/08/2022,12.0,35.0,4.0,4.0,1.0,0.0,35.0,Tốt
Trảng Bàng,18/08/2022,14.0,36.0,4.0,3.0,1.0,0.0,36.0,Tốt
Trảng Bàng,19/08/2022,15.0,34.0,3.0,4.0,1.0,0.0,34.0,Tốt
Trảng Bàng,20/08/2022,14.0,36.0,0.0,2.0,1.0,0.0,36.0,Tốt
Trảng Bàng,21/08/2022,17.0,0.0,0.0,0.0,0.0,0.0,17.0,Tốt
Trảng Bàng,03/09/2022,0.0,20.0,6.0,3.0,1.0,0.0,20.0,Tốt
Trảng Bàng,04/09/2022,7.0,15.0,8.0,3.0,1.0,0.0,15.0,Tốt
Trảng Bàng,05/09/2022,6.0,24.0,6.0,2.0,1.0,0.0,24.0,Tốt
Trảng Bàng,06/09/2022,9.0,30.0,5.0,4.0,1.0,0.0,30.0,Tốt
Trảng Bàng,07/09/2022,14.0,22.0,7.0,2.0,1.0,0.0,22.0,Tốt
Trảng Bàng,08/09/2022,8.0,38.0,11.0,5.0,1.0,0.0,38.0,Tốt
Trảng Bàng,09/09/2022,21.0,36.0,24.0,6.0,1.0,0.0,36.0,Tốt
Trảng Bàng,10/09/2022,17.0,28.0,16.0,6.0,1.0,0.0,28.0,Tốt
Trảng Bàng,11/09/2022,15.0,29.0,15.0,7.0,1.0,0.0,29.0,Tốt
Trảng Bàng,12/09/2022,13.0,37.0,21.0,7.0,1.0,0.0,37.0,Tốt
Trảng Bàng,13/09/2022,19.0,28.0,7.0,3.0,1.0,0.0,28.0,Tốt
Trảng Bàng,14/09/2022,11.0,28.0,8.0,2.0,1.0,0.0,28.0,Tốt
Trảng Bàng,15/09/2022,10.0,41.0,7.0,3.0,1.0,0.0,41.0,Tốt
Trảng Bàng,16/09/2022,20.0,45.0,7.0,4.0,1.0,0.0,45.0,Tốt
Trảng Bàng,17/09/2022,23.0,0.0,0.0,0.0,0.0,0.0,23.0,Tốt
Trảng Bàng,18/09/2022,0.0,29.0,7.0,3.0,3.0,0.0,29.0,Tốt
Trảng Bàng,19/09/2022,13.0,25.0,9.0,4.0,1.0,0.0,25.0,Tốt
Trảng Bàng,20/09/2022,11.0,24.0,10.0,3.0,1.0,0.0,24.0,Tốt
Trảng Bàng,21/09/2022,9.0,22.0,8.0,4.0,1.0,0.0,22.0,Tốt
Trảng Bàng,22/09/2022,9.0,33.0,9.0,4.0,1.0,0.0,33.0,Tốt
Trảng Bàng,23/09/2022,14.0,44.0,8.0,7.0,1.0,0.0,44.0,Tốt
Trảng Bàng,24/09/2022,29.0,31.0,2.0,4.0,1.0,0.0,31.0,Tốt
Trảng Bàng,25/09/2022,13.0,19.0,1.0,4.0,1.0,0.0,19.0,Tốt
Trảng Bàng,26/09/2022,8.0,24.0,1.0,5.0,1.0,0.0,24.0,Tốt
Trảng Bàng,27/09/2022,10.0,19.0,1.0,1.0,1.0,0.0,19.0,Tốt
Trảng Bàng,28/09/2022,7.0,19.0,1.0,2.0,1.0,0.0,19.0,Tốt
Trảng Bàng,29/09/2022,8.0,31.0,1.0,3.0,1.0,0.0,31.0,Tốt
Trảng Bàng,30/09/2022,14.0,41.0,1.0,4.0,2.0,0.0,41.0,Tốt
Trảng Bàng,01/10/2022,25.0,34.0,1.0,7.0,1.0,0.0,34.0,Tốt
Trảng Bàng,02/10/2022,19.0,38.0,1.0,7.0,1.0,0.0,38.0,Tốt
Trảng Bàng,03/10/2022,18.0,40.0,0.0,7.0,1.0,0.0,40.0,Tốt
Trảng Bàng,04/10/2022,23.0,34.0,0.0,6.0,1.0,0.0,34.0,Tốt
