địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
Hữu Lũng,2022-03-31,55.0,14.0,19.0,0.0,0.0,1.0,55.0,Vừa Phải
Hữu Lũng,2022-04-01,7.0,34.0,27.0,0.0,0.0,2.0,34.0,Tốt
Hữu Lũng,2022-04-02,21.0,107.0,28.0,0.0,0.0,3.0,107.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-04-03,87.0,160.0,36.0,0.0,0.0,3.0,160.0,Không tốt
Hữu Lũng,2022-04-04,107.0,180.0,34.0,0.0,0.0,4.0,180.0,Không tốt
Hữu Lũng,2022-04-05,133.0,186.0,23.0,0.0,0.0,5.0,186.0,Không tốt
Hữu Lũng,2022-04-06,157.0,178.0,23.0,0.0,0.0,4.0,178.0,Không tốt
Hữu Lũng,2022-04-07,141.0,186.0,38.0,0.0,0.0,5.0,186.0,Không tốt
Hữu Lũng,2022-04-08,155.0,195.0,37.0,0.0,0.0,4.0,195.0,Không tốt
Hữu Lũng,2022-04-09,152.0,183.0,24.0,0.0,0.0,4.0,183.0,Không tốt
Hữu Lũng,2022-04-10,143.0,115.0,13.0,0.0,0.0,3.0,143.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-04-11,127.0,88.0,10.0,0.0,0.0,2.0,127.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-04-12,93.0,24.0,12.0,0.0,0.0,3.0,93.0,Vừa Phải
Hữu Lũng,2022-04-13,27.0,8.0,17.0,0.0,0.0,4.0,27.0,Tốt
Hữu Lũng,2022-04-14,6.0,3.0,13.0,0.0,0.0,3.0,13.0,Tốt
Hữu Lũng,2022-04-15,3.0,0.0,13.0,0.0,0.0,2.0,13.0,Tốt
Hữu Lũng,2022-04-16,1.0,2.0,11.0,0.0,0.0,2.0,11.0,Tốt
Hữu Lũng,2022-04-17,4.0,1.0,13.0,0.0,0.0,2.0,13.0,Tốt
Hữu Lũng,2022-04-18,1.0,3.0,15.0,0.0,0.0,3.0,15.0,Tốt
Hữu Lũng,2022-04-19,2.0,3.0,13.0,0.0,0.0,3.0,13.0,Tốt
Hữu Lũng,2022-04-20,2.0,4.0,9.0,0.0,0.0,4.0,9.0,Tốt
Hữu Lũng,2022-04-21,3.0,2.0,10.0,0.0,0.0,3.0,10.0,Tốt
Hữu Lũng,2022-04-22,3.0,1.0,15.0,0.0,0.0,2.0,15.0,Tốt
Hữu Lũng,2022-04-23,1.0,28.0,11.0,0.0,0.0,3.0,28.0,Tốt
Hữu Lũng,2022-04-24,31.0,54.0,16.0,0.0,0.0,3.0,54.0,Vừa Phải
Hữu Lũng,2022-04-25,59.0,99.0,9.0,0.0,0.0,3.0,99.0,Vừa Phải
Hữu Lũng,2022-04-26,97.0,71.0,6.0,0.0,0.0,3.0,97.0,Vừa Phải
Hữu Lũng,2022-04-27,79.0,73.0,3.0,0.0,0.0,3.0,79.0,Vừa Phải
Hữu Lũng,2022-04-28,71.0,60.0,3.0,0.0,0.0,4.0,71.0,Vừa Phải
Hữu Lũng,2022-04-29,56.0,62.0,4.0,0.0,0.0,5.0,62.0,Vừa Phải
Hữu Lũng,2022-04-30,54.0,26.0,8.0,0.0,0.0,10.0,54.0,Vừa Phải
Hữu Lũng,2022-05-01,17.0,84.0,11.0,0.0,0.0,5.0,84.0,Vừa Phải
Hữu Lũng,2022-05-02,55.0,192.0,10.0,0.0,0.0,1.0,192.0,Không tốt
Hữu Lũng,2022-05-03,114.0,225.0,12.0,0.0,0.0,3.0,225.0,Rất không tốt
Hữu Lũng,2022-05-04,134.0,223.0,12.0,0.0,0.0,4.0,223.0,Rất không tốt
Hữu Lũng,2022-05-05,148.0,211.0,9.0,0.0,0.0,4.0,211.0,Rất không tốt
Hữu Lũng,2022-05-06,141.0,92.0,3.0,0.0,0.0,2.0,141.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-05-07,99.0,24.0,4.0,0.0,0.0,2.0,99.0,Vừa Phải
Hữu Lũng,2022-05-08,19.0,35.0,3.0,0.0,0.0,1.0,35.0,Tốt
Hữu Lũng,2022-05-09,31.0,12.0,3.0,0.0,0.0,2.0,31.0,Tốt
Hữu Lũng,2022-05-10,18.0,53.0,8.0,0.0,0.0,1.0,53.0,Vừa Phải
Hữu Lũng,2022-05-11,49.0,48.0,1.0,0.0,110.0,1.0,110.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-05-12,35.0,24.0,0.0,0.0,115.0,2.0,115.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-05-13,18.0,36.0,1.0,0.0,119.0,2.0,119.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-05-14,31.0,29.0,0.0,0.0,120.0,1.0,120.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-05-15,26.0,30.0,1.0,0.0,119.0,1.0,119.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-05-16,20.0,176.0,1.0,0.0,119.0,2.0,176.0,Không tốt
Hữu Lũng,2022-05-17,110.0,126.0,2.0,0.0,118.0,1.0,126.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-05-18,96.0,117.0,2.0,0.0,118.0,1.0,118.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-05-19,99.0,128.0,2.0,0.0,118.0,1.0,128.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-05-20,110.0,78.0,2.0,0.0,118.0,1.0,118.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-05-21,53.0,50.0,3.0,0.0,118.0,2.0,118.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-05-22,47.0,24.0,3.0,0.0,117.0,3.0,117.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-05-23,21.0,15.0,2.0,0.0,117.0,2.0,117.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-05-24,17.0,43.0,3.0,0.0,117.0,1.0,117.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-05-25,41.0,61.0,3.0,0.0,116.0,1.0,116.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-05-26,53.0,46.0,3.0,0.0,116.0,1.0,116.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-05-27,42.0,28.0,6.0,0.0,120.0,1.0,120.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-05-28,28.0,71.0,48.0,0.0,117.0,1.0,117.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-05-29,61.0,55.0,2.0,0.0,118.0,1.0,118.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-05-30,43.0,36.0,0.0,0.0,128.0,3.0,128.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-05-31,29.0,42.0,1.0,0.0,128.0,1.0,128.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-06-01,36.0,35.0,1.0,0.0,129.0,1.0,129.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-06-02,34.0,33.0,5.0,0.0,134.0,2.0,134.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-06-03,26.0,43.0,5.0,0.0,132.0,2.0,132.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-06-04,38.0,39.0,1.0,0.0,136.0,1.0,136.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-06-05,32.0,32.0,1.0,0.0,138.0,2.0,138.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-06-06,31.0,49.0,0.0,0.0,136.0,3.0,136.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-06-07,33.0,59.0,1.0,0.0,135.0,3.0,135.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-06-08,41.0,55.0,0.0,0.0,0.0,3.0,55.0,Vừa Phải
Hữu Lũng,2022-06-09,44.0,37.0,2.0,0.0,0.0,3.0,44.0,Tốt
Hữu Lũng,2022-06-10,33.0,23.0,0.0,0.0,0.0,4.0,33.0,Tốt
Hữu Lũng,2022-06-11,31.0,51.0,1.0,0.0,0.0,5.0,51.0,Vừa Phải
Hữu Lũng,2022-06-12,47.0,76.0,0.0,0.0,0.0,40.0,76.0,Vừa Phải
Hữu Lũng,2022-06-13,56.0,34.0,1.0,0.0,0.0,62.0,62.0,Vừa Phải
Hữu Lũng,2022-06-14,25.0,41.0,0.0,0.0,0.0,62.0,62.0,Vừa Phải
Hữu Lũng,2022-06-15,34.0,15.0,0.0,0.0,0.0,58.0,58.0,Vừa Phải
Hữu Lũng,2022-06-16,15.0,56.0,2.0,0.0,0.0,24.0,56.0,Vừa Phải
Hữu Lũng,2022-06-17,38.0,67.0,3.0,0.0,0.0,19.0,67.0,Vừa Phải
Hữu Lũng,2022-06-18,52.0,58.0,2.0,0.0,0.0,15.0,58.0,Vừa Phải
Hữu Lũng,2022-06-19,41.0,42.0,4.0,0.0,0.0,13.0,42.0,Tốt
Hữu Lũng,2022-06-20,30.0,50.0,1.0,0.0,0.0,9.0,50.0,Tốt
Hữu Lũng,2022-06-21,32.0,45.0,2.0,0.0,0.0,2.0,45.0,Tốt
Hữu Lũng,2022-06-22,30.0,46.0,2.0,0.0,0.0,2.0,46.0,Tốt
Hữu Lũng,2022-06-23,33.0,61.0,4.0,0.0,0.0,2.0,61.0,Vừa Phải
Hữu Lũng,2022-06-24,43.0,62.0,4.0,0.0,0.0,2.0,62.0,Vừa Phải
Hữu Lũng,2022-06-25,41.0,35.0,4.0,0.0,0.0,2.0,41.0,Tốt
Hữu Lũng,2022-06-26,28.0,35.0,4.0,0.0,0.0,1.0,35.0,Tốt
Hữu Lũng,2022-06-27,25.0,49.0,5.0,0.0,0.0,1.0,49.0,Tốt
Hữu Lũng,2022-06-28,40.0,44.0,4.0,0.0,0.0,1.0,44.0,Tốt
Hữu Lũng,2022-06-29,38.0,51.0,4.0,0.0,0.0,1.0,51.0,Vừa Phải
Hữu Lũng,2022-06-30,40.0,42.0,4.0,0.0,0.0,2.0,42.0,Tốt
Hữu Lũng,2022-07-01,39.0,51.0,4.0,0.0,0.0,1.0,51.0,Vừa Phải
Hữu Lũng,2022-07-02,50.0,62.0,4.0,0.0,0.0,5.0,62.0,Vừa Phải
Hữu Lũng,2022-07-03,56.0,57.0,4.0,0.0,0.0,1.0,57.0,Vừa Phải
Hữu Lũng,2022-07-04,39.0,32.0,4.0,0.0,0.0,1.0,39.0,Tốt
Hữu Lũng,2022-07-05,28.0,47.0,4.0,0.0,0.0,1.0,47.0,Tốt
Hữu Lũng,2022-07-06,33.0,40.0,4.0,0.0,0.0,1.0,40.0,Tốt
Hữu Lũng,2022-07-07,33.0,11.0,4.0,0.0,0.0,2.0,33.0,Tốt
Hữu Lũng,2022-07-08,9.0,20.0,4.0,0.0,0.0,1.0,20.0,Tốt
Hữu Lũng,2022-07-09,16.0,24.0,4.0,0.0,0.0,2.0,24.0,Tốt
Hữu Lũng,2022-07-10,18.0,30.0,4.0,0.0,0.0,2.0,30.0,Tốt
Hữu Lũng,2022-07-11,22.0,21.0,4.0,0.0,0.0,6.0,22.0,Tốt
Hữu Lũng,2022-07-12,18.0,27.0,4.0,0.0,0.0,4.0,27.0,Tốt
Hữu Lũng,2022-07-13,21.0,1.0,4.0,0.0,0.0,3.0,21.0,Tốt
Hữu Lũng,2022-07-14,1.0,1.0,4.0,0.0,0.0,3.0,4.0,Tốt
Hữu Lũng,2022-07-15,2.0,2.0,4.0,0.0,0.0,1.0,4.0,Tốt
Hữu Lũng,2022-07-16,3.0,4.0,4.0,0.0,0.0,1.0,4.0,Tốt
Hữu Lũng,2022-07-17,7.0,4.0,4.0,0.0,0.0,1.0,7.0,Tốt
Hữu Lũng,2022-07-18,7.0,1.0,4.0,0.0,0.0,1.0,7.0,Tốt
Hữu Lũng,2022-07-19,0.0,2.0,3.0,0.0,0.0,2.0,3.0,Tốt
Hữu Lũng,2022-07-20,4.0,3.0,4.0,0.0,0.0,3.0,4.0,Tốt
Hữu Lũng,2022-07-21,4.0,1.0,4.0,0.0,0.0,2.0,4.0,Tốt
Hữu Lũng,2022-07-22,1.0,1.0,4.0,0.0,0.0,1.0,4.0,Tốt
Hữu Lũng,2022-07-23,1.0,1.0,4.0,0.0,0.0,2.0,4.0,Tốt
Hữu Lũng,2022-07-24,1.0,2.0,4.0,0.0,0.0,3.0,4.0,Tốt
Hữu Lũng,2022-07-25,3.0,1.0,4.0,0.0,0.0,3.0,4.0,Tốt
Hữu Lũng,2022-07-26,2.0,2.0,4.0,0.0,0.0,2.0,4.0,Tốt
Hữu Lũng,2022-07-27,2.0,2.0,5.0,0.0,0.0,3.0,5.0,Tốt
Hữu Lũng,2022-07-28,1.0,2.0,4.0,0.0,0.0,2.0,4.0,Tốt
Hữu Lũng,2022-07-29,2.0,1.0,5.0,0.0,0.0,1.0,5.0,Tốt
Hữu Lũng,2022-07-30,1.0,1.0,5.0,0.0,0.0,1.0,5.0,Tốt
Hữu Lũng,2022-07-31,1.0,1.0,5.0,0.0,0.0,1.0,5.0,Tốt
Hữu Lũng,2022-08-01,1.0,1.0,5.0,0.0,0.0,1.0,5.0,Tốt
Hữu Lũng,2022-08-02,1.0,2.0,5.0,0.0,0.0,3.0,5.0,Tốt
Hữu Lũng,2022-08-03,3.0,2.0,5.0,0.0,0.0,2.0,5.0,Tốt
Hữu Lũng,2022-08-04,3.0,1.0,5.0,0.0,0.0,3.0,5.0,Tốt
Hữu Lũng,2022-08-05,1.0,0.0,4.0,0.0,0.0,1.0,4.0,Tốt
Hữu Lũng,2022-08-06,0.0,1.0,4.0,0.0,0.0,1.0,4.0,Tốt
Hữu Lũng,2022-08-07,2.0,1.0,4.0,0.0,0.0,2.0,4.0,Tốt
Hữu Lũng,2022-08-08,1.0,1.0,5.0,0.0,0.0,1.0,5.0,Tốt
Hữu Lũng,2022-08-09,2.0,7.0,5.0,0.0,0.0,4.0,7.0,Tốt
Hữu Lũng,2022-08-10,10.0,1.0,5.0,0.0,0.0,1.0,10.0,Tốt
Hữu Lũng,2022-08-11,1.0,1.0,5.0,0.0,0.0,2.0,5.0,Tốt
Hữu Lũng,2022-08-12,2.0,2.0,6.0,0.0,0.0,1.0,6.0,Tốt
Hữu Lũng,2022-08-13,6.0,1.0,7.0,0.0,0.0,1.0,7.0,Tốt
Hữu Lũng,2022-08-14,1.0,1.0,5.0,0.0,0.0,1.0,5.0,Tốt
Hữu Lũng,2022-08-15,1.0,1.0,4.0,0.0,0.0,2.0,4.0,Tốt
Hữu Lũng,2022-08-16,1.0,1.0,4.0,0.0,0.0,2.0,4.0,Tốt
Hữu Lũng,2022-08-17,1.0,1.0,4.0,0.0,0.0,3.0,4.0,Tốt
Hữu Lũng,2022-08-18,1.0,1.0,5.0,0.0,0.0,2.0,5.0,Tốt
Hữu Lũng,2022-08-19,1.0,20.0,4.0,0.0,0.0,3.0,20.0,Tốt
Hữu Lũng,2022-08-20,20.0,6.0,4.0,0.0,0.0,1.0,20.0,Tốt
Hữu Lũng,2022-08-21,8.0,19.0,4.0,0.0,0.0,1.0,19.0,Tốt
Hữu Lũng,2022-08-22,15.0,56.0,5.0,0.0,0.0,1.0,56.0,Vừa Phải
Hữu Lũng,2022-08-23,38.0,65.0,3.0,0.0,0.0,1.0,65.0,Vừa Phải
Hữu Lũng,2022-08-24,49.0,50.0,1.0,0.0,0.0,2.0,50.0,Tốt
Hữu Lũng,2022-08-25,43.0,3.0,1.0,0.0,0.0,1.0,43.0,Tốt
Hữu Lũng,2022-08-26,3.0,29.0,1.0,0.0,0.0,2.0,29.0,Tốt
Hữu Lũng,2022-08-27,23.0,66.0,1.0,0.0,0.0,1.0,66.0,Vừa Phải
Hữu Lũng,2022-08-28,49.0,85.0,1.0,0.0,0.0,2.0,85.0,Vừa Phải
Hữu Lũng,2022-08-29,70.0,89.0,1.0,0.0,0.0,1.0,89.0,Vừa Phải
Hữu Lũng,2022-08-30,73.0,87.0,3.0,0.0,0.0,2.0,87.0,Vừa Phải
Hữu Lũng,2022-08-31,77.0,54.0,3.0,0.0,0.0,2.0,77.0,Vừa Phải
Hữu Lũng,2022-09-01,45.0,47.0,5.0,0.0,0.0,1.0,47.0,Tốt
Hữu Lũng,2022-09-02,37.0,72.0,4.0,0.0,0.0,2.0,72.0,Vừa Phải
Hữu Lũng,2022-09-03,68.0,57.0,5.0,0.0,0.0,2.0,68.0,Vừa Phải
Hữu Lũng,2022-09-04,52.0,69.0,5.0,0.0,0.0,1.0,69.0,Vừa Phải
Hữu Lũng,2022-09-05,56.0,79.0,5.0,0.0,0.0,1.0,79.0,Vừa Phải
Hữu Lũng,2022-09-06,72.0,68.0,6.0,0.0,0.0,1.0,72.0,Vừa Phải
Hữu Lũng,2022-09-07,71.0,9.0,5.0,0.0,0.0,3.0,71.0,Vừa Phải
Hữu Lũng,2022-09-08,14.0,48.0,5.0,0.0,0.0,2.0,48.0,Tốt
Hữu Lũng,2022-09-09,45.0,82.0,5.0,0.0,0.0,1.0,82.0,Vừa Phải
Hữu Lũng,2022-09-10,52.0,74.0,5.0,0.0,0.0,2.0,74.0,Vừa Phải
Hữu Lũng,2022-09-11,53.0,116.0,6.0,0.0,0.0,1.0,116.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-09-12,93.0,136.0,6.0,0.0,0.0,1.0,136.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-09-13,108.0,115.0,5.0,0.0,0.0,4.0,115.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-09-14,101.0,95.0,5.0,0.0,0.0,2.0,101.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-09-15,80.0,62.0,5.0,0.0,0.0,1.0,80.0,Vừa Phải
Hữu Lũng,2022-09-16,52.0,78.0,6.0,0.0,0.0,1.0,78.0,Vừa Phải
Hữu Lũng,2022-09-17,58.0,159.0,6.0,0.0,0.0,1.0,159.0,Không tốt
Hữu Lũng,2022-09-18,115.0,123.0,5.0,0.0,0.0,2.0,123.0,Không tốt cho người nhạy cảm
Hữu Lũng,2022-09-19,104.0,102.0,6.0,0.0,0.0,1.0,104.0,Không tốt cho người nhạy cảm
