,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
23,Quận 6,2022-12-12,128.62,85.73,0,0,0,0,135.73000000000002,Không tốt cho người nhạy cảm
24,Quận 6,2022-12-13,186.0,149.93,0,0,0,0,199.93,Không tốt
25,Quận 6,2022-12-14,192.77,152.35,0,0,0,0,202.35,Rất không tốt
26,Quận 6,2022-12-15,129.9,92.6,0,0,0,0,142.6,Không tốt cho người nhạy cảm
27,Quận 6,2022-12-16,144.53,104.1,0,0,0,0,154.1,Không tốt
28,Quận 6,2022-12-17,149.32,110.1,0,0,0,0,160.1,Không tốt
29,Quận 6,2022-12-21,150.98000000000002,111.37,0,0,0,0,161.37,Không tốt
30,Quận 6,2022-12-22,138.47,96.3,0,0,0,0,146.3,Không tốt cho người nhạy cảm
31,Quận 6,2022-12-23,137.5,98.23,0,0,0,0,148.23000000000002,Không tốt cho người nhạy cảm
32,Quận 6,2022-12-24,152.43,113.17,0,0,0,0,163.17000000000002,Không tốt
33,Quận 6,2022-12-25,139.2,99.43,0,0,0,0,149.43,Không tốt cho người nhạy cảm
34,Quận 6,2022-12-26,169.98000000000002,133.82,0,0,0,0,183.82,Không tốt
35,Quận 6,2022-12-27,245.83,219.28,0,0,0,0,269.28,Rất không tốt
36,Quận 6,2022-12-28,183.47,148.6,0,0,0,0,198.6,Không tốt
37,Quận 6,2022-12-29,145.0,103.35,0,0,0,0,153.35,Không tốt
38,Quận 6,2022-12-30,197.03,157.4,0,0,0,0,207.4,Rất không tốt
39,Quận 6,2022-12-31,142.43,102.4,0,0,0,0,152.4,Không tốt
40,Quận 6,2023-01-01,98.87,54.1,0,0,0,0,104.1,Không tốt cho người nhạy cảm
41,Quận 6,2023-01-02,159.1,120.47,0,0,0,0,170.47,Không tốt
42,Quận 6,2023-01-03,126.17,80.43,0,0,0,0,130.43,Không tốt cho người nhạy cảm
43,Quận 6,2023-01-04,131.63,89.33,0,0,0,0,139.32999999999998,Không tốt cho người nhạy cảm
44,Quận 6,2023-01-05,126.1,84.23,0,0,0,0,134.23000000000002,Không tốt cho người nhạy cảm
45,Quận 6,2023-01-06,89.6,42.9,0,0,0,0,92.9,Vừa Phải
46,Quận 6,2023-01-07,104.9,60.3,0,0,0,0,110.3,Không tốt cho người nhạy cảm
47,Quận 6,2023-01-08,190.27,153.6,0,0,0,0,203.6,Rất không tốt
48,Quận 6,2023-01-09,139.57,95.5,0,0,0,0,145.5,Không tốt cho người nhạy cảm
49,Quận 6,2023-01-10,97.27000000000001,51.07,0,0,0,0,101.07,Không tốt cho người nhạy cảm
50,Quận 6,2023-01-11,116.13,70.17,0,0,0,0,120.17,Không tốt cho người nhạy cảm
51,Quận 6,2023-01-12,85.27000000000001,38.23,0,0,0,0,88.22999999999999,Vừa Phải
52,Quận 6,2023-01-13,106.36,61.52,0,0,0,0,111.52000000000001,Không tốt cho người nhạy cảm
53,Quận 6,2023-01-14,134.15,93.43,0,0,0,0,143.43,Không tốt cho người nhạy cảm
54,Quận 6,2023-01-15,137.0,97.5,0,0,0,0,147.5,Không tốt cho người nhạy cảm
55,Quận 6,2023-01-16,116.67,73.7,0,0,0,0,123.7,Không tốt cho người nhạy cảm
56,Quận 6,2023-01-17,148.93,108.93,0,0,0,0,158.93,Không tốt
57,Quận 6,2023-01-18,143.26999999999998,104.7,0,0,0,0,154.7,Không tốt
58,Quận 6,2023-01-19,136.3,94.33,0,0,0,0,144.32999999999998,Không tốt cho người nhạy cảm
59,Quận 6,2023-01-20,122.17,79.17,0,0,0,0,129.17000000000002,Không tốt cho người nhạy cảm
60,Quận 6,2023-01-21,308.83,307.1,0,0,0,0,357.1,Nguy hiểm
61,Quận 6,2023-01-22,106.77000000000001,63.43,0,0,0,0,113.43,Không tốt cho người nhạy cảm
62,Quận 6,2023-01-23,94.47,47.07,0,0,0,0,97.07,Vừa Phải
63,Quận 6,2023-01-24,103.0,56.58,0,0,0,0,106.58,Không tốt cho người nhạy cảm
64,Quận 6,2023-01-25,96.1,52.28,0,0,0,0,102.28,Không tốt cho người nhạy cảm
65,Quận 6,2023-01-26,117.93,74.8,0,0,0,0,124.8,Không tốt cho người nhạy cảm
66,Quận 6,2023-01-27,156.32999999999998,115.78,0,0,0,0,165.78,Không tốt
67,Quận 6,2023-01-28,129.97,88.0,0,0,0,0,138.0,Không tốt cho người nhạy cảm
68,Quận 6,2023-01-29,117.07,73.07,0,0,0,0,123.07,Không tốt cho người nhạy cảm
69,Quận 6,2023-01-30,149.68,110.22,0,0,0,0,160.22,Không tốt
70,Quận 6,2023-01-31,189.03,151.43,0,0,0,0,201.43,Rất không tốt
71,Quận 6,2023-02-01,121.75,78.62,0,0,0,0,128.62,Không tốt cho người nhạy cảm
72,Quận 6,2023-02-02,114.77,69.38,0,0,0,0,119.38,Không tốt cho người nhạy cảm
73,Quận 6,2023-02-03,136.57,93.43,0,0,0,0,143.43,Không tốt cho người nhạy cảm
74,Quận 6,2023-02-04,94.53,48.67,0,0,0,0,98.67,Vừa Phải
75,Quận 6,2023-02-05,115.13,70.5,0,0,0,0,120.5,Không tốt cho người nhạy cảm
76,Quận 6,2023-02-06,86.0,43.13,0,0,0,0,93.13,Vừa Phải
77,Quận 6,2023-02-07,130.67000000000002,86.27,0,0,0,0,136.26999999999998,Không tốt cho người nhạy cảm
78,Quận 6,2023-02-08,104.47,59.5,0,0,0,0,109.5,Không tốt cho người nhạy cảm
79,Quận 6,2023-02-09,114.17,69.5,0,0,0,0,119.5,Không tốt cho người nhạy cảm
80,Quận 6,2023-02-10,96.72999999999999,50.27,0,0,0,0,100.27000000000001,Nguy hiểm
81,Quận 6,2023-02-11,113.4,69.13,0,0,0,0,119.13,Không tốt cho người nhạy cảm
82,Quận 6,2023-02-12,103.93,58.83,0,0,0,0,108.83,Không tốt cho người nhạy cảm
83,Quận 6,2023-02-13,137.17000000000002,92.06,0,0,0,0,142.06,Không tốt cho người nhạy cảm
84,Quận 6,2023-02-14,178.15,147.75,0,0,0,0,197.75,Không tốt
85,Quận 6,2023-02-15,170.5,138.93,0,0,0,0,188.93,Không tốt
86,Quận 6,2023-02-16,164.3,128.95,0,0,0,0,178.95,Không tốt
87,Quận 6,2023-02-17,146.97,107.2,0,0,0,0,157.2,Không tốt
88,Quận 6,2023-02-18,125.65,85.75,0,0,0,0,135.75,Không tốt cho người nhạy cảm
89,Quận 6,2023-02-19,126.96,84.63,0,0,0,0,134.63,Không tốt cho người nhạy cảm
90,Quận 6,2023-02-20,104.08,62.1,0,0,0,0,112.1,Không tốt cho người nhạy cảm
91,Quận 6,2023-02-21,108.37,66.45,0,0,0,0,116.45,Không tốt cho người nhạy cảm
92,Quận 6,2023-03-06,152.1,115.72,0,0,0,0,165.72,Không tốt
93,Quận 6,2023-03-07,164.4,126.25,0,0,0,0,176.25,Không tốt
94,Quận 6,2023-03-08,126.28,84.53,0,0,0,0,134.53,Không tốt cho người nhạy cảm
95,Quận 6,2023-03-09,147.98000000000002,109.15,0,0,0,0,159.15,Không tốt
96,Quận 6,2023-03-10,186.5,150.53,0,0,0,0,200.53,Nguy hiểm
97,Quận 6,2023-03-11,122.27,80.97,0,0,0,0,130.97,Không tốt cho người nhạy cảm
98,Quận 6,2023-03-12,131.73000000000002,89.9,0,0,0,0,139.9,Không tốt cho người nhạy cảm
99,Quận 6,2023-03-13,103.0,59.73,0,0,0,0,109.72999999999999,Không tốt cho người nhạy cảm
100,Quận 6,2023-03-14,96.42,52.7,0,0,0,0,102.7,Không tốt cho người nhạy cảm
101,Quận 6,2023-03-15,108.2,63.3,0,0,0,0,113.3,Không tốt cho người nhạy cảm
102,Quận 6,2023-03-16,100.27000000000001,55.5,0,0,0,0,105.5,Không tốt cho người nhạy cảm
103,Quận 6,2023-03-17,86.6,41.23,0,0,0,0,91.22999999999999,Vừa Phải
104,Quận 6,2023-03-18,86.9,40.78,0,0,0,0,90.78,Vừa Phải
105,Quận 6,2023-03-19,86.22999999999999,41.2,0,0,0,0,91.2,Vừa Phải
106,Quận 6,2023-03-20,101.67,55.03,0,0,0,0,105.03,Không tốt cho người nhạy cảm
107,Quận 6,2023-03-21,94.03,48.97,0,0,0,0,98.97,Vừa Phải
108,Quận 6,2023-03-22,89.2,42.5,0,0,0,0,92.5,Vừa Phải
109,Quận 6,2023-03-23,83.8,37.87,0,0,0,0,87.87,Vừa Phải
110,Quận 6,2023-03-24,77.7,31.2,0,0,0,0,81.2,Vừa Phải
111,Quận 6,2023-03-25,121.2,76.1,0,0,0,0,126.1,Không tốt cho người nhạy cảm
112,Quận 6,2023-03-26,118.03,72.9,0,0,0,0,122.9,Không tốt cho người nhạy cảm
113,Quận 6,2023-03-27,138.9,92.3,0,0,0,0,142.3,Không tốt cho người nhạy cảm
114,Quận 6,2023-03-28,108.4,61.93,0,0,0,0,111.93,Không tốt cho người nhạy cảm
115,Quận 6,2023-03-29,111.33,64.97,0,0,0,0,114.97,Không tốt cho người nhạy cảm
116,Quận 6,2023-03-30,84.8,37.87,0,0,0,0,87.87,Vừa Phải
117,Quận 6,2023-03-31,92.67,46.57,0,0,0,0,96.57,Vừa Phải
118,Quận 6,2023-04-01,118.17,73.4,0,0,0,0,123.4,Không tốt cho người nhạy cảm
119,Quận 6,2023-04-02,90.72999999999999,44.73,0,0,0,0,94.72999999999999,Vừa Phải
120,Quận 6,2023-04-03,98.53,53.6,0,0,0,0,103.6,Không tốt cho người nhạy cảm
121,Quận 6,2023-04-04,94.43,52.0,0,0,0,0,102.0,Không tốt cho người nhạy cảm
122,Quận 6,2023-04-05,84.77000000000001,37.83,0,0,0,0,87.83,Vừa Phải
123,Quận 6,2023-04-06,106.47999999999999,63.57,0,0,0,0,113.57,Không tốt cho người nhạy cảm
124,Quận 6,2023-04-07,93.8,47.48,0,0,0,0,97.47999999999999,Vừa Phải
125,Quận 6,2023-04-08,93.3,48.2,0,0,0,0,98.2,Vừa Phải
126,Quận 6,2023-04-09,115.23,72.67,0,0,0,0,122.67,Không tốt cho người nhạy cảm
127,Quận 6,2023-04-10,110.18,69.47,0,0,0,0,119.47,Không tốt cho người nhạy cảm
128,Quận 6,2023-04-11,119.03,77.23,0,0,0,0,127.23,Không tốt cho người nhạy cảm
129,Quận 6,2023-04-12,104.95,63.17,0,0,0,0,113.17,Không tốt cho người nhạy cảm
130,Quận 6,2023-04-13,146.23000000000002,105.77,0,0,0,0,155.76999999999998,Không tốt
131,Quận 6,2023-04-14,107.27000000000001,67.47,0,0,0,0,117.47,Không tốt cho người nhạy cảm
132,Quận 6,2023-04-15,164.2,125.2,0,0,0,0,175.2,Không tốt
133,Quận 6,2023-04-16,114.97,72.47,0,0,0,0,122.47,Không tốt cho người nhạy cảm
134,Quận 6,2023-04-17,117.97,80.03,0,0,0,0,130.03,Không tốt cho người nhạy cảm
135,Quận 6,2023-04-18,103.93,61.12,0,0,0,0,111.12,Không tốt cho người nhạy cảm
136,Quận 6,2023-04-19,108.07,66.37,0,0,0,0,116.37,Không tốt cho người nhạy cảm
137,Quận 6,2023-04-20,107.6,66.87,0,0,0,0,116.87,Không tốt cho người nhạy cảm
138,Quận 6,2023-04-21,106.87,66.1,0,0,0,0,116.1,Không tốt cho người nhạy cảm
139,Quận 6,2023-04-22,105.5,63.07,0,0,0,0,113.07,Không tốt cho người nhạy cảm
140,Quận 6,2023-04-23,105.93,60.37,0,0,0,0,110.37,Không tốt cho người nhạy cảm
141,Quận 6,2023-04-24,103.78,59.0,0,0,0,0,109.0,Không tốt cho người nhạy cảm
142,Quận 6,2023-04-25,133.9,91.4,0,0,0,0,141.4,Không tốt cho người nhạy cảm
143,Quận 6,2023-04-26,123.37,81.43,0,0,0,0,131.43,Không tốt cho người nhạy cảm
144,Quận 6,2023-04-27,137.32,96.27,0,0,0,0,146.26999999999998,Không tốt cho người nhạy cảm
145,Quận 6,2023-04-28,136.2,94.3,0,0,0,0,144.3,Không tốt cho người nhạy cảm
146,Quận 6,2023-04-29,126.87,84.83,0,0,0,0,134.82999999999998,Không tốt cho người nhạy cảm
147,Quận 6,2023-04-30,107.33,61.37,0,0,0,0,111.37,Không tốt cho người nhạy cảm
148,Quận 6,2023-05-01,193.33,159.88,0,0,0,0,209.88,Rất không tốt
149,Quận 6,2023-05-02,107.1,61.83,0,0,0,0,111.83,Không tốt cho người nhạy cảm
150,Quận 6,2023-05-03,86.6,41.77,0,0,0,0,91.77000000000001,Vừa Phải
151,Quận 6,2023-05-04,79.4,37.48,0,0,0,0,87.47999999999999,Vừa Phải
152,Quận 6,2023-05-05,110.5,67.9,0,0,0,0,117.9,Không tốt cho người nhạy cảm
153,Quận 6,2023-05-06,102.43,56.43,0,0,0,0,106.43,Không tốt cho người nhạy cảm
154,Quận 6,2023-05-07,108.5,63.36,0,0,0,0,113.36,Không tốt cho người nhạy cảm
155,Quận 6,2023-05-15,96.97,49.97,0,0,0,0,99.97,Vừa Phải
156,Quận 6,2023-05-16,104.9,61.6,0,0,0,0,111.6,Không tốt cho người nhạy cảm
157,Quận 6,2023-05-17,95.83,54.43,0,0,0,0,104.43,Không tốt cho người nhạy cảm
158,Quận 6,2023-05-20,91.3,47.97,0,0,0,0,97.97,Vừa Phải
159,Quận 6,2023-05-21,95.5,51.3,0,0,0,0,101.3,Không tốt cho người nhạy cảm
160,Quận 6,2023-05-22,123.33,80.27,0,0,0,0,130.26999999999998,Không tốt cho người nhạy cảm
161,Quận 6,2023-05-23,83.57,40.07,0,0,0,0,90.07,Vừa Phải
162,Quận 6,2023-05-24,99.03,54.93,0,0,0,0,104.93,Không tốt cho người nhạy cảm
163,Quận 6,2023-05-25,99.47,54.27,0,0,0,0,104.27000000000001,Không tốt cho người nhạy cảm
164,Quận 6,2023-05-26,94.77000000000001,49.5,0,0,0,0,99.5,Vừa Phải
165,Quận 6,2023-05-27,145.67000000000002,105.63,0,0,0,0,155.63,Không tốt
166,Quận 6,2023-05-28,111.87,67.53,0,0,0,0,117.53,Không tốt cho người nhạy cảm
167,Quận 6,2023-05-29,103.2,59.67,0,0,0,0,109.67,Không tốt cho người nhạy cảm
168,Quận 6,2023-05-30,98.75,52.43,0,0,0,0,102.43,Không tốt cho người nhạy cảm
169,Quận 6,2023-05-31,108.07,65.0,0,0,0,0,115.0,Không tốt cho người nhạy cảm
170,Quận 6,2023-06-01,110.36,64.37,0,0,0,0,114.37,Không tốt cho người nhạy cảm
171,Quận 6,2023-06-02,108.67,65.87,0,0,0,0,115.87,Không tốt cho người nhạy cảm
172,Quận 6,2023-06-03,85.7,39.53,0,0,0,0,89.53,Vừa Phải
173,Quận 6,2023-06-04,95.53,48.47,0,0,0,0,98.47,Vừa Phải
174,Quận 6,2023-06-05,143.07999999999998,99.95,0,0,0,0,149.95,Không tốt cho người nhạy cảm
175,Quận 6,2023-06-06,95.53,49.93,0,0,0,0,99.93,Vừa Phải
176,Quận 6,2023-06-07,105.02000000000001,62.32,0,0,0,0,112.32,Không tốt cho người nhạy cảm
177,Quận 6,2023-06-08,93.0,46.33,0,0,0,0,96.33,Vừa Phải
178,Quận 6,2023-06-09,97.57,53.4,0,0,0,0,103.4,Không tốt cho người nhạy cảm
179,Quận 6,2023-06-10,80.17,35.1,0,0,0,0,85.1,Vừa Phải
180,Quận 6,2023-06-11,84.05,37.78,0,0,0,0,87.78,Vừa Phải
181,Quận 6,2023-06-12,107.22999999999999,61.75,0,0,0,0,111.75,Không tốt cho người nhạy cảm
182,Quận 6,2023-06-13,104.33,60.07,0,0,0,0,110.07,Không tốt cho người nhạy cảm
183,Quận 6,2023-06-14,96.22999999999999,52.2,0,0,0,0,102.2,Không tốt cho người nhạy cảm
184,Quận 6,2023-06-15,85.38,40.22,0,0,0,0,90.22,Vừa Phải
185,Quận 6,2023-06-16,80.87,36.03,0,0,0,0,86.03,Vừa Phải
186,Quận 6,2023-06-17,110.55,66.93,0,0,0,0,116.93,Không tốt cho người nhạy cảm
187,Quận 6,2023-06-18,85.63,39.75,0,0,0,0,89.75,Vừa Phải
188,Quận 6,2023-06-19,96.22999999999999,51.2,0,0,0,0,101.2,Không tốt cho người nhạy cảm
189,Quận 6,2023-06-20,104.33,58.7,0,0,0,0,108.7,Không tốt cho người nhạy cảm
190,Quận 6,2023-06-21,165.47,138.03,0,0,0,0,188.03,Không tốt
191,Quận 6,2023-06-22,109.58,63.47,0,0,0,0,113.47,Không tốt cho người nhạy cảm
192,Quận 6,2023-06-23,100.53,54.57,0,0,0,0,104.57,Không tốt cho người nhạy cảm
193,Quận 6,2023-06-24,120.77,75.83,0,0,0,0,125.83,Không tốt cho người nhạy cảm
194,Quận 6,2023-06-25,139.67000000000002,94.83,0,0,0,0,144.82999999999998,Không tốt cho người nhạy cảm
195,Quận 6,2023-06-26,128.9,83.3,0,0,0,0,133.3,Không tốt cho người nhạy cảm
196,Quận 6,2023-06-27,99.12,55.1,0,0,0,0,105.1,Không tốt cho người nhạy cảm
197,Quận 6,2023-06-28,116.25,71.17,0,0,0,0,121.17,Không tốt cho người nhạy cảm
198,Quận 6,2023-06-29,87.93,41.68,0,0,0,0,91.68,Vừa Phải
199,Quận 6,2023-06-30,115.37,78.77,0,0,0,0,128.76999999999998,Không tốt cho người nhạy cảm
200,Quận 6,2023-07-01,117.38,78.23,0,0,0,0,128.23000000000002,Không tốt cho người nhạy cảm
201,Quận 6,2023-07-02,132.76999999999998,86.63,0,0,0,0,136.63,Không tốt cho người nhạy cảm
202,Quận 6,2023-07-03,89.92,46.43,0,0,0,0,96.43,Vừa Phải
203,Quận 6,2023-07-04,130.7,87.5,0,0,0,0,137.5,Không tốt cho người nhạy cảm
204,Quận 6,2023-07-05,158.28,114.7,0,0,0,0,164.7,Không tốt
205,Quận 6,2023-07-06,162.4,121.55,0,0,0,0,171.55,Không tốt
206,Quận 6,2023-07-07,117.67,87.93,0,0,0,0,137.93,Không tốt cho người nhạy cảm
207,Quận 6,2023-07-08,108.37,61.47,0,0,0,0,111.47,Không tốt cho người nhạy cảm
208,Quận 6,2023-07-09,148.87,106.27,0,0,0,0,156.26999999999998,Không tốt
209,Quận 6,2023-07-10,112.3,67.2,0,0,0,0,117.2,Không tốt cho người nhạy cảm
210,Quận 6,2023-07-11,110.17,63.3,0,0,0,0,113.3,Không tốt cho người nhạy cảm
211,Quận 6,2023-07-12,117.67,73.33,0,0,0,0,123.33,Không tốt cho người nhạy cảm
212,Quận 6,2023-07-13,109.7,64.23,0,0,0,0,114.23,Không tốt cho người nhạy cảm
213,Quận 6,2023-07-14,118.55,73.77,0,0,0,0,123.77,Không tốt cho người nhạy cảm
214,Quận 6,2023-07-15,99.33,53.33,0,0,0,0,103.33,Không tốt cho người nhạy cảm
215,Quận 6,2023-07-16,88.05,42.33,0,0,0,0,92.33,Vừa Phải
216,Quận 6,2023-07-17,74.57,29.0,0,0,0,0,79.0,Vừa Phải
217,Quận 6,2023-07-18,97.13,55.73,0,0,0,0,105.72999999999999,Không tốt cho người nhạy cảm
218,Quận 6,2023-07-19,110.32,64.33,0,0,0,0,114.33,Không tốt cho người nhạy cảm
219,Quận 6,2023-07-20,105.3,59.4,0,0,0,0,109.4,Không tốt cho người nhạy cảm
220,Quận 6,2023-07-21,158.73000000000002,116.0,0,0,0,0,166.0,Không tốt
221,Quận 6,2023-07-22,103.38,56.77,0,0,0,0,106.77000000000001,Không tốt cho người nhạy cảm
222,Quận 6,2023-07-23,75.83,29.2,0,0,0,0,79.2,Vừa Phải
223,Quận 6,2023-07-24,96.2,50.78,0,0,0,0,100.78,Nguy hiểm
224,Quận 6,2023-07-25,104.3,63.3,0,0,0,0,113.3,Không tốt cho người nhạy cảm
225,Quận 6,2023-07-26,90.47999999999999,45.0,0,0,0,0,95.0,Vừa Phải
226,Quận 6,2023-07-27,84.2,38.47,0,0,0,0,88.47,Vừa Phải
227,Quận 6,2023-07-28,88.3,42.73,0,0,0,0,92.72999999999999,Vừa Phải
228,Quận 6,2023-07-29,136.5,90.53,0,0,0,0,140.53,Không tốt cho người nhạy cảm
229,Quận 6,2023-07-30,97.72999999999999,54.13,0,0,0,0,104.13,Không tốt cho người nhạy cảm
230,Quận 6,2023-07-31,114.87,74.9,0,0,0,0,124.9,Không tốt cho người nhạy cảm
231,Quận 6,2023-08-01,100.37,55.07,0,0,0,0,105.07,Không tốt cho người nhạy cảm
232,Quận 6,2023-08-02,87.17,42.57,0,0,0,0,92.57,Vừa Phải
233,Quận 6,2023-08-03,104.67,59.25,0,0,0,0,109.25,Không tốt cho người nhạy cảm
234,Quận 6,2023-08-04,103.77000000000001,58.43,0,0,0,0,108.43,Không tốt cho người nhạy cảm
235,Quận 6,2023-08-05,93.72,48.03,0,0,0,0,98.03,Vừa Phải
236,Quận 6,2023-08-06,83.0,36.9,0,0,0,0,86.9,Vừa Phải
237,Quận 6,2023-08-07,98.27000000000001,51.67,0,0,0,0,101.67,Không tốt cho người nhạy cảm
238,Quận 6,2023-08-08,89.0,44.17,0,0,0,0,94.17,Vừa Phải
239,Quận 6,2023-08-09,106.87,59.75,0,0,0,0,109.75,Không tốt cho người nhạy cảm
240,Quận 6,2023-08-10,100.47,57.1,0,0,0,0,107.1,Không tốt cho người nhạy cảm
241,Quận 6,2023-08-11,81.73,36.77,0,0,0,0,86.77000000000001,Vừa Phải
242,Quận 6,2023-08-12,74.4,27.9,0,0,0,0,77.9,Vừa Phải
243,Quận 6,2023-08-13,79.03,35.53,0,0,0,0,85.53,Vừa Phải
244,Quận 6,2023-08-14,76.83,31.81,0,0,0,0,81.81,Vừa Phải
245,Quận 6,2023-08-15,79.5,32.47,0,0,0,0,82.47,Vừa Phải
246,Quận 6,2023-08-16,143.42000000000002,109.43,0,0,0,0,159.43,Không tốt
247,Quận 6,2023-08-17,104.5,62.22,0,0,0,0,112.22,Không tốt cho người nhạy cảm
248,Quận 6,2023-08-18,95.36,50.47,0,0,0,0,100.47,Nguy hiểm
249,Quận 6,2023-08-19,102.97,57.67,0,0,0,0,107.67,Không tốt cho người nhạy cảm
250,Quận 6,2023-08-20,77.83,31.4,0,0,0,0,81.4,Vừa Phải
251,Quận 6,2023-08-21,99.57,54.97,0,0,0,0,104.97,Không tốt cho người nhạy cảm
252,Quận 6,2023-08-22,92.0,46.23,0,0,0,0,96.22999999999999,Vừa Phải
253,Quận 6,2023-08-23,103.3,56.07,0,0,0,0,106.07,Không tốt cho người nhạy cảm
254,Quận 6,2023-08-24,81.03,36.0,0,0,0,0,86.0,Vừa Phải
255,Quận 6,2023-08-25,83.5,37.87,0,0,0,0,87.87,Vừa Phải
256,Quận 6,2023-08-26,95.67,51.8,0,0,0,0,101.8,Không tốt cho người nhạy cảm
257,Quận 6,2023-08-27,99.55,52.15,0,0,0,0,102.15,Không tốt cho người nhạy cảm
258,Quận 6,2023-08-28,221.27,188.53,0,0,0,0,238.53,Rất không tốt
259,Quận 6,2023-08-29,88.33,42.88,0,0,0,0,92.88,Vừa Phải
260,Quận 6,2023-08-30,108.9,64.27,0,0,0,0,114.27,Không tốt cho người nhạy cảm
261,Quận 6,2023-08-31,145.53,101.77,0,0,0,0,151.76999999999998,Không tốt
262,Quận 6,2023-09-01,87.63,41.57,0,0,0,0,91.57,Vừa Phải
263,Quận 6,2023-09-02,89.63,44.77,0,0,0,0,94.77000000000001,Vừa Phải
264,Quận 6,2023-09-03,173.07,132.53,0,0,0,0,182.53,Không tốt
265,Quận 6,2023-09-04,75.83,30.73,0,0,0,0,80.73,Vừa Phải
266,Quận 6,2023-09-05,97.6,51.76,0,0,0,0,101.75999999999999,Không tốt cho người nhạy cảm
267,Quận 6,2023-09-06,120.13,76.62,0,0,0,0,126.62,Không tốt cho người nhạy cảm
268,Quận 6,2023-09-07,93.87,49.0,0,0,0,0,99.0,Vừa Phải
269,Quận 6,2023-09-08,89.46000000000001,44.7,0,0,0,0,94.7,Vừa Phải
270,Quận 6,2023-09-09,83.33,37.67,0,0,0,0,87.67,Vừa Phải
271,Quận 6,2023-09-10,93.35,45.87,0,0,0,0,95.87,Vừa Phải
272,Quận 6,2023-09-18,134.67000000000002,92.05,0,0,0,0,142.05,Không tốt cho người nhạy cảm
273,Quận 6,2023-09-19,162.53,120.27,0,0,0,0,170.26999999999998,Không tốt
274,Quận 6,2023-09-20,98.22999999999999,51.9,0,0,0,0,101.9,Không tốt cho người nhạy cảm
275,Quận 6,2023-09-21,130.51999999999998,89.43,0,0,0,0,139.43,Không tốt cho người nhạy cảm
276,Quận 6,2023-09-22,115.32,71.7,0,0,0,0,121.7,Không tốt cho người nhạy cảm
277,Quận 6,2023-09-23,103.3,57.78,0,0,0,0,107.78,Không tốt cho người nhạy cảm
278,Quận 6,2023-09-24,94.15,48.4,0,0,0,0,98.4,Vừa Phải
279,Quận 6,2023-09-25,87.0,39.57,0,0,0,0,89.57,Vừa Phải
280,Quận 6,2023-09-26,76.4,31.47,0,0,0,0,81.47,Vừa Phải
281,Quận 6,2023-09-27,101.93,57.2,0,0,0,0,107.2,Không tốt cho người nhạy cảm
282,Quận 6,2023-09-28,117.26,74.03,0,0,0,0,124.03,Không tốt cho người nhạy cảm
283,Quận 6,2023-09-29,209.58,181.77,0,0,0,0,231.77,Rất không tốt
284,Quận 6,2023-09-30,134.0,93.17,0,0,0,0,143.17000000000002,Không tốt cho người nhạy cảm
285,Quận 6,2023-10-01,98.4,52.17,0,0,0,0,102.17,Không tốt cho người nhạy cảm
