địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
Long Biên,2014-02-19,178.0,72,36,28,2,19,178.0,Không tốt
Long Biên,2014-02-20,197.0,81,17,38,4,27,197.0,Không tốt
Long Biên,2014-02-21,211.0,68,8,26,4,26,211.0,Rất không tốt
Long Biên,2014-02-22,210.0,55,3,21,3,28,210.0,Rất không tốt
Long Biên,2014-02-23,195.0,68,9,29,2,27,195.0,Không tốt
Long Biên,2014-02-24,198.0,57,8,27,1,25,198.0,Không tốt
Long Biên,2014-02-25,183.0,65,1,27,2,22,183.0,Không tốt
Long Biên,2014-02-26,204.0,57,3,30,2,30,204.0,Rất không tốt
Long Biên,2014-02-27,190.0,47,10,22,1,25,190.0,Không tốt
Long Biên,2014-02-28,171.0,39,3,17,0,14,171.0,Không tốt
Long Biên,2014-03-01,156.0,83,5,30,2,26,156.0,Không tốt
Long Biên,2014-03-02,216.0,68,7,25,2,30,216.0,Rất không tốt
Long Biên,2014-03-03,208.0,71,4,21,2,25,208.0,Rất không tốt
Long Biên,2014-03-04,212.0,72,6,23,2,26,212.0,Rất không tốt
Long Biên,2014-03-05,210.0,55,3,28,2,36,210.0,Rất không tốt
Long Biên,2014-03-06,189.0,37,1,18,2,29,189.0,Không tốt
Long Biên,2014-03-07,157.0,30,1,16,2,25,157.0,Không tốt
Long Biên,2014-03-08,140.0,39,4,16,1,15,140.0,Không tốt cho người nhạy cảm
Long Biên,2014-03-09,147.0,52,2,17,1,17,147.0,Không tốt cho người nhạy cảm
Long Biên,2014-03-10,175.0,69,2,22,2,26,175.0,Không tốt
Long Biên,2014-03-11,203.0,56,4,25,2,29,203.0,Rất không tốt
Long Biên,2014-03-12,182.0,52,7,19,2,24,182.0,Không tốt
Long Biên,2014-03-13,188.0,73,11,26,2,18,188.0,Không tốt
Long Biên,2014-03-14,210.0,67,11,34,3,22,210.0,Rất không tốt
Long Biên,2014-03-15,197.0,50,8,25,2,19,197.0,Không tốt
Long Biên,2014-03-16,171.0,74,1,27,4,33,171.0,Không tốt
Long Biên,2014-03-17,207.0,48,2,21,2,23,207.0,Rất không tốt
Long Biên,2014-03-18,167.0,51,1,27,2,30,167.0,Không tốt
Long Biên,2014-03-19,174.0,59,2,26,2,28,174.0,Không tốt
Long Biên,2014-03-20,196.0,53,16,19,1,12,196.0,Không tốt
Long Biên,2014-03-21,181.0,44,7,22,1,14,181.0,Không tốt
Long Biên,2014-03-22,165.0,45,3,19,1,22,165.0,Không tốt
Long Biên,2014-03-23,172.0,47,9,30,2,22,172.0,Không tốt
Long Biên,2014-03-24,168.0,61,14,28,2,19,168.0,Không tốt
Long Biên,2014-03-25,183.0,57,7,28,2,23,183.0,Không tốt
Long Biên,2014-03-26,182.0,57,4,25,2,23,182.0,Không tốt
Long Biên,2014-03-27,181.0,44,4,20,2,23,181.0,Không tốt
Long Biên,2014-03-28,154.0,41,1,19,2,25,154.0,Không tốt
Long Biên,2014-03-29,151.0,50,5,24,2,21,151.0,Không tốt
Long Biên,2014-03-30,172.0,62,11,30,2,23,172.0,Không tốt
Long Biên,2014-03-31,197.0,64,6,33,2,28,197.0,Không tốt
Long Biên,2014-04-01,197.0,73,6,30,2,26,197.0,Không tốt
Long Biên,2014-04-02,214.0,56,4,26,5,28,214.0,Rất không tốt
Long Biên,2014-04-03,188.0,66,12,30,8,26,188.0,Không tốt
Long Biên,2014-04-04,198.0,66,5,35,7,30,198.0,Không tốt
Long Biên,2014-04-05,204.0,44,17,31,7,20,204.0,Rất không tốt
Long Biên,2014-04-06,157.0,31,13,36,8,24,157.0,Không tốt
Long Biên,2014-04-07,125.0,47,11,30,13,27,125.0,Không tốt cho người nhạy cảm
Long Biên,2014-04-08,163.0,43,9,25,14,20,163.0,Không tốt
Long Biên,2014-04-09,154.0,36,4,21,14,22,154.0,Không tốt
Long Biên,2014-04-10,138.0,39,3,19,14,23,138.0,Không tốt cho người nhạy cảm
Long Biên,2014-04-11,143.0,45,3,20,15,22,143.0,Không tốt cho người nhạy cảm
Long Biên,2014-04-12,157.0,45,2,20,15,21,157.0,Không tốt
Long Biên,2014-04-13,157.0,54,1,23,16,28,157.0,Không tốt
Long Biên,2014-04-14,176.0,45,2,16,15,21,176.0,Không tốt
Long Biên,2014-04-15,156.0,42,3,17,15,19,156.0,Không tốt
Long Biên,2014-04-16,146.0,49,3,21,15,25,146.0,Không tốt cho người nhạy cảm
Long Biên,2014-04-17,161.0,47,3,21,16,26,161.0,Không tốt
Long Biên,2014-04-18,160.0,45,1,18,16,24,160.0,Không tốt
Long Biên,2014-04-19,156.0,39,1,20,16,24,156.0,Không tốt
Long Biên,2014-04-20,146.0,38,2,16,15,22,146.0,Không tốt cho người nhạy cảm
Long Biên,2014-04-21,144.0,46,1,18,16,30,144.0,Không tốt cho người nhạy cảm
Long Biên,2014-04-22,159.0,43,1,15,16,27,159.0,Không tốt
Long Biên,2014-04-23,159.0,47,1,20,16,28,159.0,Không tốt
Long Biên,2014-04-24,161.0,51,1,22,17,27,161.0,Không tốt
Long Biên,2014-04-25,168.0,48,2,26,16,22,168.0,Không tốt
Long Biên,2014-04-26,155.0,38,16,15,15,17,155.0,Không tốt
Long Biên,2014-04-27,141.0,62,9,16,12,26,141.0,Không tốt cho người nhạy cảm
Long Biên,2014-04-28,186.0,81,8,17,7,24,186.0,Không tốt
Long Biên,2014-04-29,215.0,50,22,14,6,12,215.0,Rất không tốt
Long Biên,2014-04-30,166.0,74,31,14,6,15,166.0,Không tốt
Long Biên,2014-05-01,208.0,66,36,18,7,16,208.0,Rất không tốt
Long Biên,2014-05-02,186.0,58,11,18,7,19,186.0,Không tốt
Long Biên,2014-05-03,176.0,70,18,16,6,16,176.0,Không tốt
Long Biên,2014-05-04,184.0,39,35,16,7,13,184.0,Không tốt
Long Biên,2014-05-05,138.0,60,30,20,8,17,138.0,Không tốt cho người nhạy cảm
Long Biên,2014-05-06,181.0,74,11,24,11,29,181.0,Không tốt
Long Biên,2014-05-07,205.0,54,14,22,6,27,205.0,Rất không tốt
Long Biên,2014-05-08,174.0,53,26,27,7,21,174.0,Không tốt
Long Biên,2014-05-09,151.0,48,27,24,8,17,151.0,Không tốt
Long Biên,2014-05-10,128.0,61,70,24,8,14,128.0,Không tốt cho người nhạy cảm
Long Biên,2014-05-11,160.0,66,12,32,8,24,160.0,Không tốt
Long Biên,2014-05-12,184.0,60,23,30,7,20,184.0,Không tốt
Long Biên,2014-05-13,160.0,62,40,32,9,17,160.0,Không tốt
Long Biên,2014-05-14,151.0,54,35,27,9,16,151.0,Không tốt
Long Biên,2014-05-15,158.0,67,8,32,7,23,158.0,Không tốt
Long Biên,2014-05-16,183.0,48,13,28,9,17,183.0,Không tốt
Long Biên,2014-05-17,143.0,61,14,17,6,13,143.0,Không tốt cho người nhạy cảm
Long Biên,2014-05-18,167.0,58,31,33,10,28,167.0,Không tốt
Long Biên,2014-05-19,156.0,42,12,22,7,20,156.0,Không tốt
Long Biên,2014-05-20,135.0,49,14,20,7,17,135.0,Không tốt cho người nhạy cảm
Long Biên,2014-05-21,135.0,50,17,23,8,17,135.0,Không tốt cho người nhạy cảm
Long Biên,2014-05-22,123.0,58,19,26,8,16,123.0,Không tốt cho người nhạy cảm
Long Biên,2014-05-23,145.0,58,18,22,7,14,145.0,Không tốt cho người nhạy cảm
Long Biên,2014-05-24,158.0,54,10,17,6,12,158.0,Không tốt
Long Biên,2014-05-25,155.0,55,15,21,7,24,155.0,Không tốt
Long Biên,2014-05-26,154.0,48,7,24,6,23,154.0,Không tốt
Long Biên,2014-05-27,149.0,47,12,30,7,24,149.0,Không tốt cho người nhạy cảm
Long Biên,2014-05-28,146.0,65,5,16,6,23,146.0,Không tốt cho người nhạy cảm
Long Biên,2014-05-29,187.0,68,8,20,6,20,187.0,Không tốt
Long Biên,2014-05-30,169.0,39,12,17,7,17,169.0,Không tốt
Long Biên,2014-05-31,126.0,59,10,5,6,14,126.0,Không tốt cho người nhạy cảm
Long Biên,2014-06-01,155.0,53,22,17,7,16,155.0,Không tốt
Long Biên,2014-06-02,151.0,55,14,24,7,17,151.0,Không tốt
Long Biên,2014-06-03,151.0,59,16,18,6,19,151.0,Không tốt
Long Biên,2014-06-04,163.0,93,25,25,7,23,163.0,Không tốt
Long Biên,2014-06-05,227.0,45,17,27,8,21,227.0,Rất không tốt
Long Biên,2014-06-06,142.0,41,37,21,7,13,142.0,Không tốt cho người nhạy cảm
Long Biên,2014-06-07,142.0,49,37,19,7,14,142.0,Không tốt cho người nhạy cảm
Long Biên,2014-06-08,156.0,67,34,30,8,21,156.0,Không tốt
Long Biên,2014-06-09,176.0,68,13,28,8,21,176.0,Không tốt
Long Biên,2014-06-10,191.0,0,0,0,0,0,191.0,Không tốt
Long Biên,2014-06-17,50.0,56,7,41,7,28,56.0,Vừa Phải
Long Biên,2014-06-18,167.0,62,6,32,6,27,167.0,Không tốt
Long Biên,2014-06-19,172.0,54,11,23,7,20,172.0,Không tốt
Long Biên,2014-06-20,147.0,61,31,27,6,20,147.0,Không tốt cho người nhạy cảm
Long Biên,2014-06-21,161.0,49,8,17,6,15,161.0,Không tốt
Long Biên,2014-06-22,168.0,74,22,32,6,31,168.0,Không tốt
Long Biên,2014-06-23,201.0,82,10,37,6,26,201.0,Rất không tốt
Long Biên,2014-06-24,212.0,61,5,34,6,27,212.0,Rất không tốt
Long Biên,2014-06-25,165.0,54,17,22,7,19,165.0,Không tốt
Long Biên,2014-06-26,155.0,62,15,27,7,19,155.0,Không tốt
Long Biên,2014-06-27,175.0,40,10,24,7,17,175.0,Không tốt
Long Biên,2014-06-28,139.0,57,7,28,7,18,139.0,Không tốt cho người nhạy cảm
Long Biên,2014-06-29,166.0,53,7,21,7,17,166.0,Không tốt
Long Biên,2014-06-30,169.0,38,6,23,7,20,169.0,Không tốt
Long Biên,2014-07-01,142.0,44,6,25,7,21,142.0,Không tốt cho người nhạy cảm
Long Biên,2014-07-02,145.0,26,6,24,7,19,145.0,Không tốt cho người nhạy cảm
Long Biên,2014-07-03,107.0,20,6,27,7,18,107.0,Không tốt cho người nhạy cảm
Long Biên,2014-07-04,104.0,24,6,23,7,19,104.0,Không tốt cho người nhạy cảm
Long Biên,2014-07-05,121.0,30,6,28,7,20,121.0,Không tốt cho người nhạy cảm
Long Biên,2014-07-06,140.0,16,6,28,7,20,140.0,Không tốt cho người nhạy cảm
Long Biên,2014-07-07,105.0,25,18,21,7,15,105.0,Không tốt cho người nhạy cảm
Long Biên,2014-07-08,123.0,36,4,27,8,21,123.0,Không tốt cho người nhạy cảm
Long Biên,2014-07-09,130.0,39,15,21,9,19,130.0,Không tốt cho người nhạy cảm
Long Biên,2014-07-10,135.0,55,4,24,8,23,135.0,Không tốt cho người nhạy cảm
Long Biên,2014-07-11,160.0,43,2,17,10,18,160.0,Không tốt
Long Biên,2014-07-12,146.0,19,2,7,9,10,146.0,Không tốt cho người nhạy cảm
Long Biên,2014-07-13,103.0,0,0,0,0,0,103.0,Không tốt cho người nhạy cảm
Long Biên,2014-07-15,50.0,44,2,29,9,25,50.0,Tốt
Long Biên,2014-07-16,130.0,36,2,27,8,27,130.0,Không tốt cho người nhạy cảm
Long Biên,2014-07-17,133.0,52,23,14,9,12,133.0,Không tốt cho người nhạy cảm
Long Biên,2014-07-18,164.0,43,6,12,8,9,164.0,Không tốt
Long Biên,2014-07-19,142.0,18,3,16,8,14,142.0,Không tốt cho người nhạy cảm
Long Biên,2014-07-20,98.0,13,3,24,8,23,98.0,Vừa Phải
Long Biên,2014-07-21,96.0,20,10,34,9,21,96.0,Vừa Phải
Long Biên,2014-07-22,117.0,17,30,22,9,17,117.0,Không tốt cho người nhạy cảm
Long Biên,2014-07-23,109.0,25,26,30,10,20,109.0,Không tốt cho người nhạy cảm
Long Biên,2014-07-24,129.0,17,3,11,8,7,129.0,Không tốt cho người nhạy cảm
Long Biên,2014-07-25,114.0,0,0,0,0,0,114.0,Không tốt cho người nhạy cảm
Long Biên,2014-07-27,50.0,20,6,31,10,26,50.0,Tốt
Long Biên,2014-07-28,119.0,18,13,23,9,18,119.0,Không tốt cho người nhạy cảm
Long Biên,2014-07-29,114.0,21,8,20,9,17,114.0,Không tốt cho người nhạy cảm
Long Biên,2014-07-30,121.0,30,9,31,10,22,121.0,Không tốt cho người nhạy cảm
Long Biên,2014-07-31,144.0,12,4,26,10,21,144.0,Không tốt cho người nhạy cảm
Long Biên,2014-08-01,97.0,13,13,24,10,17,97.0,Vừa Phải
Long Biên,2014-08-02,100.0,18,21,19,10,12,100.0,Vừa Phải
Long Biên,2014-08-03,109.0,29,17,24,10,18,109.0,Không tốt cho người nhạy cảm
Long Biên,2014-08-04,136.0,36,3,21,10,21,136.0,Không tốt cho người nhạy cảm
Long Biên,2014-08-05,158.0,0,2,24,9,23,158.0,Không tốt
Long Biên,2014-08-06,50.0,0,3,27,10,29,50.0,Tốt
Long Biên,2014-08-07,50.0,0,4,27,10,21,50.0,Tốt
Long Biên,2014-08-08,50.0,0,6,25,10,21,50.0,Tốt
Long Biên,2014-08-09,50.0,0,7,10,11,18,50.0,Tốt
Long Biên,2014-08-10,50.0,0,4,20,11,20,50.0,Tốt
Long Biên,2014-08-11,50.0,0,26,19,11,16,50.0,Tốt
Long Biên,2014-08-12,50.0,0,16,15,9,10,50.0,Tốt
Long Biên,2014-08-13,50.0,0,25,19,10,13,50.0,Tốt
Long Biên,2014-08-14,50.0,0,6,20,10,15,50.0,Tốt
Long Biên,2014-08-15,50.0,0,4,25,11,20,50.0,Tốt
Long Biên,2014-08-17,50.0,0,4,32,11,26,50.0,Tốt
Long Biên,2014-08-18,50.0,0,4,17,10,17,50.0,Tốt
Long Biên,2014-08-19,50.0,0,15,23,10,19,50.0,Tốt
Long Biên,2014-08-20,50.0,53,7,42,15,29,53.0,Vừa Phải
Long Biên,2014-08-21,168.0,45,4,23,11,25,168.0,Không tốt
Long Biên,2014-08-22,150.0,44,3,21,12,18,150.0,Không tốt cho người nhạy cảm
Long Biên,2014-08-23,135.0,48,3,21,12,22,135.0,Không tốt cho người nhạy cảm
Long Biên,2014-08-24,158.0,36,3,23,12,22,158.0,Không tốt
Long Biên,2014-08-25,134.0,0,4,18,11,18,134.0,Không tốt cho người nhạy cảm
Long Biên,2014-08-26,50.0,41,9,17,11,14,50.0,Tốt
Long Biên,2014-08-27,144.0,38,12,13,11,9,144.0,Không tốt cho người nhạy cảm
Long Biên,2014-08-28,144.0,23,6,16,10,16,144.0,Không tốt cho người nhạy cảm
Long Biên,2014-08-29,113.0,38,10,21,11,14,113.0,Không tốt cho người nhạy cảm
Long Biên,2014-08-30,136.0,59,25,22,12,18,136.0,Không tốt cho người nhạy cảm
Long Biên,2014-08-31,177.0,44,5,16,12,13,177.0,Không tốt
Long Biên,2014-09-01,155.0,30,4,20,11,21,155.0,Không tốt
Long Biên,2014-09-02,125.0,52,4,23,11,23,125.0,Không tốt cho người nhạy cảm
Long Biên,2014-09-03,167.0,54,5,30,13,25,167.0,Không tốt
Long Biên,2014-09-04,159.0,40,3,26,13,25,159.0,Không tốt
Long Biên,2014-09-05,122.0,48,3,23,13,23,122.0,Không tốt cho người nhạy cảm
Long Biên,2014-09-06,140.0,54,37,25,13,18,140.0,Không tốt cho người nhạy cảm
Long Biên,2014-09-07,160.0,74,20,34,13,27,160.0,Không tốt
Long Biên,2014-09-08,208.0,56,15,29,0,23,208.0,Rất không tốt
Long Biên,2014-09-09,171.0,48,4,21,0,20,171.0,Không tốt
Long Biên,2014-09-10,149.0,43,3,24,0,21,149.0,Không tốt cho người nhạy cảm
Long Biên,2014-09-11,135.0,47,3,24,0,24,135.0,Không tốt cho người nhạy cảm
Long Biên,2014-09-12,144.0,48,8,26,0,20,144.0,Không tốt cho người nhạy cảm
Long Biên,2014-09-13,144.0,51,14,26,0,18,144.0,Không tốt cho người nhạy cảm
Long Biên,2014-09-14,161.0,44,19,23,0,15,161.0,Không tốt
Long Biên,2014-09-15,153.0,42,18,11,0,10,153.0,Không tốt
Long Biên,2014-09-16,156.0,22,19,12,0,11,156.0,Không tốt
Long Biên,2014-09-17,109.0,30,5,19,0,21,109.0,Không tốt cho người nhạy cảm
Long Biên,2014-09-18,125.0,60,5,27,0,26,125.0,Không tốt cho người nhạy cảm
Long Biên,2014-09-19,183.0,45,4,20,0,20,183.0,Không tốt
Long Biên,2014-09-20,153.0,36,19,22,0,16,153.0,Không tốt
Long Biên,2014-09-21,137.0,57,6,19,0,14,137.0,Không tốt cho người nhạy cảm
Long Biên,2014-09-22,180.0,57,41,44,0,0,180.0,Không tốt
Long Biên,2014-09-23,167.0,74,23,30,0,0,167.0,Không tốt
Long Biên,2014-09-24,196.0,88,40,0,0,28,196.0,Không tốt
Long Biên,2014-09-25,223.0,78,3,52,0,26,223.0,Rất không tốt
Long Biên,2014-09-26,210.0,57,3,26,0,24,210.0,Rất không tốt
Long Biên,2014-09-27,182.0,43,3,19,0,18,182.0,Không tốt
Long Biên,2014-09-28,154.0,36,2,17,0,25,154.0,Không tốt
Long Biên,2014-09-29,131.0,37,7,25,0,20,131.0,Không tốt cho người nhạy cảm
Long Biên,2014-09-30,139.0,42,5,29,0,24,139.0,Không tốt cho người nhạy cảm
Long Biên,2014-10-01,153.0,37,12,29,0,24,153.0,Không tốt
Long Biên,2014-10-02,144.0,41,16,32,0,25,144.0,Không tốt cho người nhạy cảm
Long Biên,2014-10-03,154.0,31,14,25,0,22,154.0,Không tốt
Long Biên,2014-10-04,133.0,12,7,13,0,10,133.0,Không tốt cho người nhạy cảm
Long Biên,2014-10-05,93.0,24,35,20,0,12,93.0,Vừa Phải
Long Biên,2014-10-06,125.0,25,25,33,0,19,125.0,Không tốt cho người nhạy cảm
Long Biên,2014-10-07,125.0,34,31,32,0,23,125.0,Không tốt cho người nhạy cảm
Long Biên,2014-10-08,146.0,38,31,34,0,22,146.0,Không tốt cho người nhạy cảm
Long Biên,2014-10-09,156.0,39,38,37,0,30,156.0,Không tốt
Long Biên,2014-10-10,159.0,45,30,26,0,22,159.0,Không tốt
Long Biên,2014-10-11,173.0,0,0,0,0,0,173.0,Không tốt
Long Biên,2014-10-12,50.0,8,25,37,0,19,50.0,Tốt
Long Biên,2014-10-13,78.0,11,28,38,0,20,78.0,Vừa Phải
Long Biên,2014-10-14,88.0,0,29,33,0,19,88.0,Vừa Phải
Long Biên,2014-10-15,50.0,0,27,39,0,25,50.0,Tốt
Long Biên,2014-10-16,50.0,0,15,32,0,31,50.0,Tốt
Long Biên,2014-10-17,50.0,0,15,29,0,21,50.0,Tốt
Long Biên,2014-10-18,50.0,0,14,29,0,20,50.0,Tốt
Long Biên,2014-10-19,50.0,0,12,26,0,23,50.0,Tốt
Long Biên,2014-10-20,50.0,0,15,26,0,26,50.0,Tốt
Long Biên,2014-10-21,50.0,0,6,15,0,14,50.0,Tốt
Long Biên,2014-10-22,50.0,0,9,20,0,17,50.0,Tốt
Long Biên,2014-10-23,50.0,0,10,24,0,18,50.0,Tốt
Long Biên,2014-10-24,50.0,0,11,15,0,17,50.0,Tốt
Long Biên,2014-10-27,50.0,0,14,22,0,27,50.0,Tốt
Long Biên,2014-10-28,50.0,0,4,15,0,18,50.0,Tốt
Long Biên,2014-10-29,50.0,0,8,14,0,20,50.0,Tốt
Long Biên,2014-10-30,50.0,0,4,15,0,23,50.0,Tốt
Long Biên,2014-10-31,50.0,0,4,14,0,19,50.0,Tốt
Long Biên,2014-11-01,50.0,0,5,13,0,13,50.0,Tốt
Long Biên,2014-11-02,50.0,0,5,17,0,12,50.0,Tốt
Long Biên,2014-11-03,50.0,0,12,26,0,18,50.0,Tốt
Long Biên,2014-11-04,50.0,0,18,31,0,27,50.0,Tốt
Long Biên,2014-11-05,50.0,0,10,14,0,17,50.0,Tốt
Long Biên,2014-11-06,50.0,0,3,11,0,12,50.0,Tốt
Long Biên,2014-11-07,50.0,0,3,14,0,11,50.0,Tốt
Long Biên,2014-11-08,50.0,0,2,14,0,13,50.0,Tốt
Long Biên,2014-11-09,50.0,0,19,13,0,22,50.0,Tốt
Long Biên,2014-11-10,50.0,0,17,11,0,16,50.0,Tốt
Long Biên,2014-11-11,50.0,0,9,14,0,12,50.0,Tốt
Long Biên,2014-11-12,50.0,0,23,17,0,12,50.0,Tốt
Long Biên,2014-11-13,50.0,0,27,24,0,14,50.0,Tốt
Long Biên,2014-11-14,50.0,0,15,27,0,17,50.0,Tốt
Long Biên,2014-11-15,50.0,0,21,15,0,12,50.0,Tốt
Long Biên,2014-11-16,50.0,0,15,17,0,13,50.0,Tốt
Long Biên,2014-11-17,50.0,0,17,16,0,12,50.0,Tốt
Long Biên,2014-11-18,50.0,0,30,20,0,17,50.0,Tốt
Long Biên,2014-11-19,50.0,0,27,31,0,19,50.0,Tốt
Long Biên,2014-11-20,50.0,0,20,36,0,24,50.0,Tốt
Long Biên,2014-11-21,50.0,0,24,26,0,18,50.0,Tốt
Long Biên,2014-11-22,50.0,0,43,25,0,17,50.0,Tốt
Long Biên,2014-11-23,50.0,0,67,23,0,21,67.0,Vừa Phải
Long Biên,2014-11-24,50.0,0,73,24,0,17,73.0,Vừa Phải
Long Biên,2014-11-25,50.0,0,189,19,0,14,189.0,Không tốt
Long Biên,2014-11-26,50.0,0,189,18,0,19,189.0,Không tốt
Long Biên,2014-11-27,50.0,0,185,16,0,16,185.0,Không tốt
Long Biên,2014-11-28,50.0,0,196,14,0,10,196.0,Không tốt
Long Biên,2014-11-29,50.0,0,181,18,0,16,181.0,Không tốt
Long Biên,2014-11-30,50.0,0,118,21,0,17,118.0,Không tốt cho người nhạy cảm
Long Biên,2014-12-01,50.0,0,20,15,0,14,50.0,Tốt
Long Biên,2014-12-02,50.0,0,10,15,0,15,50.0,Tốt
Long Biên,2014-12-03,50.0,0,9,17,0,14,50.0,Tốt
Long Biên,2014-12-04,50.0,0,12,23,0,14,50.0,Tốt
Long Biên,2014-12-05,50.0,0,11,25,0,15,50.0,Tốt
Long Biên,2014-12-06,50.0,0,11,13,0,9,50.0,Tốt
Long Biên,2014-12-07,50.0,0,15,24,0,12,50.0,Tốt
Long Biên,2014-12-08,50.0,0,8,31,0,21,50.0,Tốt
Long Biên,2014-12-09,50.0,0,9,16,0,13,50.0,Tốt
Long Biên,2014-12-10,50.0,0,9,17,0,12,50.0,Tốt
Long Biên,2014-12-11,50.0,0,9,14,0,11,50.0,Tốt
Long Biên,2014-12-12,50.0,0,10,22,0,15,50.0,Tốt
Long Biên,2014-12-13,50.0,0,10,31,0,16,50.0,Tốt
Long Biên,2014-12-14,50.0,0,10,30,0,18,50.0,Tốt
Long Biên,2014-12-15,50.0,0,10,21,0,11,50.0,Tốt
Long Biên,2014-12-16,50.0,0,10,20,0,13,50.0,Tốt
Long Biên,2014-12-17,50.0,0,10,27,0,26,50.0,Tốt
Long Biên,2014-12-18,50.0,0,10,30,0,37,50.0,Tốt
Long Biên,2014-12-19,50.0,0,10,31,0,23,50.0,Tốt
Long Biên,2014-12-20,50.0,0,10,21,0,14,50.0,Tốt
Long Biên,2014-12-21,50.0,0,10,23,0,17,50.0,Tốt
Long Biên,2014-12-22,50.0,0,10,35,0,23,50.0,Tốt
Long Biên,2014-12-23,50.0,0,10,43,0,31,50.0,Tốt
Long Biên,2014-12-24,50.0,0,11,39,0,31,50.0,Tốt
Long Biên,2014-12-25,50.0,0,11,25,0,27,50.0,Tốt
Long Biên,2014-12-26,50.0,0,10,15,4,14,50.0,Tốt
Long Biên,2016-01-03,50.0,0,17,20,6,23,50.0,Tốt
Long Biên,2016-01-04,238.0,0,23,19,6,22,238.0,Rất không tốt
Long Biên,2016-01-05,218.0,0,0,0,0,0,218.0,Rất không tốt
