,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
180,Tây Hồ,2016-07-02,125.15,81.73,8.0,0.0,0.0,0.0,131.73000000000002,Không tốt cho người nhạy cảm
181,Tây Hồ,2016-07-03,122.73,82.93,0.0,0.0,0.0,0.0,132.93,Không tốt cho người nhạy cảm
182,Tây Hồ,2016-07-04,128.68,89.2,0.0,0.0,0.0,0.0,139.2,Không tốt cho người nhạy cảm
183,Tây Hồ,2016-07-05,136.82999999999998,99.13,0.0,0.0,0.0,0.0,149.13,Không tốt cho người nhạy cảm
184,Tây Hồ,2016-07-06,191.0,153.27,0.0,5.0,13.0,38.0,203.27,Rất không tốt
185,Tây Hồ,2016-07-07,132.26999999999998,91.5,8.0,2.0,13.0,24.0,141.5,Không tốt cho người nhạy cảm
186,Tây Hồ,2016-07-08,132.6,88.73,8.0,0.0,0.0,0.0,138.73000000000002,Không tốt cho người nhạy cảm
187,Tây Hồ,2016-07-09,114.07,80.67,0.0,0.0,0.0,0.0,130.67000000000002,Không tốt cho người nhạy cảm
188,Tây Hồ,2016-07-10,182.77,143.03,0.0,0.0,0.0,0.0,193.03,Không tốt
189,Tây Hồ,2016-07-11,162.76999999999998,123.93,0.0,0.0,0.0,0.0,173.93,Không tốt
190,Tây Hồ,2016-07-12,110.28,70.8,0.0,5.0,0.0,0.0,120.8,Không tốt cho người nhạy cảm
191,Tây Hồ,2016-07-13,265.77,233.5,8.0,9.0,13.0,29.0,283.5,Rất không tốt
192,Tây Hồ,2016-07-14,194.7,156.1,9.0,11.0,13.0,20.0,206.1,Rất không tốt
193,Tây Hồ,2016-07-15,233.33,195.35,9.0,6.0,13.0,14.0,245.35,Rất không tốt
194,Tây Hồ,2016-07-16,140.26999999999998,101.97,8.0,0.0,0.0,0.0,151.97,Không tốt
195,Tây Hồ,2016-07-17,137.75,98.05,0.0,0.0,0.0,0.0,148.05,Không tốt cho người nhạy cảm
196,Tây Hồ,2016-07-18,165.5,131.82,0.0,0.0,0.0,0.0,181.82,Không tốt
197,Tây Hồ,2016-07-19,250.83,210.5,0.0,0.0,0.0,0.0,260.5,Rất không tốt
198,Tây Hồ,2016-07-20,136.37,91.6,0.0,0.0,0.0,0.0,141.6,Không tốt cho người nhạy cảm
199,Tây Hồ,2016-07-24,202.5,164.6,0.0,0.0,0.0,0.0,214.6,Rất không tốt
200,Tây Hồ,2016-07-25,131.68,89.03,0.0,25.0,15.0,13.0,139.03,Không tốt cho người nhạy cảm
201,Tây Hồ,2016-07-26,85.4,42.5,8.0,15.0,13.0,10.0,92.5,Vừa Phải
202,Tây Hồ,2016-07-27,179.2,140.1,8.0,0.0,0.0,0.0,190.1,Không tốt
203,Tây Hồ,2016-07-28,90.4,48.48,0.0,0.0,0.0,0.0,98.47999999999999,Vừa Phải
204,Tây Hồ,2016-07-29,150.5,107.88,0.0,0.0,0.0,0.0,157.88,Không tốt
205,Tây Hồ,2016-07-30,128.17000000000002,89.73,0.0,0.0,0.0,0.0,139.73000000000002,Không tốt cho người nhạy cảm
206,Tây Hồ,2016-07-31,112.72999999999999,68.17,0.0,0.0,0.0,0.0,118.17,Không tốt cho người nhạy cảm
207,Tây Hồ,2016-08-01,139.67000000000002,100.88,0.0,0.0,0.0,0.0,150.88,Nguy hiểm
208,Tây Hồ,2016-08-02,146.07,106.5,0.0,0.0,0.0,0.0,156.5,Không tốt
209,Tây Hồ,2016-08-03,125.53,83.5,0.0,0.0,0.0,0.0,133.5,Không tốt cho người nhạy cảm
210,Tây Hồ,2016-08-04,121.07,76.47,0.0,0.0,0.0,0.0,126.47,Không tốt cho người nhạy cảm
211,Tây Hồ,2016-08-05,152.82999999999998,112.33,0.0,0.0,0.0,0.0,162.32999999999998,Không tốt
212,Tây Hồ,2016-08-06,129.9,89.23,0.0,0.0,0.0,0.0,139.23000000000002,Không tốt cho người nhạy cảm
213,Tây Hồ,2016-08-07,124.47,80.97,0.0,15.0,13.0,14.0,130.97,Không tốt cho người nhạy cảm
214,Tây Hồ,2016-08-08,125.63,82.8,9.0,13.0,14.0,16.0,132.8,Không tốt cho người nhạy cảm
215,Tây Hồ,2016-08-09,116.63,79.97,9.0,8.0,14.0,15.0,129.97,Không tốt cho người nhạy cảm
216,Tây Hồ,2016-08-10,113.28,71.9,9.0,10.0,13.0,18.0,121.9,Không tốt cho người nhạy cảm
217,Tây Hồ,2016-08-11,123.87,82.95,9.0,9.0,12.0,14.0,132.95,Không tốt cho người nhạy cảm
218,Tây Hồ,2016-08-12,135.9,94.4,9.0,7.0,12.0,13.0,144.4,Không tốt cho người nhạy cảm
219,Tây Hồ,2016-08-13,127.3,84.73,9.0,9.0,12.0,18.0,134.73000000000002,Không tốt cho người nhạy cảm
220,Tây Hồ,2016-08-14,94.63,50.97,9.0,8.0,12.0,11.0,100.97,Nguy hiểm
221,Tây Hồ,2016-08-15,96.72999999999999,48.5,10.0,0.0,0.0,0.0,98.5,Vừa Phải
222,Tây Hồ,2016-08-16,111.88,64.53,0.0,8.0,12.0,21.0,114.53,Không tốt cho người nhạy cảm
223,Tây Hồ,2016-08-17,89.33,42.1,9.0,8.0,12.0,16.0,92.1,Vừa Phải
224,Tây Hồ,2016-08-18,116.1,68.45,10.0,0.0,0.0,0.0,118.45,Không tốt cho người nhạy cảm
225,Tây Hồ,2016-08-19,97.5,55.7,0.0,8.0,13.0,19.0,105.7,Không tốt cho người nhạy cảm
226,Tây Hồ,2016-08-20,171.25,134.63,9.0,0.0,0.0,0.0,184.63,Không tốt
227,Tây Hồ,2016-08-21,105.78,61.57,0.0,8.0,13.0,25.0,111.57,Không tốt cho người nhạy cảm
228,Tây Hồ,2016-08-22,98.37,54.97,9.0,9.0,13.0,21.0,104.97,Không tốt cho người nhạy cảm
229,Tây Hồ,2016-08-23,111.17,65.1,9.0,9.0,13.0,17.0,115.1,Không tốt cho người nhạy cảm
230,Tây Hồ,2016-08-24,113.8,68.98,9.0,9.0,13.0,17.0,118.98,Không tốt cho người nhạy cảm
231,Tây Hồ,2016-08-25,101.37,56.32,9.0,10.0,13.0,16.0,106.32,Không tốt cho người nhạy cảm
232,Tây Hồ,2016-08-26,106.22999999999999,69.72,9.0,8.0,13.0,11.0,119.72,Không tốt cho người nhạy cảm
233,Tây Hồ,2016-08-27,114.35,71.43,9.0,7.0,13.0,14.0,121.43,Không tốt cho người nhạy cảm
234,Tây Hồ,2016-08-28,141.93,98.93,9.0,12.0,13.0,22.0,148.93,Không tốt cho người nhạy cảm
235,Tây Hồ,2016-08-29,110.57,66.68,9.0,18.0,13.0,26.0,116.68,Không tốt cho người nhạy cảm
236,Tây Hồ,2016-08-30,89.63,43.85,10.0,15.0,13.0,24.0,93.85,Vừa Phải
237,Tây Hồ,2016-08-31,110.4,66.63,10.0,11.0,13.0,19.0,116.63,Không tốt cho người nhạy cảm
238,Tây Hồ,2016-09-01,127.18,84.32,9.0,7.0,13.0,10.0,134.32,Không tốt cho người nhạy cảm
239,Tây Hồ,2016-09-02,120.27,79.43,10.0,10.0,13.0,15.0,129.43,Không tốt cho người nhạy cảm
240,Tây Hồ,2016-09-03,102.5,59.87,10.0,11.0,13.0,17.0,109.87,Không tốt cho người nhạy cảm
241,Tây Hồ,2016-09-04,116.27,71.83,13.0,12.0,13.0,19.0,121.83,Không tốt cho người nhạy cảm
242,Tây Hồ,2016-09-05,99.37,66.03,13.0,9.0,13.0,21.0,116.03,Không tốt cho người nhạy cảm
243,Tây Hồ,2016-09-06,90.27000000000001,51.23,18.0,10.0,13.0,21.0,101.22999999999999,Không tốt cho người nhạy cảm
244,Tây Hồ,2016-09-07,82.93,37.93,10.0,11.0,14.0,26.0,87.93,Vừa Phải
245,Tây Hồ,2016-09-08,77.63,32.23,13.0,14.0,14.0,26.0,82.22999999999999,Vừa Phải
246,Tây Hồ,2016-09-09,91.55,46.97,11.0,2.0,13.0,9.0,96.97,Vừa Phải
