địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
Quế Võ,2020-07-14,1.0,1.0,32.0,4.0,2.0,1.0,32.0,Tốt
Quế Võ,2020-07-15,1.0,1.0,30.0,3.0,2.0,1.0,30.0,Tốt
Quế Võ,2020-07-16,1.0,1.0,41.0,4.0,2.0,1.0,41.0,Tốt
Quế Võ,2020-07-17,1.0,1.0,44.0,3.0,2.0,1.0,44.0,Tốt
Quế Võ,2020-07-18,1.0,1.0,36.0,2.0,2.0,1.0,36.0,Tốt
Quế Võ,2020-07-19,1.0,1.0,22.0,8.0,3.0,1.0,22.0,Tốt
Quế Võ,2020-07-20,1.0,1.0,19.0,5.0,3.0,1.0,19.0,Tốt
Quế Võ,2020-07-21,1.0,17.0,22.0,4.0,3.0,1.0,22.0,Tốt
Quế Võ,2020-07-22,9.0,22.0,29.0,3.0,3.0,1.0,29.0,Tốt
Quế Võ,2020-07-23,26.0,26.0,36.0,4.0,3.0,1.0,36.0,Tốt
Quế Võ,2020-07-24,32.0,25.0,32.0,4.0,2.0,1.0,32.0,Tốt
Quế Võ,2020-07-25,32.0,25.0,28.0,6.0,3.0,1.0,32.0,Tốt
Quế Võ,2020-07-26,30.0,32.0,22.0,11.0,5.0,3.0,32.0,Tốt
Quế Võ,2020-07-27,40.0,28.0,76.0,9.0,5.0,2.0,76.0,Vừa Phải
Quế Võ,2020-07-28,41.0,22.0,38.0,9.0,3.0,2.0,41.0,Tốt
Quế Võ,2020-07-29,28.0,17.0,40.0,6.0,3.0,1.0,40.0,Tốt
Quế Võ,2020-07-30,24.0,13.0,30.0,12.0,3.0,1.0,30.0,Tốt
Quế Võ,2020-07-31,18.0,5.0,16.0,9.0,4.0,2.0,18.0,Tốt
Quế Võ,2020-08-01,8.0,3.0,15.0,4.0,3.0,1.0,15.0,Tốt
Quế Võ,2020-08-02,2.0,1.0,13.0,7.0,5.0,2.0,13.0,Tốt
Quế Võ,2020-08-03,1.0,3.0,12.0,6.0,4.0,1.0,12.0,Tốt
Quế Võ,2020-08-04,4.0,3.0,17.0,7.0,5.0,1.0,17.0,Tốt
Quế Võ,2020-08-05,4.0,3.0,12.0,9.0,5.0,2.0,12.0,Tốt
Quế Võ,2020-08-06,4.0,2.0,10.0,8.0,6.0,2.0,10.0,Tốt
Quế Võ,2020-08-07,3.0,2.0,21.0,5.0,5.0,1.0,21.0,Tốt
Quế Võ,2020-08-08,3.0,2.0,26.0,3.0,4.0,1.0,26.0,Tốt
Quế Võ,2020-08-09,3.0,3.0,34.0,5.0,3.0,1.0,34.0,Tốt
Quế Võ,2020-08-10,4.0,2.0,39.0,6.0,4.0,1.0,39.0,Tốt
Quế Võ,2020-08-11,2.0,2.0,24.0,7.0,4.0,1.0,24.0,Tốt
Quế Võ,2020-08-12,3.0,2.0,23.0,8.0,4.0,1.0,23.0,Tốt
Quế Võ,2020-08-13,3.0,1.0,14.0,9.0,7.0,2.0,14.0,Tốt
Quế Võ,2020-08-14,2.0,2.0,10.0,11.0,9.0,2.0,11.0,Tốt
Quế Võ,2020-08-15,3.0,1.0,24.0,7.0,7.0,1.0,24.0,Tốt
Quế Võ,2020-08-16,2.0,1.0,9.0,10.0,9.0,2.0,10.0,Tốt
Quế Võ,2020-08-17,2.0,1.0,13.0,10.0,7.0,2.0,13.0,Tốt
Quế Võ,2020-08-18,2.0,1.0,19.0,7.0,7.0,1.0,19.0,Tốt
Quế Võ,2020-08-19,2.0,2.0,26.0,9.0,7.0,2.0,26.0,Tốt
Quế Võ,2020-08-20,3.0,2.0,21.0,10.0,8.0,1.0,21.0,Tốt
Quế Võ,2020-08-21,2.0,2.0,22.0,9.0,9.0,1.0,22.0,Tốt
Quế Võ,2020-08-22,3.0,2.0,29.0,4.0,3.0,1.0,29.0,Tốt
Quế Võ,2020-08-23,2.0,2.0,36.0,6.0,4.0,1.0,36.0,Tốt
Quế Võ,2020-08-24,2.0,2.0,36.0,9.0,6.0,2.0,36.0,Tốt
Quế Võ,2020-08-25,2.0,2.0,33.0,9.0,3.0,2.0,33.0,Tốt
Quế Võ,2020-08-26,3.0,3.0,54.0,13.0,4.0,2.0,54.0,Vừa Phải
Quế Võ,2020-08-27,4.0,2.0,33.0,10.0,3.0,2.0,33.0,Tốt
Quế Võ,2020-08-28,3.0,2.0,30.0,10.0,3.0,2.0,30.0,Tốt
Quế Võ,2020-08-29,3.0,2.0,40.0,7.0,3.0,2.0,40.0,Tốt
Quế Võ,2020-08-30,3.0,2.0,29.0,12.0,5.0,2.0,29.0,Tốt
Quế Võ,2020-08-31,4.0,0.0,0.0,0.0,0.0,0.0,4.0,Tốt
Quế Võ,2020-09-08,0.0,17.0,79.0,6.0,4.0,1.0,79.0,Vừa Phải
Quế Võ,2020-09-09,21.0,25.0,111.0,14.0,9.0,2.0,111.0,Không tốt cho người nhạy cảm
Quế Võ,2020-09-10,31.0,21.0,104.0,9.0,5.0,2.0,104.0,Không tốt cho người nhạy cảm
Quế Võ,2020-09-11,27.0,26.0,64.0,10.0,4.0,2.0,64.0,Vừa Phải
Quế Võ,2020-09-12,32.0,16.0,38.0,11.0,8.0,1.0,38.0,Tốt
Quế Võ,2020-09-13,17.0,0.0,0.0,0.0,0.0,0.0,17.0,Tốt
Quế Võ,2020-09-15,0.0,27.0,68.0,5.0,5.0,1.0,68.0,Vừa Phải
Quế Võ,2020-09-16,31.0,32.0,60.0,12.0,13.0,2.0,60.0,Vừa Phải
Quế Võ,2020-09-17,34.0,20.0,34.0,6.0,6.0,1.0,34.0,Tốt
Quế Võ,2020-09-18,16.0,8.0,31.0,6.0,6.0,2.0,31.0,Tốt
Quế Võ,2020-09-19,9.0,11.0,33.0,8.0,6.0,2.0,33.0,Tốt
Quế Võ,2020-09-20,13.0,12.0,59.0,9.0,7.0,2.0,59.0,Vừa Phải
Quế Võ,2020-09-21,15.0,11.0,68.0,6.0,5.0,1.0,68.0,Vừa Phải
Quế Võ,2020-09-22,12.0,14.0,62.0,10.0,8.0,1.0,62.0,Vừa Phải
Quế Võ,2020-09-23,16.0,6.0,41.0,7.0,6.0,2.0,41.0,Tốt
Quế Võ,2020-09-24,7.0,10.0,69.0,8.0,6.0,2.0,69.0,Vừa Phải
Quế Võ,2020-09-25,13.0,12.0,75.0,12.0,7.0,2.0,75.0,Vừa Phải
Quế Võ,2020-09-26,17.0,5.0,38.0,7.0,6.0,2.0,38.0,Tốt
Quế Võ,2020-09-27,6.0,6.0,69.0,8.0,6.0,2.0,69.0,Vừa Phải
Quế Võ,2020-09-28,8.0,8.0,82.0,8.0,7.0,2.0,82.0,Vừa Phải
Quế Võ,2020-09-29,11.0,6.0,60.0,8.0,6.0,1.0,60.0,Vừa Phải
Quế Võ,2020-09-30,7.0,5.0,37.0,11.0,9.0,2.0,37.0,Tốt
Quế Võ,2020-10-01,8.0,6.0,61.0,13.0,8.0,3.0,61.0,Vừa Phải
Quế Võ,2020-10-02,9.0,5.0,45.0,13.0,7.0,3.0,45.0,Tốt
Quế Võ,2020-10-03,6.0,5.0,65.0,6.0,5.0,2.0,65.0,Vừa Phải
Quế Võ,2020-10-04,6.0,5.0,41.0,9.0,9.0,1.0,41.0,Tốt
Quế Võ,2020-10-05,6.0,0.0,0.0,0.0,0.0,0.0,6.0,Tốt
Quế Võ,2020-10-08,0.0,32.0,19.0,10.0,7.0,3.0,32.0,Tốt
Quế Võ,2020-10-09,37.0,27.0,24.0,7.0,5.0,2.0,37.0,Tốt
Quế Võ,2020-10-10,34.0,34.0,28.0,7.0,4.0,2.0,34.0,Tốt
Quế Võ,2020-10-11,49.0,45.0,30.0,11.0,5.0,3.0,49.0,Tốt
Quế Võ,2020-10-12,65.0,40.0,29.0,11.0,6.0,3.0,65.0,Vừa Phải
Quế Võ,2020-10-13,55.0,13.0,24.0,6.0,4.0,1.0,55.0,Vừa Phải
Quế Võ,2020-10-14,19.0,0.0,0.0,0.0,0.0,0.0,19.0,Tốt
Quế Võ,2020-10-17,0.0,9.0,17.0,9.0,3.0,2.0,17.0,Tốt
Quế Võ,2020-10-18,11.0,9.0,17.0,8.0,3.0,2.0,17.0,Tốt
Quế Võ,2020-10-19,11.0,11.0,18.0,10.0,3.0,2.0,18.0,Tốt
Quế Võ,2020-10-20,12.0,12.0,21.0,12.0,3.0,3.0,21.0,Tốt
Quế Võ,2020-10-21,13.0,21.0,24.0,17.0,4.0,3.0,24.0,Tốt
Quế Võ,2020-10-22,23.0,36.0,29.0,22.0,5.0,6.0,36.0,Tốt
Quế Võ,2020-10-23,48.0,43.0,39.0,25.0,6.0,6.0,48.0,Tốt
Quế Võ,2020-10-24,54.0,34.0,28.0,13.0,4.0,4.0,54.0,Vừa Phải
Quế Võ,2020-10-25,46.0,19.0,19.0,12.0,3.0,3.0,46.0,Tốt
Quế Võ,2020-10-26,28.0,16.0,24.0,13.0,5.0,4.0,28.0,Tốt
Quế Võ,2020-10-27,23.0,18.0,26.0,11.0,5.0,4.0,26.0,Tốt
Quế Võ,2020-10-28,25.0,10.0,22.0,8.0,6.0,2.0,25.0,Tốt
Quế Võ,2020-10-29,15.0,6.0,15.0,11.0,3.0,3.0,15.0,Tốt
Quế Võ,2020-10-30,9.0,14.0,16.0,11.0,5.0,4.0,16.0,Tốt
Quế Võ,2020-10-31,17.0,25.0,42.0,13.0,7.0,4.0,42.0,Tốt
Quế Võ,2020-11-01,36.0,17.0,19.0,10.0,7.0,3.0,36.0,Tốt
Quế Võ,2020-11-02,24.0,11.0,15.0,9.0,5.0,2.0,24.0,Tốt
Quế Võ,2020-11-03,12.0,24.0,28.0,15.0,4.0,4.0,28.0,Tốt
Quế Võ,2020-11-04,29.0,38.0,25.0,22.0,9.0,5.0,38.0,Tốt
Quế Võ,2020-11-05,50.0,39.0,30.0,18.0,6.0,5.0,50.0,Tốt
Quế Võ,2020-11-06,58.0,20.0,22.0,12.0,4.0,4.0,58.0,Vừa Phải
Quế Võ,2020-11-07,25.0,21.0,31.0,12.0,6.0,4.0,31.0,Tốt
Quế Võ,2020-11-08,30.0,24.0,33.0,18.0,6.0,4.0,33.0,Tốt
Quế Võ,2020-11-09,28.0,28.0,37.0,19.0,5.0,4.0,37.0,Tốt
Quế Võ,2020-11-10,32.0,32.0,41.0,17.0,8.0,4.0,41.0,Tốt
Quế Võ,2020-11-11,40.0,43.0,53.0,26.0,6.0,6.0,53.0,Vừa Phải
Quế Võ,2020-11-12,60.0,38.0,44.0,25.0,5.0,6.0,60.0,Vừa Phải
Quế Võ,2020-11-13,51.0,29.0,41.0,16.0,7.0,4.0,51.0,Vừa Phải
Quế Võ,2020-11-14,38.0,12.0,26.0,9.0,3.0,2.0,38.0,Tốt
Quế Võ,2020-11-15,20.0,10.0,8.0,11.0,3.0,3.0,20.0,Tốt
Quế Võ,2020-11-16,16.0,6.0,1.0,11.0,4.0,3.0,16.0,Tốt
Quế Võ,2020-11-17,12.0,0.0,0.0,0.0,0.0,0.0,12.0,Tốt
Quế Võ,2020-11-18,0.0,43.0,10.0,3.0,2.0,2.0,43.0,Tốt
Quế Võ,2020-11-19,58.0,44.0,11.0,4.0,2.0,3.0,58.0,Vừa Phải
Quế Võ,2020-11-20,59.0,33.0,11.0,2.0,2.0,2.0,59.0,Vừa Phải
Quế Võ,2020-11-21,46.0,42.0,10.0,4.0,4.0,3.0,46.0,Tốt
Quế Võ,2020-11-22,51.0,44.0,12.0,3.0,2.0,4.0,51.0,Vừa Phải
Quế Võ,2020-11-23,59.0,59.0,15.0,5.0,4.0,5.0,59.0,Vừa Phải
Quế Võ,2020-11-24,91.0,57.0,17.0,4.0,3.0,5.0,91.0,Vừa Phải
Quế Võ,2020-11-25,89.0,61.0,18.0,9.0,5.0,5.0,89.0,Vừa Phải
Quế Võ,2020-11-26,89.0,68.0,16.0,15.0,10.0,4.0,89.0,Vừa Phải
Quế Võ,2020-11-27,114.0,46.0,12.0,9.0,3.0,3.0,114.0,Không tốt cho người nhạy cảm
Quế Võ,2020-11-28,62.0,42.0,12.0,9.0,4.0,4.0,62.0,Vừa Phải
Quế Võ,2020-11-29,49.0,53.0,16.0,11.0,5.0,4.0,53.0,Vừa Phải
Quế Võ,2020-11-30,75.0,57.0,13.0,11.0,7.0,4.0,75.0,Vừa Phải
Quế Võ,2020-12-01,91.0,0.0,0.0,0.0,0.0,0.0,91.0,Vừa Phải
Quế Võ,2020-12-03,0.0,43.0,9.0,10.0,6.0,5.0,43.0,Tốt
Quế Võ,2020-12-04,54.0,59.0,12.0,14.0,4.0,5.0,59.0,Vừa Phải
Quế Võ,2020-12-05,82.0,73.0,18.0,15.0,4.0,5.0,82.0,Vừa Phải
Quế Võ,2020-12-06,109.0,84.0,19.0,20.0,6.0,5.0,109.0,Không tốt cho người nhạy cảm
Quế Võ,2020-12-07,144.0,76.0,13.0,18.0,6.0,5.0,144.0,Không tốt cho người nhạy cảm
Quế Võ,2020-12-08,117.0,76.0,21.0,15.0,7.0,4.0,117.0,Không tốt cho người nhạy cảm
Quế Võ,2020-12-09,130.0,94.0,24.0,19.0,8.0,5.0,130.0,Không tốt cho người nhạy cảm
Quế Võ,2020-12-10,158.0,94.0,25.0,16.0,5.0,4.0,158.0,Không tốt
Quế Võ,2020-12-11,165.0,78.0,21.0,15.0,8.0,4.0,165.0,Không tốt
Quế Võ,2020-12-12,142.0,68.0,19.0,8.0,3.0,3.0,142.0,Không tốt cho người nhạy cảm
Quế Võ,2020-12-13,129.0,61.0,7.0,16.0,7.0,4.0,129.0,Không tốt cho người nhạy cảm
Quế Võ,2020-12-14,97.0,28.0,4.0,10.0,4.0,4.0,97.0,Vừa Phải
Quế Võ,2020-12-15,30.0,28.0,5.0,9.0,3.0,3.0,30.0,Tốt
Quế Võ,2020-12-16,32.0,31.0,5.0,10.0,3.0,3.0,32.0,Tốt
Quế Võ,2020-12-17,36.0,38.0,5.0,10.0,3.0,3.0,38.0,Tốt
Quế Võ,2020-12-18,45.0,51.0,9.0,11.0,3.0,3.0,51.0,Vừa Phải
Quế Võ,2020-12-19,67.0,0.0,0.0,0.0,0.0,0.0,67.0,Vừa Phải
Quế Võ,2020-12-20,0.0,84.0,12.0,23.0,4.0,5.0,84.0,Vừa Phải
Quế Võ,2020-12-21,124.0,96.0,14.0,19.0,15.0,5.0,124.0,Không tốt cho người nhạy cảm
Quế Võ,2020-12-22,147.0,82.0,10.0,22.0,70.0,4.0,147.0,Không tốt cho người nhạy cảm
Quế Võ,2020-12-23,143.0,70.0,12.0,16.0,63.0,4.0,143.0,Không tốt cho người nhạy cảm
Quế Võ,2020-12-24,110.0,83.0,13.0,19.0,70.0,4.0,110.0,Không tốt cho người nhạy cảm
Quế Võ,2020-12-25,147.0,81.0,9.0,24.0,69.0,5.0,147.0,Không tốt cho người nhạy cảm
Quế Võ,2020-12-26,146.0,72.0,6.0,25.0,62.0,4.0,146.0,Không tốt cho người nhạy cảm
Quế Võ,2020-12-27,145.0,65.0,9.0,19.0,61.0,3.0,145.0,Không tốt cho người nhạy cảm
Quế Võ,2020-12-28,125.0,54.0,14.0,15.0,61.0,2.0,125.0,Không tốt cho người nhạy cảm
Quế Võ,2020-12-29,87.0,57.0,9.0,18.0,71.0,6.0,87.0,Vừa Phải
Quế Võ,2020-12-30,72.0,60.0,14.0,14.0,64.0,4.0,72.0,Vừa Phải
Quế Võ,2020-12-31,81.0,76.0,16.0,16.0,62.0,4.0,81.0,Vừa Phải
Quế Võ,2021-01-01,113.0,98.0,19.0,21.0,64.0,5.0,113.0,Không tốt cho người nhạy cảm
Quế Võ,2021-01-02,162.0,94.0,14.0,19.0,67.0,5.0,162.0,Không tốt
Quế Võ,2021-01-03,166.0,124.0,14.0,27.0,65.0,7.0,166.0,Không tốt
Quế Võ,2021-01-04,184.0,120.0,12.0,28.0,66.0,6.0,184.0,Không tốt
Quế Võ,2021-01-05,193.0,100.0,10.0,19.0,64.0,5.0,193.0,Không tốt
Quế Võ,2021-01-06,174.0,78.0,7.0,17.0,63.0,7.0,174.0,Không tốt
Quế Võ,2021-01-07,134.0,40.0,6.0,15.0,39.0,4.0,134.0,Không tốt cho người nhạy cảm
Quế Võ,2021-01-08,41.0,57.0,7.0,17.0,46.0,3.0,57.0,Vừa Phải
Quế Võ,2021-01-09,74.0,64.0,10.0,12.0,43.0,2.0,74.0,Vừa Phải
Quế Võ,2021-01-10,88.0,74.0,9.0,17.0,46.0,3.0,88.0,Vừa Phải
Quế Võ,2021-01-11,97.0,90.0,12.0,21.0,43.0,4.0,97.0,Vừa Phải
Quế Võ,2021-01-12,111.0,121.0,21.0,26.0,49.0,4.0,121.0,Không tốt cho người nhạy cảm
Quế Võ,2021-01-13,175.0,109.0,22.0,29.0,48.0,4.0,175.0,Không tốt
Quế Võ,2021-01-14,171.0,131.0,13.0,33.0,44.0,6.0,171.0,Không tốt
Quế Võ,2021-01-15,205.0,136.0,5.0,44.0,54.0,6.0,205.0,Rất không tốt
Quế Võ,2021-01-16,204.0,96.0,10.0,16.0,46.0,4.0,204.0,Rất không tốt
Quế Võ,2021-01-17,164.0,86.0,15.0,19.0,45.0,4.0,164.0,Không tốt
Quế Võ,2021-01-18,125.0,104.0,20.0,22.0,44.0,4.0,125.0,Không tốt cho người nhạy cảm
Quế Võ,2021-01-19,169.0,121.0,19.0,26.0,47.0,5.0,169.0,Không tốt
Quế Võ,2021-01-20,191.0,169.0,4.0,41.0,52.0,7.0,191.0,Không tốt
Quế Võ,2021-01-21,245.0,88.0,14.0,31.0,45.0,8.0,245.0,Rất không tốt
Quế Võ,2021-01-22,145.0,1.0,16.0,31.0,43.0,7.0,145.0,Không tốt cho người nhạy cảm
Quế Võ,2021-01-23,2.0,1.0,20.0,16.0,40.0,4.0,40.0,Tốt
Quế Võ,2021-01-24,1.0,0.0,10.0,26.0,39.0,3.0,39.0,Tốt
Quế Võ,2021-01-25,0.0,54.0,13.0,19.0,41.0,2.0,54.0,Vừa Phải
Quế Võ,2021-01-26,82.0,60.0,18.0,16.0,38.0,3.0,82.0,Vừa Phải
Quế Võ,2021-01-27,101.0,55.0,6.0,25.0,45.0,5.0,101.0,Không tốt cho người nhạy cảm
Quế Võ,2021-01-28,75.0,69.0,15.0,18.0,43.0,5.0,75.0,Vừa Phải
Quế Võ,2021-01-29,111.0,98.0,9.0,31.0,46.0,6.0,111.0,Không tốt cho người nhạy cảm
Quế Võ,2021-01-30,173.0,83.0,11.0,24.0,42.0,4.0,173.0,Không tốt
Quế Võ,2021-01-31,143.0,70.0,13.0,19.0,41.0,3.0,143.0,Không tốt cho người nhạy cảm
Quế Võ,2021-02-01,122.0,62.0,11.0,14.0,38.0,2.0,122.0,Không tốt cho người nhạy cảm
Quế Võ,2021-02-02,106.0,59.0,14.0,13.0,41.0,2.0,106.0,Không tốt cho người nhạy cảm
Quế Võ,2021-02-03,98.0,64.0,16.0,18.0,44.0,3.0,98.0,Vừa Phải
Quế Võ,2021-02-04,111.0,73.0,18.0,15.0,40.0,3.0,111.0,Không tốt cho người nhạy cảm
Quế Võ,2021-02-05,129.0,64.0,18.0,11.0,37.0,2.0,129.0,Không tốt cho người nhạy cảm
Quế Võ,2021-02-06,113.0,63.0,16.0,13.0,41.0,2.0,113.0,Không tốt cho người nhạy cảm
Quế Võ,2021-02-07,109.0,72.0,11.0,14.0,38.0,3.0,109.0,Không tốt cho người nhạy cảm
Quế Võ,2021-02-08,128.0,14.0,8.0,10.0,37.0,2.0,128.0,Không tốt cho người nhạy cảm
Quế Võ,2021-02-09,24.0,55.0,15.0,10.0,36.0,5.0,55.0,Vừa Phải
Quế Võ,2021-02-10,99.0,43.0,16.0,8.0,37.0,3.0,99.0,Vừa Phải
Quế Võ,2021-02-11,74.0,47.0,17.0,5.0,37.0,3.0,74.0,Vừa Phải
Quế Võ,2021-02-12,84.0,37.0,19.0,6.0,37.0,3.0,84.0,Vừa Phải
Quế Võ,2021-02-13,62.0,47.0,19.0,4.0,35.0,3.0,62.0,Vừa Phải
Quế Võ,2021-02-14,83.0,45.0,14.0,5.0,34.0,2.0,83.0,Vừa Phải
Quế Võ,2021-02-15,76.0,51.0,10.0,15.0,38.0,3.0,76.0,Vừa Phải
Quế Võ,2021-02-16,89.0,43.0,10.0,10.0,36.0,3.0,89.0,Vừa Phải
Quế Võ,2021-02-17,69.0,60.0,15.0,17.0,42.0,4.0,69.0,Vừa Phải
Quế Võ,2021-02-18,110.0,72.0,18.0,21.0,42.0,4.0,110.0,Không tốt cho người nhạy cảm
Quế Võ,2021-02-19,134.0,66.0,24.0,18.0,41.0,3.0,134.0,Không tốt cho người nhạy cảm
Quế Võ,2021-02-20,124.0,56.0,20.0,10.0,36.0,2.0,124.0,Không tốt cho người nhạy cảm
Quế Võ,2021-02-21,91.0,50.0,15.0,12.0,36.0,2.0,91.0,Vừa Phải
Quế Võ,2021-02-22,75.0,55.0,16.0,8.0,35.0,2.0,75.0,Vừa Phải
Quế Võ,2021-02-23,92.0,48.0,12.0,10.0,34.0,2.0,92.0,Vừa Phải
Quế Võ,2021-02-24,66.0,38.0,10.0,12.0,34.0,2.0,66.0,Vừa Phải
Quế Võ,2021-02-25,56.0,44.0,13.0,14.0,36.0,2.0,56.0,Vừa Phải
Quế Võ,2021-02-26,65.0,42.0,4.0,15.0,43.0,3.0,65.0,Vừa Phải
Quế Võ,2021-02-27,69.0,33.0,1.0,16.0,36.0,4.0,69.0,Vừa Phải
Quế Võ,2021-02-28,62.0,45.0,2.0,26.0,35.0,6.0,62.0,Vừa Phải
Quế Võ,2021-03-01,88.0,60.0,6.0,14.0,41.0,4.0,88.0,Vừa Phải
Quế Võ,2021-03-02,86.0,61.0,5.0,18.0,42.0,4.0,86.0,Vừa Phải
Quế Võ,2021-03-03,104.0,39.0,5.0,17.0,38.0,4.0,104.0,Không tốt cho người nhạy cảm
Quế Võ,2021-03-04,65.0,44.0,5.0,15.0,35.0,4.0,65.0,Vừa Phải
Quế Võ,2021-03-05,78.0,52.0,8.0,18.0,38.0,4.0,78.0,Vừa Phải
Quế Võ,2021-03-06,89.0,61.0,12.0,12.0,39.0,3.0,89.0,Vừa Phải
Quế Võ,2021-03-07,99.0,70.0,7.0,24.0,38.0,3.0,99.0,Vừa Phải
Quế Võ,2021-03-08,126.0,58.0,7.0,28.0,38.0,2.0,126.0,Không tốt cho người nhạy cảm
Quế Võ,2021-03-09,100.0,54.0,9.0,22.0,36.0,1.0,100.0,Vừa Phải
Quế Võ,2021-03-10,86.0,64.0,9.0,24.0,38.0,2.0,86.0,Vừa Phải
Quế Võ,2021-03-11,101.0,55.0,12.0,12.0,35.0,2.0,101.0,Không tốt cho người nhạy cảm
Quế Võ,2021-03-12,88.0,64.0,9.0,16.0,38.0,2.0,88.0,Vừa Phải
Quế Võ,2021-03-13,107.0,63.0,14.0,12.0,35.0,2.0,107.0,Không tốt cho người nhạy cảm
Quế Võ,2021-03-14,101.0,57.0,10.0,14.0,34.0,2.0,101.0,Không tốt cho người nhạy cảm
Quế Võ,2021-03-15,95.0,55.0,9.0,17.0,35.0,2.0,95.0,Vừa Phải
Quế Võ,2021-03-16,92.0,54.0,10.0,10.0,35.0,2.0,92.0,Vừa Phải
Quế Võ,2021-03-17,89.0,55.0,7.0,11.0,34.0,2.0,89.0,Vừa Phải
Quế Võ,2021-03-18,90.0,51.0,6.0,10.0,35.0,1.0,90.0,Vừa Phải
Quế Võ,2021-03-19,76.0,47.0,4.0,11.0,36.0,2.0,76.0,Vừa Phải
Quế Võ,2021-03-20,73.0,23.0,9.0,8.0,38.0,3.0,73.0,Vừa Phải
Quế Võ,2021-03-21,26.0,66.0,9.0,10.0,45.0,3.0,66.0,Vừa Phải
Quế Võ,2021-03-22,77.0,121.0,14.0,12.0,48.0,3.0,121.0,Không tốt cho người nhạy cảm
Quế Võ,2021-03-23,142.0,109.0,12.0,14.0,47.0,4.0,142.0,Không tốt cho người nhạy cảm
Quế Võ,2021-03-24,151.0,93.0,6.0,21.0,43.0,6.0,151.0,Không tốt
Quế Võ,2021-03-25,167.0,66.0,7.0,16.0,35.0,3.0,167.0,Không tốt
Quế Võ,2021-03-26,126.0,36.0,0.0,0.0,0.0,0.0,126.0,Không tốt cho người nhạy cảm
Quế Võ,2021-03-27,52.0,38.0,1.0,10.0,2.0,,52.0,Vừa Phải
Quế Võ,2021-03-28,62.0,62.0,15.0,15.0,34.0,2.0,62.0,Vừa Phải
Quế Võ,2021-03-29,110.0,58.0,13.0,15.0,34.0,2.0,110.0,Không tốt cho người nhạy cảm
Quế Võ,2021-03-30,99.0,59.0,14.0,14.0,35.0,2.0,99.0,Vừa Phải
Quế Võ,2021-03-31,100.0,53.0,12.0,13.0,34.0,1.0,100.0,Vừa Phải
Quế Võ,2021-04-01,86.0,41.0,11.0,19.0,34.0,2.0,86.0,Vừa Phải
Quế Võ,2021-04-02,71.0,48.0,10.0,18.0,35.0,2.0,71.0,Vừa Phải
Quế Võ,2021-04-03,72.0,60.0,9.0,23.0,39.0,4.0,72.0,Vừa Phải
Quế Võ,2021-04-04,101.0,26.0,4.0,10.0,39.0,3.0,101.0,Không tốt cho người nhạy cảm
Quế Võ,2021-04-05,29.0,60.0,17.0,18.0,42.0,3.0,60.0,Vừa Phải
Quế Võ,2021-04-06,100.0,49.0,17.0,11.0,34.0,2.0,100.0,Vừa Phải
