địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
Đức Hòa,10/16/2023,102.5,0,14,6,13,6,102.5,Không tốt cho người nhạy cảm
Đức Hòa,10/15/2023,44.9,0,14,7,13,8,44.9,Tốt
Đức Hòa,10/14/2023,27.4,0,15,5,13,7,27.4,Tốt
Đức Hòa,10/13/2023,40.6,0,15,7,13,7,40.6,Tốt
Đức Hòa,10/12/2023,52.2,0,17,7,13,7,52.2,Vừa Phải
Đức Hòa,10/11/2023,76.5,0,13,8,14,7,76.5,Vừa Phải
Đức Hòa,10/10/2023,32.8,0,15,8,13,8,32.8,Tốt
Đức Hòa,10/9/2023,0,0,73,7,15,5,73,Vừa Phải
Đức Hòa,10/8/2023,120.1,0,20,2,0,5,120.1,Không tốt cho người nhạy cảm
Đức Hòa,10/7/2023,161.6,0,23,3,0,5,161.6,Không tốt
Đức Hòa,10/6/2023,0,0,27,1,0,5,27,Tốt
Đức Hòa,10/5/2023,0,0,0,1,0,3,3,Tốt
Đức Hòa,10/4/2023,0,0,25,0,0,2,25,Tốt
Đức Hòa,10/3/2023,0,0,0,3,1,3,3,Tốt
Đức Hòa,10/1/2023,0,0,25,8,3,3,25,Tốt
Đức Hòa,9/30/2023,0,0,13,8,12,8,13,Tốt
Đức Hòa,9/29/2023,0,0,14,5,13,6,14,Tốt
Đức Hòa,9/28/2023,0,0,14,7,13,7,14,Tốt
Đức Hòa,9/27/2023,0,0,14,7,13,8,14,Tốt
Đức Hòa,9/26/2023,0,0,14,5,13,6,14,Tốt
Đức Hòa,9/25/2023,0,0,23,3,13,5,23,Tốt
Đức Hòa,9/24/2023,0,0,17,4,13,5,17,Tốt
Đức Hòa,9/23/2023,0,0,21,5,13,6,21,Tốt
Đức Hòa,9/22/2023,0,0,22,7,13,7,22,Tốt
Đức Hòa,9/21/2023,0,0,18,9,13,7,18,Tốt
Đức Hòa,9/20/2023,0,0,21,7,13,7,21,Tốt
Đức Hòa,9/19/2023,0,0,19,7,13,7,19,Tốt
Đức Hòa,9/18/2023,0,0,20,6,13,6,20,Tốt
Đức Hòa,9/17/2023,0,0,32,9,13,7,32,Tốt
Đức Hòa,9/16/2023,0,0,23,10,13,9,23,Tốt
Đức Hòa,9/15/2023,0,0,24,6,13,6,24,Tốt
Đức Hòa,9/14/2023,0,0,26,4,15,5,26,Tốt
Đức Hòa,9/13/2023,0,0,36,4,15,6,36,Tốt
Đức Hòa,9/12/2023,0,0,41,4,16,6,41,Tốt
Đức Hòa,9/11/2023,27.7,0,14,8,13,8,27.7,Tốt
Đức Hòa,9/10/2023,36.4,0,20,9,13,9,36.4,Tốt
Đức Hòa,9/9/2023,0,0,91,5,16,5,91,Vừa Phải
Đức Hòa,9/8/2023,132.5,0,21,2,1,5,132.5,Không tốt cho người nhạy cảm
Đức Hòa,9/7/2023,120.3,0,23,5,0,6,120.3,Không tốt cho người nhạy cảm
Đức Hòa,9/6/2023,0,0,28,2,0,5,28,Tốt
Đức Hòa,9/5/2023,0,0,0,1,0,4,4,Tốt
Đức Hòa,9/4/2023,0,0,0,1,0,2,2,Tốt
Đức Hòa,9/3/2023,0,0,4,4,1,3,4,Tốt
Đức Hòa,9/1/2023,0,0,29,7,3,4,29,Tốt
Đức Hòa,8/31/2023,18.2,0,53,6,15,5,53,Vừa Phải
Đức Hòa,8/30/2023,8.7,0,40,3,15,5,40,Tốt
Đức Hòa,8/29/2023,16,0,21,5,14,6,21,Tốt
Đức Hòa,8/28/2023,19.8,0,21,2,14,5,21,Tốt
Đức Hòa,8/27/2023,41.6,0,20,2,13,5,41.6,Tốt
Đức Hòa,8/26/2023,19,0,20,2,14,5,20,Tốt
Đức Hòa,8/25/2023,17.2,0,21,2,14,5,21,Tốt
Đức Hòa,8/24/2023,106.5,0,20,2,13,5,106.5,Không tốt cho người nhạy cảm
Đức Hòa,8/23/2023,61.8,0,20,2,14,5,61.8,Vừa Phải
Đức Hòa,8/22/2023,36.5,0,21,3,13,5,36.5,Tốt
Đức Hòa,8/21/2023,70.3,0,21,4,14,5,70.3,Vừa Phải
Đức Hòa,8/20/2023,14.2,0,21,3,13,5,21,Tốt
Đức Hòa,8/19/2023,36.9,0,21,2,13,5,36.9,Tốt
Đức Hòa,8/18/2023,22.6,0,21,3,13,5,22.6,Tốt
Đức Hòa,8/17/2023,45.5,0,22,3,13,5,45.5,Tốt
Đức Hòa,8/16/2023,42.7,0,22,3,13,5,42.7,Tốt
Đức Hòa,8/15/2023,46.5,0,23,3,13,5,46.5,Tốt
Đức Hòa,8/14/2023,35.1,0,20,2,14,5,35.1,Tốt
Đức Hòa,8/13/2023,23.2,0,20,4,0,6,23.2,Tốt
Đức Hòa,8/12/2023,6.5,0,20,1,0,5,20,Tốt
Đức Hòa,8/11/2023,32.1,0,14,10,13,8,32.1,Tốt
Đức Hòa,8/10/2023,33.7,0,17,6,13,7,33.7,Tốt
Đức Hòa,8/9/2023,0,0,128,10,16,6,128,Không tốt cho người nhạy cảm
Đức Hòa,8/8/2023,193.3,0,21,2,1,5,193.3,Không tốt
Đức Hòa,8/7/2023,78.4,0,23,3,0,5,78.4,Vừa Phải
Đức Hòa,8/6/2023,0,0,27,3,0,5,27,Tốt
Đức Hòa,8/5/2023,0,0,0,1,0,4,4,Tốt
Đức Hòa,8/4/2023,0,0,0,1,0,2,2,Tốt
Đức Hòa,8/3/2023,0,0,5,4,1,4,5,Tốt
Đức Hòa,8/1/2023,0,0,27,6,4,3,27,Tốt
Đức Hòa,7/30/2023,28.5,0,18,0,0,0,28.5,Tốt
Đức Hòa,7/29/2023,74.8,0,18,1,0,4,74.8,Vừa Phải
Đức Hòa,7/28/2023,63.1,0,18,1,0,5,63.1,Vừa Phải
Đức Hòa,7/27/2023,141,0,18,2,0,5,141,Không tốt cho người nhạy cảm
Đức Hòa,7/26/2023,87.4,0,19,1,0,5,87.4,Vừa Phải
Đức Hòa,7/25/2023,79.2,0,19,2,0,5,79.2,Vừa Phải
Đức Hòa,7/24/2023,77.4,0,19,1,0,5,77.4,Vừa Phải
Đức Hòa,7/23/2023,68,0,19,3,0,5,68,Vừa Phải
Đức Hòa,7/22/2023,57.9,0,19,1,0,5,57.9,Vừa Phải
Đức Hòa,7/21/2023,42.2,0,19,2,0,5,42.2,Tốt
Đức Hòa,7/20/2023,41.6,0,19,3,0,5,41.6,Tốt
Đức Hòa,7/19/2023,36,0,21,2,0,5,36,Tốt
Đức Hòa,7/18/2023,41.9,0,20,1,0,5,41.9,Tốt
Đức Hòa,7/17/2023,26.9,0,20,1,0,5,26.9,Tốt
Đức Hòa,7/16/2023,49.2,0,22,1,0,5,49.2,Tốt
Đức Hòa,7/15/2023,71.5,0,23,1,0,5,71.5,Vừa Phải
Đức Hòa,7/14/2023,45.3,0,23,3,0,6,45.3,Tốt
Đức Hòa,7/13/2023,26,0,24,3,0,5,26,Tốt
Đức Hòa,7/12/2023,78.8,0,23,4,0,6,78.8,Vừa Phải
Đức Hòa,7/11/2023,63.5,0,14,8,13,9,63.5,Vừa Phải
Đức Hòa,7/10/2023,59.6,0,15,7,13,7,59.6,Vừa Phải
Đức Hòa,7/9/2023,0,0,0,9,19,8,19,Tốt
Đức Hòa,7/8/2023,95.3,0,21,2,1,5,95.3,Vừa Phải
Đức Hòa,7/7/2023,55.9,0,24,4,0,6,55.9,Vừa Phải
Đức Hòa,7/6/2023,0,0,36,2,0,5,36,Tốt
Đức Hòa,7/5/2023,0,0,0,1,0,2,2,Tốt
Đức Hòa,7/4/2023,0,0,0,2,0,2,2,Tốt
Đức Hòa,7/3/2023,0,0,6,4,1,3,6,Tốt
Đức Hòa,7/1/2023,0,0,19,4,8,2,19,Tốt
Đức Hòa,6/30/2023,0,0,25,4,0,5,25,Tốt
Đức Hòa,6/29/2023,0,0,25,5,0,6,25,Tốt
Đức Hòa,6/28/2023,0,0,25,4,0,5,25,Tốt
Đức Hòa,6/27/2023,0,0,25,5,0,5,25,Tốt
Đức Hòa,6/26/2023,0,0,25,3,0,5,25,Tốt
Đức Hòa,6/25/2023,0,0,26,3,0,5,26,Tốt
Đức Hòa,6/24/2023,0,0,24,4,0,6,24,Tốt
Đức Hòa,6/23/2023,0,0,25,3,0,5,25,Tốt
Đức Hòa,6/22/2023,0,0,25,3,0,5,25,Tốt
Đức Hòa,6/21/2023,0,0,25,2,0,5,25,Tốt
Đức Hòa,6/20/2023,0,0,26,4,0,5,26,Tốt
Đức Hòa,6/19/2023,0,0,25,2,0,5,25,Tốt
Đức Hòa,6/18/2023,0,0,25,5,0,6,25,Tốt
Đức Hòa,6/17/2023,0,0,27,2,0,5,27,Tốt
Đức Hòa,6/16/2023,0,0,26,4,0,5,26,Tốt
Đức Hòa,6/15/2023,0,0,26,3,0,5,26,Tốt
Đức Hòa,6/14/2023,0,0,26,3,0,5,26,Tốt
Đức Hòa,6/13/2023,0,0,26,4,0,6,26,Tốt
Đức Hòa,6/12/2023,0,0,26,2,0,5,26,Tốt
Đức Hòa,6/11/2023,60.4,0,13,9,13,8,60.4,Vừa Phải
Đức Hòa,6/10/2023,160.9,0,17,11,13,7,160.9,Không tốt
Đức Hòa,6/9/2023,0,0,36,0,0,0,36,Tốt
Đức Hòa,6/8/2023,56.4,0,22,2,1,5,56.4,Vừa Phải
Đức Hòa,6/7/2023,36.6,0,24,5,0,6,36.6,Tốt
Đức Hòa,6/6/2023,0,0,36,3,0,5,36,Tốt
Đức Hòa,6/5/2023,0,0,0,0,0,2,2,Tốt
Đức Hòa,6/4/2023,0,0,0,2,0,2,2,Tốt
Đức Hòa,6/3/2023,0,0,7,6,1,4,7,Tốt
Đức Hòa,6/1/2023,0,0,20,3,7,2,20,Tốt
Đức Hòa,5/27/2023,0,0,0,11,14,5,14,Tốt
Đức Hòa,5/26/2023,0,0,0,7,7,4,7,Tốt
Đức Hòa,5/25/2023,0,0,0,7,7,4,7,Tốt
Đức Hòa,5/24/2023,0,0,9,6,0,4,9,Tốt
Đức Hòa,5/23/2023,0,0,2,3,0,2,3,Tốt
Đức Hòa,5/22/2023,0,0,0,3,3,2,3,Tốt
Đức Hòa,5/17/2023,0,0,0,1,0,0,1,Tốt
Đức Hòa,5/15/2023,0,0,0,0,0,3,3,Tốt
Đức Hòa,5/14/2023,0,0,0,1,0,2,2,Tốt
Đức Hòa,5/13/2023,0,0,0,0,0,2,2,Tốt
Đức Hòa,5/12/2023,0,0,0,0,0,3,3,Tốt
Đức Hòa,5/11/2023,33.9,0,16,8,13,8,33.9,Tốt
Đức Hòa,5/10/2023,254,0,18,8,14,7,254,Rất không tốt
Đức Hòa,5/9/2023,8.4,0,37,11,13,6,37,Tốt
Đức Hòa,5/8/2023,40.4,0,23,1,1,5,40.4,Tốt
Đức Hòa,5/7/2023,31.6,0,24,4,0,5,31.6,Tốt
Đức Hòa,5/6/2023,0,0,39,3,0,5,39,Tốt
Đức Hòa,5/5/2023,0,0,0,1,0,2,2,Tốt
Đức Hòa,5/4/2023,0,0,0,2,0,2,2,Tốt
Đức Hòa,5/3/2023,0,0,8,5,1,4,8,Tốt
Đức Hòa,5/1/2023,0,0,22,4,7,2,22,Tốt
Đức Hòa,4/30/2023,0,0,2,2,0,2,2,Tốt
Đức Hòa,4/29/2023,0,0,2,2,0,3,3,Tốt
Đức Hòa,4/28/2023,0,0,2,2,0,3,3,Tốt
Đức Hòa,4/27/2023,0,0,2,3,0,3,3,Tốt
Đức Hòa,4/26/2023,0,0,2,3,0,3,3,Tốt
Đức Hòa,4/25/2023,0,0,0,2,23,3,23,Tốt
Đức Hòa,4/21/2023,0,0,0,0,0,2,2,Tốt
Đức Hòa,4/20/2023,0,0,0,0,0,2,2,Tốt
Đức Hòa,4/19/2023,0,0,0,0,0,2,2,Tốt
Đức Hòa,4/18/2023,0,0,0,0,0,2,2,Tốt
Đức Hòa,4/17/2023,0,0,0,0,0,3,3,Tốt
Đức Hòa,4/16/2023,0,0,0,0,0,3,3,Tốt
Đức Hòa,4/15/2023,0,0,0,0,0,3,3,Tốt
Đức Hòa,4/14/2023,0,0,0,0,0,4,4,Tốt
Đức Hòa,4/13/2023,0,0,0,0,0,2,2,Tốt
Đức Hòa,4/12/2023,0,0,0,0,0,3,3,Tốt
Đức Hòa,4/11/2023,35.6,0,15,7,13,7,35.6,Tốt
Đức Hòa,4/10/2023,54.5,0,21,6,13,7,54.5,Vừa Phải
Đức Hòa,4/9/2023,43.1,0,39,6,15,5,43.1,Tốt
Đức Hòa,4/8/2023,81.5,0,22,2,1,5,81.5,Vừa Phải
Đức Hòa,4/7/2023,82.5,0,24,3,0,5,82.5,Vừa Phải
Đức Hòa,4/6/2023,0,0,40,4,0,6,40,Tốt
Đức Hòa,4/5/2023,0,0,0,1,0,2,2,Tốt
Đức Hòa,4/4/2023,0,0,6,1,0,1,6,Tốt
Đức Hòa,4/3/2023,0,0,9,5,1,3,9,Tốt
Đức Hòa,4/1/2023,0,0,23,3,7,2,23,Tốt
Đức Hòa,3/31/2023,0,0,16,2,0,2,16,Tốt
Đức Hòa,3/30/2023,0,0,16,1,0,2,16,Tốt
Đức Hòa,3/29/2023,0,0,17,3,0,2,17,Tốt
Đức Hòa,3/28/2023,0,0,20,2,0,2,20,Tốt
Đức Hòa,3/27/2023,0,0,20,2,0,2,20,Tốt
Đức Hòa,3/26/2023,0,0,21,2,0,2,21,Tốt
Đức Hòa,3/25/2023,0,0,21,3,0,2,21,Tốt
Đức Hòa,3/24/2023,0,0,24,2,0,2,24,Tốt
Đức Hòa,3/23/2023,0,0,22,3,0,2,22,Tốt
Đức Hòa,3/22/2023,0,0,23,2,0,1,23,Tốt
Đức Hòa,3/21/2023,0,0,22,1,0,2,22,Tốt
Đức Hòa,3/20/2023,0,0,20,2,0,2,20,Tốt
Đức Hòa,3/19/2023,0,0,19,1,0,1,19,Tốt
Đức Hòa,3/18/2023,0,0,19,2,0,1,19,Tốt
Đức Hòa,3/17/2023,0,0,19,2,0,2,19,Tốt
Đức Hòa,3/16/2023,0,0,16,3,0,2,16,Tốt
Đức Hòa,3/15/2023,0,0,16,3,0,2,16,Tốt
Đức Hòa,3/14/2023,0,0,15,5,0,2,15,Tốt
Đức Hòa,3/13/2023,0,0,0,2,1,3,3,Tốt
Đức Hòa,3/12/2023,0,0,0,2,1,3,3,Tốt
Đức Hòa,3/11/2023,40.5,0,14,9,13,8,40.5,Tốt
Đức Hòa,3/10/2023,72.2,0,25,7,13,7,72.2,Vừa Phải
Đức Hòa,3/9/2023,32.3,0,39,5,15,5,39,Tốt
Đức Hòa,3/8/2023,26,0,23,2,1,5,26,Tốt
Đức Hòa,3/7/2023,123.8,0,24,4,0,5,123.8,Không tốt cho người nhạy cảm
Đức Hòa,3/6/2023,0,0,41,2,0,5,41,Tốt
Đức Hòa,3/5/2023,0,0,1,1,0,3,3,Tốt
Đức Hòa,3/4/2023,0,0,11,3,0,3,11,Tốt
Đức Hòa,3/3/2023,0,0,11,6,1,4,11,Tốt
Đức Hòa,3/1/2023,0,0,24,4,7,2,24,Tốt
Đức Hòa,2/28/2023,0,0,13,3,1,3,13,Tốt
Đức Hòa,2/27/2023,0,0,11,4,1,3,11,Tốt
Đức Hòa,2/26/2023,0,0,10,3,1,3,10,Tốt
Đức Hòa,2/25/2023,0,0,11,4,1,3,11,Tốt
Đức Hòa,2/24/2023,0,0,13,5,1,3,13,Tốt
Đức Hòa,2/23/2023,0,0,15,3,1,2,15,Tốt
Đức Hòa,2/22/2023,0,0,16,4,1,3,16,Tốt
Đức Hòa,2/21/2023,0,0,17,3,1,3,17,Tốt
Đức Hòa,2/20/2023,0,0,19,3,1,2,19,Tốt
Đức Hòa,2/19/2023,0,0,19,1,1,2,19,Tốt
Đức Hòa,2/18/2023,0,0,18,1,1,2,18,Tốt
Đức Hòa,2/17/2023,0,0,19,1,1,3,19,Tốt
Đức Hòa,2/16/2023,0,0,0,0,1,3,3,Tốt
Đức Hòa,2/11/2023,41.1,0,15,8,13,7,41.1,Tốt
Đức Hòa,2/10/2023,75.5,0,34,4,13,6,75.5,Vừa Phải
Đức Hòa,2/9/2023,57.7,0,37,6,15,5,57.7,Vừa Phải
Đức Hòa,2/8/2023,35.6,0,26,1,0,5,35.6,Tốt
Đức Hòa,2/7/2023,38.8,0,24,4,0,6,38.8,Tốt
Đức Hòa,2/6/2023,0,0,218,3,0,6,218,Rất không tốt
Đức Hòa,2/5/2023,0,0,1,2,0,2,2,Tốt
Đức Hòa,2/4/2023,0,0,11,3,0,2,11,Tốt
Đức Hòa,2/3/2023,0,0,11,4,1,3,11,Tốt
Đức Hòa,2/2/2023,0,0,9,0,0,0,9,Tốt
Đức Hòa,2/1/2023,0,0,36,6,7,3,36,Tốt
Đức Hòa,1/31/2023,0,0,16,4,2,3,16,Tốt
Đức Hòa,1/30/2023,0,0,14,4,1,4,14,Tốt
Đức Hòa,1/29/2023,0,0,12,3,1,2,12,Tốt
Đức Hòa,1/28/2023,0,0,12,3,3,2,12,Tốt
Đức Hòa,1/27/2023,0,0,23,3,3,2,23,Tốt
Đức Hòa,1/26/2023,0,0,19,4,2,3,19,Tốt
Đức Hòa,1/25/2023,0,0,17,2,3,2,17,Tốt
Đức Hòa,1/24/2023,0,0,28,3,2,2,28,Tốt
Đức Hòa,1/23/2023,0,0,23,3,2,2,23,Tốt
Đức Hòa,1/22/2023,0,0,25,3,2,2,25,Tốt
Đức Hòa,1/21/2023,0,0,28,3,2,3,28,Tốt
Đức Hòa,1/20/2023,0,0,27,3,2,3,27,Tốt
Đức Hòa,1/19/2023,0,0,27,4,2,3,27,Tốt
Đức Hòa,1/18/2023,0,0,23,5,2,3,23,Tốt
Đức Hòa,1/17/2023,0,0,30,7,2,3,30,Tốt
Đức Hòa,1/16/2023,0,0,27,5,2,3,27,Tốt
Đức Hòa,1/15/2023,0,0,23,6,2,4,23,Tốt
Đức Hòa,1/14/2023,0,0,27,6,2,5,27,Tốt
Đức Hòa,1/13/2023,0,0,28,7,4,4,28,Tốt
Đức Hòa,1/12/2023,0,0,28,8,3,3,28,Tốt
Đức Hòa,1/11/2023,90.6,0,14,7,13,7,90.6,Vừa Phải
Đức Hòa,1/10/2023,29.6,0,46,7,13,6,46,Tốt
Đức Hòa,1/9/2023,11.5,0,37,6,15,5,37,Tốt
Đức Hòa,1/8/2023,0,0,0,2,38,6,38,Tốt
Đức Hòa,1/7/2023,47.2,0,24,5,0,5,47.2,Tốt
Đức Hòa,1/6/2023,0,0,0,6,370,8,370,Nguy hiểm
Đức Hòa,1/5/2023,0,0,1,2,0,3,3,Tốt
Đức Hòa,1/4/2023,0,0,15,3,0,2,15,Tốt
Đức Hòa,1/3/2023,0,0,12,6,1,3,12,Tốt
Đức Hòa,1/2/2023,0,0,12,8,0,5,12,Tốt
Đức Hòa,1/1/2023,0,0,0,4,9,3,9,Tốt
Đức Hòa,12/31/2022,0,0,31,4,8,3,31,Tốt
Đức Hòa,12/30/2022,0,0,24,6,9,3,24,Tốt
Đức Hòa,12/29/2022,0,0,29,8,10,4,29,Tốt
Đức Hòa,12/28/2022,0,0,34,7,12,4,34,Tốt
Đức Hòa,12/27/2022,0,0,31,9,9,6,31,Tốt
Đức Hòa,12/26/2022,0,0,29,10,10,4,29,Tốt
Đức Hòa,12/25/2022,0,0,30,7,8,3,30,Tốt
Đức Hòa,12/24/2022,0,0,23,6,9,3,23,Tốt
Đức Hòa,12/23/2022,0,0,21,7,7,3,21,Tốt
Đức Hòa,12/22/2022,0,0,24,9,9,3,24,Tốt
Đức Hòa,12/21/2022,0,0,27,6,9,3,27,Tốt
Đức Hòa,12/20/2022,0,0,39,5,9,3,39,Tốt
Đức Hòa,12/19/2022,0,0,38,7,6,3,38,Tốt
Đức Hòa,12/15/2022,0,0,34,11,14,6,34,Tốt
Đức Hòa,12/14/2022,0,0,37,8,0,6,37,Tốt
Đức Hòa,12/13/2022,0,0,24,6,10,4,24,Tốt
Đức Hòa,12/12/2022,0,0,31,8,13,4,31,Tốt
Đức Hòa,12/11/2022,64.3,0,36,6,1,3,64.3,Vừa Phải
Đức Hòa,12/10/2022,0,0,42,6,1,2,42,Tốt
Đức Hòa,12/9/2022,0,0,66,6,1,3,66,Vừa Phải
Đức Hòa,12/8/2022,54.6,1,33,5,1,2,54.6,Vừa Phải
Đức Hòa,12/7/2022,39.2,1,17,1,1,1,39.2,Tốt
Đức Hòa,12/6/2022,102,1,37,6,4,2,102,Không tốt cho người nhạy cảm
Đức Hòa,12/4/2022,23.6,2,108,7,13,5,108,Không tốt cho người nhạy cảm
Đức Hòa,12/3/2022,27.1,0,34,21,0,3,34,Tốt
Đức Hòa,12/2/2022,61,2,27,19,2,3,61,Vừa Phải
Đức Hòa,11/30/2022,0,0,82,7,10,4,82,Vừa Phải
Đức Hòa,11/29/2022,0,0,116,6,9,3,116,Không tốt cho người nhạy cảm
Đức Hòa,11/28/2022,0,0,123,7,3,3,123,Không tốt cho người nhạy cảm
Đức Hòa,11/27/2022,0,0,97,5,1,3,97,Vừa Phải
Đức Hòa,11/26/2022,0,0,92,6,1,3,92,Vừa Phải
Đức Hòa,11/25/2022,0,0,32,6,1,3,32,Tốt
Đức Hòa,11/24/2022,0,0,30,7,1,3,30,Tốt
Đức Hòa,11/23/2022,0,0,32,8,1,4,32,Tốt
Đức Hòa,11/22/2022,0,0,30,8,1,4,30,Tốt
Đức Hòa,11/21/2022,0,0,31,3,1,3,31,Tốt
Đức Hòa,11/20/2022,0,0,29,4,1,2,29,Tốt
Đức Hòa,11/19/2022,0,0,29,3,1,2,29,Tốt
Đức Hòa,11/18/2022,0,0,29,4,1,2,29,Tốt
Đức Hòa,11/17/2022,0,0,35,5,1,3,35,Tốt
Đức Hòa,11/16/2022,0,0,35,7,1,3,35,Tốt
Đức Hòa,11/15/2022,0,0,36,5,1,3,36,Tốt
Đức Hòa,11/14/2022,0,0,35,7,1,4,35,Tốt
Đức Hòa,11/13/2022,0,0,36,5,1,3,36,Tốt
Đức Hòa,11/12/2022,0,0,37,6,9,4,37,Tốt
Đức Hòa,11/11/2022,116.3,50,35,4,1,2,116.3,Không tốt cho người nhạy cảm
Đức Hòa,11/10/2022,0,0,45,5,1,2,45,Tốt
Đức Hòa,11/9/2022,0,0,67,5,1,2,67,Vừa Phải
Đức Hòa,11/8/2022,9.9,2,35,8,1,4,35,Tốt
Đức Hòa,11/7/2022,20.6,0,18,2,0,1,20.6,Tốt
Đức Hòa,11/6/2022,89.4,1,36,3,0,1,89.4,Vừa Phải
Đức Hòa,11/5/2022,57.5,0,0,0,0,0,57.5,Vừa Phải
Đức Hòa,11/4/2022,62.6,2,150,7,13,8,150,Không tốt cho người nhạy cảm
Đức Hòa,11/3/2022,32.4,3,27,20,0,3,32.4,Tốt
Đức Hòa,11/2/2022,46,3,26,19,1,3,46,Tốt
Đức Hòa,10/31/2022,0,0,70,5,1,3,70,Vừa Phải
Đức Hòa,10/30/2022,0,0,37,4,1,2,37,Tốt
Đức Hòa,10/29/2022,0,0,36,3,1,2,36,Tốt
Đức Hòa,10/27/2022,0,0,44,5,1,3,44,Tốt
Đức Hòa,10/26/2022,0,0,44,4,1,2,44,Tốt
Đức Hòa,10/25/2022,0,0,54,6,1,4,54,Vừa Phải
Đức Hòa,10/24/2022,0,0,47,4,1,2,47,Tốt
Đức Hòa,10/23/2022,0,0,47,4,1,3,47,Tốt
Đức Hòa,10/22/2022,0,0,45,3,1,2,45,Tốt
Đức Hòa,10/20/2022,0,0,59,8,1,4,59,Vừa Phải
Đức Hòa,10/19/2022,0,0,43,7,1,4,43,Tốt
Đức Hòa,10/18/2022,0,0,41,6,1,3,41,Tốt
Đức Hòa,10/17/2022,0,0,47,5,1,2,47,Tốt
Đức Hòa,10/16/2022,0,0,41,3,0,2,41,Tốt
Đức Hòa,10/15/2022,0,0,42,3,1,2,42,Tốt
Đức Hòa,10/14/2022,0,0,37,3,1,2,37,Tốt
Đức Hòa,10/13/2022,0,0,42,4,1,2,42,Tốt
Đức Hòa,10/12/2022,0,0,36,5,9,3,36,Tốt
Đức Hòa,10/11/2022,44.5,46,37,5,1,2,46,Tốt
Đức Hòa,10/10/2022,0,0,50,3,1,1,50,Tốt
Đức Hòa,10/9/2022,0,0,222,5,1,3,222,Rất không tốt
Đức Hòa,10/8/2022,33.8,2,29,3,1,3,33.8,Tốt
Đức Hòa,10/7/2022,40.6,1,22,1,1,1,40.6,Tốt
Đức Hòa,10/6/2022,249.4,1,38,5,0,1,249.4,Rất không tốt
Đức Hòa,10/5/2022,53.8,1,35,9,0,5,53.8,Vừa Phải
Đức Hòa,10/4/2022,100.8,3,213,6,14,5,213,Rất không tốt
Đức Hòa,10/3/2022,40.4,3,30,19,0,2,40.4,Tốt
