địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
Gia Bình,2020-09-15,30.0,30.0,20.0,1.0,12.0,1.0,30.0,Tốt
Gia Bình,2020-09-16,32.0,30.0,29.0,3.0,16.0,1.0,32.0,Tốt
Gia Bình,2020-09-17,30.0,18.0,35.0,17.0,17.0,1.0,35.0,Tốt
Gia Bình,2020-09-18,18.0,10.0,40.0,7.0,18.0,1.0,40.0,Tốt
Gia Bình,2020-09-19,12.0,17.0,39.0,3.0,0.0,2.0,39.0,Tốt
Gia Bình,2020-09-20,23.0,27.0,52.0,4.0,16.0,2.0,52.0,Vừa Phải
Gia Bình,2020-09-21,28.0,23.0,56.0,2.0,16.0,1.0,56.0,Vừa Phải
Gia Bình,2020-09-22,26.0,30.0,45.0,3.0,24.0,1.0,45.0,Tốt
Gia Bình,2020-09-23,29.0,22.0,29.0,1.0,18.0,2.0,29.0,Tốt
Gia Bình,2020-09-24,25.0,38.0,7.0,7.0,14.0,2.0,38.0,Tốt
Gia Bình,2020-09-25,54.0,43.0,18.0,5.0,19.0,2.0,54.0,Vừa Phải
Gia Bình,2020-09-26,61.0,24.0,19.0,3.0,21.0,1.0,61.0,Vừa Phải
Gia Bình,2020-09-27,24.0,27.0,15.0,7.0,19.0,2.0,27.0,Tốt
Gia Bình,2020-09-28,35.0,31.0,18.0,2.0,16.0,1.0,35.0,Tốt
Gia Bình,2020-09-29,42.0,30.0,18.0,2.0,16.0,1.0,42.0,Tốt
Gia Bình,2020-09-30,38.0,29.0,16.0,4.0,19.0,2.0,38.0,Tốt
Gia Bình,2020-10-01,37.0,34.0,21.0,5.0,22.0,2.0,37.0,Tốt
Gia Bình,2020-10-02,45.0,34.0,23.0,4.0,16.0,1.0,45.0,Tốt
Gia Bình,2020-10-03,44.0,36.0,29.0,6.0,22.0,1.0,44.0,Tốt
Gia Bình,2020-10-04,43.0,47.0,25.0,5.0,21.0,2.0,47.0,Tốt
Gia Bình,2020-10-05,54.0,0.0,32.0,0.0,21.0,0.0,54.0,Vừa Phải
Gia Bình,2020-10-17,0.0,35.0,25.0,3.0,20.0,2.0,35.0,Tốt
Gia Bình,2020-10-18,55.0,19.0,27.0,3.0,20.0,1.0,55.0,Vừa Phải
Gia Bình,2020-10-19,24.0,26.0,35.0,4.0,21.0,1.0,35.0,Tốt
Gia Bình,2020-10-20,35.0,35.0,28.0,5.0,19.0,1.0,35.0,Tốt
Gia Bình,2020-10-21,48.0,56.0,30.0,8.0,21.0,2.0,56.0,Vừa Phải
Gia Bình,2020-10-22,76.0,74.0,26.0,11.0,21.0,2.0,76.0,Vừa Phải
Gia Bình,2020-10-23,102.0,89.0,28.0,10.0,17.0,2.0,102.0,Không tốt cho người nhạy cảm
Gia Bình,2020-10-24,134.0,91.0,28.0,8.0,28.0,2.0,134.0,Không tốt cho người nhạy cảm
Gia Bình,2020-10-25,150.0,53.0,28.0,5.0,27.0,2.0,150.0,Không tốt cho người nhạy cảm
Gia Bình,2020-10-26,82.0,53.0,40.0,7.0,25.0,2.0,82.0,Vừa Phải
Gia Bình,2020-10-27,85.0,58.0,27.0,6.0,25.0,2.0,85.0,Vừa Phải
Gia Bình,2020-10-28,97.0,30.0,39.0,3.0,25.0,2.0,97.0,Vừa Phải
Gia Bình,2020-10-29,46.0,18.0,47.0,3.0,27.0,2.0,47.0,Tốt
Gia Bình,2020-10-30,29.0,30.0,37.0,4.0,28.0,3.0,37.0,Tốt
Gia Bình,2020-10-31,44.0,67.0,33.0,8.0,28.0,3.0,67.0,Vừa Phải
Gia Bình,2020-11-01,119.0,54.0,25.0,5.0,29.0,2.0,119.0,Không tốt cho người nhạy cảm
Gia Bình,2020-11-02,96.0,32.0,12.0,4.0,32.0,2.0,96.0,Vừa Phải
Gia Bình,2020-11-03,48.0,66.0,10.0,7.0,33.0,3.0,66.0,Vừa Phải
Gia Bình,2020-11-04,102.0,84.0,12.0,11.0,34.0,4.0,102.0,Không tốt cho người nhạy cảm
Gia Bình,2020-11-05,149.0,94.0,16.0,9.0,31.0,4.0,149.0,Không tốt cho người nhạy cảm
Gia Bình,2020-11-06,170.0,54.0,15.0,5.0,32.0,2.0,170.0,Không tốt
Gia Bình,2020-11-07,91.0,51.0,24.0,6.0,34.0,2.0,91.0,Vừa Phải
Gia Bình,2020-11-08,79.0,59.0,0.0,8.0,35.0,2.0,79.0,Vừa Phải
Gia Bình,2020-11-09,81.0,67.0,33.0,9.0,34.0,2.0,81.0,Vừa Phải
Gia Bình,2020-11-10,90.0,81.0,39.0,11.0,37.0,2.0,90.0,Vừa Phải
Gia Bình,2020-11-11,121.0,96.0,26.0,12.0,30.0,3.0,121.0,Không tốt cho người nhạy cảm
Gia Bình,2020-11-12,151.0,80.0,29.0,10.0,28.0,2.0,151.0,Không tốt
Gia Bình,2020-11-13,126.0,73.0,26.0,9.0,32.0,2.0,126.0,Không tốt cho người nhạy cảm
Gia Bình,2020-11-14,125.0,50.0,21.0,5.0,28.0,2.0,125.0,Không tốt cho người nhạy cảm
Gia Bình,2020-11-15,84.0,36.0,8.0,5.0,15.0,5.0,84.0,Vừa Phải
Gia Bình,2020-11-16,64.0,39.0,20.0,8.0,3.0,4.0,64.0,Vừa Phải
Gia Bình,2020-11-17,60.0,35.0,12.0,7.0,3.0,3.0,60.0,Vừa Phải
Gia Bình,2020-11-18,47.0,51.0,24.0,9.0,3.0,3.0,51.0,Vừa Phải
Gia Bình,2020-11-19,66.0,39.0,33.0,9.0,2.0,3.0,66.0,Vừa Phải
Gia Bình,2020-11-20,49.0,35.0,40.0,6.0,3.0,3.0,49.0,Tốt
Gia Bình,2020-11-21,42.0,50.0,57.0,12.0,3.0,4.0,57.0,Vừa Phải
Gia Bình,2020-11-22,62.0,45.0,30.0,8.0,3.0,3.0,62.0,Vừa Phải
Gia Bình,2020-11-23,62.0,64.0,37.0,13.0,3.0,4.0,64.0,Vừa Phải
Gia Bình,2020-11-24,106.0,61.0,31.0,11.0,3.0,4.0,106.0,Không tốt cho người nhạy cảm
Gia Bình,2020-11-25,103.0,59.0,25.0,13.0,3.0,4.0,103.0,Không tốt cho người nhạy cảm
Gia Bình,2020-11-26,85.0,57.0,17.0,7.0,4.0,4.0,85.0,Vừa Phải
Gia Bình,2020-11-27,92.0,36.0,15.0,4.0,4.0,4.0,92.0,Vừa Phải
Gia Bình,2020-11-28,48.0,39.0,21.0,4.0,4.0,5.0,48.0,Tốt
Gia Bình,2020-11-29,54.0,42.0,24.0,4.0,4.0,5.0,54.0,Vừa Phải
Gia Bình,2020-11-30,60.0,59.0,27.0,6.0,4.0,5.0,60.0,Vừa Phải
Gia Bình,2020-12-01,102.0,65.0,35.0,8.0,4.0,5.0,102.0,Không tốt cho người nhạy cảm
Gia Bình,2020-12-02,116.0,53.0,54.0,4.0,4.0,4.0,116.0,Không tốt cho người nhạy cảm
Gia Bình,2020-12-03,83.0,35.0,70.0,5.0,4.0,5.0,83.0,Vừa Phải
Gia Bình,2020-12-04,44.0,42.0,29.0,6.0,4.0,5.0,44.0,Tốt
Gia Bình,2020-12-05,56.0,58.0,19.0,8.0,4.0,5.0,58.0,Vừa Phải
Gia Bình,2020-12-06,89.0,69.0,22.0,8.0,4.0,5.0,89.0,Vừa Phải
Gia Bình,2020-12-07,123.0,58.0,40.0,7.0,4.0,4.0,123.0,Không tốt cho người nhạy cảm
Gia Bình,2020-12-08,93.0,68.0,69.0,10.0,5.0,5.0,93.0,Vừa Phải
Gia Bình,2020-12-09,118.0,86.0,48.0,14.0,3.0,4.0,118.0,Không tốt cho người nhạy cảm
Gia Bình,2020-12-10,149.0,93.0,10.0,16.0,1.0,4.0,149.0,Không tốt cho người nhạy cảm
Gia Bình,2020-12-11,162.0,74.0,30.0,17.0,1.0,3.0,162.0,Không tốt
Gia Bình,2020-12-12,139.0,72.0,34.0,12.0,1.0,3.0,139.0,Không tốt cho người nhạy cảm
Gia Bình,2020-12-13,136.0,55.0,44.0,20.0,1.0,4.0,136.0,Không tốt cho người nhạy cảm
Gia Bình,2020-12-14,88.0,20.0,26.0,7.0,1.0,3.0,88.0,Vừa Phải
Gia Bình,2020-12-15,28.0,20.0,30.0,5.0,1.0,3.0,30.0,Tốt
Gia Bình,2020-12-16,27.0,28.0,41.0,5.0,1.0,3.0,41.0,Tốt
Gia Bình,2020-12-17,40.0,33.0,18.0,5.0,1.0,2.0,40.0,Tốt
Gia Bình,2020-12-18,45.0,48.0,31.0,6.0,1.0,2.0,48.0,Tốt
Gia Bình,2020-12-19,67.0,0.0,16.0,0.0,0.0,0.0,67.0,Vừa Phải
Gia Bình,2020-12-20,0.0,83.0,24.0,13.0,1.0,3.0,83.0,Vừa Phải
Gia Bình,2020-12-21,132.0,89.0,31.0,12.0,1.0,3.0,132.0,Không tốt cho người nhạy cảm
Gia Bình,2020-12-22,144.0,95.0,29.0,20.0,2.0,4.0,144.0,Không tốt cho người nhạy cảm
Gia Bình,2020-12-23,159.0,80.0,33.0,10.0,1.0,4.0,159.0,Không tốt
Gia Bình,2020-12-24,134.0,89.0,36.0,17.0,1.0,4.0,134.0,Không tốt cho người nhạy cảm
Gia Bình,2020-12-25,160.0,81.0,40.0,24.0,1.0,4.0,160.0,Không tốt
Gia Bình,2020-12-26,147.0,75.0,40.0,26.0,1.0,4.0,147.0,Không tốt cho người nhạy cảm
Gia Bình,2020-12-27,147.0,61.0,35.0,18.0,1.0,3.0,147.0,Không tốt cho người nhạy cảm
Gia Bình,2020-12-28,108.0,53.0,24.0,14.0,1.0,2.0,108.0,Không tốt cho người nhạy cảm
Gia Bình,2020-12-29,78.0,54.0,16.0,9.0,1.0,4.0,78.0,Vừa Phải
Gia Bình,2020-12-30,61.0,60.0,34.0,17.0,1.0,3.0,61.0,Vừa Phải
Gia Bình,2020-12-31,84.0,84.0,37.0,14.0,2.0,3.0,84.0,Vừa Phải
Gia Bình,2021-01-01,134.0,90.0,39.0,12.0,1.0,4.0,134.0,Không tốt cho người nhạy cảm
Gia Bình,2021-01-02,153.0,96.0,46.0,14.0,1.0,4.0,153.0,Không tốt
Gia Bình,2021-01-03,170.0,112.0,44.0,14.0,1.0,4.0,170.0,Không tốt
Gia Bình,2021-01-04,192.0,115.0,30.0,22.0,1.0,4.0,192.0,Không tốt
Gia Bình,2021-01-05,197.0,114.0,27.0,14.0,1.0,4.0,197.0,Không tốt
Gia Bình,2021-01-06,193.0,77.0,24.0,8.0,1.0,6.0,193.0,Không tốt
Gia Bình,2021-01-07,140.0,33.0,35.0,7.0,2.0,4.0,140.0,Không tốt cho người nhạy cảm
Gia Bình,2021-01-08,31.0,50.0,52.0,7.0,4.0,3.0,52.0,Vừa Phải
Gia Bình,2021-01-09,80.0,56.0,79.0,6.0,4.0,2.0,80.0,Vừa Phải
Gia Bình,2021-01-10,84.0,57.0,46.0,10.0,5.0,2.0,84.0,Vừa Phải
Gia Bình,2021-01-11,78.0,73.0,35.0,11.0,3.0,3.0,78.0,Vừa Phải
Gia Bình,2021-01-12,104.0,97.0,36.0,22.0,6.0,4.0,104.0,Không tốt cho người nhạy cảm
Gia Bình,2021-01-13,161.0,88.0,29.0,17.0,6.0,3.0,161.0,Không tốt
Gia Bình,2021-01-14,157.0,109.0,23.0,22.0,5.0,4.0,157.0,Không tốt
Gia Bình,2021-01-15,185.0,113.0,28.0,36.0,8.0,4.0,185.0,Không tốt
Gia Bình,2021-01-16,189.0,94.0,6.0,14.0,4.0,4.0,189.0,Không tốt
Gia Bình,2021-01-17,163.0,68.0,1.0,10.0,3.0,3.0,163.0,Không tốt
Gia Bình,2021-01-18,101.0,92.0,2.0,20.0,5.0,4.0,101.0,Không tốt cho người nhạy cảm
Gia Bình,2021-01-19,157.0,114.0,15.0,20.0,4.0,4.0,157.0,Không tốt
Gia Bình,2021-01-20,182.0,121.0,12.0,30.0,6.0,5.0,182.0,Không tốt
Gia Bình,2021-01-21,199.0,164.0,13.0,22.0,5.0,7.0,199.0,Không tốt
Gia Bình,2021-01-22,273.0,144.0,12.0,21.0,4.0,6.0,273.0,Rất không tốt
Gia Bình,2021-01-23,244.0,104.0,15.0,17.0,3.0,5.0,244.0,Rất không tốt
Gia Bình,2021-01-24,184.0,75.0,24.0,31.0,4.0,3.0,184.0,Không tốt
Gia Bình,2021-01-25,137.0,63.0,17.0,19.0,5.0,2.0,137.0,Không tốt cho người nhạy cảm
Gia Bình,2021-01-26,108.0,63.0,18.0,15.0,4.0,3.0,108.0,Không tốt cho người nhạy cảm
Gia Bình,2021-01-27,113.0,55.0,20.0,14.0,4.0,4.0,113.0,Không tốt cho người nhạy cảm
Gia Bình,2021-01-28,81.0,71.0,20.0,17.0,7.0,4.0,81.0,Vừa Phải
Gia Bình,2021-01-29,116.0,100.0,27.0,32.0,6.0,5.0,116.0,Không tốt cho người nhạy cảm
Gia Bình,2021-01-30,175.0,78.0,23.0,16.0,3.0,3.0,175.0,Không tốt
Gia Bình,2021-01-31,137.0,77.0,31.0,20.0,4.0,3.0,137.0,Không tốt cho người nhạy cảm
Gia Bình,2021-02-01,136.0,62.0,23.0,14.0,3.0,2.0,136.0,Không tốt cho người nhạy cảm
Gia Bình,2021-02-02,110.0,65.0,22.0,12.0,3.0,2.0,110.0,Không tốt cho người nhạy cảm
Gia Bình,2021-02-03,115.0,73.0,19.0,19.0,4.0,3.0,115.0,Không tốt cho người nhạy cảm
Gia Bình,2021-02-04,131.0,79.0,16.0,13.0,3.0,3.0,131.0,Không tốt cho người nhạy cảm
Gia Bình,2021-02-05,141.0,69.0,13.0,8.0,3.0,2.0,141.0,Không tốt cho người nhạy cảm
Gia Bình,2021-02-06,126.0,66.0,0.0,10.0,3.0,2.0,126.0,Không tốt cho người nhạy cảm
Gia Bình,2021-02-07,117.0,78.0,22.0,8.0,3.0,3.0,117.0,Không tốt cho người nhạy cảm
Gia Bình,2021-02-08,145.0,17.0,36.0,3.0,1.0,3.0,145.0,Không tốt cho người nhạy cảm
Gia Bình,2021-02-09,30.0,42.0,26.0,7.0,1.0,4.0,42.0,Tốt
Gia Bình,2021-02-10,76.0,47.0,17.0,9.0,3.0,4.0,76.0,Vừa Phải
Gia Bình,2021-02-11,79.0,48.0,17.0,5.0,2.0,3.0,79.0,Vừa Phải
Gia Bình,2021-02-12,88.0,45.0,0.0,6.0,3.0,3.0,88.0,Vừa Phải
Gia Bình,2021-02-13,75.0,56.0,10.0,4.0,2.0,3.0,75.0,Vừa Phải
Gia Bình,2021-02-14,106.0,50.0,21.0,4.0,2.0,3.0,106.0,Không tốt cho người nhạy cảm
Gia Bình,2021-02-15,87.0,56.0,18.0,15.0,3.0,3.0,87.0,Vừa Phải
Gia Bình,2021-02-16,99.0,49.0,18.0,5.0,3.0,3.0,99.0,Vừa Phải
Gia Bình,2021-02-17,86.0,73.0,16.0,12.0,4.0,4.0,86.0,Vừa Phải
Gia Bình,2021-02-18,144.0,79.0,12.0,15.0,7.0,4.0,144.0,Không tốt cho người nhạy cảm
Gia Bình,2021-02-19,152.0,73.0,10.0,9.0,4.0,3.0,152.0,Không tốt
Gia Bình,2021-02-20,140.0,62.0,12.0,7.0,2.0,2.0,140.0,Không tốt cho người nhạy cảm
Gia Bình,2021-02-21,106.0,48.0,15.0,8.0,3.0,2.0,106.0,Không tốt cho người nhạy cảm
Gia Bình,2021-02-22,71.0,54.0,32.0,8.0,2.0,2.0,71.0,Vừa Phải
Gia Bình,2021-02-23,90.0,45.0,28.0,6.0,2.0,2.0,90.0,Vừa Phải
Gia Bình,2021-02-24,69.0,36.0,23.0,5.0,2.0,1.0,69.0,Vừa Phải
Gia Bình,2021-02-25,55.0,43.0,14.0,12.0,3.0,1.0,55.0,Vừa Phải
Gia Bình,2021-02-26,63.0,49.0,7.0,8.0,3.0,3.0,63.0,Vừa Phải
Gia Bình,2021-02-27,84.0,40.0,18.0,9.0,3.0,4.0,84.0,Vừa Phải
Gia Bình,2021-02-28,76.0,40.0,19.0,13.0,2.0,4.0,76.0,Vừa Phải
Gia Bình,2021-03-01,77.0,37.0,16.0,8.0,3.0,3.0,77.0,Vừa Phải
Gia Bình,2021-03-02,52.0,54.0,16.0,9.0,3.0,4.0,54.0,Vừa Phải
Gia Bình,2021-03-03,97.0,36.0,13.0,10.0,3.0,5.0,97.0,Vừa Phải
Gia Bình,2021-03-04,63.0,43.0,14.0,19.0,3.0,4.0,63.0,Vừa Phải
Gia Bình,2021-03-05,75.0,42.0,9.0,14.0,3.0,4.0,75.0,Vừa Phải
Gia Bình,2021-03-06,74.0,55.0,9.0,11.0,4.0,3.0,74.0,Vừa Phải
Gia Bình,2021-03-07,94.0,63.0,24.0,28.0,6.0,3.0,94.0,Vừa Phải
Gia Bình,2021-03-08,113.0,49.0,18.0,22.0,4.0,2.0,113.0,Không tốt cho người nhạy cảm
Gia Bình,2021-03-09,69.0,47.0,17.0,15.0,4.0,1.0,69.0,Vừa Phải
Gia Bình,2021-03-10,64.0,53.0,18.0,20.0,4.0,2.0,64.0,Vừa Phải
Gia Bình,2021-03-11,75.0,57.0,13.0,11.0,3.0,2.0,75.0,Vừa Phải
Gia Bình,2021-03-12,89.0,65.0,16.0,16.0,4.0,2.0,89.0,Vừa Phải
Gia Bình,2021-03-13,107.0,62.0,13.0,8.0,3.0,2.0,107.0,Không tốt cho người nhạy cảm
Gia Bình,2021-03-14,107.0,50.0,22.0,7.0,3.0,2.0,107.0,Không tốt cho người nhạy cảm
Gia Bình,2021-03-15,78.0,51.0,16.0,13.0,3.0,2.0,78.0,Vừa Phải
Gia Bình,2021-03-16,75.0,50.0,15.0,8.0,3.0,2.0,75.0,Vừa Phải
Gia Bình,2021-03-17,73.0,49.0,38.0,8.0,3.0,2.0,73.0,Vừa Phải
Gia Bình,2021-03-18,73.0,41.0,0.0,7.0,3.0,1.0,73.0,Vừa Phải
Gia Bình,2021-03-19,57.0,36.0,11.0,10.0,3.0,1.0,57.0,Vừa Phải
Gia Bình,2021-03-20,50.0,36.0,29.0,11.0,4.0,2.0,50.0,Tốt
Gia Bình,2021-03-21,45.0,60.0,24.0,7.0,5.0,3.0,60.0,Vừa Phải
Gia Bình,2021-03-22,71.0,120.0,31.0,8.0,6.0,2.0,120.0,Không tốt cho người nhạy cảm
Gia Bình,2021-03-23,145.0,106.0,18.0,15.0,7.0,4.0,145.0,Không tốt cho người nhạy cảm
Gia Bình,2021-03-24,155.0,93.0,19.0,22.0,5.0,5.0,155.0,Không tốt
Gia Bình,2021-03-25,170.0,47.0,17.0,18.0,4.0,3.0,170.0,Không tốt
Gia Bình,2021-03-26,85.0,37.0,28.0,11.0,3.0,2.0,85.0,Vừa Phải
Gia Bình,2021-03-27,52.0,32.0,23.0,10.0,4.0,2.0,52.0,Vừa Phải
Gia Bình,2021-03-28,47.0,46.0,14.0,7.0,4.0,2.0,47.0,Tốt
Gia Bình,2021-03-29,70.0,50.0,7.0,7.0,6.0,2.0,70.0,Vừa Phải
Gia Bình,2021-03-30,77.0,53.0,18.0,7.0,7.0,1.0,77.0,Vừa Phải
Gia Bình,2021-03-31,80.0,46.0,19.0,8.0,7.0,1.0,80.0,Vừa Phải
Gia Bình,2021-04-01,67.0,38.0,16.0,11.0,7.0,1.0,67.0,Vừa Phải
Gia Bình,2021-04-02,59.0,44.0,16.0,11.0,8.0,2.0,59.0,Vừa Phải
Gia Bình,2021-04-03,64.0,64.0,13.0,14.0,7.0,3.0,64.0,Vừa Phải
Gia Bình,2021-04-04,109.0,21.0,14.0,10.0,9.0,3.0,109.0,Không tốt cho người nhạy cảm
Gia Bình,2021-04-05,63.0,20.0,9.0,14.0,8.0,3.0,63.0,Vừa Phải
Gia Bình,2021-04-06,30.0,39.0,9.0,11.0,8.0,2.0,39.0,Tốt
Gia Bình,2021-04-07,27.0,50.0,24.0,12.0,8.0,2.0,50.0,Tốt
Gia Bình,2021-04-08,56.0,41.0,18.0,7.0,7.0,3.0,56.0,Vừa Phải
Gia Bình,2021-04-09,76.0,17.0,17.0,7.0,5.0,3.0,76.0,Vừa Phải
Gia Bình,2021-04-10,66.0,22.0,18.0,13.0,7.0,3.0,66.0,Vừa Phải
Gia Bình,2021-04-11,23.0,24.0,13.0,7.0,7.0,2.0,24.0,Tốt
Gia Bình,2021-04-12,29.0,24.0,16.0,9.0,6.0,1.0,29.0,Tốt
Gia Bình,2021-04-13,31.0,29.0,13.0,11.0,5.0,1.0,31.0,Tốt
Gia Bình,2021-04-14,29.0,36.0,22.0,11.0,5.0,1.0,36.0,Tốt
Gia Bình,2021-04-15,43.0,47.0,16.0,13.0,5.0,1.0,47.0,Tốt
Gia Bình,2021-04-16,53.0,25.0,15.0,13.0,5.0,2.0,53.0,Vừa Phải
Gia Bình,2021-04-17,70.0,19.0,38.0,13.0,6.0,4.0,70.0,Vừa Phải
Gia Bình,2021-04-18,37.0,20.0,19.0,17.0,5.0,2.0,37.0,Tốt
Gia Bình,2021-04-19,24.0,22.0,20.0,9.0,4.0,2.0,24.0,Tốt
Gia Bình,2021-04-20,25.0,19.0,28.0,7.0,4.0,1.0,28.0,Tốt
Gia Bình,2021-04-21,26.0,24.0,15.0,8.0,4.0,1.0,26.0,Tốt
Gia Bình,2021-04-22,22.0,32.0,13.0,10.0,4.0,1.0,32.0,Tốt
Gia Bình,2021-04-23,30.0,33.0,18.0,10.0,4.0,1.0,33.0,Tốt
Gia Bình,2021-04-24,44.0,34.0,12.0,14.0,4.0,2.0,44.0,Tốt
Gia Bình,2021-04-25,49.0,46.0,19.0,14.0,4.0,2.0,49.0,Tốt
Gia Bình,2021-04-26,44.0,30.0,25.0,12.0,6.0,3.0,44.0,Tốt
Gia Bình,2021-04-27,33.0,38.0,19.0,7.0,4.0,3.0,38.0,Tốt
Gia Bình,2021-04-28,61.0,14.0,37.0,2.0,1.0,2.0,61.0,Vừa Phải
Gia Bình,2021-04-29,16.0,0.0,6.0,0.0,0.0,0.0,16.0,Tốt
Gia Bình,2021-05-02,0.0,20.0,0.0,3.0,1.0,1.0,20.0,Tốt
Gia Bình,2021-05-03,22.0,22.0,23.0,2.0,1.0,1.0,23.0,Tốt
Gia Bình,2021-05-04,27.0,24.0,55.0,5.0,2.0,1.0,55.0,Vừa Phải
Gia Bình,2021-05-05,32.0,33.0,33.0,4.0,2.0,2.0,33.0,Tốt
Gia Bình,2021-05-06,47.0,28.0,41.0,5.0,1.0,1.0,47.0,Tốt
Gia Bình,2021-05-07,40.0,24.0,13.0,4.0,1.0,1.0,40.0,Tốt
Gia Bình,2021-05-08,29.0,23.0,22.0,4.0,1.0,1.0,29.0,Tốt
Gia Bình,2021-05-09,27.0,27.0,29.0,3.0,2.0,1.0,29.0,Tốt
Gia Bình,2021-05-10,34.0,37.0,21.0,3.0,1.0,1.0,37.0,Tốt
Gia Bình,2021-05-11,50.0,32.0,22.0,5.0,1.0,1.0,50.0,Tốt
Gia Bình,2021-05-12,44.0,26.0,3.0,10.0,1.0,2.0,44.0,Tốt
Gia Bình,2021-05-13,28.0,24.0,17.0,7.0,1.0,1.0,28.0,Tốt
Gia Bình,2021-05-14,32.0,22.0,16.0,4.0,1.0,1.0,32.0,Tốt
Gia Bình,2021-05-15,26.0,25.0,17.0,4.0,1.0,1.0,26.0,Tốt
Gia Bình,2021-05-16,30.0,17.0,30.0,2.0,1.0,1.0,30.0,Tốt
Gia Bình,2021-05-17,21.0,16.0,27.0,2.0,1.0,1.0,27.0,Tốt
Gia Bình,2021-05-18,17.0,22.0,20.0,4.0,1.0,1.0,22.0,Tốt
Gia Bình,2021-05-19,26.0,28.0,17.0,2.0,1.0,1.0,28.0,Tốt
Gia Bình,2021-05-20,34.0,24.0,22.0,2.0,1.0,1.0,34.0,Tốt
Gia Bình,2021-05-21,30.0,19.0,13.0,2.0,1.0,1.0,30.0,Tốt
Gia Bình,2021-05-22,22.0,16.0,13.0,1.0,1.0,1.0,22.0,Tốt
Gia Bình,2021-05-23,20.0,14.0,16.0,1.0,1.0,1.0,20.0,Tốt
Gia Bình,2021-05-24,18.0,11.0,15.0,5.0,1.0,2.0,18.0,Tốt
Gia Bình,2021-05-25,16.0,18.0,15.0,3.0,1.0,2.0,18.0,Tốt
Gia Bình,2021-05-26,24.0,11.0,13.0,1.0,1.0,1.0,24.0,Tốt
Gia Bình,2021-05-27,11.0,14.0,16.0,1.0,1.0,1.0,16.0,Tốt
Gia Bình,2021-05-28,15.0,19.0,15.0,3.0,1.0,1.0,19.0,Tốt
Gia Bình,2021-05-29,21.0,24.0,23.0,7.0,3.0,1.0,24.0,Tốt
Gia Bình,2021-05-30,31.0,32.0,28.0,17.0,14.0,2.0,32.0,Tốt
Gia Bình,2021-05-31,36.0,25.0,18.0,9.0,18.0,1.0,36.0,Tốt
Gia Bình,2021-06-01,32.0,32.0,28.0,6.0,13.0,1.0,32.0,Tốt
Gia Bình,2021-06-02,47.0,28.0,35.0,4.0,9.0,1.0,47.0,Tốt
Gia Bình,2021-06-03,36.0,23.0,37.0,3.0,7.0,1.0,37.0,Tốt
Gia Bình,2021-06-04,33.0,36.0,30.0,6.0,9.0,2.0,36.0,Tốt
Gia Bình,2021-06-05,56.0,52.0,10.0,6.0,10.0,3.0,56.0,Vừa Phải
Gia Bình,2021-06-06,90.0,29.0,20.0,8.0,8.0,2.0,90.0,Vừa Phải
