,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
57,Tràng Bàng,2022-02-22,38,61,23,10,25,0,61,Vừa Phải
58,Tràng Bàng,2022-02-23,26,53,25,5,25,0,53,Vừa Phải
59,Tràng Bàng,2022-02-24,27,56,26,4,25,0,56,Vừa Phải
60,Tràng Bàng,2022-02-25,25,64,29,8,25,0,64,Vừa Phải
61,Tràng Bàng,2022-02-26,28,67,33,10,25,0,67,Vừa Phải
62,Tràng Bàng,2022-02-27,30,78,31,7,26,0,78,Vừa Phải
63,Tràng Bàng,2022-02-28,37,100,33,9,26,0,100,Vừa Phải
64,Tràng Bàng,2022-03-01,51,107,35,12,26,0,107,Không tốt cho người nhạy cảm
65,Tràng Bàng,2022-03-02,66,87,22,12,27,0,87,Vừa Phải
66,Tràng Bàng,2022-03-03,51,99,35,10,27,0,99,Vừa Phải
67,Tràng Bàng,2022-03-04,53,94,43,11,28,0,94,Vừa Phải
68,Tràng Bàng,2022-03-05,49,86,33,10,28,0,86,Vừa Phải
69,Tràng Bàng,2022-03-06,43,92,28,9,29,0,92,Vừa Phải
70,Tràng Bàng,2022-03-07,47,95,37,14,29,0,95,Vừa Phải
71,Tràng Bàng,2022-03-08,51,115,30,9,29,0,115,Không tốt cho người nhạy cảm
72,Tràng Bàng,2022-03-09,62,127,33,12,29,0,127,Không tốt cho người nhạy cảm
73,Tràng Bàng,2022-03-10,64,134,37,11,29,0,134,Không tốt cho người nhạy cảm
74,Tràng Bàng,2022-03-11,66,128,30,15,30,0,128,Không tốt cho người nhạy cảm
75,Tràng Bàng,2022-03-12,76,125,43,24,30,0,125,Không tốt cho người nhạy cảm
76,Tràng Bàng,2022-03-13,98,86,33,10,30,0,98,Vừa Phải
77,Tràng Bàng,2022-03-14,42,81,36,9,30,0,81,Vừa Phải
78,Tràng Bàng,2022-03-15,39,53,21,12,30,0,53,Vừa Phải
79,Tràng Bàng,2022-03-16,22,2,31,17,30,0,31,Tốt
80,Tràng Bàng,2022-03-17,1,2,25,10,29,0,29,Tốt
81,Tràng Bàng,2022-03-18,1,2,53,11,29,0,53,Vừa Phải
82,Tràng Bàng,2022-03-19,1,2,24,12,29,0,29,Tốt
83,Tràng Bàng,2022-03-20,1,2,21,10,29,0,29,Tốt
84,Tràng Bàng,2022-03-21,1,2,21,18,29,0,29,Tốt
85,Tràng Bàng,2022-03-22,1,2,32,22,29,0,32,Tốt
86,Tràng Bàng,2022-03-23,1,30,19,10,29,0,30,Tốt
87,Tràng Bàng,2022-03-24,10,68,18,15,29,0,68,Vừa Phải
88,Tràng Bàng,2022-03-25,34,66,35,11,29,0,66,Vừa Phải
89,Tràng Bàng,2022-03-26,30,56,24,7,29,0,56,Vừa Phải
90,Tràng Bàng,2022-03-27,23,62,62,9,29,0,62,Vừa Phải
91,Tràng Bàng,2022-03-28,34,55,26,10,29,0,55,Vừa Phải
92,Tràng Bàng,2022-03-29,22,48,20,9,29,0,48,Tốt
93,Tràng Bàng,2022-03-30,20,55,24,8,29,0,55,Vừa Phải
94,Tràng Bàng,2022-03-31,22,52,31,12,29,0,52,Vừa Phải
95,Tràng Bàng,2022-04-01,22,56,28,13,30,0,56,Vừa Phải
96,Tràng Bàng,2022-04-02,24,32,22,2,30,0,32,Tốt
97,Tràng Bàng,2022-04-03,11,38,31,7,30,2,38,Tốt
98,Tràng Bàng,2022-04-04,18,45,24,9,30,5,45,Tốt
99,Tràng Bàng,2022-04-05,19,48,26,10,31,11,48,Tốt
100,Tràng Bàng,2022-04-06,22,63,24,16,31,12,63,Vừa Phải
101,Tràng Bàng,2022-04-07,36,71,37,15,31,12,71,Vừa Phải
102,Tràng Bàng,2022-04-08,41,88,37,16,32,13,88,Vừa Phải
103,Tràng Bàng,2022-04-09,51,93,39,16,34,14,93,Vừa Phải
104,Tràng Bàng,2022-04-10,47,85,28,17,35,14,85,Vừa Phải
105,Tràng Bàng,2022-04-11,44,74,29,23,37,15,74,Vừa Phải
106,Tràng Bàng,2022-04-12,41,78,29,16,37,15,78,Vừa Phải
107,Tràng Bàng,2022-04-13,45,63,33,14,44,15,63,Vừa Phải
108,Tràng Bàng,2022-04-14,33,62,32,19,36,16,62,Vừa Phải
109,Tràng Bàng,2022-04-15,39,61,19,25,27,16,61,Vừa Phải
110,Tràng Bàng,2022-04-16,35,64,31,24,28,16,64,Vừa Phải
111,Tràng Bàng,2022-04-17,34,73,29,16,29,15,73,Vừa Phải
112,Tràng Bàng,2022-04-18,39,80,30,6,30,16,80,Vừa Phải
113,Tràng Bàng,2022-04-19,40,81,35,5,30,17,81,Vừa Phải
114,Tràng Bàng,2022-04-20,51,70,44,8,31,19,70,Vừa Phải
115,Tràng Bàng,2022-04-21,38,72,42,7,32,25,72,Vừa Phải
116,Tràng Bàng,2022-04-22,38,68,37,10,33,28,68,Vừa Phải
117,Tràng Bàng,2022-04-23,39,56,33,8,34,31,56,Vừa Phải
118,Tràng Bàng,2022-04-24,25,56,30,7,35,34,56,Vừa Phải
119,Tràng Bàng,2022-04-25,26,51,24,5,35,35,51,Vừa Phải
120,Tràng Bàng,2022-04-26,21,65,30,10,36,37,65,Vừa Phải
121,Tràng Bàng,2022-04-27,44,49,33,5,36,38,49,Tốt
122,Tràng Bàng,2022-04-28,18,36,12,6,38,39,39,Tốt
123,Tràng Bàng,2022-04-29,14,30,27,4,47,38,47,Tốt
124,Tràng Bàng,2022-04-30,14,26,15,4,50,37,50,Tốt
125,Tràng Bàng,2022-05-01,9,38,19,5,47,39,47,Tốt
126,Tràng Bàng,2022-05-02,14,38,27,5,46,38,46,Tốt
127,Tràng Bàng,2022-05-03,16,35,18,4,46,39,46,Tốt
128,Tràng Bàng,2022-05-04,9,15,29,3,45,38,45,Tốt
129,Tràng Bàng,2022-05-05,5,38,34,5,47,40,47,Tốt
130,Tràng Bàng,2022-05-06,14,52,28,6,46,37,52,Vừa Phải
131,Tràng Bàng,2022-05-07,22,52,17,7,45,36,52,Vừa Phải
132,Tràng Bàng,2022-05-08,29,60,29,6,45,37,60,Vừa Phải
133,Tràng Bàng,2022-05-09,29,80,35,10,45,38,80,Vừa Phải
134,Tràng Bàng,2022-05-10,42,86,32,15,45,42,86,Vừa Phải
135,Tràng Bàng,2022-05-11,50,57,14,5,44,38,57,Vừa Phải
136,Tràng Bàng,2022-05-12,25,50,16,5,45,36,50,Tốt
137,Tràng Bàng,2022-05-13,20,41,17,6,45,37,45,Tốt
138,Tràng Bàng,2022-05-14,18,87,18,4,45,39,87,Vừa Phải
139,Tràng Bàng,2022-05-15,49,84,16,5,31,27,84,Vừa Phải
140,Tràng Bàng,2022-05-16,52,62,22,6,7,14,62,Vừa Phải
141,Tràng Bàng,2022-05-17,33,78,17,12,6,18,78,Vừa Phải
142,Tràng Bàng,2022-05-18,52,62,13,10,7,18,62,Vừa Phải
143,Tràng Bàng,2022-05-19,36,69,19,8,6,19,69,Vừa Phải
144,Tràng Bàng,2022-05-20,39,33,12,8,5,18,39,Tốt
145,Tràng Bàng,2022-05-21,11,46,13,4,6,18,46,Tốt
146,Tràng Bàng,2022-05-22,16,56,17,6,8,18,56,Vừa Phải
147,Tràng Bàng,2022-05-23,32,24,12,5,9,18,32,Tốt
148,Tràng Bàng,2022-05-24,12,55,18,5,9,18,55,Vừa Phải
149,Tràng Bàng,2022-05-25,32,57,13,6,9,20,57,Vừa Phải
150,Tràng Bàng,2022-05-26,24,8,15,6,11,24,24,Tốt
151,Tràng Bàng,2022-05-27,3,14,13,10,11,28,28,Tốt
152,Tràng Bàng,2022-05-28,4,56,13,6,13,30,56,Vừa Phải
153,Tràng Bàng,2022-05-29,25,82,16,4,13,35,82,Vừa Phải
154,Tràng Bàng,2022-05-30,39,94,52,21,14,27,94,Vừa Phải
155,Tràng Bàng,2022-05-31,52,85,0,0,1,0,85,Vừa Phải
156,Tràng Bàng,2022-06-01,44,73,66,9,1,12,73,Vừa Phải
157,Tràng Bàng,2022-06-02,36,68,16,10,1,13,68,Vừa Phải
158,Tràng Bàng,2022-06-03,47,61,13,6,1,11,61,Vừa Phải
159,Tràng Bàng,2022-06-04,23,73,16,7,1,12,73,Vừa Phải
160,Tràng Bàng,2022-06-05,51,64,14,5,1,11,64,Vừa Phải
161,Tràng Bàng,2022-06-06,32,71,18,7,1,11,71,Vừa Phải
162,Tràng Bàng,2022-06-07,44,80,21,7,1,11,80,Vừa Phải
163,Tràng Bàng,2022-06-08,52,74,19,7,1,10,74,Vừa Phải
164,Tràng Bàng,2022-06-09,42,57,20,7,1,11,57,Vừa Phải
165,Tràng Bàng,2022-06-10,30,75,25,9,1,12,75,Vừa Phải
166,Tràng Bàng,2022-06-11,48,57,22,7,1,10,57,Vừa Phải
167,Tràng Bàng,2022-06-12,29,75,22,9,1,12,75,Vừa Phải
168,Tràng Bàng,2022-06-13,57,71,15,5,1,11,71,Vừa Phải
169,Tràng Bàng,2022-06-14,31,62,13,7,1,11,62,Vừa Phải
170,Tràng Bàng,2022-06-15,31,68,49,8,1,154,154,Không tốt
171,Tràng Bàng,2022-06-16,42,64,20,6,1,376,376,Nguy hiểm
172,Tràng Bàng,2022-06-17,35,59,14,5,1,0,59,Vừa Phải
173,Tràng Bàng,2022-06-18,29,52,9,0,0,0,52,Vừa Phải
174,Tràng Bàng,2022-06-19,28,0,0,0,0,0,28,Tốt
175,Tràng Bàng,2022-06-20,0,10,13,3,0,0,13,Tốt
176,Tràng Bàng,2022-06-21,5,41,17,6,1,0,41,Tốt
177,Tràng Bàng,2022-06-22,20,75,23,9,1,0,75,Vừa Phải
178,Tràng Bàng,2022-06-23,49,53,20,4,1,0,53,Vừa Phải
179,Tràng Bàng,2022-06-24,26,75,22,8,1,0,75,Vừa Phải
180,Tràng Bàng,2022-06-25,54,50,16,3,1,0,54,Vừa Phải
181,Tràng Bàng,2022-06-26,25,63,16,4,1,0,63,Vừa Phải
182,Tràng Bàng,2022-06-27,31,58,15,4,1,0,58,Vừa Phải
183,Tràng Bàng,2022-06-28,24,21,14,2,0,0,24,Tốt
184,Tràng Bàng,2022-06-29,9,19,12,2,1,0,19,Tốt
185,Tràng Bàng,2022-06-30,10,65,11,3,1,0,65,Vừa Phải
186,Tràng Bàng,2022-07-01,31,59,10,4,0,0,59,Vừa Phải
187,Tràng Bàng,2022-07-02,23,71,10,5,1,0,71,Vừa Phải
188,Tràng Bàng,2022-07-03,38,60,10,3,1,0,60,Vừa Phải
189,Tràng Bàng,2022-07-04,22,72,11,4,1,0,72,Vừa Phải
190,Tràng Bàng,2022-07-05,38,73,13,2,1,0,73,Vừa Phải
191,Tràng Bàng,2022-07-06,40,73,13,3,0,0,73,Vừa Phải
192,Tràng Bàng,2022-07-07,31,65,13,4,0,0,65,Vừa Phải
193,Tràng Bàng,2022-07-08,30,62,12,1,0,0,62,Vừa Phải
194,Tràng Bàng,2022-07-09,27,44,11,1,0,0,44,Tốt
195,Tràng Bàng,2022-07-10,15,54,12,2,0,0,54,Vừa Phải
196,Tràng Bàng,2022-07-11,20,49,10,0,1,0,49,Tốt
197,Tràng Bàng,2022-07-12,16,57,13,3,1,0,57,Vừa Phải
198,Tràng Bàng,2022-07-13,23,70,14,3,1,0,70,Vừa Phải
199,Tràng Bàng,2022-07-14,30,75,9,3,1,0,75,Vừa Phải
200,Tràng Bàng,2022-07-15,33,66,11,2,1,0,66,Vừa Phải
201,Tràng Bàng,2022-07-16,27,62,11,2,1,0,62,Vừa Phải
202,Tràng Bàng,2022-07-17,24,65,14,4,1,0,65,Vừa Phải
203,Tràng Bàng,2022-07-18,29,65,12,4,1,0,65,Vừa Phải
204,Tràng Bàng,2022-07-19,26,50,8,6,1,0,50,Tốt
205,Tràng Bàng,2022-07-20,26,17,7,9,1,0,26,Tốt
206,Tràng Bàng,2022-07-21,11,36,19,6,1,0,36,Tốt
207,Tràng Bàng,2022-07-22,23,49,24,9,1,0,49,Tốt
208,Tràng Bàng,2022-07-23,35,1,41,9,1,0,41,Tốt
209,Tràng Bàng,2022-07-24,1,2,33,7,1,0,33,Tốt
210,Tràng Bàng,2022-07-25,1,3,16,7,1,0,16,Tốt
211,Tràng Bàng,2022-07-26,2,1,25,8,1,0,25,Tốt
212,Tràng Bàng,2022-07-27,1,1,11,4,1,0,11,Tốt
213,Tràng Bàng,2022-07-28,1,2,18,4,1,0,18,Tốt
214,Tràng Bàng,2022-07-29,1,1,16,4,1,0,16,Tốt
215,Tràng Bàng,2022-07-30,1,1,14,3,1,0,14,Tốt
216,Tràng Bàng,2022-07-31,1,1,7,7,1,0,7,Tốt
217,Tràng Bàng,2022-08-01,1,1,12,7,1,0,12,Tốt
218,Tràng Bàng,2022-08-02,1,1,14,4,1,0,14,Tốt
219,Tràng Bàng,2022-08-03,1,1,14,4,1,0,14,Tốt
220,Tràng Bàng,2022-08-04,1,1,13,6,1,0,13,Tốt
221,Tràng Bàng,2022-08-05,1,1,12,5,1,0,12,Tốt
222,Tràng Bàng,2022-08-06,1,2,12,3,1,0,12,Tốt
223,Tràng Bàng,2022-08-07,1,2,11,4,1,0,11,Tốt
224,Tràng Bàng,2022-08-08,1,1,10,3,1,0,10,Tốt
225,Tràng Bàng,2022-08-09,1,2,14,3,1,0,14,Tốt
226,Tràng Bàng,2022-08-10,1,1,10,4,1,0,10,Tốt
227,Tràng Bàng,2022-08-11,1,16,16,9,1,0,16,Tốt
228,Tràng Bàng,2022-08-12,10,46,7,7,1,0,46,Tốt
229,Tràng Bàng,2022-08-13,27,38,9,3,1,0,38,Tốt
230,Tràng Bàng,2022-08-14,19,41,4,4,1,0,41,Tốt
231,Tràng Bàng,2022-08-15,23,36,4,4,1,0,36,Tốt
232,Tràng Bàng,2022-08-16,14,29,4,3,1,0,29,Tốt
233,Tràng Bàng,2022-08-17,12,35,4,4,1,0,35,Tốt
234,Tràng Bàng,2022-08-18,14,36,4,3,1,0,36,Tốt
235,Tràng Bàng,2022-08-19,15,34,3,4,1,0,34,Tốt
236,Tràng Bàng,2022-08-20,14,36,0,2,1,0,36,Tốt
237,Tràng Bàng,2022-08-21,17,0,0,0,0,0,17,Tốt
238,Tràng Bàng,2022-09-03,0,20,6,3,1,0,20,Tốt
239,Tràng Bàng,2022-09-04,7,15,8,3,1,0,15,Tốt
240,Tràng Bàng,2022-09-05,6,24,6,2,1,0,24,Tốt
241,Tràng Bàng,2022-09-06,9,30,5,4,1,0,30,Tốt
242,Tràng Bàng,2022-09-07,14,22,7,2,1,0,22,Tốt
243,Tràng Bàng,2022-09-08,8,38,11,5,1,0,38,Tốt
244,Tràng Bàng,2022-09-09,21,36,24,6,1,0,36,Tốt
245,Tràng Bàng,2022-09-10,17,28,16,6,1,0,28,Tốt
246,Tràng Bàng,2022-09-11,15,29,15,7,1,0,29,Tốt
247,Tràng Bàng,2022-09-12,13,37,21,7,1,0,37,Tốt
248,Tràng Bàng,2022-09-13,19,28,7,3,1,0,28,Tốt
249,Tràng Bàng,2022-09-14,11,28,8,2,1,0,28,Tốt
250,Tràng Bàng,2022-09-15,10,41,7,3,1,0,41,Tốt
251,Tràng Bàng,2022-09-16,20,45,7,4,1,0,45,Tốt
252,Tràng Bàng,2022-09-17,23,0,0,0,0,0,23,Tốt
253,Tràng Bàng,2022-09-18,0,29,7,3,3,0,29,Tốt
254,Tràng Bàng,2022-09-19,13,25,9,4,1,0,25,Tốt
255,Tràng Bàng,2022-09-20,11,24,10,3,1,0,24,Tốt
256,Tràng Bàng,2022-09-21,9,22,8,4,1,0,22,Tốt
257,Tràng Bàng,2022-09-22,9,33,9,4,1,0,33,Tốt
258,Tràng Bàng,2022-09-23,14,44,8,7,1,0,44,Tốt
259,Tràng Bàng,2022-09-24,29,31,2,4,1,0,31,Tốt
260,Tràng Bàng,2022-09-25,13,19,1,4,1,0,19,Tốt
261,Tràng Bàng,2022-09-26,8,24,1,5,1,0,24,Tốt
262,Tràng Bàng,2022-09-27,10,19,1,1,1,0,19,Tốt
263,Tràng Bàng,2022-09-28,7,19,1,2,1,0,19,Tốt
264,Tràng Bàng,2022-09-29,8,31,1,3,1,0,31,Tốt
265,Tràng Bàng,2022-09-30,14,41,1,4,2,0,41,Tốt
266,Tràng Bàng,2022-10-01,25,34,1,7,1,0,34,Tốt
267,Tràng Bàng,2022-10-02,19,38,1,7,1,0,38,Tốt
268,Tràng Bàng,2022-10-03,18,40,0,7,1,0,40,Tốt
269,Tràng Bàng,2022-10-04,23,34,0,6,1,0,34,Tốt
270,Tràng Bàng,2022-10-05,18,28,0,6,1,0,28,Tốt
271,Tràng Bàng,2022-10-06,14,51,1,7,1,0,51,Vừa Phải
272,Tràng Bàng,2022-10-07,24,27,1,3,1,0,27,Tốt
273,Tràng Bàng,2022-10-08,15,0,0,0,0,0,15,Tốt
274,Tràng Bàng,2022-10-11,0,47,1,9,1,0,47,Tốt
275,Tràng Bàng,2022-10-12,38,40,1,7,2,0,40,Tốt
276,Tràng Bàng,2022-10-13,26,42,1,6,1,0,42,Tốt
277,Tràng Bàng,2022-10-14,27,35,1,7,1,0,35,Tốt
278,Tràng Bàng,2022-10-15,24,27,1,7,2,0,27,Tốt
279,Tràng Bàng,2022-10-16,17,35,1,6,1,0,35,Tốt
280,Tràng Bàng,2022-10-17,27,42,1,8,2,0,42,Tốt
281,Tràng Bàng,2022-10-18,31,33,1,11,2,0,33,Tốt
282,Tràng Bàng,2022-10-19,25,35,1,14,1,0,35,Tốt
283,Tràng Bàng,2022-10-20,21,43,1,9,1,0,43,Tốt
284,Tràng Bàng,2022-10-21,29,30,1,6,1,0,30,Tốt
285,Tràng Bàng,2022-10-22,20,22,1,6,1,0,22,Tốt
286,Tràng Bàng,2022-10-23,11,30,1,6,1,0,30,Tốt
287,Tràng Bàng,2022-10-24,19,24,1,5,1,0,24,Tốt
288,Tràng Bàng,2022-10-25,10,36,1,8,1,0,36,Tốt
289,Tràng Bàng,2022-10-26,20,26,1,4,1,0,26,Tốt
290,Tràng Bàng,2022-10-27,12,41,1,5,1,0,41,Tốt
291,Tràng Bàng,2022-10-28,18,52,1,5,1,0,52,Vừa Phải
292,Tràng Bàng,2022-10-29,31,32,1,3,1,0,32,Tốt
293,Tràng Bàng,2022-10-30,17,50,1,6,1,0,50,Tốt
294,Tràng Bàng,2022-10-31,33,52,1,7,1,0,52,Vừa Phải
295,Tràng Bàng,2022-11-01,37,59,1,8,1,0,59,Vừa Phải
296,Tràng Bàng,2022-11-02,40,67,1,14,1,0,67,Vừa Phải
297,Tràng Bàng,2022-11-03,46,38,1,8,1,0,46,Tốt
298,Tràng Bàng,2022-11-04,22,39,1,8,1,0,39,Tốt
299,Tràng Bàng,2022-11-05,20,31,1,5,1,0,31,Tốt
300,Tràng Bàng,2022-11-06,15,45,1,8,1,0,45,Tốt
301,Tràng Bàng,2022-11-07,23,55,1,9,1,0,55,Vừa Phải
302,Tràng Bàng,2022-11-08,36,62,1,10,1,0,62,Vừa Phải
303,Tràng Bàng,2022-11-09,42,48,1,9,1,0,48,Tốt
304,Tràng Bàng,2022-11-10,26,48,1,8,1,0,48,Tốt
305,Tràng Bàng,2022-11-11,25,47,1,7,1,0,47,Tốt
306,Tràng Bàng,2022-11-12,25,36,1,7,1,0,36,Tốt
307,Tràng Bàng,2022-11-13,19,72,1,8,1,0,72,Vừa Phải
308,Tràng Bàng,2022-11-14,39,52,1,9,1,0,52,Vừa Phải
309,Tràng Bàng,2022-11-15,31,49,1,8,1,0,49,Tốt
310,Tràng Bàng,2022-11-16,28,51,1,12,1,0,51,Vừa Phải
311,Tràng Bàng,2022-11-17,28,47,1,8,1,0,47,Tốt
312,Tràng Bàng,2022-11-18,27,30,1,5,1,0,30,Tốt
313,Tràng Bàng,2022-11-19,13,25,1,3,1,0,25,Tốt
314,Tràng Bàng,2022-11-20,10,37,1,7,1,0,37,Tốt
315,Tràng Bàng,2022-11-21,17,37,1,6,1,0,37,Tốt
316,Tràng Bàng,2022-11-22,16,38,1,11,1,0,38,Tốt
317,Tràng Bàng,2022-11-23,21,42,1,13,1,0,42,Tốt
318,Tràng Bàng,2022-11-24,20,50,1,11,1,0,50,Tốt
319,Tràng Bàng,2022-11-25,25,45,1,9,1,0,45,Tốt
320,Tràng Bàng,2022-11-26,19,43,1,8,1,0,43,Tốt
321,Tràng Bàng,2022-11-27,23,48,1,9,1,0,48,Tốt
322,Tràng Bàng,2022-11-28,20,57,1,11,1,0,57,Vừa Phải
323,Tràng Bàng,2022-11-29,32,59,1,9,1,0,59,Vừa Phải
324,Tràng Bàng,2022-11-30,36,56,1,8,1,0,56,Vừa Phải
325,Tràng Bàng,2022-12-01,37,58,1,7,1,0,58,Vừa Phải
326,Tràng Bàng,2022-12-02,31,34,1,6,1,0,34,Tốt
327,Tràng Bàng,2022-12-03,14,31,1,7,1,0,31,Tốt
328,Tràng Bàng,2022-12-04,14,55,1,9,1,0,55,Vừa Phải
329,Tràng Bàng,2022-12-05,31,31,1,6,1,0,31,Tốt
330,Tràng Bàng,2022-12-06,14,33,1,6,1,0,33,Tốt
331,Tràng Bàng,2022-12-07,14,47,1,9,1,0,47,Tốt
332,Tràng Bàng,2022-12-08,24,52,4,10,15,0,52,Vừa Phải
333,Tràng Bàng,2022-12-09,28,52,1,9,1,0,52,Vừa Phải
334,Tràng Bàng,2022-12-10,24,54,1,7,1,0,54,Vừa Phải
335,Tràng Bàng,2022-12-11,27,71,1,9,1,0,71,Vừa Phải
336,Tràng Bàng,2022-12-12,44,60,1,12,1,0,60,Vừa Phải
337,Tràng Bàng,2022-12-13,40,75,1,12,1,0,75,Vừa Phải
338,Tràng Bàng,2022-12-14,55,79,1,11,1,0,79,Vừa Phải
339,Tràng Bàng,2022-12-15,46,65,1,9,1,0,65,Vừa Phải
340,Tràng Bàng,2022-12-16,38,49,1,6,1,0,49,Tốt
341,Tràng Bàng,2022-12-17,25,26,1,2,1,0,26,Tốt
342,Tràng Bàng,2022-12-18,6,36,1,5,1,0,36,Tốt
343,Tràng Bàng,2022-12-19,16,44,1,8,1,0,44,Tốt
344,Tràng Bàng,2022-12-20,23,50,1,8,1,0,50,Tốt
345,Tràng Bàng,2022-12-21,24,55,1,8,1,0,55,Vừa Phải
346,Tràng Bàng,2022-12-22,26,52,1,8,1,0,52,Vừa Phải
347,Tràng Bàng,2022-12-23,28,56,1,7,1,0,56,Vừa Phải
348,Tràng Bàng,2022-12-24,26,71,0,8,1,0,71,Vừa Phải
349,Tràng Bàng,2022-12-25,48,69,0,8,1,0,69,Vừa Phải
350,Tràng Bàng,2022-12-26,44,82,0,14,1,0,82,Vừa Phải
351,Tràng Bàng,2022-12-27,56,89,0,12,1,0,89,Vừa Phải
352,Tràng Bàng,2022-12-28,67,80,1,10,1,0,80,Vừa Phải
353,Tràng Bàng,2022-12-29,53,0,0,0,0,0,53,Vừa Phải
354,Tràng Bàng,2023-01-02,0,39,1,3,1,0,39,Tốt
