địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
Phạm Văn Đồng,2020-08-18,165.37,59.0,0.0,13.0,0.0,8.0,165.37,Không tốt
Phạm Văn Đồng,2020-08-19,109.68,71.0,0.0,11.0,0.0,12.0,109.68,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2020-08-20,98.62,58.0,0.0,13.0,0.0,7.0,98.62,Vừa Phải
Phạm Văn Đồng,2020-08-21,142.1,59.0,0.0,13.0,0.0,8.0,142.1,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2020-08-22,186.12,69.0,0.0,14.0,0.0,11.0,186.12,Không tốt
Phạm Văn Đồng,2020-08-23,181.23,62.0,0.0,13.0,0.0,5.0,181.23,Không tốt
Phạm Văn Đồng,2020-08-24,122.78,58.0,0.0,13.0,0.0,6.0,122.78,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2020-08-25,117.55,57.0,0.0,11.0,0.0,6.0,117.55,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2020-08-26,43.38,73.0,0.0,17.0,0.0,9.0,73.0,Vừa Phải
Phạm Văn Đồng,2020-08-27,66.2,59.0,0.0,15.0,0.0,9.0,66.2,Vừa Phải
Phạm Văn Đồng,2020-08-28,57.25,63.0,0.0,11.0,0.0,6.0,63.0,Vừa Phải
Phạm Văn Đồng,2020-08-29,57.08,60.0,0.0,15.0,0.0,8.0,60.0,Vừa Phải
Phạm Văn Đồng,2020-08-30,45.42,65.0,0.0,15.0,0.0,8.0,65.0,Vừa Phải
Phạm Văn Đồng,2020-08-31,68.5,62.0,0.0,15.0,0.0,9.0,68.5,Vừa Phải
Phạm Văn Đồng,2020-09-01,34.63,87.0,0.0,14.0,0.0,8.0,87.0,Vừa Phải
Phạm Văn Đồng,2020-09-02,44.65,72.0,0.0,14.0,0.0,6.0,72.0,Vừa Phải
Phạm Văn Đồng,2020-09-03,31.25,74.0,0.0,14.0,0.0,8.0,74.0,Vừa Phải
Phạm Văn Đồng,2020-09-04,95.25,73.0,0.0,9.0,0.0,4.0,95.25,Vừa Phải
Phạm Văn Đồng,2020-09-05,74.12,0.0,0.0,0.0,0.0,0.0,74.12,Vừa Phải
Phạm Văn Đồng,2020-09-06,48.35,55.0,0.0,11.0,0.0,7.0,55.0,Vừa Phải
Phạm Văn Đồng,2020-09-07,49.72,66.0,0.0,11.0,0.0,6.0,66.0,Vừa Phải
Phạm Văn Đồng,2020-09-08,65.25,60.0,0.0,12.0,0.0,7.0,65.25,Vừa Phải
Phạm Văn Đồng,2020-09-09,58.0,58.0,0.0,15.0,0.0,10.0,58.0,Vừa Phải
Phạm Văn Đồng,2020-09-10,108.78,61.0,0.0,15.0,0.0,9.0,108.78,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2020-09-11,32.85,60.0,0.0,12.0,0.0,8.0,60.0,Vừa Phải
Phạm Văn Đồng,2020-09-12,55.53,58.0,0.0,12.0,0.0,7.0,58.0,Vừa Phải
Phạm Văn Đồng,2020-09-13,42.2,57.0,0.0,12.0,0.0,6.0,57.0,Vừa Phải
Phạm Văn Đồng,2020-09-14,65.81,59.0,0.0,15.0,0.0,11.0,65.81,Vừa Phải
Phạm Văn Đồng,2020-09-15,241.57,60.0,0.0,16.0,0.0,12.0,241.57,Rất không tốt
Phạm Văn Đồng,2020-09-16,45.85,64.0,0.0,13.0,0.0,10.0,64.0,Vừa Phải
Phạm Văn Đồng,2020-09-17,65.18,49.0,0.0,8.0,0.0,4.0,65.18,Vừa Phải
Phạm Văn Đồng,2020-09-18,27.3,50.0,0.0,12.0,0.0,8.0,50.0,Tốt
Phạm Văn Đồng,2020-09-19,166.05,66.0,0.0,13.0,0.0,10.0,166.05,Không tốt
Phạm Văn Đồng,2020-09-20,32.42,65.0,0.0,12.0,0.0,6.0,65.0,Vừa Phải
Phạm Văn Đồng,2020-09-21,32.85,57.0,0.0,11.0,0.0,10.0,57.0,Vừa Phải
Phạm Văn Đồng,2020-09-22,51.22,57.0,0.0,14.0,0.0,13.0,57.0,Vừa Phải
Phạm Văn Đồng,2020-09-23,59.38,51.0,0.0,13.0,0.0,10.0,59.38,Vừa Phải
Phạm Văn Đồng,2020-09-24,49.8,47.0,0.0,14.0,0.0,10.0,49.8,Tốt
Phạm Văn Đồng,2020-09-25,68.09,51.0,0.0,12.0,0.0,5.0,68.09,Vừa Phải
Phạm Văn Đồng,2020-09-26,133.9,47.0,0.0,7.0,0.0,3.0,133.9,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2020-09-27,70.47,59.0,0.0,10.0,0.0,4.0,70.47,Vừa Phải
Phạm Văn Đồng,2020-09-28,42.17,68.0,0.0,16.0,0.0,4.0,68.0,Vừa Phải
Phạm Văn Đồng,2020-09-29,50.95,54.0,0.0,11.0,0.0,6.0,54.0,Vừa Phải
Phạm Văn Đồng,2020-09-30,35.29,50.0,0.0,16.0,0.0,7.0,50.0,Tốt
Phạm Văn Đồng,2020-10-01,37.08,62.0,0.0,21.0,0.0,8.0,62.0,Vừa Phải
Phạm Văn Đồng,2020-10-02,37.63,62.0,0.0,17.0,0.0,8.0,62.0,Vừa Phải
Phạm Văn Đồng,2020-10-03,57.4,56.0,0.0,15.0,0.0,6.0,57.4,Vừa Phải
Phạm Văn Đồng,2020-10-04,48.92,51.0,0.0,20.0,0.0,11.0,51.0,Vừa Phải
Phạm Văn Đồng,2020-10-05,45.38,52.0,0.0,11.0,0.0,5.0,52.0,Vừa Phải
Phạm Văn Đồng,2020-10-06,1198.75,47.0,0.0,11.0,0.0,5.0,1198.75,Nguy hiểm
Phạm Văn Đồng,2020-10-07,28.73,46.0,0.0,11.0,0.0,4.0,46.0,Tốt
Phạm Văn Đồng,2020-10-08,35.28,53.0,0.0,11.0,0.0,4.0,53.0,Vừa Phải
Phạm Văn Đồng,2020-10-09,33.22,51.0,0.0,12.0,0.0,4.0,51.0,Vừa Phải
Phạm Văn Đồng,2020-10-10,90.97,48.0,0.0,8.0,0.0,4.0,90.97,Vừa Phải
Phạm Văn Đồng,2020-10-11,45.8,61.0,0.0,12.0,0.0,6.0,61.0,Vừa Phải
Phạm Văn Đồng,2020-10-12,149.68,63.0,0.0,12.0,0.0,6.0,149.68,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2020-10-13,243.9,58.0,0.0,11.0,0.0,3.0,243.9,Rất không tốt
Phạm Văn Đồng,2020-10-14,87.53,29.0,0.0,7.0,0.0,4.0,87.53,Vừa Phải
Phạm Văn Đồng,2020-10-15,44.15,37.0,0.0,7.0,0.0,8.0,44.15,Tốt
Phạm Văn Đồng,2020-10-16,75.93,37.0,0.0,7.0,0.0,7.0,75.93,Vừa Phải
Phạm Văn Đồng,2020-10-17,85.32,48.0,0.0,7.0,0.0,6.0,85.32,Vừa Phải
Phạm Văn Đồng,2020-10-18,31.85,49.0,0.0,6.0,0.0,5.0,49.0,Tốt
Phạm Văn Đồng,2020-10-19,40.33,50.0,0.0,9.0,0.0,7.0,50.0,Tốt
Phạm Văn Đồng,2020-10-20,34.4,57.0,0.0,12.0,0.0,12.0,57.0,Vừa Phải
Phạm Văn Đồng,2020-10-21,34.13,68.0,0.0,14.0,0.0,8.0,68.0,Vừa Phải
Phạm Văn Đồng,2020-10-22,22.7,69.0,0.0,9.0,0.0,8.0,69.0,Vừa Phải
Phạm Văn Đồng,2020-10-23,35.5,67.0,0.0,12.0,0.0,11.0,67.0,Vừa Phải
Phạm Văn Đồng,2020-10-24,37.42,70.0,0.0,13.0,0.0,9.0,70.0,Vừa Phải
Phạm Văn Đồng,2020-10-25,43.05,68.0,0.0,11.0,0.0,8.0,68.0,Vừa Phải
Phạm Văn Đồng,2020-10-26,19.82,67.0,0.0,12.0,0.0,12.0,67.0,Vừa Phải
Phạm Văn Đồng,2020-10-27,19.45,59.0,0.0,11.0,0.0,8.0,59.0,Vừa Phải
Phạm Văn Đồng,2020-10-28,33.97,54.0,0.0,9.0,0.0,7.0,54.0,Vừa Phải
Phạm Văn Đồng,2020-10-29,47.65,49.0,0.0,11.0,0.0,8.0,49.0,Tốt
Phạm Văn Đồng,2020-10-30,38.4,55.0,0.0,15.0,0.0,11.0,55.0,Vừa Phải
Phạm Văn Đồng,2020-10-31,51.8,74.0,0.0,11.0,0.0,8.0,74.0,Vừa Phải
Phạm Văn Đồng,2020-11-01,50.6,74.0,0.0,12.0,0.0,8.0,74.0,Vừa Phải
Phạm Văn Đồng,2020-11-02,286.35,54.0,0.0,12.0,0.0,10.0,286.35,Rất không tốt
Phạm Văn Đồng,2020-11-03,20.7,64.0,0.0,9.0,0.0,9.0,64.0,Vừa Phải
Phạm Văn Đồng,2020-11-04,19.64,75.0,0.0,8.0,0.0,10.0,75.0,Vừa Phải
Phạm Văn Đồng,2020-11-05,55.53,84.0,0.0,14.0,0.0,13.0,84.0,Vừa Phải
Phạm Văn Đồng,2020-11-06,28.33,70.0,0.0,11.0,0.0,8.0,70.0,Vừa Phải
Phạm Văn Đồng,2020-11-07,41.22,65.0,0.0,12.0,0.0,10.0,65.0,Vừa Phải
Phạm Văn Đồng,2020-11-08,36.03,74.0,0.0,9.0,0.0,9.0,74.0,Vừa Phải
Phạm Văn Đồng,2020-11-09,41.97,70.0,0.0,14.0,0.0,8.0,70.0,Vừa Phải
Phạm Văn Đồng,2020-11-10,46.22,81.0,0.0,12.0,0.0,9.0,81.0,Vừa Phải
Phạm Văn Đồng,2020-11-11,77.78,80.0,0.0,19.0,0.0,9.0,80.0,Vừa Phải
Phạm Văn Đồng,2020-11-12,88.78,88.0,0.0,17.0,0.0,9.0,88.78,Vừa Phải
Phạm Văn Đồng,2020-11-13,38.88,78.0,0.0,15.0,0.0,11.0,78.0,Vừa Phải
Phạm Văn Đồng,2020-11-14,72.62,69.0,0.0,11.0,0.0,6.0,72.62,Vừa Phải
Phạm Văn Đồng,2020-11-15,67.03,70.0,0.0,13.0,0.0,9.0,70.0,Vừa Phải
Phạm Văn Đồng,2020-11-16,87.93,72.0,0.0,15.0,0.0,12.0,87.93,Vừa Phải
Phạm Văn Đồng,2020-11-17,134.37,67.0,0.0,13.0,0.0,9.0,134.37,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2020-11-18,132.82,68.0,0.0,16.0,0.0,8.0,132.82,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2020-11-19,162.43,66.0,0.0,11.0,0.0,8.0,162.43,Không tốt
Phạm Văn Đồng,2020-11-20,119.2,60.0,0.0,12.0,0.0,9.0,119.2,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2020-11-21,63.03,64.0,0.0,14.0,0.0,7.0,64.0,Vừa Phải
Phạm Văn Đồng,2020-11-22,41.37,58.0,0.0,13.0,0.0,8.0,58.0,Vừa Phải
Phạm Văn Đồng,2020-11-23,22.83,69.0,0.0,13.0,0.0,7.0,69.0,Vừa Phải
Phạm Văn Đồng,2020-11-24,81.43,75.0,0.0,15.0,0.0,10.0,81.43,Vừa Phải
Phạm Văn Đồng,2020-11-25,33.83,71.0,0.0,12.0,0.0,8.0,71.0,Vừa Phải
Phạm Văn Đồng,2020-11-26,48.45,72.0,0.0,14.0,0.0,10.0,72.0,Vừa Phải
Phạm Văn Đồng,2020-11-27,45.8,59.0,0.0,8.0,0.0,5.0,59.0,Vừa Phải
Phạm Văn Đồng,2020-11-28,48.58,49.0,0.0,6.0,0.0,4.0,49.0,Tốt
Phạm Văn Đồng,2020-11-29,45.78,59.0,0.0,6.0,0.0,4.0,59.0,Vừa Phải
Phạm Văn Đồng,2020-11-30,69.62,68.0,0.0,11.0,0.0,8.0,69.62,Vừa Phải
Phạm Văn Đồng,2020-12-01,36.35,83.0,0.0,12.0,0.0,8.0,83.0,Vừa Phải
Phạm Văn Đồng,2020-12-02,67.03,69.0,0.0,10.0,0.0,7.0,69.0,Vừa Phải
Phạm Văn Đồng,2020-12-03,62.58,53.0,0.0,10.0,0.0,7.0,62.58,Vừa Phải
Phạm Văn Đồng,2020-12-04,34.25,60.0,0.0,11.0,0.0,6.0,60.0,Vừa Phải
Phạm Văn Đồng,2020-12-05,206.57,74.0,0.0,11.0,0.0,7.0,206.57,Rất không tốt
Phạm Văn Đồng,2020-12-06,156.97,84.0,0.0,15.0,0.0,10.0,156.97,Không tốt
Phạm Văn Đồng,2020-12-07,121.6,83.0,0.0,12.0,0.0,7.0,121.6,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2020-12-08,37.35,79.0,0.0,9.0,0.0,7.0,79.0,Vừa Phải
Phạm Văn Đồng,2020-12-09,62.25,91.0,0.0,19.0,0.0,12.0,91.0,Vừa Phải
Phạm Văn Đồng,2020-12-10,92.18,107.0,0.0,23.0,0.0,7.0,107.0,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2020-12-11,143.25,89.0,0.0,16.0,0.0,7.0,143.25,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2020-12-12,64.05,91.0,0.0,14.0,0.0,9.0,91.0,Vừa Phải
Phạm Văn Đồng,2020-12-13,38.0,73.0,0.0,10.0,0.0,5.0,73.0,Vừa Phải
Phạm Văn Đồng,2020-12-14,160.1,45.0,0.0,8.0,0.0,5.0,160.1,Không tốt
Phạm Văn Đồng,2020-12-15,149.57,50.0,0.0,7.0,0.0,4.0,149.57,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2020-12-16,84.1,47.0,0.0,9.0,0.0,8.0,84.1,Vừa Phải
Phạm Văn Đồng,2020-12-17,112.07,56.0,0.0,10.0,0.0,7.0,112.07,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2020-12-18,99.9,57.0,0.0,13.0,0.0,8.0,99.9,Vừa Phải
Phạm Văn Đồng,2020-12-19,65.55,65.0,0.0,11.0,0.0,5.0,65.55,Vừa Phải
Phạm Văn Đồng,2020-12-20,32.25,82.0,0.0,11.0,0.0,8.0,82.0,Vừa Phải
Phạm Văn Đồng,2020-12-21,102.43,82.0,0.0,12.0,0.0,7.0,102.43,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2020-12-22,52.17,92.0,0.0,18.0,0.0,9.0,92.0,Vừa Phải
Phạm Văn Đồng,2020-12-23,29.8,86.0,0.0,12.0,0.0,9.0,86.0,Vừa Phải
Phạm Văn Đồng,2020-12-24,38.25,94.0,0.0,9.0,0.0,7.0,94.0,Vừa Phải
Phạm Văn Đồng,2020-12-25,32.1,96.0,0.0,14.0,0.0,9.0,96.0,Vừa Phải
Phạm Văn Đồng,2020-12-26,91.82,131.0,0.0,12.0,0.0,7.0,131.0,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2020-12-27,133.05,85.0,0.0,8.0,0.0,7.0,133.05,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2020-12-28,112.82,67.0,0.0,10.0,0.0,5.0,112.82,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2020-12-29,95.95,69.0,0.0,10.0,0.0,8.0,95.95,Vừa Phải
Phạm Văn Đồng,2020-12-30,51.17,72.0,0.0,11.0,0.0,9.0,72.0,Vừa Phải
Phạm Văn Đồng,2020-12-31,45.63,78.0,0.0,10.0,0.0,6.0,78.0,Vừa Phải
Phạm Văn Đồng,2021-01-01,44.2,103.0,0.0,17.0,0.0,11.0,103.0,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-01-02,36.97,96.0,0.0,14.0,0.0,10.0,96.0,Vừa Phải
Phạm Văn Đồng,2021-01-03,44.05,112.0,0.0,15.0,0.0,9.0,112.0,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-01-04,47.6,161.0,0.0,22.0,0.0,17.0,161.0,Không tốt
Phạm Văn Đồng,2021-01-05,42.03,121.0,0.0,24.0,0.0,15.0,121.0,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-01-06,43.2,121.0,0.0,16.0,0.0,8.0,121.0,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-01-07,80.03,43.0,0.0,12.0,0.0,7.0,80.03,Vừa Phải
Phạm Văn Đồng,2021-01-08,198.27,57.0,0.0,13.0,0.0,9.0,198.27,Không tốt
Phạm Văn Đồng,2021-01-09,222.15,67.0,0.0,16.0,0.0,10.0,222.15,Rất không tốt
Phạm Văn Đồng,2021-01-10,117.8,72.0,0.0,18.0,0.0,12.0,117.8,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-01-11,130.93,80.0,0.0,17.0,0.0,9.0,130.93,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-01-12,87.45,108.0,0.0,19.0,0.0,7.0,108.0,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-01-13,132.93,130.0,0.0,19.0,0.0,13.0,132.93,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-01-14,60.38,138.0,0.0,19.0,0.0,16.0,138.0,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-01-15,63.03,142.0,0.0,25.0,0.0,14.0,142.0,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-01-16,79.55,123.0,0.0,22.0,0.0,12.0,123.0,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-01-17,123.47,86.0,0.0,19.0,0.0,11.0,123.47,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-01-18,99.43,98.0,0.0,22.0,0.0,10.0,99.43,Vừa Phải
Phạm Văn Đồng,2021-01-19,62.53,127.0,0.0,28.0,0.0,16.0,127.0,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-01-20,182.35,175.0,0.0,26.0,0.0,22.0,182.35,Không tốt
Phạm Văn Đồng,2021-01-21,230.0,152.0,0.0,35.0,0.0,18.0,230.0,Rất không tốt
Phạm Văn Đồng,2021-01-22,337.3,154.0,0.0,29.0,0.0,16.0,337.3,Nguy hiểm
Phạm Văn Đồng,2021-01-23,87.93,149.0,0.0,31.0,0.0,15.0,149.0,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-01-24,140.94,123.0,0.0,19.0,0.0,11.0,140.94,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-01-25,111.32,82.0,0.0,18.0,0.0,9.0,111.32,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-01-26,159.57,76.0,0.0,19.0,0.0,9.0,159.57,Không tốt
Phạm Văn Đồng,2021-01-27,196.5,78.0,0.0,18.0,0.0,11.0,196.5,Không tốt
Phạm Văn Đồng,2021-01-28,166.32,93.0,0.0,22.0,0.0,12.0,166.32,Không tốt
Phạm Văn Đồng,2021-01-29,672.78,136.0,0.0,28.0,0.0,11.0,672.78,Nguy hiểm
Phạm Văn Đồng,2021-01-30,91.3,151.0,0.0,28.0,0.0,16.0,151.0,Không tốt
Phạm Văn Đồng,2021-01-31,174.15,98.0,0.0,24.0,0.0,15.0,174.15,Không tốt
Phạm Văn Đồng,2021-02-01,57.42,77.0,0.0,20.0,0.0,13.0,77.0,Vừa Phải
Phạm Văn Đồng,2021-02-02,132.13,90.0,0.0,25.0,0.0,21.0,132.13,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-02-03,96.57,78.0,0.0,18.0,0.0,15.0,96.57,Vừa Phải
Phạm Văn Đồng,2021-02-04,159.32,93.0,0.0,19.0,0.0,15.0,159.32,Không tốt
Phạm Văn Đồng,2021-02-05,95.88,81.0,0.0,22.0,0.0,13.0,95.88,Vừa Phải
Phạm Văn Đồng,2021-02-06,139.07,89.0,0.0,22.0,0.0,14.0,139.07,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-02-07,79.93,91.0,0.0,24.0,0.0,21.0,91.0,Vừa Phải
Phạm Văn Đồng,2021-02-08,112.6,36.0,0.0,11.0,0.0,8.0,112.6,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-02-09,221.32,80.0,0.0,17.0,0.0,15.0,221.32,Rất không tốt
Phạm Văn Đồng,2021-02-10,192.88,77.0,0.0,12.0,0.0,13.0,192.88,Không tốt
Phạm Văn Đồng,2021-02-11,183.07,55.0,0.0,19.0,0.0,15.0,183.07,Không tốt
Phạm Văn Đồng,2021-02-12,432.75,51.0,0.0,20.0,0.0,12.0,432.75,Nguy hiểm
Phạm Văn Đồng,2021-02-13,120.95,62.0,0.0,15.0,0.0,6.0,120.95,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-02-14,94.55,78.0,0.0,20.0,0.0,13.0,94.55,Vừa Phải
Phạm Văn Đồng,2021-02-15,149.22,75.0,0.0,26.0,0.0,16.0,149.22,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-02-16,204.85,67.0,0.0,21.0,0.0,15.0,204.85,Rất không tốt
Phạm Văn Đồng,2021-02-17,262.55,78.0,0.0,19.0,0.0,17.0,262.55,Rất không tốt
Phạm Văn Đồng,2021-02-18,108.3,98.0,0.0,27.0,0.0,16.0,108.3,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-02-19,114.05,81.0,0.0,14.0,0.0,7.0,114.05,Không tốt cho người nhạy cảm
Phạm Văn Đồng,2021-02-20,89.53,61.0,0.0,19.0,0.0,4.0,89.53,Vừa Phải
