date,pm25,pm10,o3,no2,so2,co
25/08/2016,80,0,0,0,0,0
26/08/2016,68,0,0,0,0,0
27/08/2016,77,0,0,0,0,0
28/08/2016,78,0,0,0,0,0
29/08/2016,59,0,0,0,0,0
30/08/2016,71,0,0,0,0,0
31/08/2016,78,0,0,0,0,0
1/09/2016,79,0,0,0,0,0
2/09/2016,30,0,0,0,0,0
3/09/2016,28,0,0,0,0,0
4/09/2016,41,0,0,0,0,0
5/09/2016,47,0,0,0,0,0
6/09/2016,57,0,0,0,0,0
7/09/2016,50,0,0,0,0,0
8/09/2016,71,0,0,0,0,0
9/09/2016,77,0,0,0,0,0
10/09/2016,66,0,0,0,0,0
11/09/2016,69,0,0,0,0,0
12/09/2016,62,0,0,0,0,0
13/09/2016,46,0,0,0,0,0
14/09/2016,55,0,0,0,0,0
15/09/2016,90,0,0,0,0,0
16/09/2016,72,0,0,0,0,0
17/09/2016,73,0,0,0,0,0
18/09/2016,78,0,0,0,0,0
19/09/2016,75,0,0,0,0,0
20/09/2016,93,0,0,0,0,0
21/09/2016,98,0,0,0,0,0
22/09/2016,81,0,0,0,0,0
23/09/2016,83,0,0,0,0,0
24/09/2016,73,0,0,0,0,0
25/09/2016,81,0,0,0,0,0
26/09/2016,85,0,0,0,0,0
27/09/2016,86,0,0,0,0,0
28/09/2016,96,0,0,0,0,0
29/09/2016,85,0,0,0,0,0
30/09/2016,98,0,0,0,0,0
1/10/2016,91,0,0,0,0,0
2/10/2016,85,0,0,0,0,0
3/10/2016,93,0,0,0,0,0
4/10/2016,114,0,0,0,0,0
5/10/2016,95,0,0,0,0,0
6/10/2016,103,0,0,0,0,0
7/10/2016,83,0,0,0,0,0
8/10/2016,93,0,0,0,0,0
9/10/2016,113,0,0,0,0,0
10/10/2016,88,0,0,0,0,0
11/10/2016,106,0,0,0,0,0
12/10/2016,130,0,0,0,0,0
13/10/2016,126,0,0,0,0,0
14/10/2016,110,0,0,0,0,0
15/10/2016,121,0,0,0,0,0
16/10/2016,98,0,0,0,0,0
17/10/2016,98,0,0,0,0,0
18/10/2016,97,0,0,0,0,0
19/10/2016,79,0,0,0,0,0
20/10/2016,76,0,0,0,0,0
21/10/2016,84,0,0,0,0,0
22/10/2016,110,0,0,0,0,0
23/10/2016,95,0,0,0,0,0
24/10/2016,116,0,0,0,0,0
25/10/2016,120,0,0,0,0,0
26/10/2016,63,0,0,0,0,0
27/10/2016,58,0,0,0,0,0
28/10/2016,60,0,0,0,0,0
29/10/2016,34,0,0,0,0,0
30/10/2016,51,0,0,0,0,0
31/10/2016,115,0,0,0,0,0
1/11/2016,144,0,0,0,0,0
2/11/2016,55,0,0,0,0,0
3/11/2016,75,0,0,0,0,0
4/11/2016,76,0,0,0,0,0
5/11/2016,74,0,0,0,0,0
6/11/2016,60,0,0,0,0,0
7/11/2016,74,0,0,0,0,0
8/11/2016,76,0,0,0,0,0
9/11/2016,72,0,0,0,0,0
10/11/2016,105,0,0,0,0,0
11/11/2016,124,0,0,0,0,0
12/11/2016,91,0,0,0,0,0
13/11/2016,97,0,0,0,0,0
14/11/2016,105,0,0,0,0,0
15/11/2016,118,0,0,0,0,0
16/11/2016,123,0,0,0,0,0
17/11/2016,134,0,0,0,0,0
18/11/2016,86,0,0,0,0,0
19/11/2016,81,0,0,0,0,0
20/11/2016,94,0,0,0,0,0
21/11/2016,93,0,0,0,0,0
22/11/2016,73,0,0,0,0,0
23/11/2016,78,0,0,0,0,0
24/11/2016,90,0,0,0,0,0
25/11/2016,114,0,0,0,0,0
26/11/2016,112,0,0,0,0,0
27/11/2016,116,0,0,0,0,0
28/11/2016,118,0,0,0,0,0
29/11/2016,104,0,0,0,0,0
30/11/2016,90,0,0,0,0,0
1/12/2016,81,0,0,0,0,0
2/12/2016,99,0,0,0,0,0
3/12/2016,93,0,0,0,0,0
4/12/2016,106,0,0,0,0,0
5/12/2016,85,0,0,0,0,0
6/12/2016,96,0,0,0,0,0
7/12/2016,120,0,0,0,0,0
8/12/2016,120,0,0,0,0,0
9/12/2016,115,0,0,0,0,0
10/12/2016,159,0,0,0,0,0
11/12/2016,125,0,0,0,0,0
12/12/2016,102,0,0,0,0,0
13/12/2016,79,0,0,0,0,0
14/12/2016,95,0,0,0,0,0
15/12/2016,83,0,0,0,0,0
16/12/2016,98,0,0,0,0,0
17/12/2016,111,0,0,0,0,0
18/12/2016,112,0,0,0,0,0
19/12/2016,107,0,0,0,0,0
20/12/2016,133,0,0,0,0,0
21/12/2016,112,0,0,0,0,0
22/12/2016,113,0,0,0,0,0
23/12/2016,115,0,0,0,0,0
24/12/2016,136,0,0,0,0,0
25/12/2016,135,0,0,0,0,0
26/12/2016,118,0,0,0,0,0
27/12/2016,131,0,0,0,0,0
28/12/2016,117,0,0,0,0,0
29/12/2016,91,0,0,0,0,0
30/12/2016,90,0,0,0,0,0
31/12/2016,109,0,0,0,0,0
2/01/2017,84,0,0,0,0,0
3/01/2017,109,0,0,0,0,0
4/01/2017,128,0,0,0,0,0
5/01/2017,118,0,0,0,0,0
6/01/2017,87,0,0,0,0,0
7/01/2017,104,0,0,0,0,0
8/01/2017,68,0,0,0,0,0
9/01/2017,79,0,0,0,0,0
10/01/2017,99,0,0,0,0,0
11/01/2017,112,0,0,0,0,0
12/01/2017,116,0,0,0,0,0
13/01/2017,123,0,0,0,0,0
14/01/2017,112,0,0,0,0,0
15/01/2017,118,0,0,0,0,0
16/01/2017,87,0,0,0,0,0
17/01/2017,103,0,0,0,0,0
18/01/2017,105,0,0,0,0,0
19/01/2017,125,0,0,0,0,0
20/01/2017,130,0,0,0,0,0
21/01/2017,109,0,0,0,0,0
22/01/2017,121,0,0,0,0,0
23/01/2017,106,0,0,0,0,0
24/01/2017,111,0,0,0,0,0
25/01/2017,133,0,0,0,0,0
26/01/2017,96,0,0,0,0,0
27/01/2017,89,0,0,0,0,0
28/01/2017,124,0,0,0,0,0
29/01/2017,110,0,0,0,0,0
30/01/2017,90,0,0,0,0,0
31/01/2017,101,0,0,0,0,0
1/02/2017,104,0,0,0,0,0
2/02/2017,92,0,0,0,0,0
3/02/2017,87,0,0,0,0,0
4/02/2017,78,0,0,0,0,0
5/02/2017,75,0,0,0,0,0
6/02/2017,93,0,0,0,0,0
7/02/2017,94,0,0,0,0,0
8/02/2017,120,0,0,0,0,0
9/02/2017,106,0,0,0,0,0
10/02/2017,117,0,0,0,0,0
11/02/2017,102,0,0,0,0,0
12/02/2017,105,0,0,0,0,0
13/02/2017,121,0,0,0,0,0
14/02/2017,118,0,0,0,0,0
15/02/2017,97,0,0,0,0,0
16/02/2017,109,0,0,0,0,0
17/02/2017,113,0,0,0,0,0
18/02/2017,122,0,0,0,0,0
19/02/2017,122,0,0,0,0,0
20/02/2017,94,0,0,0,0,0
21/02/2017,75,0,0,0,0,0
22/02/2017,73,0,0,0,0,0
23/02/2017,74,0,0,0,0,0
24/02/2017,76,0,0,0,0,0
25/02/2017,117,0,0,0,0,0
26/02/2017,128,0,0,0,0,0
27/02/2017,117,0,0,0,0,0
28/02/2017,94,0,0,0,0,0
1/03/2017,104,0,0,0,0,0
2/03/2017,119,0,0,0,0,0
3/03/2017,132,0,0,0,0,0
4/03/2017,136,0,0,0,0,0
5/03/2017,97,0,0,0,0,0
6/03/2017,88,0,0,0,0,0
7/03/2017,87,0,0,0,0,0
8/03/2017,85,0,0,0,0,0
9/03/2017,81,0,0,0,0,0
10/03/2017,94,0,0,0,0,0
11/03/2017,101,0,0,0,0,0
12/03/2017,85,0,0,0,0,0
13/03/2017,91,0,0,0,0,0
14/03/2017,80,0,0,0,0,0
15/03/2017,101,0,0,0,0,0
16/03/2017,96,0,0,0,0,0
17/03/2017,89,0,0,0,0,0
18/03/2017,87,0,0,0,0,0
19/03/2017,94,0,0,0,0,0
20/03/2017,97,0,0,0,0,0
21/03/2017,5,0,0,0,0,0
22/03/2017,13,0,0,0,0,0
23/03/2017,56,0,0,0,0,0
24/03/2017,65,0,0,0,0,0
25/03/2017,67,0,0,0,0,0
26/03/2017,70,0,0,0,0,0
27/03/2017,87,0,0,0,0,0
28/03/2017,95,0,0,0,0,0
29/03/2017,90,0,0,0,0,0
30/03/2017,109,0,0,0,0,0
31/03/2017,88,0,0,0,0,0
1/04/2017,92,0,0,0,0,0
2/04/2017,110,0,0,0,0,0
3/04/2017,97,0,0,0,0,0
4/04/2017,114,0,0,0,0,0
5/04/2017,81,0,0,0,0,0
6/04/2017,71,0,0,0,0,0
7/04/2017,76,0,0,0,0,0
8/04/2017,87,0,0,0,0,0
9/04/2017,73,0,0,0,0,0
10/04/2017,67,0,0,0,0,0
11/04/2017,66,0,0,0,0,0
12/04/2017,74,0,0,0,0,0
13/04/2017,61,0,0,0,0,0
14/04/2017,36,0,0,0,0,0
15/04/2017,53,0,0,0,0,0
16/04/2017,48,0,0,0,0,0
17/04/2017,37,0,0,0,0,0
18/04/2017,48,0,0,0,0,0
19/04/2017,49,0,0,0,0,0
20/04/2017,31,0,0,0,0,0
21/04/2017,38,0,0,0,0,0
22/04/2017,72,0,0,0,0,0
23/04/2017,81,0,0,0,0,0
24/04/2017,70,0,0,0,0,0
25/04/2017,70,0,0,0,0,0
26/04/2017,76,0,0,0,0,0
27/04/2017,70,0,0,0,0,0
3/05/2017,49,0,0,0,0,0
4/05/2017,33,0,0,0,0,0
5/05/2017,87,0,0,0,0,0
6/05/2017,77,0,0,0,0,0
7/05/2017,94,0,0,0,0,0
8/05/2017,88,0,0,0,0,0
9/05/2017,77,0,0,0,0,0
10/05/2017,67,0,0,0,0,0
11/05/2017,64,0,0,0,0,0
12/05/2017,65,0,0,0,0,0
13/05/2017,91,0,0,0,0,0
14/05/2017,85,0,0,0,0,0
15/05/2017,81,0,0,0,0,0
16/05/2017,110,0,0,0,0,0
17/05/2017,86,0,0,0,0,0
18/05/2017,81,0,0,0,0,0
19/05/2017,73,0,0,0,0,0
20/05/2017,106,0,0,0,0,0
21/05/2017,67,0,0,0,0,0
22/05/2017,66,0,0,0,0,0
23/05/2017,69,0,0,0,0,0
24/05/2017,71,0,0,0,0,0
25/05/2017,80,0,0,0,0,0
26/05/2017,77,0,0,0,0,0
27/05/2017,84,0,0,0,0,0
28/05/2017,71,0,0,0,0,0
29/05/2017,91,0,0,0,0,0
30/05/2017,107,0,0,0,0,0
31/05/2017,109,0,0,0,0,0
1/06/2017,38,0,0,0,0,0
2/06/2017,36,0,0,0,0,0
7/06/2017,38,0,0,0,0,0
8/06/2017,62,0,0,0,0,0
9/06/2017,68,0,0,0,0,0
10/06/2017,70,0,0,0,0,0
11/06/2017,107,0,0,0,0,0
12/06/2017,93,0,0,0,0,0
13/06/2017,92,0,0,0,0,0
14/06/2017,81,0,0,0,0,0
15/06/2017,72,0,0,0,0,0
16/06/2017,91,0,0,0,0,0
17/06/2017,89,0,0,0,0,0
18/06/2017,85,0,0,0,0,0
19/06/2017,82,0,0,0,0,0
20/06/2017,76,0,0,0,0,0
21/06/2017,88,0,0,0,0,0
22/06/2017,104,0,0,0,0,0
23/06/2017,86,0,0,0,0,0
24/06/2017,79,0,0,0,0,0
25/06/2017,62,0,0,0,0,0
26/06/2017,78,0,0,0,0,0
27/06/2017,92,0,0,0,0,0
28/06/2017,61,0,0,0,0,0
29/06/2017,61,0,0,0,0,0
30/06/2017,68,0,0,0,0,0
1/07/2017,78,0,0,0,0,0
2/07/2017,73,0,0,0,0,0
3/07/2017,79,0,0,0,0,0
4/07/2017,77,0,0,0,0,0
5/07/2017,100,0,0,0,0,0
6/07/2017,94,0,0,0,0,0
7/07/2017,104,0,0,0,0,0
8/07/2017,85,0,0,0,0,0
9/07/2017,75,0,0,0,0,0
10/07/2017,87,0,0,0,0,0
18/07/2017,94,0,0,0,0,0
19/07/2017,103,0,0,0,0,0
20/07/2017,100,0,0,0,0,0
21/07/2017,83,0,0,0,0,0
22/07/2017,80,0,0,0,0,0
23/07/2017,83,0,0,0,0,0
24/07/2017,89,0,0,0,0,0
25/07/2017,66,0,0,0,0,0
26/07/2017,67,0,0,0,0,0
27/07/2017,51,0,0,0,0,0
28/07/2017,56,0,0,0,0,0
29/07/2017,63,0,0,0,0,0
30/07/2017,71,0,0,0,0,0
31/07/2017,68,0,0,0,0,0
1/08/2017,70,0,0,0,0,0
2/08/2017,76,0,0,0,0,0
3/08/2017,72,0,0,0,0,0
4/08/2017,72,0,0,0,0,0
5/08/2017,85,0,0,0,0,0
6/08/2017,94,0,0,0,0,0
7/08/2017,93,0,0,0,0,0
8/08/2017,76,0,0,0,0,0
9/08/2017,60,0,0,0,0,0
10/08/2017,81,0,0,0,0,0
11/08/2017,71,0,0,0,0,0
12/08/2017,88,0,0,0,0,0
13/08/2017,57,0,0,0,0,0
14/08/2017,54,0,0,0,0,0
15/08/2017,44,0,0,0,0,0
16/08/2017,60,0,0,0,0,0
17/08/2017,72,0,0,0,0,0
18/08/2017,62,0,0,0,0,0
19/08/2017,89,0,0,0,0,0
20/08/2017,65,0,0,0,0,0
21/08/2017,74,0,0,0,0,0
22/08/2017,54,0,0,0,0,0
23/08/2017,49,0,0,0,0,0
24/08/2017,51,0,0,0,0,0
25/08/2017,58,0,0,0,0,0
26/08/2017,58,0,0,0,0,0
27/08/2017,31,0,0,0,0,0
28/08/2017,49,0,0,0,0,0
29/08/2017,75,0,0,0,0,0
30/08/2017,103,0,0,0,0,0
31/08/2017,112,0,0,0,0,0
1/09/2017,80,0,0,0,0,0
2/09/2017,59,0,0,0,0,0
3/09/2017,53,0,0,0,0,0
4/09/2017,52,0,0,0,0,0
5/09/2017,63,0,0,0,0,0
6/09/2017,58,0,0,0,0,0
11/09/2017,96,0,0,0,0,0
12/09/2017,104,0,0,0,0,0
13/09/2017,103,0,0,0,0,0
14/09/2017,60,0,0,0,0,0
18/09/2017,66,0,0,0,0,0
19/09/2017,82,0,0,0,0,0
20/09/2017,123,0,0,0,0,0
21/09/2017,139,0,0,0,0,0
22/09/2017,94,0,0,0,0,0
23/09/2017,69,0,0,0,0,0
24/09/2017,62,0,0,0,0,0
25/09/2017,64,0,0,0,0,0
26/09/2017,81,0,0,0,0,0
27/09/2017,82,0,0,0,0,0
28/09/2017,61,0,0,0,0,0
29/09/2017,96,0,0,0,0,0
30/09/2017,47,0,0,0,0,0
1/10/2017,65,0,0,0,0,0
2/10/2017,51,0,0,0,0,0
3/10/2017,51,0,0,0,0,0
4/10/2017,58,0,0,0,0,0
5/10/2017,89,0,0,0,0,0
6/10/2017,65,0,0,0,0,0
7/10/2017,86,0,0,0,0,0
8/10/2017,76,0,0,0,0,0
9/10/2017,106,0,0,0,0,0
10/10/2017,75,0,0,0,0,0
11/10/2017,67,0,0,0,0,0
12/10/2017,95,0,0,0,0,0
13/10/2017,82,0,0,0,0,0
14/10/2017,71,0,0,0,0,0
15/10/2017,43,0,0,0,0,0
16/10/2017,57,0,0,0,0,0
17/10/2017,70,0,0,0,0,0
18/10/2017,69,0,0,0,0,0
19/10/2017,69,0,0,0,0,0
20/10/2017,72,0,0,0,0,0
21/10/2017,84,0,0,0,0,0
22/10/2017,58,0,0,0,0,0
23/10/2017,69,0,0,0,0,0
24/10/2017,106,0,0,0,0,0
25/10/2017,107,0,0,0,0,0
26/10/2017,134,0,0,0,0,0
27/10/2017,109,0,0,0,0,0
28/10/2017,117,0,0,0,0,0
29/10/2017,119,0,0,0,0,0
30/10/2017,135,0,0,0,0,0
13/11/2017,114,0,0,0,0,0
14/11/2017,126,0,0,0,0,0
15/11/2017,137,0,0,0,0,0
16/11/2017,48,0,0,0,0,0
17/11/2017,89,0,0,0,0,0
18/11/2017,75,0,0,0,0,0
19/11/2017,68,0,0,0,0,0
20/11/2017,70,0,0,0,0,0
21/11/2017,82,0,0,0,0,0
22/11/2017,112,0,0,0,0,0
23/11/2017,126,0,0,0,0,0
24/11/2017,108,0,0,0,0,0
25/11/2017,96,0,0,0,0,0
26/11/2017,79,0,0,0,0,0
27/11/2017,87,0,0,0,0,0
28/11/2017,97,0,0,0,0,0
29/11/2017,128,0,0,0,0,0
30/11/2017,115,0,0,0,0,0
1/12/2017,116,0,0,0,0,0
2/12/2017,106,0,0,0,0,0
3/12/2017,105,0,0,0,0,0
4/12/2017,90,0,0,0,0,0
5/12/2017,119,0,0,0,0,0
6/12/2017,149,0,0,0,0,0
7/12/2017,106,0,0,0,0,0
8/12/2017,126,0,0,0,0,0
19/12/2017,121,0,0,0,0,0
20/12/2017,98,0,0,0,0,0
21/12/2017,74,0,0,0,0,0
22/12/2017,87,0,0,0,0,0
23/12/2017,86,0,0,0,0,0
24/12/2017,78,0,0,0,0,0
26/12/2017,60,0,0,0,0,0
27/12/2017,86,0,0,0,0,0
28/12/2017,111,0,0,0,0,0
29/12/2017,109,0,0,0,0,0
30/12/2017,100,0,0,0,0,0
31/12/2017,89,0,0,0,0,0
1/01/2018,96,0,0,0,0,0
2/01/2018,104,0,0,0,0,0
3/01/2018,135,0,0,0,0,0
4/01/2018,121,0,0,0,0,0
5/01/2018,61,0,0,0,0,0
6/01/2018,57,0,0,0,0,0
7/01/2018,55,0,0,0,0,0
8/01/2018,61,0,0,0,0,0
9/01/2018,74,0,0,0,0,0
10/01/2018,113,0,0,0,0,0
11/01/2018,89,0,0,0,0,0
12/01/2018,78,0,0,0,0,0
13/01/2018,126,0,0,0,0,0
15/01/2018,132,0,0,0,0,0
16/01/2018,122,0,0,0,0,0
17/01/2018,109,0,0,0,0,0
18/01/2018,134,0,0,0,0,0
19/01/2018,115,0,0,0,0,0
20/01/2018,122,0,0,0,0,0
21/01/2018,118,0,0,0,0,0
22/01/2018,141,0,0,0,0,0
23/01/2018,106,0,0,0,0,0
24/01/2018,109,0,0,0,0,0
25/01/2018,108,0,0,0,0,0
26/01/2018,117,0,0,0,0,0
27/01/2018,130,0,0,0,0,0
28/01/2018,97,0,0,0,0,0
29/01/2018,97,0,0,0,0,0
30/01/2018,116,0,0,0,0,0
31/01/2018,119,0,0,0,0,0
1/02/2018,112,0,0,0,0,0
2/02/2018,118,0,0,0,0,0
3/02/2018,137,0,0,0,0,0
4/02/2018,123,0,0,0,0,0
5/02/2018,140,0,0,0,0,0
6/02/2018,147,0,0,0,0,0
7/02/2018,142,0,0,0,0,0
8/02/2018,135,0,0,0,0,0
9/02/2018,126,0,0,0,0,0
10/02/2018,126,0,0,0,0,0
11/02/2018,137,0,0,0,0,0
12/02/2018,124,0,0,0,0,0
13/02/2018,134,0,0,0,0,0
14/02/2018,142,0,0,0,0,0
15/02/2018,133,0,0,0,0,0
16/02/2018,123,0,0,0,0,0
17/02/2018,92,0,0,0,0,0
18/02/2018,71,0,0,0,0,0
19/02/2018,72,0,0,0,0,0
20/02/2018,73,0,0,0,0,0
21/02/2018,69,0,0,0,0,0
22/02/2018,79,0,0,0,0,0
23/02/2018,90,0,0,0,0,0
24/02/2018,85,0,0,0,0,0
25/02/2018,98,0,0,0,0,0
26/02/2018,110,0,0,0,0,0
27/02/2018,114,0,0,0,0,0
28/02/2018,86,0,0,0,0,0
1/03/2018,53,0,0,0,0,0
2/03/2018,69,0,0,0,0,0
3/03/2018,68,0,0,0,0,0
4/03/2018,73,0,0,0,0,0
5/03/2018,73,0,0,0,0,0
6/03/2018,74,0,0,0,0,0
7/03/2018,81,0,0,0,0,0
8/03/2018,89,0,0,0,0,0
9/03/2018,108,0,0,0,0,0
10/03/2018,117,0,0,0,0,0
11/03/2018,104,0,0,0,0,0
12/03/2018,123,0,0,0,0,0
13/03/2018,85,0,0,0,0,0
14/03/2018,52,0,0,0,0,0
15/03/2018,54,0,0,0,0,0
16/03/2018,50,0,0,0,0,0
17/03/2018,61,0,0,0,0,0
18/03/2018,68,0,0,0,0,0
19/03/2018,65,0,0,0,0,0
20/03/2018,66,0,0,0,0,0
21/03/2018,79,0,0,0,0,0
22/03/2018,106,0,0,0,0,0
23/03/2018,107,0,0,0,0,0
24/03/2018,105,0,0,0,0,0
25/03/2018,85,0,0,0,0,0
26/03/2018,95,0,0,0,0,0
27/03/2018,107,0,0,0,0,0
28/03/2018,105,0,0,0,0,0
29/03/2018,81,0,0,0,0,0
30/03/2018,93,0,0,0,0,0
31/03/2018,92,0,0,0,0,0
1/04/2018,91,0,0,0,0,0
2/04/2018,88,0,0,0,0,0
3/04/2018,74,0,0,0,0,0
4/04/2018,66,0,0,0,0,0
5/04/2018,65,0,0,0,0,0
