,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
53,Gia Bình,2020-10-25,150,53,0,5,27,2,150,Không tốt cho người nhạy cảm
54,Gia Bình,2020-10-26,82,53,0,7,25,2,82,Vừa Phải
55,Gia Bình,2020-10-27,85,58,0,6,25,2,85,Vừa Phải
56,Gia Bình,2020-10-28,97,30,0,3,25,2,97,Vừa Phải
57,Gia Bình,2020-10-29,46,18,0,3,27,2,46,Tốt
58,Gia Bình,2020-10-30,29,30,0,4,28,3,30,Tốt
59,Gia Bình,2020-10-31,44,67,0,8,28,3,67,Vừa Phải
60,Gia Bình,2020-11-01,119,54,0,5,29,2,119,Không tốt cho người nhạy cảm
61,Gia Bình,2020-11-02,96,32,0,4,32,2,96,Vừa Phải
62,Gia Bình,2020-11-03,48,66,0,7,33,3,66,Vừa Phải
63,Gia Bình,2020-11-04,102,84,0,11,34,4,102,Không tốt cho người nhạy cảm
64,Gia Bình,2020-11-05,149,94,0,9,31,4,149,Không tốt cho người nhạy cảm
65,Gia Bình,2020-11-06,170,54,0,5,32,2,170,Không tốt
66,Gia Bình,2020-11-07,91,51,0,6,34,2,91,Vừa Phải
67,Gia Bình,2020-11-08,79,59,0,8,35,2,79,Vừa Phải
68,Gia Bình,2020-11-09,81,67,0,9,34,2,81,Vừa Phải
69,Gia Bình,2020-11-10,90,81,0,11,37,2,90,Vừa Phải
70,Gia Bình,2020-11-11,121,96,0,12,30,3,121,Không tốt cho người nhạy cảm
71,Gia Bình,2020-11-12,151,80,0,10,28,2,151,Không tốt
72,Gia Bình,2020-11-13,126,73,0,9,32,2,126,Không tốt cho người nhạy cảm
73,Gia Bình,2020-11-14,125,50,0,5,28,2,125,Không tốt cho người nhạy cảm
74,Gia Bình,2020-11-15,84,36,0,5,15,5,84,Vừa Phải
75,Gia Bình,2020-11-16,64,39,0,8,3,4,64,Vừa Phải
76,Gia Bình,2020-11-17,60,35,0,7,3,3,60,Vừa Phải
77,Gia Bình,2020-11-18,47,51,0,9,3,3,51,Vừa Phải
78,Gia Bình,2020-11-19,66,39,0,9,2,3,66,Vừa Phải
79,Gia Bình,2020-11-20,49,35,0,6,3,3,49,Tốt
80,Gia Bình,2020-11-21,42,50,0,12,3,4,50,Tốt
81,Gia Bình,2020-11-22,62,45,0,8,3,3,62,Vừa Phải
82,Gia Bình,2020-11-23,62,64,0,13,3,4,64,Vừa Phải
83,Gia Bình,2020-11-24,106,61,0,11,3,4,106,Không tốt cho người nhạy cảm
84,Gia Bình,2020-11-25,103,59,0,13,3,4,103,Không tốt cho người nhạy cảm
85,Gia Bình,2020-11-26,85,57,0,7,4,4,85,Vừa Phải
86,Gia Bình,2020-11-27,92,36,0,4,4,4,92,Vừa Phải
87,Gia Bình,2020-11-28,48,39,0,4,4,5,48,Tốt
88,Gia Bình,2020-11-29,54,42,0,4,4,5,54,Vừa Phải
89,Gia Bình,2020-11-30,60,59,0,6,4,5,60,Vừa Phải
90,Gia Bình,2020-12-01,102,65,0,8,4,5,102,Không tốt cho người nhạy cảm
91,Gia Bình,2020-12-02,116,53,0,4,4,4,116,Không tốt cho người nhạy cảm
92,Gia Bình,2020-12-03,83,35,0,5,4,5,83,Vừa Phải
93,Gia Bình,2020-12-04,44,42,0,6,4,5,44,Tốt
94,Gia Bình,2020-12-05,56,58,0,8,4,5,58,Vừa Phải
95,Gia Bình,2020-12-06,89,69,0,8,4,5,89,Vừa Phải
96,Gia Bình,2020-12-07,123,58,0,7,4,4,123,Không tốt cho người nhạy cảm
97,Gia Bình,2020-12-08,93,68,0,10,5,5,93,Vừa Phải
98,Gia Bình,2020-12-09,118,86,0,14,3,4,118,Không tốt cho người nhạy cảm
99,Gia Bình,2020-12-10,149,93,0,16,1,4,149,Không tốt cho người nhạy cảm
100,Gia Bình,2020-12-11,162,74,0,17,1,3,162,Không tốt
101,Gia Bình,2020-12-12,139,72,0,12,1,3,139,Không tốt cho người nhạy cảm
102,Gia Bình,2020-12-13,136,55,0,20,1,4,136,Không tốt cho người nhạy cảm
103,Gia Bình,2020-12-14,88,20,0,7,1,3,88,Vừa Phải
104,Gia Bình,2020-12-15,28,20,0,5,1,3,28,Tốt
105,Gia Bình,2020-12-16,27,28,0,5,1,3,28,Tốt
106,Gia Bình,2020-12-17,40,33,0,5,1,2,40,Tốt
107,Gia Bình,2020-12-18,45,48,0,6,1,2,48,Tốt
108,Gia Bình,2020-12-19,67,0,0,0,0,0,67,Vừa Phải
109,Gia Bình,2020-12-20,0,83,0,13,1,3,83,Vừa Phải
110,Gia Bình,2020-12-21,132,89,0,12,1,3,132,Không tốt cho người nhạy cảm
111,Gia Bình,2020-12-22,144,95,0,20,2,4,144,Không tốt cho người nhạy cảm
112,Gia Bình,2020-12-23,159,80,0,10,1,4,159,Không tốt
113,Gia Bình,2020-12-24,134,89,0,17,1,4,134,Không tốt cho người nhạy cảm
114,Gia Bình,2020-12-25,160,81,0,24,1,4,160,Không tốt
115,Gia Bình,2020-12-26,147,75,0,26,1,4,147,Không tốt cho người nhạy cảm
116,Gia Bình,2020-12-27,147,61,0,18,1,3,147,Không tốt cho người nhạy cảm
117,Gia Bình,2020-12-28,108,53,0,14,1,2,108,Không tốt cho người nhạy cảm
118,Gia Bình,2020-12-29,78,54,0,9,1,4,78,Vừa Phải
119,Gia Bình,2020-12-30,61,60,0,17,1,3,61,Vừa Phải
120,Gia Bình,2020-12-31,84,84,0,14,2,3,84,Vừa Phải
121,Gia Bình,2021-01-01,134,90,0,12,1,4,134,Không tốt cho người nhạy cảm
122,Gia Bình,2021-01-02,153,96,0,14,1,4,153,Không tốt
123,Gia Bình,2021-01-03,170,112,0,14,1,4,170,Không tốt
124,Gia Bình,2021-01-04,192,115,0,22,1,4,192,Không tốt
125,Gia Bình,2021-01-05,197,114,0,14,1,4,197,Không tốt
126,Gia Bình,2021-01-06,193,77,0,8,1,6,193,Không tốt
127,Gia Bình,2021-01-07,140,33,0,7,2,4,140,Không tốt cho người nhạy cảm
128,Gia Bình,2021-01-08,31,50,0,7,4,3,50,Tốt
129,Gia Bình,2021-01-09,80,56,0,6,4,2,80,Vừa Phải
130,Gia Bình,2021-01-10,84,57,0,10,5,2,84,Vừa Phải
131,Gia Bình,2021-01-11,78,73,0,11,3,3,78,Vừa Phải
132,Gia Bình,2021-01-12,104,97,0,22,6,4,104,Không tốt cho người nhạy cảm
133,Gia Bình,2021-01-13,161,88,0,17,6,3,161,Không tốt
134,Gia Bình,2021-01-14,157,109,0,22,5,4,157,Không tốt
135,Gia Bình,2021-01-15,185,113,0,36,8,4,185,Không tốt
136,Gia Bình,2021-01-16,189,94,0,14,4,4,189,Không tốt
137,Gia Bình,2021-01-17,163,68,0,10,3,3,163,Không tốt
138,Gia Bình,2021-01-18,101,92,0,20,5,4,101,Không tốt cho người nhạy cảm
139,Gia Bình,2021-01-19,157,114,0,20,4,4,157,Không tốt
140,Gia Bình,2021-01-20,182,121,0,30,6,5,182,Không tốt
141,Gia Bình,2021-01-21,199,164,0,22,5,7,199,Không tốt
142,Gia Bình,2021-01-22,273,144,0,21,4,6,273,Rất không tốt
143,Gia Bình,2021-01-23,244,104,0,17,3,5,244,Rất không tốt
144,Gia Bình,2021-01-24,184,75,0,31,4,3,184,Không tốt
145,Gia Bình,2021-01-25,137,63,0,19,5,2,137,Không tốt cho người nhạy cảm
146,Gia Bình,2021-01-26,108,63,0,15,4,3,108,Không tốt cho người nhạy cảm
147,Gia Bình,2021-01-27,113,55,0,14,4,4,113,Không tốt cho người nhạy cảm
148,Gia Bình,2021-01-28,81,71,0,17,7,4,81,Vừa Phải
149,Gia Bình,2021-01-29,116,100,0,32,6,5,116,Không tốt cho người nhạy cảm
150,Gia Bình,2021-01-30,175,78,0,16,3,3,175,Không tốt
151,Gia Bình,2021-01-31,137,77,0,20,4,3,137,Không tốt cho người nhạy cảm
152,Gia Bình,2021-02-01,136,62,0,14,3,2,136,Không tốt cho người nhạy cảm
153,Gia Bình,2021-02-02,110,65,0,12,3,2,110,Không tốt cho người nhạy cảm
154,Gia Bình,2021-02-03,115,73,0,19,4,3,115,Không tốt cho người nhạy cảm
155,Gia Bình,2021-02-04,131,79,0,13,3,3,131,Không tốt cho người nhạy cảm
156,Gia Bình,2021-02-05,141,69,0,8,3,2,141,Không tốt cho người nhạy cảm
157,Gia Bình,2021-02-06,126,66,0,10,3,2,126,Không tốt cho người nhạy cảm
158,Gia Bình,2021-02-07,117,78,0,8,3,3,117,Không tốt cho người nhạy cảm
159,Gia Bình,2021-02-08,145,17,0,3,1,3,145,Không tốt cho người nhạy cảm
160,Gia Bình,2021-02-09,30,42,0,7,1,4,42,Tốt
161,Gia Bình,2021-02-10,76,47,0,9,3,4,76,Vừa Phải
162,Gia Bình,2021-02-11,79,48,0,5,2,3,79,Vừa Phải
163,Gia Bình,2021-02-12,88,45,0,6,3,3,88,Vừa Phải
164,Gia Bình,2021-02-13,75,56,0,4,2,3,75,Vừa Phải
165,Gia Bình,2021-02-14,106,50,0,4,2,3,106,Không tốt cho người nhạy cảm
166,Gia Bình,2021-02-15,87,56,0,15,3,3,87,Vừa Phải
167,Gia Bình,2021-02-16,99,49,0,5,3,3,99,Vừa Phải
168,Gia Bình,2021-02-17,86,73,0,12,4,4,86,Vừa Phải
169,Gia Bình,2021-02-18,144,79,0,15,7,4,144,Không tốt cho người nhạy cảm
170,Gia Bình,2021-02-19,152,73,0,9,4,3,152,Không tốt
171,Gia Bình,2021-02-20,140,62,0,7,2,2,140,Không tốt cho người nhạy cảm
172,Gia Bình,2021-02-21,106,48,0,8,3,2,106,Không tốt cho người nhạy cảm
173,Gia Bình,2021-02-22,71,54,0,8,2,2,71,Vừa Phải
174,Gia Bình,2021-02-23,90,45,0,6,2,2,90,Vừa Phải
175,Gia Bình,2021-02-24,69,36,0,5,2,1,69,Vừa Phải
176,Gia Bình,2021-02-25,55,43,0,12,3,1,55,Vừa Phải
177,Gia Bình,2021-02-26,63,49,0,8,3,3,63,Vừa Phải
178,Gia Bình,2021-02-27,84,40,0,9,3,4,84,Vừa Phải
179,Gia Bình,2021-02-28,76,40,0,13,2,4,76,Vừa Phải
180,Gia Bình,2021-03-01,77,37,0,8,3,3,77,Vừa Phải
181,Gia Bình,2021-03-02,52,54,0,9,3,4,54,Vừa Phải
182,Gia Bình,2021-03-03,97,36,0,10,3,5,97,Vừa Phải
183,Gia Bình,2021-03-04,63,43,0,19,3,4,63,Vừa Phải
184,Gia Bình,2021-03-05,75,42,0,14,3,4,75,Vừa Phải
185,Gia Bình,2021-03-06,74,55,0,11,4,3,74,Vừa Phải
186,Gia Bình,2021-03-07,94,63,0,28,6,3,94,Vừa Phải
187,Gia Bình,2021-03-08,113,49,0,22,4,2,113,Không tốt cho người nhạy cảm
188,Gia Bình,2021-03-09,69,47,0,15,4,1,69,Vừa Phải
189,Gia Bình,2021-03-10,64,53,0,20,4,2,64,Vừa Phải
190,Gia Bình,2021-03-11,75,57,0,11,3,2,75,Vừa Phải
191,Gia Bình,2021-03-12,89,65,0,16,4,2,89,Vừa Phải
192,Gia Bình,2021-03-13,107,62,0,8,3,2,107,Không tốt cho người nhạy cảm
193,Gia Bình,2021-03-14,107,50,0,7,3,2,107,Không tốt cho người nhạy cảm
194,Gia Bình,2021-03-15,78,51,0,13,3,2,78,Vừa Phải
195,Gia Bình,2021-03-16,75,50,0,8,3,2,75,Vừa Phải
196,Gia Bình,2021-03-17,73,49,0,8,3,2,73,Vừa Phải
197,Gia Bình,2021-03-18,73,41,0,7,3,1,73,Vừa Phải
198,Gia Bình,2021-03-19,57,36,0,10,3,1,57,Vừa Phải
199,Gia Bình,2021-03-20,50,36,0,11,4,2,50,Tốt
200,Gia Bình,2021-03-21,45,60,0,7,5,3,60,Vừa Phải
201,Gia Bình,2021-03-22,71,120,0,8,6,2,120,Không tốt cho người nhạy cảm
202,Gia Bình,2021-03-23,145,106,0,15,7,4,145,Không tốt cho người nhạy cảm
203,Gia Bình,2021-03-24,155,93,0,22,5,5,155,Không tốt
204,Gia Bình,2021-03-25,170,47,0,18,4,3,170,Không tốt
205,Gia Bình,2021-03-26,85,37,0,11,3,2,85,Vừa Phải
206,Gia Bình,2021-03-27,52,32,0,10,4,2,52,Vừa Phải
207,Gia Bình,2021-03-28,47,46,0,7,4,2,47,Tốt
208,Gia Bình,2021-03-29,70,50,0,7,6,2,70,Vừa Phải
209,Gia Bình,2021-03-30,77,53,0,7,7,1,77,Vừa Phải
210,Gia Bình,2021-03-31,80,46,0,8,7,1,80,Vừa Phải
211,Gia Bình,2021-04-01,67,38,0,11,7,1,67,Vừa Phải
212,Gia Bình,2021-04-02,59,44,0,11,8,2,59,Vừa Phải
213,Gia Bình,2021-04-03,64,64,0,14,7,3,64,Vừa Phải
214,Gia Bình,2021-04-04,109,44,0,10,9,3,109,Không tốt cho người nhạy cảm
215,Gia Bình,2021-04-05,53,0,0,14,8,3,53,Vừa Phải
216,Gia Bình,2021-04-06,0,0,0,11,8,2,11,Tốt
217,Gia Bình,2021-04-07,0,0,0,12,8,2,12,Tốt
218,Gia Bình,2021-04-08,0,0,0,7,7,3,7,Tốt
219,Gia Bình,2021-04-09,0,0,0,7,5,3,7,Tốt
220,Gia Bình,2021-04-10,0,0,0,13,7,3,13,Tốt
221,Gia Bình,2021-04-11,0,0,0,7,7,2,7,Tốt
222,Gia Bình,2021-04-12,0,0,0,9,6,1,9,Tốt
223,Gia Bình,2021-04-13,0,0,0,11,5,1,11,Tốt
224,Gia Bình,2021-04-14,0,0,0,11,5,1,11,Tốt
225,Gia Bình,2021-04-15,0,0,0,13,5,1,13,Tốt
226,Gia Bình,2021-04-16,0,0,0,13,5,2,13,Tốt
227,Gia Bình,2021-04-17,0,0,0,13,6,4,13,Tốt
228,Gia Bình,2021-04-18,0,34,0,17,5,2,34,Tốt
229,Gia Bình,2021-04-19,46,39,0,9,4,2,46,Tốt
230,Gia Bình,2021-04-20,47,42,0,7,4,1,47,Tốt
231,Gia Bình,2021-04-21,49,41,0,8,4,1,49,Tốt
232,Gia Bình,2021-04-22,46,38,0,10,4,1,46,Tốt
233,Gia Bình,2021-04-23,44,44,0,10,4,1,44,Tốt
234,Gia Bình,2021-04-24,56,48,0,14,4,2,56,Vừa Phải
235,Gia Bình,2021-04-25,61,33,0,14,4,2,61,Vừa Phải
236,Gia Bình,2021-04-26,45,30,0,12,6,3,45,Tốt
237,Gia Bình,2021-04-27,33,38,0,7,4,3,38,Tốt
238,Gia Bình,2021-04-28,61,14,0,2,1,2,61,Vừa Phải
239,Gia Bình,2021-04-29,16,0,0,0,0,0,16,Tốt
240,Gia Bình,2021-05-02,0,20,0,3,1,1,20,Tốt
241,Gia Bình,2021-05-03,22,22,0,2,1,1,22,Tốt
242,Gia Bình,2021-05-04,27,24,0,5,2,1,27,Tốt
243,Gia Bình,2021-05-05,32,33,0,4,2,2,33,Tốt
244,Gia Bình,2021-05-06,47,28,0,5,1,1,47,Tốt
245,Gia Bình,2021-05-07,40,24,0,4,1,1,40,Tốt
246,Gia Bình,2021-05-08,29,23,0,4,1,1,29,Tốt
247,Gia Bình,2021-05-09,27,27,0,3,2,1,27,Tốt
248,Gia Bình,2021-05-10,34,37,0,3,1,1,37,Tốt
249,Gia Bình,2021-05-11,50,32,0,5,1,1,50,Tốt
250,Gia Bình,2021-05-12,44,26,0,10,1,2,44,Tốt
251,Gia Bình,2021-05-13,28,24,0,7,1,1,28,Tốt
252,Gia Bình,2021-05-14,32,22,0,4,1,1,32,Tốt
253,Gia Bình,2021-05-15,26,25,0,4,1,1,26,Tốt
254,Gia Bình,2021-05-16,30,17,0,2,1,1,30,Tốt
255,Gia Bình,2021-05-17,21,16,0,2,1,1,21,Tốt
256,Gia Bình,2021-05-18,17,22,0,4,1,1,22,Tốt
257,Gia Bình,2021-05-19,26,28,0,2,1,1,28,Tốt
258,Gia Bình,2021-05-20,34,24,0,2,1,1,34,Tốt
259,Gia Bình,2021-05-21,30,19,0,2,1,1,30,Tốt
260,Gia Bình,2021-05-22,22,16,0,1,1,1,22,Tốt
261,Gia Bình,2021-05-23,20,14,0,1,1,1,20,Tốt
262,Gia Bình,2021-05-24,18,11,0,5,1,2,18,Tốt
263,Gia Bình,2021-05-25,16,18,0,3,1,2,18,Tốt
264,Gia Bình,2021-05-26,24,11,0,1,1,1,24,Tốt
265,Gia Bình,2021-05-27,11,14,0,1,1,1,14,Tốt
266,Gia Bình,2021-05-28,15,19,0,3,1,1,19,Tốt
267,Gia Bình,2021-05-29,21,24,0,7,3,1,24,Tốt
268,Gia Bình,2021-05-30,31,32,0,17,14,2,32,Tốt
269,Gia Bình,2021-05-31,36,25,0,9,18,1,36,Tốt
270,Gia Bình,2021-06-01,32,32,0,6,13,1,32,Tốt
271,Gia Bình,2021-06-02,47,28,0,4,9,1,47,Tốt
272,Gia Bình,2021-06-03,36,23,0,3,7,1,36,Tốt
273,Gia Bình,2021-06-04,33,36,0,6,9,2,36,Tốt
274,Gia Bình,2021-06-05,56,52,0,6,10,3,56,Vừa Phải
275,Gia Bình,2021-06-06,90,29,0,8,8,2,90,Vừa Phải
276,Gia Bình,2021-06-07,39,14,0,4,11,1,39,Tốt
277,Gia Bình,2021-06-08,18,12,0,5,10,1,18,Tốt
278,Gia Bình,2021-06-09,13,14,0,7,8,1,14,Tốt
279,Gia Bình,2021-06-10,11,16,0,5,10,1,16,Tốt
280,Gia Bình,2021-06-11,21,11,0,3,7,1,21,Tốt
281,Gia Bình,2021-06-12,17,5,0,5,9,1,17,Tốt
282,Gia Bình,2021-06-13,4,11,0,4,10,1,11,Tốt
283,Gia Bình,2021-06-14,10,14,0,8,11,1,14,Tốt
284,Gia Bình,2021-06-15,15,17,0,8,11,1,17,Tốt
285,Gia Bình,2021-06-16,19,12,0,6,11,1,19,Tốt
286,Gia Bình,2021-06-17,14,12,0,5,12,1,14,Tốt
287,Gia Bình,2021-06-18,14,14,0,6,11,1,14,Tốt
288,Gia Bình,2021-06-19,17,16,0,5,13,1,17,Tốt
289,Gia Bình,2021-06-20,17,23,0,9,14,2,23,Tốt
290,Gia Bình,2021-06-21,26,26,0,9,10,2,26,Tốt
291,Gia Bình,2021-06-22,32,14,0,6,8,1,32,Tốt
292,Gia Bình,2021-06-23,18,19,0,12,8,2,19,Tốt
293,Gia Bình,2021-06-24,19,19,0,9,7,2,19,Tốt
294,Gia Bình,2021-06-25,23,16,0,5,8,1,23,Tốt
295,Gia Bình,2021-06-26,16,18,0,6,7,1,18,Tốt
296,Gia Bình,2021-06-27,18,16,0,7,7,1,18,Tốt
297,Gia Bình,2021-06-28,16,0,0,0,0,0,16,Tốt
298,Gia Bình,2021-07-05,0,14,0,3,10,1,14,Tốt
299,Gia Bình,2021-07-06,15,17,0,3,8,1,17,Tốt
300,Gia Bình,2021-07-07,22,4,0,4,6,1,22,Tốt
301,Gia Bình,2021-07-08,4,1,0,4,5,1,5,Tốt
302,Gia Bình,2021-07-09,1,0,0,3,5,1,5,Tốt
303,Gia Bình,2021-07-10,0,0,0,2,5,1,5,Tốt
304,Gia Bình,2021-07-11,0,1,0,2,5,1,5,Tốt
305,Gia Bình,2021-07-12,1,0,0,3,6,1,6,Tốt
306,Gia Bình,2021-07-13,0,0,0,2,6,1,6,Tốt
307,Gia Bình,2021-07-14,0,0,0,3,5,1,5,Tốt
308,Gia Bình,2021-07-15,0,0,0,3,7,1,7,Tốt
309,Gia Bình,2021-07-16,0,0,0,3,7,1,7,Tốt
310,Gia Bình,2021-07-17,0,0,0,5,6,1,6,Tốt
311,Gia Bình,2021-07-18,0,0,0,6,6,2,6,Tốt
312,Gia Bình,2021-07-19,0,0,0,3,8,1,8,Tốt
313,Gia Bình,2021-07-20,0,0,0,5,9,2,9,Tốt
314,Gia Bình,2021-07-21,0,0,0,3,7,2,7,Tốt
315,Gia Bình,2021-07-22,0,0,0,3,6,1,6,Tốt
316,Gia Bình,2021-07-23,0,0,0,2,6,2,6,Tốt
317,Gia Bình,2021-07-24,0,0,0,2,8,2,8,Tốt
318,Gia Bình,2021-07-25,0,0,0,3,7,2,7,Tốt
319,Gia Bình,2021-07-26,0,0,0,4,8,2,8,Tốt
320,Gia Bình,2021-07-27,0,0,0,3,7,2,7,Tốt
321,Gia Bình,2021-07-28,0,0,0,5,7,2,7,Tốt
322,Gia Bình,2021-07-29,0,0,0,5,7,2,7,Tốt
323,Gia Bình,2021-07-30,0,0,0,6,8,2,8,Tốt
324,Gia Bình,2021-07-31,0,0,0,3,6,1,6,Tốt
325,Gia Bình,2021-08-01,0,0,0,8,7,2,8,Tốt
326,Gia Bình,2021-08-02,0,0,0,9,8,3,9,Tốt
327,Gia Bình,2021-08-03,0,0,0,5,8,3,8,Tốt
328,Gia Bình,2021-08-05,0,0,0,9,8,3,9,Tốt
329,Gia Bình,2021-08-06,0,0,0,10,8,3,10,Tốt
330,Gia Bình,2021-08-07,0,0,0,15,8,2,15,Tốt
331,Gia Bình,2021-08-08,0,0,0,13,6,2,13,Tốt
332,Gia Bình,2021-08-09,0,0,0,10,8,1,10,Tốt
333,Gia Bình,2021-08-10,0,0,0,10,7,2,10,Tốt
334,Gia Bình,2021-08-11,0,0,0,6,6,1,6,Tốt
335,Gia Bình,2021-08-12,0,0,0,8,6,2,8,Tốt
336,Gia Bình,2021-08-13,0,0,0,7,7,1,7,Tốt
337,Gia Bình,2021-08-14,0,0,0,6,6,2,6,Tốt
338,Gia Bình,2021-08-15,0,0,0,6,7,1,7,Tốt
339,Gia Bình,2021-08-16,0,0,0,6,7,1,7,Tốt
340,Gia Bình,2021-08-17,0,0,0,4,7,1,7,Tốt
341,Gia Bình,2021-08-18,0,0,0,6,7,1,7,Tốt
342,Gia Bình,2021-08-19,0,0,0,7,7,1,7,Tốt
343,Gia Bình,2021-08-20,0,0,0,3,7,1,7,Tốt
344,Gia Bình,2021-08-21,0,0,0,4,7,1,7,Tốt
345,Gia Bình,2021-08-22,0,0,0,10,8,1,10,Tốt
346,Gia Bình,2021-08-23,0,0,0,9,8,2,9,Tốt
347,Gia Bình,2021-08-24,0,0,0,4,7,1,7,Tốt
348,Gia Bình,2021-08-25,0,0,0,6,7,1,7,Tốt
349,Gia Bình,2021-08-26,0,0,0,4,7,1,7,Tốt
350,Gia Bình,2021-08-27,0,0,0,7,7,1,7,Tốt
351,Gia Bình,2021-08-28,0,0,0,6,7,1,7,Tốt
352,Gia Bình,2021-08-29,0,0,0,6,7,1,7,Tốt
353,Gia Bình,2021-08-30,0,0,0,7,8,1,8,Tốt
354,Gia Bình,2021-08-31,0,0,0,6,8,1,8,Tốt
355,Gia Bình,2021-09-01,0,0,0,3,7,1,7,Tốt
356,Gia Bình,2021-09-02,0,0,0,5,8,1,8,Tốt
357,Gia Bình,2021-09-03,0,0,0,4,8,1,8,Tốt
358,Gia Bình,2021-09-04,0,0,0,3,8,1,8,Tốt
359,Gia Bình,2021-09-05,0,0,0,3,8,2,8,Tốt
360,Gia Bình,2021-09-06,0,0,0,3,7,1,7,Tốt
361,Gia Bình,2021-09-07,0,0,0,6,8,1,8,Tốt
362,Gia Bình,2021-09-08,0,0,0,0,7,1,7,Tốt
363,Gia Bình,2021-09-09,0,0,0,2,8,2,8,Tốt
364,Gia Bình,2021-09-10,0,0,0,8,8,3,8,Tốt
365,Gia Bình,2021-09-11,0,0,0,6,9,3,9,Tốt
366,Gia Bình,2021-09-12,0,0,0,7,8,3,8,Tốt
367,Gia Bình,2021-09-13,0,0,0,3,7,2,7,Tốt
368,Gia Bình,2021-09-14,0,0,0,2,6,1,6,Tốt
369,Gia Bình,2021-09-15,0,0,0,4,7,1,7,Tốt
370,Gia Bình,2021-09-16,0,0,0,4,7,1,7,Tốt
