,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
33,Duyên Hải,1/29/2022,13,6,43,0,10,8,43,Tốt
34,Duyên Hải,1/30/2022,13,6,40,0,13,7,40,Tốt
35,Duyên Hải,1/31/2022,13,7,40,0,11,8,40,Tốt
36,Duyên Hải,2/1/2022,13,7,39,1,12,6,39,Tốt
37,Duyên Hải,2/2/2022,13,7,38,1,11,6,38,Tốt
38,Duyên Hải,2/3/2022,13,7,38,1,10,5,38,Tốt
39,Duyên Hải,2/4/2022,13,7,42,0,13,5,42,Tốt
40,Duyên Hải,2/5/2022,14,7,42,0,12,8,42,Tốt
41,Duyên Hải,2/6/2022,14,7,46,0,11,5,46,Tốt
42,Duyên Hải,2/7/2022,14,7,37,0,12,5,37,Tốt
43,Duyên Hải,2/8/2022,14,7,40,0,10,4,40,Tốt
44,Duyên Hải,2/9/2022,13,7,37,1,9,3,37,Tốt
45,Duyên Hải,2/10/2022,13,7,40,0,11,5,40,Tốt
46,Duyên Hải,2/11/2022,13,7,38,1,11,5,38,Tốt
47,Duyên Hải,2/12/2022,13,7,43,1,10,7,43,Tốt
48,Duyên Hải,2/13/2022,14,7,37,0,10,3,37,Tốt
49,Duyên Hải,2/14/2022,13,7,35,7,9,4,35,Tốt
50,Duyên Hải,2/15/2022,13,7,13,6,3,7,13,Tốt
51,Duyên Hải,2/16/2022,13,7,13,6,3,8,13,Tốt
52,Duyên Hải,2/17/2022,13,6,12,6,3,7,13,Tốt
53,Duyên Hải,2/18/2022,13,6,11,6,3,6,13,Tốt
54,Duyên Hải,2/19/2022,13,6,10,6,3,8,13,Tốt
55,Duyên Hải,2/20/2022,12,6,19,6,3,22,22,Tốt
56,Duyên Hải,2/21/2022,12,7,19,6,3,25,25,Tốt
57,Duyên Hải,2/22/2022,13,7,22,8,2,26,26,Tốt
58,Duyên Hải,2/23/2022,13,7,27,7,3,7,27,Tốt
59,Duyên Hải,2/24/2022,13,7,17,7,3,7,17,Tốt
60,Duyên Hải,2/25/2022,13,6,15,5,2,4,15,Tốt
61,Duyên Hải,2/26/2022,13,7,16,6,2,6,16,Tốt
62,Duyên Hải,2/27/2022,13,7,16,5,2,6,16,Tốt
63,Duyên Hải,2/28/2022,13,7,14,5,2,6,14,Tốt
64,Duyên Hải,3/1/2022,13,7,11,6,3,6,13,Tốt
65,Duyên Hải,3/2/2022,13,7,13,6,3,6,13,Tốt
66,Duyên Hải,3/3/2022,13,7,16,7,2,6,16,Tốt
67,Duyên Hải,3/4/2022,13,7,14,7,3,6,14,Tốt
68,Duyên Hải,3/5/2022,12,7,15,6,2,6,15,Tốt
69,Duyên Hải,3/6/2022,12,7,13,7,2,6,13,Tốt
70,Duyên Hải,3/7/2022,12,7,28,6,3,6,28,Tốt
71,Duyên Hải,3/8/2022,13,7,28,7,3,7,28,Tốt
72,Duyên Hải,3/9/2022,13,7,26,7,3,7,26,Tốt
73,Duyên Hải,3/10/2022,13,7,23,6,3,6,23,Tốt
74,Duyên Hải,3/11/2022,13,7,26,8,3,6,26,Tốt
75,Duyên Hải,3/12/2022,13,7,14,6,3,6,14,Tốt
76,Duyên Hải,3/13/2022,13,6,12,6,3,6,13,Tốt
77,Duyên Hải,3/14/2022,12,6,11,6,2,6,12,Tốt
78,Duyên Hải,3/15/2022,12,6,12,6,3,6,12,Tốt
79,Duyên Hải,3/16/2022,12,6,11,6,3,6,12,Tốt
80,Duyên Hải,3/17/2022,12,6,9,6,3,6,12,Tốt
81,Duyên Hải,3/18/2022,12,6,10,6,3,6,12,Tốt
82,Duyên Hải,3/19/2022,13,6,6,6,3,5,13,Tốt
83,Duyên Hải,3/20/2022,12,6,10,6,3,6,12,Tốt
84,Duyên Hải,3/21/2022,12,6,11,6,2,5,12,Tốt
85,Duyên Hải,3/22/2022,12,6,8,7,1,6,12,Tốt
86,Duyên Hải,3/23/2022,12,6,6,5,0,4,12,Tốt
87,Duyên Hải,3/24/2022,12,6,6,5,0,5,12,Tốt
88,Duyên Hải,3/25/2022,12,6,6,5,0,6,12,Tốt
89,Duyên Hải,3/26/2022,12,6,6,5,0,6,12,Tốt
90,Duyên Hải,3/27/2022,12,6,6,5,0,6,12,Tốt
91,Duyên Hải,3/28/2022,12,6,6,5,0,6,12,Tốt
92,Duyên Hải,3/29/2022,12,6,6,5,0,6,12,Tốt
93,Duyên Hải,3/30/2022,12,6,6,4,0,3,12,Tốt
94,Duyên Hải,3/31/2022,12,6,6,5,0,3,12,Tốt
95,Duyên Hải,4/1/2022,12,6,6,5,0,2,12,Tốt
96,Duyên Hải,4/2/2022,12,6,6,5,0,3,12,Tốt
97,Duyên Hải,4/3/2022,12,0,6,5,0,3,12,Tốt
98,Duyên Hải,4/4/2022,0,7,6,4,0,3,7,Tốt
99,Duyên Hải,4/5/2022,12,7,6,5,0,4,12,Tốt
100,Duyên Hải,4/6/2022,12,7,6,5,0,4,12,Tốt
101,Duyên Hải,4/7/2022,13,7,45,4,3,3,45,Tốt
102,Duyên Hải,4/8/2022,13,7,0,0,0,2,13,Tốt
103,Duyên Hải,4/9/2022,13,0,0,0,0,0,13,Tốt
104,Duyên Hải,4/11/2022,0,7,0,0,0,4,7,Tốt
105,Duyên Hải,4/12/2022,13,6,0,0,0,4,13,Tốt
106,Duyên Hải,4/13/2022,12,6,45,0,3,3,45,Tốt
107,Duyên Hải,4/14/2022,12,6,45,0,4,4,45,Tốt
108,Duyên Hải,4/15/2022,12,6,45,0,4,6,45,Tốt
109,Duyên Hải,4/16/2022,12,6,45,0,4,5,45,Tốt
110,Duyên Hải,4/17/2022,12,6,45,0,4,6,45,Tốt
111,Duyên Hải,4/18/2022,12,7,45,0,4,5,45,Tốt
112,Duyên Hải,4/19/2022,13,7,45,0,4,5,45,Tốt
113,Duyên Hải,4/20/2022,13,7,45,0,4,5,45,Tốt
114,Duyên Hải,4/21/2022,13,7,45,0,4,5,45,Tốt
115,Duyên Hải,4/22/2022,13,6,45,0,4,5,45,Tốt
116,Duyên Hải,4/23/2022,12,6,45,0,4,2,45,Tốt
117,Duyên Hải,4/24/2022,12,6,45,0,4,4,45,Tốt
118,Duyên Hải,4/25/2022,12,6,45,0,4,5,45,Tốt
119,Duyên Hải,4/26/2022,12,6,45,0,4,4,45,Tốt
120,Duyên Hải,4/27/2022,12,6,45,0,4,5,45,Tốt
121,Duyên Hải,4/28/2022,12,6,45,0,4,3,45,Tốt
122,Duyên Hải,4/29/2022,12,6,45,0,4,5,45,Tốt
123,Duyên Hải,4/30/2022,12,6,45,0,4,5,45,Tốt
124,Duyên Hải,5/1/2022,12,6,45,0,4,5,45,Tốt
125,Duyên Hải,5/2/2022,12,6,45,0,4,5,45,Tốt
126,Duyên Hải,5/3/2022,12,6,45,0,4,3,45,Tốt
127,Duyên Hải,5/4/2022,12,6,45,0,4,3,45,Tốt
128,Duyên Hải,5/5/2022,12,6,45,0,4,4,45,Tốt
129,Duyên Hải,5/6/2022,12,6,45,0,4,2,45,Tốt
130,Duyên Hải,5/7/2022,12,6,45,0,4,2,45,Tốt
131,Duyên Hải,5/8/2022,12,6,45,0,4,3,45,Tốt
132,Duyên Hải,5/9/2022,12,6,45,0,4,3,45,Tốt
133,Duyên Hải,5/10/2022,12,6,45,0,4,3,45,Tốt
134,Duyên Hải,5/11/2022,12,6,45,0,4,4,45,Tốt
135,Duyên Hải,5/12/2022,12,6,45,0,4,5,45,Tốt
136,Duyên Hải,5/13/2022,12,6,45,0,4,4,45,Tốt
137,Duyên Hải,5/14/2022,12,7,45,0,4,5,45,Tốt
138,Duyên Hải,5/15/2022,12,6,45,0,4,5,45,Tốt
139,Duyên Hải,5/16/2022,12,6,45,0,4,5,45,Tốt
140,Duyên Hải,5/17/2022,12,6,45,0,4,3,45,Tốt
141,Duyên Hải,5/18/2022,12,6,45,0,4,5,45,Tốt
142,Duyên Hải,5/19/2022,12,6,45,0,4,5,45,Tốt
143,Duyên Hải,5/20/2022,12,6,45,0,4,4,45,Tốt
144,Duyên Hải,5/21/2022,12,6,45,0,4,3,45,Tốt
145,Duyên Hải,5/22/2022,12,6,45,0,4,5,45,Tốt
146,Duyên Hải,5/23/2022,12,7,45,0,4,5,45,Tốt
147,Duyên Hải,5/24/2022,12,6,45,0,4,3,45,Tốt
148,Duyên Hải,5/25/2022,12,6,45,0,4,3,45,Tốt
149,Duyên Hải,5/26/2022,12,6,45,2,8,3,45,Tốt
150,Duyên Hải,5/27/2022,12,6,22,2,9,4,22,Tốt
151,Duyên Hải,5/28/2022,12,6,20,1,10,4,20,Tốt
152,Duyên Hải,5/29/2022,12,7,20,1,10,3,20,Tốt
153,Duyên Hải,5/30/2022,13,7,24,1,10,4,24,Tốt
154,Duyên Hải,5/31/2022,13,7,26,1,10,4,26,Tốt
155,Duyên Hải,6/1/2022,13,6,18,1,10,2,18,Tốt
156,Duyên Hải,6/2/2022,12,6,23,2,10,5,23,Tốt
157,Duyên Hải,6/3/2022,12,6,24,1,9,3,24,Tốt
158,Duyên Hải,6/4/2022,12,6,26,1,9,3,26,Tốt
159,Duyên Hải,6/5/2022,12,6,27,1,10,5,27,Tốt
160,Duyên Hải,6/6/2022,12,6,26,1,9,4,26,Tốt
161,Duyên Hải,6/7/2022,12,6,27,1,9,3,27,Tốt
162,Duyên Hải,6/8/2022,12,6,16,2,9,5,16,Tốt
163,Duyên Hải,6/9/2022,12,6,22,1,10,5,22,Tốt
164,Duyên Hải,6/10/2022,12,6,25,1,9,5,25,Tốt
165,Duyên Hải,6/11/2022,12,6,20,1,10,2,20,Tốt
166,Duyên Hải,6/12/2022,12,6,22,1,8,4,22,Tốt
167,Duyên Hải,6/13/2022,12,6,23,1,9,4,23,Tốt
168,Duyên Hải,6/14/2022,12,6,23,1,9,4,23,Tốt
169,Duyên Hải,6/15/2022,12,6,27,1,9,4,27,Tốt
170,Duyên Hải,6/16/2022,12,6,28,1,9,4,28,Tốt
171,Duyên Hải,6/17/2022,12,6,19,1,9,2,19,Tốt
172,Duyên Hải,6/18/2022,12,0,0,0,0,5,12,Tốt
173,Duyên Hải,6/19/2022,0,0,0,0,0,4,4,Tốt
174,Duyên Hải,6/20/2022,0,0,0,0,0,4,4,Tốt
175,Duyên Hải,6/21/2022,0,6,0,0,0,4,6,Tốt
176,Duyên Hải,6/22/2022,12,6,0,0,0,4,12,Tốt
177,Duyên Hải,6/23/2022,12,0,0,0,0,0,12,Tốt
178,Duyên Hải,6/26/2022,0,6,0,0,0,2,6,Tốt
179,Duyên Hải,6/27/2022,12,6,28,0,12,5,28,Tốt
180,Duyên Hải,6/28/2022,12,6,28,0,12,5,28,Tốt
181,Duyên Hải,6/29/2022,12,6,28,0,12,5,28,Tốt
182,Duyên Hải,6/30/2022,12,6,28,0,12,5,28,Tốt
183,Duyên Hải,7/1/2022,12,6,28,0,12,4,28,Tốt
184,Duyên Hải,7/2/2022,12,6,28,0,12,5,28,Tốt
185,Duyên Hải,7/3/2022,12,6,28,0,12,5,28,Tốt
186,Duyên Hải,7/4/2022,12,6,28,0,12,5,28,Tốt
187,Duyên Hải,7/5/2022,12,6,28,0,12,5,28,Tốt
188,Duyên Hải,7/6/2022,12,6,28,0,12,4,28,Tốt
189,Duyên Hải,7/7/2022,12,6,26,0,12,4,26,Tốt
190,Duyên Hải,7/8/2022,12,6,28,0,12,4,28,Tốt
191,Duyên Hải,7/9/2022,12,6,28,0,12,4,28,Tốt
192,Duyên Hải,7/10/2022,12,0,28,0,12,4,28,Tốt
193,Duyên Hải,7/11/2022,0,6,28,0,12,4,28,Tốt
194,Duyên Hải,7/12/2022,0,6,28,0,12,4,28,Tốt
195,Duyên Hải,7/13/2022,12,7,28,0,12,4,28,Tốt
196,Duyên Hải,7/14/2022,12,0,0,0,0,0,12,Tốt
197,Duyên Hải,7/17/2022,0,6,26,0,0,6,26,Tốt
198,Duyên Hải,7/18/2022,12,6,26,0,12,4,26,Tốt
199,Duyên Hải,7/19/2022,12,6,28,3,10,4,28,Tốt
200,Duyên Hải,7/20/2022,12,6,28,1,9,3,28,Tốt
201,Duyên Hải,7/21/2022,12,6,47,1,7,4,47,Tốt
202,Duyên Hải,7/22/2022,12,6,35,2,7,4,35,Tốt
203,Duyên Hải,7/23/2022,12,6,35,0,8,4,35,Tốt
204,Duyên Hải,7/24/2022,12,6,32,0,7,4,32,Tốt
205,Duyên Hải,7/25/2022,12,6,31,0,7,4,31,Tốt
206,Duyên Hải,7/26/2022,12,6,30,0,9,4,30,Tốt
207,Duyên Hải,7/27/2022,12,6,34,0,7,4,34,Tốt
208,Duyên Hải,7/28/2022,12,6,35,2,7,2,35,Tốt
209,Duyên Hải,7/29/2022,12,6,34,0,7,3,34,Tốt
210,Duyên Hải,7/30/2022,12,6,34,0,7,4,34,Tốt
211,Duyên Hải,7/31/2022,12,6,34,0,7,3,34,Tốt
212,Duyên Hải,8/1/2022,12,6,34,0,7,3,34,Tốt
213,Duyên Hải,8/2/2022,12,6,34,0,7,3,34,Tốt
214,Duyên Hải,8/3/2022,12,6,0,0,0,1,12,Tốt
215,Duyên Hải,8/4/2022,12,6,34,0,7,3,34,Tốt
216,Duyên Hải,8/5/2022,12,6,34,0,7,2,34,Tốt
217,Duyên Hải,8/6/2022,12,6,34,1,7,3,34,Tốt
218,Duyên Hải,8/7/2022,12,6,34,0,7,3,34,Tốt
219,Duyên Hải,8/8/2022,12,6,34,0,7,2,34,Tốt
220,Duyên Hải,8/9/2022,12,6,34,0,7,4,34,Tốt
221,Duyên Hải,8/10/2022,12,4,34,7,7,3,34,Tốt
222,Duyên Hải,8/11/2022,11,0,0,6,7,2,11,Tốt
223,Duyên Hải,8/12/2022,0,1,0,4,7,3,7,Tốt
224,Duyên Hải,8/13/2022,8,1,0,2,7,3,8,Tốt
225,Duyên Hải,8/14/2022,8,1,0,2,7,4,8,Tốt
226,Duyên Hải,8/15/2022,10,1,0,3,7,4,10,Tốt
227,Duyên Hải,8/16/2022,0,1,0,3,7,4,7,Tốt
228,Duyên Hải,8/17/2022,0,0,0,1,7,3,7,Tốt
229,Duyên Hải,8/18/2022,6,1,0,1,7,3,7,Tốt
230,Duyên Hải,8/19/2022,9,1,0,1,7,2,9,Tốt
231,Duyên Hải,8/20/2022,8,5,0,2,7,1,8,Tốt
232,Duyên Hải,8/21/2022,11,6,0,1,7,2,11,Tốt
233,Duyên Hải,8/22/2022,12,6,0,1,7,2,12,Tốt
234,Duyên Hải,8/23/2022,12,6,0,2,7,2,12,Tốt
235,Duyên Hải,8/24/2022,12,6,0,2,7,2,12,Tốt
236,Duyên Hải,8/25/2022,12,6,0,3,7,1,12,Tốt
237,Duyên Hải,8/26/2022,12,6,0,2,7,3,12,Tốt
238,Duyên Hải,8/27/2022,12,6,0,3,7,3,12,Tốt
239,Duyên Hải,8/28/2022,12,6,0,2,7,2,12,Tốt
240,Duyên Hải,8/29/2022,12,6,0,3,7,3,12,Tốt
241,Duyên Hải,8/30/2022,12,6,0,3,7,2,12,Tốt
242,Duyên Hải,8/31/2022,12,6,0,2,7,3,12,Tốt
243,Duyên Hải,9/1/2022,12,6,0,1,7,3,12,Tốt
244,Duyên Hải,9/2/2022,12,6,0,3,7,2,12,Tốt
245,Duyên Hải,9/3/2022,12,6,0,1,7,2,12,Tốt
246,Duyên Hải,9/4/2022,12,6,0,3,7,2,12,Tốt
247,Duyên Hải,9/5/2022,12,6,0,2,7,3,12,Tốt
248,Duyên Hải,9/6/2022,12,6,0,3,7,3,12,Tốt
249,Duyên Hải,9/7/2022,12,6,0,2,7,2,12,Tốt
250,Duyên Hải,9/8/2022,12,6,0,3,7,3,12,Tốt
251,Duyên Hải,9/9/2022,12,6,0,2,7,3,12,Tốt
252,Duyên Hải,9/10/2022,12,6,0,2,7,3,12,Tốt
253,Duyên Hải,9/11/2022,12,6,8,3,4,2,12,Tốt
254,Duyên Hải,9/12/2022,12,6,13,5,2,3,13,Tốt
255,Duyên Hải,9/13/2022,12,6,11,5,51,1,51,Vừa Phải
256,Duyên Hải,9/14/2022,12,6,13,6,2,1,13,Tốt
257,Duyên Hải,9/15/2022,12,6,12,5,2,2,12,Tốt
258,Duyên Hải,9/16/2022,12,6,12,5,2,2,12,Tốt
259,Duyên Hải,9/17/2022,12,6,12,5,2,2,12,Tốt
260,Duyên Hải,9/18/2022,12,6,12,7,2,2,12,Tốt
261,Duyên Hải,9/19/2022,12,6,13,6,2,3,13,Tốt
262,Duyên Hải,9/20/2022,12,6,13,5,2,3,13,Tốt
263,Duyên Hải,9/21/2022,12,6,11,7,2,3,12,Tốt
264,Duyên Hải,9/22/2022,12,6,13,7,2,3,13,Tốt
265,Duyên Hải,9/23/2022,12,6,12,6,2,2,12,Tốt
266,Duyên Hải,9/24/2022,12,6,14,6,2,2,14,Tốt
267,Duyên Hải,9/25/2022,12,6,16,7,2,2,16,Tốt
268,Duyên Hải,9/26/2022,12,6,15,9,3,2,15,Tốt
269,Duyên Hải,9/27/2022,12,6,13,8,3,2,13,Tốt
270,Duyên Hải,9/28/2022,12,6,13,9,3,2,13,Tốt
271,Duyên Hải,9/29/2022,12,6,14,9,3,2,14,Tốt
272,Duyên Hải,9/30/2022,12,6,16,8,2,3,16,Tốt
273,Duyên Hải,10/1/2022,12,6,15,9,3,3,15,Tốt
274,Duyên Hải,10/2/2022,12,6,17,8,3,2,17,Tốt
275,Duyên Hải,10/3/2022,12,6,17,8,3,2,17,Tốt
276,Duyên Hải,10/4/2022,12,6,14,8,2,2,14,Tốt
277,Duyên Hải,10/5/2022,12,6,13,10,3,2,13,Tốt
278,Duyên Hải,10/6/2022,12,6,18,10,2,2,18,Tốt
279,Duyên Hải,10/7/2022,12,6,16,10,2,2,16,Tốt
280,Duyên Hải,10/8/2022,12,6,16,10,3,2,16,Tốt
281,Duyên Hải,10/9/2022,12,6,17,10,3,2,17,Tốt
282,Duyên Hải,10/10/2022,12,6,20,10,2,2,20,Tốt
283,Duyên Hải,10/11/2022,12,6,24,9,3,2,24,Tốt
284,Duyên Hải,10/12/2022,12,0,24,9,2,2,24,Tốt
285,Duyên Hải,10/13/2022,0,0,26,8,2,2,26,Tốt
286,Duyên Hải,10/14/2022,0,0,30,7,2,2,30,Tốt
287,Duyên Hải,10/15/2022,0,7,29,7,3,3,29,Tốt
288,Duyên Hải,10/16/2022,13,6,27,7,2,2,27,Tốt
289,Duyên Hải,10/17/2022,12,0,0,0,0,0,12,Tốt
290,Duyên Hải,11/9/2022,0,7,29,11,5,0,29,Tốt
291,Duyên Hải,11/10/2022,13,6,28,11,4,0,28,Tốt
292,Duyên Hải,11/11/2022,12,7,29,11,5,0,29,Tốt
293,Duyên Hải,11/12/2022,13,6,27,11,4,0,27,Tốt
294,Duyên Hải,11/13/2022,12,6,27,11,4,0,27,Tốt
295,Duyên Hải,11/14/2022,12,7,27,10,5,0,27,Tốt
296,Duyên Hải,11/15/2022,13,7,28,10,4,0,28,Tốt
297,Duyên Hải,11/16/2022,13,7,29,10,5,0,29,Tốt
298,Duyên Hải,11/17/2022,13,7,39,12,5,0,39,Tốt
299,Duyên Hải,11/18/2022,12,6,33,12,4,0,33,Tốt
300,Duyên Hải,11/19/2022,12,6,25,13,4,0,25,Tốt
301,Duyên Hải,11/20/2022,12,6,26,13,4,0,26,Tốt
302,Duyên Hải,11/21/2022,12,6,27,12,5,2,27,Tốt
303,Duyên Hải,11/22/2022,12,6,30,11,36,2,36,Tốt
304,Duyên Hải,11/23/2022,12,6,29,12,5,2,29,Tốt
305,Duyên Hải,11/24/2022,12,6,29,10,5,2,29,Tốt
306,Duyên Hải,11/25/2022,12,6,28,11,5,2,28,Tốt
307,Duyên Hải,11/26/2022,12,6,28,10,5,1,28,Tốt
308,Duyên Hải,11/27/2022,12,6,29,10,5,1,29,Tốt
309,Duyên Hải,11/28/2022,12,6,29,10,5,1,29,Tốt
310,Duyên Hải,11/29/2022,12,6,29,10,5,1,29,Tốt
311,Duyên Hải,11/30/2022,12,6,31,11,5,2,31,Tốt
312,Duyên Hải,12/1/2022,12,6,29,11,5,3,29,Tốt
313,Duyên Hải,12/2/2022,12,6,28,7,7,1,28,Tốt
314,Duyên Hải,12/3/2022,12,6,29,3,1,1,29,Tốt
315,Duyên Hải,12/4/2022,12,6,30,2,1,1,30,Tốt
316,Duyên Hải,12/5/2022,12,7,31,1,1,1,31,Tốt
317,Duyên Hải,12/6/2022,13,6,32,2,1,2,32,Tốt
318,Duyên Hải,12/7/2022,12,6,32,2,1,2,32,Tốt
319,Duyên Hải,12/8/2022,12,7,31,1,1,2,31,Tốt
320,Duyên Hải,12/9/2022,12,7,35,2,1,1,35,Tốt
321,Duyên Hải,12/10/2022,12,7,37,2,1,1,37,Tốt
322,Duyên Hải,12/11/2022,12,6,40,2,1,1,40,Tốt
323,Duyên Hải,12/12/2022,12,6,41,2,1,1,41,Tốt
324,Duyên Hải,12/13/2022,12,7,42,2,1,1,42,Tốt
325,Duyên Hải,12/14/2022,12,6,40,3,1,2,40,Tốt
326,Duyên Hải,12/15/2022,12,6,41,3,1,1,41,Tốt
327,Duyên Hải,12/16/2022,12,6,30,2,1,1,30,Tốt
328,Duyên Hải,12/17/2022,12,6,36,2,1,1,36,Tốt
329,Duyên Hải,12/18/2022,12,6,37,3,2,1,37,Tốt
330,Duyên Hải,12/19/2022,12,6,44,3,4,1,44,Tốt
331,Duyên Hải,12/20/2022,12,6,37,3,5,2,37,Tốt
332,Duyên Hải,12/21/2022,12,7,39,3,1,2,39,Tốt
333,Duyên Hải,12/22/2022,13,7,45,3,2,1,45,Tốt
334,Duyên Hải,12/23/2022,12,6,45,3,1,2,45,Tốt
335,Duyên Hải,12/24/2022,12,6,40,5,2,2,40,Tốt
336,Duyên Hải,12/25/2022,12,7,35,6,42,2,42,Tốt
337,Duyên Hải,12/26/2022,13,0,0,1,132,1,132,Không tốt cho người nhạy cảm
338,Duyên Hải,12/27/2022,12,6,0,1,165,2,165,Không tốt
339,Duyên Hải,12/28/2022,12,6,0,14,0,2,14,Tốt
340,Duyên Hải,12/29/2022,12,6,0,0,0,1,12,Tốt
341,Duyên Hải,12/30/2022,12,0,0,0,0,0,12,Tốt
342,Duyên Hải,1/31/2023,0,6,35,2,0,1,35,Tốt
343,Duyên Hải,2/1/2023,12,6,28,2,0,1,28,Tốt
344,Duyên Hải,2/2/2023,12,0,0,0,0,0,12,Tốt
345,Duyên Hải,2/9/2023,0,6,26,1,0,1,26,Tốt
346,Duyên Hải,2/10/2023,12,6,28,1,0,1,28,Tốt
347,Duyên Hải,2/11/2023,12,6,26,1,0,1,26,Tốt
348,Duyên Hải,2/12/2023,12,6,25,1,0,1,25,Tốt
349,Duyên Hải,2/13/2023,12,6,26,2,0,1,26,Tốt
350,Duyên Hải,2/14/2023,12,6,34,1,0,1,34,Tốt
351,Duyên Hải,2/15/2023,12,7,36,1,0,1,36,Tốt
352,Duyên Hải,2/16/2023,13,6,35,1,0,3,35,Tốt
353,Duyên Hải,2/17/2023,12,6,30,1,0,1,30,Tốt
354,Duyên Hải,2/18/2023,12,6,32,1,0,1,32,Tốt
355,Duyên Hải,2/19/2023,12,7,34,2,0,1,34,Tốt
356,Duyên Hải,2/20/2023,12,7,39,1,2,1,39,Tốt
357,Duyên Hải,2/21/2023,12,7,39,1,2,1,39,Tốt
358,Duyên Hải,2/22/2023,12,7,32,1,2,1,32,Tốt
359,Duyên Hải,2/23/2023,12,7,37,1,2,1,37,Tốt
360,Duyên Hải,2/24/2023,13,7,41,1,2,1,41,Tốt
361,Duyên Hải,2/25/2023,12,6,41,1,2,1,41,Tốt
362,Duyên Hải,2/26/2023,12,6,35,1,2,1,35,Tốt
363,Duyên Hải,2/27/2023,12,6,32,1,1,1,32,Tốt
364,Duyên Hải,2/28/2023,12,7,31,1,1,1,31,Tốt
365,Duyên Hải,3/1/2023,13,7,35,1,1,1,35,Tốt
366,Duyên Hải,3/2/2023,12,7,35,1,1,1,35,Tốt
367,Duyên Hải,3/3/2023,13,7,37,1,2,1,37,Tốt
368,Duyên Hải,3/4/2023,13,7,40,1,2,1,40,Tốt
369,Duyên Hải,3/5/2023,12,6,41,2,2,1,41,Tốt
370,Duyên Hải,3/6/2023,12,6,36,1,1,1,36,Tốt
371,Duyên Hải,3/7/2023,12,6,33,1,1,1,33,Tốt
372,Duyên Hải,3/8/2023,12,7,34,1,1,1,34,Tốt
373,Duyên Hải,3/9/2023,13,7,35,1,2,1,35,Tốt
374,Duyên Hải,3/10/2023,12,6,36,1,1,1,36,Tốt
375,Duyên Hải,3/11/2023,12,6,34,1,2,1,34,Tốt
376,Duyên Hải,3/12/2023,12,6,36,1,1,1,36,Tốt
377,Duyên Hải,3/13/2023,12,7,40,1,1,1,40,Tốt
378,Duyên Hải,3/14/2023,12,7,34,1,2,1,34,Tốt
379,Duyên Hải,3/15/2023,13,6,30,2,1,1,30,Tốt
380,Duyên Hải,3/16/2023,12,6,30,1,2,1,30,Tốt
381,Duyên Hải,3/17/2023,12,6,27,1,88,3,88,Vừa Phải
382,Duyên Hải,3/18/2023,12,6,26,1,1,1,26,Tốt
383,Duyên Hải,3/19/2023,12,6,28,1,1,1,28,Tốt
384,Duyên Hải,3/20/2023,12,6,24,1,1,1,24,Tốt
