,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
32,Yên Phong,22/07/2020,85,0,19,2,16,0,85,Vừa Phải
33,Yên Phong,23/07/2020,98,0,25,2,19,2,98,Vừa Phải
34,Yên Phong,24/07/2020,161,0,28,2,15,0,161,Không tốt
35,Yên Phong,25/07/2020,167,21,31,2,15,2,167,Không tốt
36,Yên Phong,26/07/2020,199,11,82,2,14,0,199,Không tốt
37,Yên Phong,27/07/2020,193,15,22,3,12,0,193,Không tốt
38,Yên Phong,28/07/2020,123,17,71,2,14,0,123,Không tốt cho người nhạy cảm
39,Yên Phong,29/07/2020,92,16,32,4,12,3,92,Vừa Phải
40,Yên Phong,30/07/2020,149,14,45,3,14,2,149,Không tốt cho người nhạy cảm
41,Yên Phong,31/07/2020,180,7,27,3,11,1,180,Không tốt
42,Yên Phong,1/8/2020,205,3,22,2,10,1,205,Rất không tốt
43,Yên Phong,2/8/2020,187,4,20,1,9,1,187,Không tốt
44,Yên Phong,3/8/2020,176,14,19,2,9,1,176,Không tốt
45,Yên Phong,4/8/2020,145,27,18,2,14,1,145,Không tốt cho người nhạy cảm
46,Yên Phong,5/8/2020,108,23,16,1,14,2,108,Không tốt cho người nhạy cảm
47,Yên Phong,6/8/2020,85,25,0,1,13,2,85,Vừa Phải
48,Yên Phong,7/8/2020,75,27,0,1,13,2,75,Vừa Phải
49,Yên Phong,8/8/2020,61,27,0,1,15,2,61,Vừa Phải
50,Yên Phong,9/8/2020,104,30,0,1,13,2,104,Không tốt cho người nhạy cảm
51,Yên Phong,10/8/2020,157,20,0,1,10,2,157,Không tốt
52,Yên Phong,11/8/2020,165,34,0,1,13,1,165,Không tốt
53,Yên Phong,12/8/2020,109,53,0,1,13,1,109,Không tốt cho người nhạy cảm
54,Yên Phong,13/08/2020,86,70,0,2,16,1,86,Vừa Phải
55,Yên Phong,14/08/2020,81,55,0,2,21,2,81,Vừa Phải
56,Yên Phong,15/08/2020,105,48,0,2,18,2,105,Không tốt cho người nhạy cảm
57,Yên Phong,16/08/2020,114,58,0,2,17,2,114,Không tốt cho người nhạy cảm
58,Yên Phong,17/08/2020,94,47,0,2,19,2,94,Vừa Phải
59,Yên Phong,18/08/2020,112,39,0,2,22,1,112,Không tốt cho người nhạy cảm
60,Yên Phong,19/08/2020,113,41,0,2,18,1,113,Không tốt cho người nhạy cảm
61,Yên Phong,20/08/2020,17,0,0,2,16,2,17,Tốt
62,Yên Phong,21/08/2020,69,0,0,2,18,2,69,Vừa Phải
63,Yên Phong,22/08/2020,64,0,0,2,15,1,64,Vừa Phải
64,Yên Phong,23/08/2020,64,0,0,1,15,1,64,Vừa Phải
65,Yên Phong,24/08/2020,57,0,0,1,14,2,57,Vừa Phải
66,Yên Phong,25/08/2020,63,0,0,2,15,1,63,Vừa Phải
67,Yên Phong,26/08/2020,62,0,0,2,17,2,62,Vừa Phải
68,Yên Phong,27/08/2020,76,0,0,2,16,2,76,Vừa Phải
69,Yên Phong,28/08/2020,56,0,0,2,14,2,56,Vừa Phải
70,Yên Phong,29/08/2020,98,0,0,2,15,2,98,Vừa Phải
71,Yên Phong,30/08/2020,126,0,0,1,14,1,126,Không tốt cho người nhạy cảm
72,Yên Phong,2/9/2020,117,0,0,1,15,3,117,Không tốt cho người nhạy cảm
73,Yên Phong,3/9/2020,80,0,0,2,15,3,80,Vừa Phải
74,Yên Phong,4/9/2020,65,0,0,2,14,3,65,Vừa Phải
75,Yên Phong,5/9/2020,64,0,0,2,18,2,64,Vừa Phải
76,Yên Phong,6/9/2020,50,0,0,1,15,2,50,Tốt
77,Yên Phong,7/9/2020,44,0,0,2,13,1,44,Tốt
78,Yên Phong,8/9/2020,47,0,0,3,16,2,47,Tốt
79,Yên Phong,9/9/2020,57,0,0,2,20,2,57,Vừa Phải
80,Yên Phong,10/9/2020,41,0,0,3,20,3,41,Tốt
81,Yên Phong,11/9/2020,44,0,0,2,20,3,44,Tốt
82,Yên Phong,12/9/2020,38,0,0,2,15,2,38,Tốt
83,Yên Phong,13/09/2020,81,0,0,2,15,2,81,Vừa Phải
84,Yên Phong,14/09/2020,51,0,0,2,20,2,51,Vừa Phải
85,Yên Phong,15/09/2020,60,0,0,2,20,2,60,Vừa Phải
86,Yên Phong,16/09/2020,61,0,0,2,19,2,61,Vừa Phải
87,Yên Phong,17/09/2020,67,0,0,2,20,2,67,Vừa Phải
88,Yên Phong,18/09/2020,90,0,0,1,13,1,90,Vừa Phải
89,Yên Phong,19/09/2020,47,0,0,1,14,1,47,Tốt
90,Yên Phong,20/09/2020,43,55,0,2,18,2,43,Tốt
91,Yên Phong,21/09/2020,54,78,0,2,21,3,54,Vừa Phải
92,Yên Phong,22/09/2020,63,54,0,2,21,3,63,Vừa Phải
93,Yên Phong,23/09/2020,75,24,0,2,22,2,75,Vừa Phải
94,Yên Phong,24/09/2020,80,59,0,1,16,2,80,Vừa Phải
95,Yên Phong,25/09/2020,54,49,0,2,20,2,54,Vừa Phải
96,Yên Phong,26/09/2020,49,19,0,1,17,2,49,Tốt
97,Yên Phong,27/09/2020,50,29,0,1,16,2,50,Tốt
98,Yên Phong,28/09/2020,51,41,0,1,16,3,51,Vừa Phải
99,Yên Phong,29/09/2020,43,43,0,2,19,2,43,Tốt
100,Yên Phong,30/09/2020,37,45,0,2,19,2,37,Tốt
101,Yên Phong,1/10/2020,28,47,0,2,18,0,28,Tốt
102,Yên Phong,2/10/2020,49,48,0,2,17,0,49,Tốt
103,Yên Phong,3/10/2020,99,56,0,2,16,0,99,Vừa Phải
104,Yên Phong,4/10/2020,127,44,0,1,22,0,127,Không tốt cho người nhạy cảm
105,Yên Phong,5/10/2020,130,21,0,1,16,0,130,Không tốt cho người nhạy cảm
106,Yên Phong,6/10/2020,72,18,0,1,16,0,72,Vừa Phải
107,Yên Phong,7/10/2020,32,28,0,1,17,0,32,Tốt
108,Yên Phong,8/10/2020,33,22,0,1,17,0,33,Tốt
109,Yên Phong,9/10/2020,67,0,0,0,0,0,67,Vừa Phải
110,Yên Phong,11/10/2020,60,76,0,3,20,0,60,Vừa Phải
111,Yên Phong,12/10/2020,65,58,0,2,19,0,65,Vừa Phải
112,Yên Phong,13/10/2020,48,53,0,0,17,0,48,Tốt
113,Yên Phong,14/10/2020,34,0,0,0,0,0,34,Tốt
114,Yên Phong,18/10/2020,41,31,12,2,23,0,41,Tốt
115,Yên Phong,19/10/2020,78,26,25,2,23,0,78,Vừa Phải
116,Yên Phong,20/10/2020,54,35,30,2,21,0,54,Vừa Phải
117,Yên Phong,21/10/2020,73,67,39,3,22,0,73,Vừa Phải
118,Yên Phong,22/10/2020,55,97,39,3,24,0,55,Vừa Phải
119,Yên Phong,23/10/2020,45,95,49,4,23,0,45,Tốt
120,Yên Phong,24/10/2020,31,76,29,3,22,0,31,Tốt
121,Yên Phong,25/10/2020,42,46,29,1,21,0,42,Tốt
122,Yên Phong,26/10/2020,58,43,27,3,20,0,58,Vừa Phải
123,Yên Phong,27/10/2020,35,43,27,0,19,0,35,Tốt
124,Yên Phong,28/10/2020,38,26,28,2,17,0,38,Tốt
125,Yên Phong,29/10/2020,31,19,20,0,19,0,31,Tốt
126,Yên Phong,30/10/2020,33,35,17,4,22,0,33,Tốt
127,Yên Phong,31/10/2020,40,67,55,2,24,0,40,Tốt
128,Yên Phong,1/11/2020,136,47,18,3,21,0,136,Không tốt cho người nhạy cảm
129,Yên Phong,2/11/2020,133,22,20,0,21,0,133,Không tốt cho người nhạy cảm
130,Yên Phong,3/11/2020,157,65,34,0,21,0,157,Không tốt
131,Yên Phong,4/11/2020,105,80,66,6,28,0,105,Không tốt cho người nhạy cảm
132,Yên Phong,5/11/2020,80,89,30,3,23,0,80,Vừa Phải
133,Yên Phong,6/11/2020,23,54,28,3,19,0,23,Tốt
134,Yên Phong,7/11/2020,20,60,35,2,20,0,20,Tốt
135,Yên Phong,8/11/2020,25,72,40,6,22,0,25,Tốt
136,Yên Phong,9/11/2020,30,83,45,3,23,0,30,Tốt
137,Yên Phong,10/11/2020,49,80,57,0,29,0,49,Tốt
138,Yên Phong,11/11/2020,60,97,68,1,24,0,60,Vừa Phải
139,Yên Phong,12/11/2020,103,94,54,7,24,0,103,Không tốt cho người nhạy cảm
140,Yên Phong,13/11/2020,126,73,46,0,26,0,126,Không tốt cho người nhạy cảm
141,Yên Phong,14/11/2020,142,36,35,1,20,0,142,Không tốt cho người nhạy cảm
142,Yên Phong,15/11/2020,99,32,12,0,22,0,99,Vừa Phải
143,Yên Phong,16/11/2020,164,53,19,2,25,0,164,Không tốt
144,Yên Phong,17/11/2020,148,60,241,1,18,0,148,Không tốt cho người nhạy cảm
145,Yên Phong,18/11/2020,137,61,245,1,6,0,137,Không tốt cho người nhạy cảm
146,Yên Phong,19/11/2020,90,66,250,1,5,0,90,Vừa Phải
147,Yên Phong,20/11/2020,63,67,249,1,5,0,63,Vừa Phải
148,Yên Phong,21/11/2020,53,56,247,1,4,0,53,Vừa Phải
149,Yên Phong,22/11/2020,70,57,243,1,4,0,70,Vừa Phải
150,Yên Phong,23/11/2020,112,78,229,1,5,0,112,Không tốt cho người nhạy cảm
151,Yên Phong,24/11/2020,174,75,231,1,4,0,174,Không tốt
152,Yên Phong,25/11/2020,160,68,234,1,4,0,160,Không tốt
153,Yên Phong,26/11/2020,164,56,227,1,4,0,164,Không tốt
154,Yên Phong,27/11/2020,178,35,182,1,4,0,178,Không tốt
155,Yên Phong,28/11/2020,154,42,180,1,4,0,154,Không tốt
156,Yên Phong,29/11/2020,119,42,172,1,5,0,119,Không tốt cho người nhạy cảm
157,Yên Phong,30/11/2020,23,71,165,1,5,0,23,Tốt
158,Yên Phong,1/12/2020,52,70,182,0,4,0,52,Vừa Phải
159,Yên Phong,2/12/2020,69,60,195,1,8,0,69,Vừa Phải
160,Yên Phong,3/12/2020,85,38,212,2,22,0,85,Vừa Phải
161,Yên Phong,4/12/2020,98,34,191,0,23,0,98,Vừa Phải
162,Yên Phong,5/12/2020,161,0,0,0,0,0,161,Không tốt
163,Yên Phong,7/1/2021,167,24,62,0,6,0,167,Không tốt
164,Yên Phong,8/1/2021,199,26,20,0,6,0,199,Không tốt
165,Yên Phong,9/1/2021,193,0,0,0,0,0,193,Không tốt
166,Yên Phong,10/1/2021,123,62,26,0,11,0,123,Không tốt cho người nhạy cảm
167,Yên Phong,11/1/2021,92,57,42,0,7,0,92,Vừa Phải
168,Yên Phong,12/1/2021,149,0,0,0,0,0,149,Không tốt cho người nhạy cảm
169,Yên Phong,14/01/2021,180,131,40,0,14,0,180,Không tốt
170,Yên Phong,15/01/2021,205,0,0,0,0,0,205,Rất không tốt
171,Yên Phong,17/01/2021,187,110,22,0,15,0,187,Không tốt
172,Yên Phong,18/01/2021,176,96,33,0,12,0,176,Không tốt
173,Yên Phong,19/01/2021,145,128,9,0,12,0,145,Không tốt cho người nhạy cảm
174,Yên Phong,20/01/2021,108,128,3,0,9,0,108,Không tốt cho người nhạy cảm
175,Yên Phong,21/01/2021,85,101,20,0,8,0,85,Vừa Phải
176,Yên Phong,22/01/2021,75,122,41,0,11,0,75,Vừa Phải
177,Yên Phong,23/01/2021,61,144,49,0,16,0,61,Vừa Phải
178,Yên Phong,24/01/2021,104,108,23,0,14,0,104,Không tốt cho người nhạy cảm
179,Yên Phong,25/01/2021,157,85,34,0,16,0,157,Không tốt
180,Yên Phong,26/01/2021,165,78,43,0,14,0,165,Không tốt
181,Yên Phong,27/01/2021,109,48,18,0,8,0,109,Không tốt cho người nhạy cảm
182,Yên Phong,28/01/2021,86,73,48,0,13,0,86,Vừa Phải
183,Yên Phong,29/01/2021,81,100,27,0,13,0,81,Vừa Phải
184,Yên Phong,30/01/2021,105,97,11,0,10,0,105,Không tốt cho người nhạy cảm
185,Yên Phong,31/01/2021,114,81,28,0,12,0,114,Không tốt cho người nhạy cảm
186,Yên Phong,1/2/2021,94,78,21,0,12,0,94,Vừa Phải
187,Yên Phong,2/2/2021,112,73,45,0,12,0,112,Không tốt cho người nhạy cảm
188,Yên Phong,3/2/2021,113,79,16,0,8,0,113,Không tốt cho người nhạy cảm
189,Yên Phong,4/2/2021,17,79,40,0,10,0,17,Tốt
190,Yên Phong,5/2/2021,69,78,40,0,9,0,69,Vừa Phải
191,Yên Phong,6/2/2021,64,75,40,0,9,0,64,Vừa Phải
192,Yên Phong,7/2/2021,64,71,22,0,8,0,64,Vừa Phải
193,Yên Phong,8/2/2021,57,12,21,0,7,0,57,Vừa Phải
194,Yên Phong,9/2/2021,63,46,36,0,7,0,63,Vừa Phải
195,Yên Phong,10/2/2021,62,43,38,0,7,0,62,Vừa Phải
196,Yên Phong,11/2/2021,76,42,42,0,7,0,76,Vừa Phải
197,Yên Phong,12/2/2021,56,40,46,0,7,0,56,Vừa Phải
198,Yên Phong,13/02/2021,98,43,55,0,7,0,98,Vừa Phải
199,Yên Phong,14/02/2021,126,41,31,0,7,0,126,Không tốt cho người nhạy cảm
200,Yên Phong,15/02/2021,117,44,21,0,7,0,117,Không tốt cho người nhạy cảm
201,Yên Phong,16/02/2021,80,36,21,0,7,0,80,Vừa Phải
202,Yên Phong,17/02/2021,65,59,39,0,9,0,65,Vừa Phải
203,Yên Phong,18/02/2021,64,77,65,0,11,0,64,Vừa Phải
204,Yên Phong,19/02/2021,50,73,99,0,9,0,50,Tốt
205,Yên Phong,20/02/2021,44,76,66,0,11,0,44,Tốt
206,Yên Phong,21/02/2021,47,63,35,0,11,0,47,Tốt
207,Yên Phong,22/02/2021,57,69,42,0,12,0,57,Vừa Phải
208,Yên Phong,23/02/2021,41,96,24,0,16,0,41,Tốt
209,Yên Phong,24/02/2021,44,86,20,0,13,0,44,Tốt
210,Yên Phong,25/02/2021,38,77,26,0,12,0,38,Tốt
211,Yên Phong,26/02/2021,81,34,8,0,9,0,81,Vừa Phải
212,Yên Phong,27/02/2021,51,26,4,0,8,0,51,Vừa Phải
213,Yên Phong,28/02/2021,60,33,7,0,7,0,60,Vừa Phải
214,Yên Phong,1/3/2021,61,31,15,0,8,0,61,Vừa Phải
215,Yên Phong,2/3/2021,67,56,16,0,10,0,67,Vừa Phải
216,Yên Phong,3/3/2021,90,30,10,0,8,0,90,Vừa Phải
217,Yên Phong,4/3/2021,47,71,17,0,9,0,47,Tốt
218,Yên Phong,5/3/2021,43,58,21,0,9,0,43,Tốt
219,Yên Phong,6/3/2021,54,54,14,0,10,0,54,Vừa Phải
220,Yên Phong,7/3/2021,63,91,23,0,12,0,63,Vừa Phải
221,Yên Phong,8/3/2021,75,106,23,0,13,0,75,Vừa Phải
222,Yên Phong,9/3/2021,80,93,22,0,15,0,80,Vừa Phải
223,Yên Phong,10/3/2021,54,88,19,0,17,0,54,Vừa Phải
224,Yên Phong,11/3/2021,49,91,27,0,17,0,49,Tốt
225,Yên Phong,12/3/2021,50,82,21,0,14,0,50,Tốt
226,Yên Phong,13/03/2021,51,98,30,0,15,0,51,Vừa Phải
227,Yên Phong,14/03/2021,43,88,22,0,15,0,43,Tốt
228,Yên Phong,15/03/2021,37,99,19,0,14,0,37,Tốt
229,Yên Phong,16/03/2021,28,129,17,0,15,0,28,Tốt
230,Yên Phong,17/03/2021,49,66,6,0,16,0,49,Tốt
231,Yên Phong,18/03/2021,99,0,0,0,0,0,99,Vừa Phải
232,Yên Phong,19/03/2021,127,84,14,0,13,0,127,Không tốt cho người nhạy cảm
233,Yên Phong,20/03/2021,130,28,20,0,10,0,130,Không tốt cho người nhạy cảm
234,Yên Phong,21/03/2021,72,49,26,2,9,1,72,Vừa Phải
235,Yên Phong,22/03/2021,32,93,38,3,12,2,32,Tốt
236,Yên Phong,23/03/2021,33,96,27,4,17,3,33,Tốt
237,Yên Phong,24/03/2021,67,78,16,6,13,5,67,Vừa Phải
238,Yên Phong,25/03/2021,60,94,22,4,13,4,60,Vừa Phải
239,Yên Phong,26/03/2021,65,125,13,4,12,4,65,Vừa Phải
240,Yên Phong,27/03/2021,48,101,10,3,16,3,48,Tốt
241,Yên Phong,28/03/2021,34,82,19,3,14,3,34,Tốt
242,Yên Phong,29/03/2021,41,89,17,3,13,2,41,Tốt
243,Yên Phong,30/03/2021,78,88,22,2,14,2,78,Vừa Phải
244,Yên Phong,31/03/2021,54,75,21,1,13,2,54,Vừa Phải
245,Yên Phong,1/4/2021,73,71,14,2,13,2,73,Vừa Phải
246,Yên Phong,2/4/2021,55,89,11,1,14,3,55,Vừa Phải
247,Yên Phong,3/4/2021,45,71,13,1,14,3,45,Tốt
248,Yên Phong,4/4/2021,31,44,12,1,13,3,31,Tốt
249,Yên Phong,5/4/2021,42,67,32,1,14,2,42,Tốt
250,Yên Phong,6/4/2021,58,90,28,2,17,3,58,Vừa Phải
251,Yên Phong,7/4/2021,35,85,20,2,15,3,35,Tốt
252,Yên Phong,8/4/2021,38,26,14,3,11,2,38,Tốt
253,Yên Phong,9/4/2021,31,29,12,2,10,2,31,Tốt
254,Yên Phong,10/4/2021,33,66,22,3,14,3,33,Tốt
255,Yên Phong,11/4/2021,40,76,18,3,16,2,40,Tốt
256,Yên Phong,12/4/2021,22,81,12,3,19,2,22,Tốt
257,Yên Phong,13/04/2021,31,65,19,2,15,3,31,Tốt
258,Yên Phong,14/04/2021,46,63,13,1,8,2,46,Tốt
259,Yên Phong,15/04/2021,31,84,15,1,12,2,31,Tốt
260,Yên Phong,16/04/2021,29,24,12,1,2,2,29,Tốt
261,Yên Phong,17/04/2021,27,27,15,1,2,2,27,Tốt
262,Yên Phong,18/04/2021,24,69,34,1,9,3,24,Tốt
263,Yên Phong,19/04/2021,29,62,24,1,8,2,29,Tốt
264,Yên Phong,20/04/2021,37,64,25,1,8,2,37,Tốt
265,Yên Phong,21/04/2021,28,70,22,1,9,2,28,Tốt
266,Yên Phong,22/04/2021,35,70,16,1,10,2,35,Tốt
267,Yên Phong,23/04/2021,44,74,20,1,9,2,44,Tốt
268,Yên Phong,24/04/2021,37,66,16,2,7,2,37,Tốt
269,Yên Phong,25/04/2021,0,34,17,0,3,2,0,Tốt
270,Yên Phong,26/04/2021,43,33,32,0,6,2,43,Tốt
271,Yên Phong,27/04/2021,42,17,25,9,2,2,42,Tốt
272,Yên Phong,28/04/2021,37,21,33,8,2,1,37,Tốt
273,Yên Phong,29/04/2021,77,0,0,0,0,0,77,Vừa Phải
274,Yên Phong,3/5/2021,51,47,25,9,6,1,51,Vừa Phải
275,Yên Phong,4/5/2021,58,0,0,0,0,0,58,Vừa Phải
276,Yên Phong,5/5/2021,45,31,41,10,5,2,45,Tốt
277,Yên Phong,6/5/2021,59,61,81,10,10,3,59,Vừa Phải
278,Yên Phong,7/5/2021,80,61,22,9,12,2,80,Vừa Phải
279,Yên Phong,8/5/2021,70,52,29,9,10,2,70,Vừa Phải
280,Yên Phong,9/5/2021,39,58,38,9,13,2,39,Tốt
281,Yên Phong,10/5/2021,57,54,37,9,12,4,57,Vừa Phải
282,Yên Phong,11/5/2021,48,54,71,9,8,2,48,Tốt
283,Yên Phong,12/5/2021,53,37,41,9,6,2,53,Vừa Phải
284,Yên Phong,13/05/2021,39,52,32,9,11,2,39,Tốt
285,Yên Phong,14/05/2021,39,64,27,9,17,3,39,Tốt
286,Yên Phong,15/05/2021,48,49,30,9,13,2,48,Tốt
287,Yên Phong,16/05/2021,59,48,22,9,13,2,59,Vừa Phải
288,Yên Phong,17/05/2021,52,46,13,9,19,4,52,Vừa Phải
289,Yên Phong,18/05/2021,52,41,22,9,7,2,52,Vừa Phải
290,Yên Phong,19/05/2021,43,0,104,8,6,2,43,Tốt
291,Yên Phong,20/05/2021,33,1,243,8,7,1,33,Tốt
292,Yên Phong,21/05/2021,31,39,14,8,9,1,31,Tốt
293,Yên Phong,22/05/2021,57,67,7,6,10,1,57,Vừa Phải
294,Yên Phong,23/05/2021,33,18,12,6,11,1,33,Tốt
295,Yên Phong,24/05/2021,54,5,12,7,11,1,54,Vừa Phải
296,Yên Phong,25/05/2021,55,36,10,9,11,1,55,Vừa Phải
297,Yên Phong,26/05/2021,72,50,9,8,11,1,72,Vừa Phải
298,Yên Phong,27/05/2021,81,48,10,8,11,1,81,Vừa Phải
299,Yên Phong,28/05/2021,79,56,10,8,11,2,79,Vừa Phải
300,Yên Phong,29/05/2021,114,49,12,8,12,2,114,Không tốt cho người nhạy cảm
301,Yên Phong,30/05/2021,88,48,10,9,12,2,88,Vừa Phải
302,Yên Phong,31/05/2021,74,51,11,8,12,2,74,Vừa Phải
303,Yên Phong,1/6/2021,107,68,12,8,12,2,107,Không tốt cho người nhạy cảm
304,Yên Phong,2/6/2021,210,56,11,9,12,2,210,Rất không tốt
305,Yên Phong,3/6/2021,101,36,10,8,12,1,101,Không tốt cho người nhạy cảm
306,Yên Phong,4/6/2021,62,64,10,9,12,3,62,Vừa Phải
307,Yên Phong,5/6/2021,55,110,14,9,13,4,55,Vừa Phải
308,Yên Phong,6/6/2021,37,62,12,9,13,2,37,Tốt
309,Yên Phong,7/6/2021,50,43,12,9,12,1,50,Tốt
310,Yên Phong,8/6/2021,76,35,12,9,12,1,76,Vừa Phải
311,Yên Phong,9/6/2021,21,56,11,9,13,2,21,Tốt
312,Yên Phong,10/6/2021,38,35,10,10,15,2,38,Tốt
313,Yên Phong,11/6/2021,51,37,12,8,12,1,51,Vừa Phải
314,Yên Phong,12/6/2021,55,33,12,7,12,1,55,Vừa Phải
315,Yên Phong,13/06/2021,44,69,12,8,13,2,44,Tốt
316,Yên Phong,14/06/2021,51,72,11,8,16,2,51,Vừa Phải
317,Yên Phong,15/06/2021,49,58,11,9,15,2,49,Tốt
318,Yên Phong,16/06/2021,78,40,11,8,12,2,78,Vừa Phải
319,Yên Phong,17/06/2021,101,48,11,8,14,2,101,Không tốt cho người nhạy cảm
320,Yên Phong,18/06/2021,102,57,10,8,17,2,102,Không tốt cho người nhạy cảm
321,Yên Phong,19/06/2021,71,49,9,8,18,2,71,Vừa Phải
322,Yên Phong,20/06/2021,54,70,5,22,21,3,54,Vừa Phải
323,Yên Phong,21/06/2021,56,45,4,20,19,2,56,Vừa Phải
324,Yên Phong,22/06/2021,33,47,4,16,18,2,33,Tốt
325,Yên Phong,23/06/2021,47,40,5,11,17,2,47,Tốt
326,Yên Phong,24/06/2021,53,44,6,7,14,2,53,Vừa Phải
327,Yên Phong,25/06/2021,75,45,6,6,13,2,75,Vừa Phải
328,Yên Phong,26/06/2021,57,48,8,6,13,2,57,Vừa Phải
329,Yên Phong,27/06/2021,50,56,9,6,13,3,50,Tốt
330,Yên Phong,28/06/2021,55,74,9,6,14,3,55,Vừa Phải
331,Yên Phong,29/06/2021,79,83,9,7,14,3,79,Vừa Phải
332,Yên Phong,30/06/2021,61,48,9,7,14,2,61,Vừa Phải
333,Yên Phong,1/7/2021,44,51,9,7,16,2,44,Tốt
334,Yên Phong,2/7/2021,72,54,9,6,14,2,72,Vừa Phải
335,Yên Phong,3/7/2021,72,59,10,6,14,2,72,Vừa Phải
336,Yên Phong,4/7/2021,31,53,10,7,15,2,31,Tốt
337,Yên Phong,5/7/2021,33,58,9,6,16,2,33,Tốt
338,Yên Phong,6/7/2021,61,50,9,6,15,1,61,Vừa Phải
339,Yên Phong,7/7/2021,49,0,0,0,0,0,49,Tốt
340,Yên Phong,11/7/2021,59,0,9,6,15,2,59,Vừa Phải
341,Yên Phong,12/7/2021,48,0,9,6,16,2,48,Tốt
342,Yên Phong,13/07/2021,40,0,9,7,15,2,40,Tốt
343,Yên Phong,14/07/2021,40,0,9,6,15,2,40,Tốt
344,Yên Phong,15/07/2021,59,0,9,6,15,2,59,Vừa Phải
345,Yên Phong,16/07/2021,65,0,9,7,15,2,65,Vừa Phải
346,Yên Phong,17/07/2021,36,0,9,7,15,2,36,Tốt
347,Yên Phong,18/07/2021,63,0,11,7,15,2,63,Vừa Phải
348,Yên Phong,19/07/2021,80,0,11,6,15,2,80,Vừa Phải
349,Yên Phong,20/07/2021,49,0,9,7,15,1,49,Tốt
350,Yên Phong,21/07/2021,84,0,10,6,16,2,84,Vừa Phải
351,Yên Phong,22/07/2021,40,0,9,7,15,2,40,Tốt
352,Yên Phong,23/07/2021,54,0,10,7,15,2,54,Vừa Phải
353,Yên Phong,24/07/2021,64,0,9,6,15,2,64,Vừa Phải
354,Yên Phong,25/07/2021,71,0,11,7,15,2,71,Vừa Phải
355,Yên Phong,26/07/2021,64,0,9,7,15,2,64,Vừa Phải
356,Yên Phong,27/07/2021,74,0,9,7,15,2,74,Vừa Phải
357,Yên Phong,28/07/2021,89,0,10,7,16,3,89,Vừa Phải
358,Yên Phong,29/07/2021,97,0,9,7,16,2,97,Vừa Phải
359,Yên Phong,30/07/2021,77,0,8,7,16,2,77,Vừa Phải
360,Yên Phong,31/07/2021,29,0,7,7,16,1,29,Tốt
361,Yên Phong,1/8/2021,76,0,5,8,16,2,76,Vừa Phải
362,Yên Phong,2/8/2021,75,0,6,8,16,2,75,Vừa Phải
363,Yên Phong,3/8/2021,108,0,6,8,16,2,108,Không tốt cho người nhạy cảm
364,Yên Phong,4/8/2021,117,0,7,8,16,4,117,Không tốt cho người nhạy cảm
