,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
59,Cao Bằng,2/24/2022,34,38,30,9,1,0,38,Tốt
60,Cao Bằng,2/25/2022,55,55,28,11,1,0,55,Vừa Phải
61,Cao Bằng,2/26/2022,89,61,35,11,1,0,89,Vừa Phải
62,Cao Bằng,2/27/2022,112,70,24,13,1,0,112,Không tốt cho người nhạy cảm
63,Cao Bằng,2/28/2022,121,64,24,12,1,0,121,Không tốt cho người nhạy cảm
64,Cao Bằng,3/1/2022,108,51,13,13,1,0,108,Không tốt cho người nhạy cảm
65,Cao Bằng,3/2/2022,78,51,28,10,1,0,78,Vừa Phải
66,Cao Bằng,3/3/2022,76,33,25,9,1,0,76,Vừa Phải
67,Cao Bằng,3/4/2022,44,28,17,10,1,0,44,Tốt
68,Cao Bằng,3/5/2022,33,16,11,10,1,0,33,Tốt
69,Cao Bằng,3/6/2022,16,31,35,10,1,0,35,Tốt
70,Cao Bằng,3/7/2022,35,43,48,9,2,0,48,Tốt
71,Cao Bằng,3/8/2022,51,44,52,11,2,0,52,Vừa Phải
72,Cao Bằng,3/9/2022,54,30,29,10,2,0,54,Vừa Phải
73,Cao Bằng,3/10/2022,40,29,21,10,1,0,40,Tốt
74,Cao Bằng,3/11/2022,33,30,16,10,1,0,33,Tốt
75,Cao Bằng,3/12/2022,39,29,19,11,2,0,39,Tốt
76,Cao Bằng,3/13/2022,34,30,18,11,2,0,34,Tốt
77,Cao Bằng,3/14/2022,30,53,21,13,1,0,53,Vừa Phải
78,Cao Bằng,3/15/2022,44,41,25,11,1,0,44,Tốt
79,Cao Bằng,3/16/2022,49,28,25,10,1,0,49,Tốt
80,Cao Bằng,3/17/2022,29,28,30,8,1,0,30,Tốt
81,Cao Bằng,3/18/2022,34,36,30,10,2,0,36,Tốt
82,Cao Bằng,3/19/2022,45,33,19,11,5,0,45,Tốt
83,Cao Bằng,3/20/2022,43,31,18,11,3,0,43,Tốt
84,Cao Bằng,3/21/2022,38,41,31,11,3,0,41,Tốt
85,Cao Bằng,3/22/2022,63,13,18,8,1,0,63,Vừa Phải
86,Cao Bằng,3/23/2022,14,9,13,9,2,0,14,Tốt
87,Cao Bằng,3/24/2022,9,19,28,10,3,0,28,Tốt
88,Cao Bằng,3/25/2022,20,34,33,10,1,0,34,Tốt
89,Cao Bằng,3/26/2022,38,16,18,8,1,0,38,Tốt
90,Cao Bằng,3/27/2022,19,20,27,8,1,0,27,Tốt
91,Cao Bằng,3/28/2022,23,32,19,12,5,0,32,Tốt
92,Cao Bằng,3/29/2022,38,21,12,14,6,0,38,Tốt
93,Cao Bằng,3/30/2022,24,17,19,9,2,0,24,Tốt
94,Cao Bằng,3/31/2022,18,10,26,7,1,0,26,Tốt
95,Cao Bằng,4/1/2022,10,12,30,8,1,0,30,Tốt
96,Cao Bằng,4/2/2022,13,24,38,8,1,0,38,Tốt
97,Cao Bằng,4/3/2022,31,29,44,10,1,0,44,Tốt
98,Cao Bằng,4/4/2022,37,48,56,12,2,0,56,Vừa Phải
99,Cao Bằng,4/5/2022,71,46,41,11,1,0,71,Vừa Phải
100,Cao Bằng,4/6/2022,70,42,41,12,1,0,70,Vừa Phải
101,Cao Bằng,4/7/2022,55,47,56,12,1,0,56,Vừa Phải
102,Cao Bằng,4/8/2022,69,56,100,13,2,0,100,Vừa Phải
103,Cao Bằng,4/9/2022,99,50,72,13,3,0,99,Vừa Phải
104,Cao Bằng,4/10/2022,77,47,37,11,1,0,77,Vừa Phải
105,Cao Bằng,4/11/2022,71,34,25,12,4,0,71,Vừa Phải
106,Cao Bằng,4/12/2022,46,34,36,11,1,0,46,Tốt
107,Cao Bằng,4/13/2022,42,39,46,11,2,0,46,Tốt
108,Cao Bằng,4/14/2022,49,43,29,12,3,0,49,Tốt
109,Cao Bằng,4/15/2022,57,16,17,9,1,0,57,Vừa Phải
110,Cao Bằng,4/16/2022,21,11,16,8,2,0,21,Tốt
111,Cao Bằng,4/17/2022,9,16,21,9,1,0,21,Tốt
112,Cao Bằng,4/18/2022,15,22,28,9,3,0,28,Tốt
113,Cao Bằng,4/19/2022,24,20,28,8,1,0,28,Tốt
114,Cao Bằng,4/20/2022,24,30,32,10,3,0,32,Tốt
115,Cao Bằng,4/21/2022,38,29,24,11,1,0,38,Tốt
116,Cao Bằng,4/22/2022,39,27,25,11,1,0,39,Tốt
117,Cao Bằng,4/23/2022,33,27,26,9,1,0,33,Tốt
118,Cao Bằng,4/24/2022,31,29,36,8,1,0,36,Tốt
119,Cao Bằng,4/25/2022,35,35,38,9,1,0,38,Tốt
120,Cao Bằng,4/26/2022,40,38,38,9,1,0,40,Tốt
121,Cao Bằng,4/27/2022,44,30,33,8,1,0,44,Tốt
122,Cao Bằng,4/28/2022,35,19,16,8,1,0,35,Tốt
123,Cao Bằng,4/29/2022,21,17,18,8,4,0,21,Tốt
124,Cao Bằng,4/30/2022,19,11,28,7,1,0,28,Tốt
125,Cao Bằng,5/1/2022,10,15,34,8,1,0,34,Tốt
126,Cao Bằng,5/2/2022,16,19,37,10,1,0,37,Tốt
127,Cao Bằng,5/3/2022,21,29,44,10,1,0,44,Tốt
128,Cao Bằng,5/4/2022,30,37,50,12,2,0,50,Tốt
129,Cao Bằng,5/5/2022,48,41,32,11,2,0,48,Tốt
130,Cao Bằng,5/6/2022,65,31,29,10,3,0,65,Vừa Phải
131,Cao Bằng,5/7/2022,43,11,18,8,3,0,43,Tốt
132,Cao Bằng,5/8/2022,12,11,18,8,7,0,18,Tốt
133,Cao Bằng,5/9/2022,14,10,20,8,4,0,20,Tốt
134,Cao Bằng,5/10/2022,11,13,19,7,5,0,19,Tốt
135,Cao Bằng,5/11/2022,15,14,14,8,4,0,15,Tốt
136,Cao Bằng,5/12/2022,11,10,14,8,2,0,14,Tốt
137,Cao Bằng,5/13/2022,9,13,18,7,4,0,18,Tốt
138,Cao Bằng,5/14/2022,12,9,18,8,1,0,18,Tốt
139,Cao Bằng,5/15/2022,8,10,24,8,1,0,24,Tốt
140,Cao Bằng,5/16/2022,10,17,28,9,1,0,28,Tốt
141,Cao Bằng,5/17/2022,17,25,33,9,1,0,33,Tốt
142,Cao Bằng,5/18/2022,29,35,30,10,1,0,35,Tốt
143,Cao Bằng,5/19/2022,39,25,21,9,1,0,39,Tốt
144,Cao Bằng,5/20/2022,31,13,12,8,1,0,31,Tốt
145,Cao Bằng,5/21/2022,14,10,11,7,0,0,14,Tốt
146,Cao Bằng,5/22/2022,10,7,12,7,0,0,12,Tốt
147,Cao Bằng,5/23/2022,5,9,9,7,1,0,9,Tốt
148,Cao Bằng,5/24/2022,7,11,16,7,5,0,16,Tốt
149,Cao Bằng,5/25/2022,8,18,22,8,2,0,22,Tốt
150,Cao Bằng,5/26/2022,16,21,22,8,1,0,22,Tốt
151,Cao Bằng,5/27/2022,20,20,19,8,14,0,20,Tốt
152,Cao Bằng,5/28/2022,21,21,24,8,6,0,24,Tốt
153,Cao Bằng,5/29/2022,20,18,23,8,6,0,23,Tốt
154,Cao Bằng,5/30/2022,15,10,18,7,1,0,18,Tốt
155,Cao Bằng,5/31/2022,8,15,23,7,2,0,23,Tốt
156,Cao Bằng,6/1/2022,14,16,28,7,4,0,28,Tốt
157,Cao Bằng,6/2/2022,18,16,26,7,1,0,26,Tốt
158,Cao Bằng,6/3/2022,16,24,28,9,3,0,28,Tốt
159,Cao Bằng,6/4/2022,23,24,23,10,3,0,24,Tốt
160,Cao Bằng,6/5/2022,26,18,14,7,1,0,26,Tốt
161,Cao Bằng,6/6/2022,17,14,24,7,1,0,24,Tốt
162,Cao Bằng,6/7/2022,12,14,22,7,1,0,22,Tốt
163,Cao Bằng,6/8/2022,12,13,17,7,2,0,17,Tốt
164,Cao Bằng,6/9/2022,13,15,18,7,2,0,18,Tốt
165,Cao Bằng,6/10/2022,14,16,14,7,1,0,16,Tốt
166,Cao Bằng,6/11/2022,15,16,20,7,5,0,20,Tốt
167,Cao Bằng,6/12/2022,15,16,16,7,2,0,16,Tốt
168,Cao Bằng,6/13/2022,15,16,17,7,1,0,17,Tốt
169,Cao Bằng,6/14/2022,14,16,24,7,1,0,24,Tốt
170,Cao Bằng,6/15/2022,13,15,20,7,2,0,20,Tốt
171,Cao Bằng,6/16/2022,15,17,26,7,3,0,26,Tốt
172,Cao Bằng,6/17/2022,18,19,24,8,2,0,24,Tốt
173,Cao Bằng,6/18/2022,20,18,29,8,2,0,29,Tốt
174,Cao Bằng,6/19/2022,20,23,38,8,1,0,38,Tốt
175,Cao Bằng,6/20/2022,27,21,29,9,4,0,29,Tốt
176,Cao Bằng,6/21/2022,23,16,23,8,4,0,23,Tốt
177,Cao Bằng,6/22/2022,16,12,22,7,2,0,22,Tốt
178,Cao Bằng,6/23/2022,11,12,22,7,3,0,22,Tốt
179,Cao Bằng,6/24/2022,14,12,19,8,1,0,19,Tốt
180,Cao Bằng,6/25/2022,11,19,28,7,2,0,28,Tốt
181,Cao Bằng,6/26/2022,16,20,24,9,1,0,24,Tốt
182,Cao Bằng,6/27/2022,18,21,26,9,1,0,26,Tốt
183,Cao Bằng,6/28/2022,23,9,19,7,1,0,23,Tốt
184,Cao Bằng,6/29/2022,8,13,19,7,1,0,19,Tốt
185,Cao Bằng,6/30/2022,12,10,19,6,1,0,19,Tốt
186,Cao Bằng,7/1/2022,8,13,17,7,1,0,17,Tốt
187,Cao Bằng,7/2/2022,10,13,20,7,1,0,20,Tốt
188,Cao Bằng,7/3/2022,13,15,18,7,1,0,18,Tốt
189,Cao Bằng,7/4/2022,16,12,23,8,3,0,23,Tốt
190,Cao Bằng,7/5/2022,12,9,16,6,1,0,16,Tốt
191,Cao Bằng,7/6/2022,6,18,21,8,2,0,21,Tốt
192,Cao Bằng,7/7/2022,21,8,17,6,1,0,21,Tốt
193,Cao Bằng,7/8/2022,8,13,17,7,1,0,17,Tốt
194,Cao Bằng,7/9/2022,11,12,18,7,1,0,18,Tốt
195,Cao Bằng,7/10/2022,11,13,21,7,1,0,21,Tốt
196,Cao Bằng,7/11/2022,13,11,18,7,1,0,18,Tốt
197,Cao Bằng,7/12/2022,11,10,19,7,1,0,19,Tốt
198,Cao Bằng,7/13/2022,9,14,19,7,1,0,19,Tốt
199,Cao Bằng,7/14/2022,14,12,16,7,1,0,16,Tốt
200,Cao Bằng,7/15/2022,13,12,22,7,2,0,22,Tốt
201,Cao Bằng,7/16/2022,12,14,24,7,2,0,24,Tốt
202,Cao Bằng,7/17/2022,17,19,22,8,1,0,22,Tốt
203,Cao Bằng,7/18/2022,23,12,19,8,1,0,23,Tốt
204,Cao Bằng,7/19/2022,11,15,16,8,8,0,16,Tốt
205,Cao Bằng,7/20/2022,15,15,16,7,6,0,16,Tốt
206,Cao Bằng,7/21/2022,13,13,14,6,6,0,14,Tốt
207,Cao Bằng,7/22/2022,10,13,16,7,5,0,16,Tốt
208,Cao Bằng,7/23/2022,12,16,18,7,3,0,18,Tốt
209,Cao Bằng,7/24/2022,17,18,20,7,2,0,20,Tốt
210,Cao Bằng,7/25/2022,21,23,49,9,54,0,54,Vừa Phải
211,Cao Bằng,7/26/2022,28,33,24,14,11,0,33,Tốt
212,Cao Bằng,7/27/2022,41,43,29,16,6,0,43,Tốt
213,Cao Bằng,7/28/2022,54,38,28,16,4,0,54,Vừa Phải
214,Cao Bằng,7/29/2022,48,16,26,15,1,0,48,Tốt
215,Cao Bằng,7/30/2022,19,20,29,15,3,0,29,Tốt
216,Cao Bằng,7/31/2022,24,16,22,15,1,0,24,Tốt
217,Cao Bằng,8/1/2022,18,18,24,15,1,0,24,Tốt
218,Cao Bằng,8/2/2022,19,22,22,15,1,0,22,Tốt
219,Cao Bằng,8/3/2022,23,18,25,15,1,0,25,Tốt
220,Cao Bằng,8/4/2022,20,13,17,14,1,0,20,Tốt
221,Cao Bằng,8/5/2022,11,14,18,14,3,0,18,Tốt
222,Cao Bằng,8/6/2022,14,8,17,13,2,0,17,Tốt
223,Cao Bằng,8/7/2022,7,13,16,14,1,0,16,Tốt
224,Cao Bằng,8/8/2022,10,17,16,14,1,0,17,Tốt
225,Cao Bằng,8/9/2022,15,17,13,15,1,0,17,Tốt
226,Cao Bằng,8/10/2022,17,11,14,14,2,0,17,Tốt
227,Cao Bằng,8/11/2022,10,13,15,13,1,0,15,Tốt
228,Cao Bằng,8/12/2022,11,12,14,13,1,0,14,Tốt
229,Cao Bằng,8/13/2022,8,17,21,15,1,0,21,Tốt
230,Cao Bằng,8/14/2022,18,20,17,15,1,0,20,Tốt
231,Cao Bằng,8/15/2022,20,19,18,15,2,0,20,Tốt
232,Cao Bằng,8/16/2022,17,21,22,15,2,0,22,Tốt
233,Cao Bằng,8/17/2022,23,19,21,15,2,0,23,Tốt
234,Cao Bằng,8/18/2022,19,22,24,15,1,0,24,Tốt
235,Cao Bằng,8/19/2022,24,18,18,14,1,0,24,Tốt
236,Cao Bằng,8/20/2022,19,9,14,13,1,0,19,Tốt
237,Cao Bằng,8/21/2022,7,10,14,14,3,0,14,Tốt
238,Cao Bằng,8/22/2022,9,18,17,14,2,0,18,Tốt
239,Cao Bằng,8/23/2022,18,27,20,14,1,0,27,Tốt
240,Cao Bằng,8/24/2022,25,18,21,14,1,0,25,Tốt
241,Cao Bằng,8/25/2022,19,12,20,13,1,0,20,Tốt
242,Cao Bằng,8/26/2022,12,9,14,13,0,0,14,Tốt
243,Cao Bằng,8/27/2022,9,14,17,14,1,0,17,Tốt
244,Cao Bằng,8/28/2022,13,17,18,14,1,0,18,Tốt
245,Cao Bằng,8/29/2022,19,18,16,13,1,0,19,Tốt
246,Cao Bằng,8/30/2022,21,20,20,13,1,0,21,Tốt
247,Cao Bằng,8/31/2022,21,19,14,14,1,0,21,Tốt
248,Cao Bằng,9/1/2022,23,19,22,13,1,0,23,Tốt
249,Cao Bằng,9/2/2022,24,20,26,14,1,0,26,Tốt
250,Cao Bằng,9/3/2022,23,15,22,13,0,0,23,Tốt
251,Cao Bằng,9/4/2022,18,20,31,14,1,0,31,Tốt
252,Cao Bằng,9/5/2022,23,21,32,14,1,0,32,Tốt
253,Cao Bằng,9/6/2022,25,30,38,15,1,0,38,Tốt
254,Cao Bằng,9/7/2022,37,21,20,14,1,0,37,Tốt
255,Cao Bằng,9/8/2022,28,11,13,13,1,0,28,Tốt
256,Cao Bằng,9/9/2022,9,13,12,13,1,0,13,Tốt
257,Cao Bằng,9/10/2022,13,9,15,12,0,0,15,Tốt
258,Cao Bằng,9/11/2022,10,0,0,0,0,0,10,Tốt
259,Cao Bằng,9/12/2022,0,19,20,11,1,0,20,Tốt
260,Cao Bằng,9/13/2022,23,25,24,11,1,0,25,Tốt
261,Cao Bằng,9/14/2022,32,29,27,12,1,0,32,Tốt
262,Cao Bằng,9/15/2022,39,24,17,12,1,0,39,Tốt
263,Cao Bằng,9/16/2022,28,16,17,12,1,0,28,Tốt
264,Cao Bằng,9/17/2022,17,13,21,10,1,0,21,Tốt
265,Cao Bằng,9/18/2022,12,0,0,0,0,0,12,Tốt
266,Cao Bằng,9/19/2022,0,20,22,11,1,0,22,Tốt
267,Cao Bằng,9/20/2022,22,22,30,12,1,0,30,Tốt
268,Cao Bằng,9/21/2022,27,24,29,12,1,0,29,Tốt
269,Cao Bằng,9/22/2022,28,22,25,13,1,0,28,Tốt
270,Cao Bằng,9/23/2022,25,23,28,13,1,0,28,Tốt
271,Cao Bằng,9/24/2022,29,29,23,13,0,0,29,Tốt
272,Cao Bằng,9/25/2022,39,31,33,12,1,0,39,Tốt
273,Cao Bằng,9/26/2022,43,34,33,12,1,0,43,Tốt
274,Cao Bằng,9/27/2022,48,2,7,12,1,0,48,Tốt
275,Cao Bằng,9/28/2022,2,0,0,0,0,0,2,Tốt
276,Cao Bằng,10/2/2022,0,13,14,11,1,0,14,Tốt
277,Cao Bằng,10/3/2022,12,15,14,11,1,0,15,Tốt
278,Cao Bằng,10/4/2022,13,18,17,11,1,0,18,Tốt
279,Cao Bằng,10/5/2022,18,21,21,11,1,0,21,Tốt
280,Cao Bằng,10/6/2022,24,22,24,11,1,0,24,Tốt
281,Cao Bằng,10/7/2022,25,22,23,12,1,0,25,Tốt
282,Cao Bằng,10/8/2022,25,0,15,12,0,0,25,Tốt
283,Cao Bằng,10/9/2022,0,0,30,12,0,0,30,Tốt
284,Cao Bằng,10/10/2022,0,0,35,11,2,0,35,Tốt
285,Cao Bằng,10/11/2022,0,0,29,13,1,0,29,Tốt
286,Cao Bằng,10/12/2022,0,5,35,14,2,0,35,Tốt
287,Cao Bằng,10/13/2022,6,0,9,11,1,0,11,Tốt
288,Cao Bằng,11/16/2022,0,25,0,14,4,0,25,Tốt
289,Cao Bằng,11/17/2022,32,18,0,13,2,0,32,Tốt
290,Cao Bằng,11/18/2022,23,13,0,12,1,0,23,Tốt
291,Cao Bằng,11/19/2022,14,13,0,12,12,0,14,Tốt
292,Cao Bằng,11/20/2022,13,25,0,12,8,0,25,Tốt
293,Cao Bằng,11/21/2022,30,30,0,11,19,0,30,Tốt
294,Cao Bằng,11/22/2022,36,27,0,11,11,0,36,Tốt
295,Cao Bằng,11/23/2022,33,16,0,12,1,0,33,Tốt
296,Cao Bằng,11/24/2022,19,14,0,12,1,0,19,Tốt
297,Cao Bằng,11/25/2022,16,9,0,12,1,0,16,Tốt
298,Cao Bằng,11/26/2022,10,14,0,12,1,0,14,Tốt
299,Cao Bằng,11/27/2022,16,17,0,12,1,0,17,Tốt
300,Cao Bằng,11/28/2022,21,28,0,14,1,0,28,Tốt
301,Cao Bằng,11/29/2022,33,37,0,13,1,0,37,Tốt
302,Cao Bằng,11/30/2022,46,0,0,0,0,0,46,Tốt
303,Cao Bằng,12/4/2022,0,26,0,13,1,2,26,Tốt
304,Cao Bằng,12/5/2022,32,30,0,12,3,4,32,Tốt
305,Cao Bằng,12/6/2022,40,36,0,13,1,3,40,Tốt
306,Cao Bằng,12/7/2022,54,25,0,13,1,4,54,Vừa Phải
307,Cao Bằng,12/8/2022,37,29,0,12,1,2,37,Tốt
308,Cao Bằng,12/9/2022,43,34,0,12,1,3,43,Tốt
309,Cao Bằng,12/10/2022,50,43,0,13,1,3,50,Tốt
310,Cao Bằng,12/11/2022,61,43,0,12,1,2,61,Vừa Phải
311,Cao Bằng,12/12/2022,63,55,0,19,0,3,63,Vừa Phải
312,Cao Bằng,12/13/2022,80,51,0,15,1,2,80,Vừa Phải
313,Cao Bằng,12/14/2022,75,50,0,14,2,3,75,Vừa Phải
314,Cao Bằng,12/15/2022,70,43,34,15,1,3,70,Vừa Phải
315,Cao Bằng,12/16/2022,62,36,29,15,1,2,62,Vừa Phải
316,Cao Bằng,12/17/2022,43,29,31,14,1,2,43,Tốt
317,Cao Bằng,12/18/2022,37,36,31,15,1,3,37,Tốt
318,Cao Bằng,12/19/2022,49,44,45,16,3,4,49,Tốt
319,Cao Bằng,12/20/2022,66,40,25,14,1,3,66,Vừa Phải
320,Cao Bằng,12/21/2022,63,0,0,0,0,0,63,Vừa Phải
321,Cao Bằng,12/24/2022,0,40,15,19,2,3,40,Tốt
322,Cao Bằng,12/25/2022,55,44,12,17,1,4,55,Vừa Phải
323,Cao Bằng,12/26/2022,68,53,12,19,1,6,68,Vừa Phải
324,Cao Bằng,12/27/2022,87,23,12,15,3,4,87,Vừa Phải
325,Cao Bằng,12/28/2022,37,18,11,15,4,5,37,Tốt
326,Cao Bằng,12/29/2022,25,17,12,14,1,3,25,Tốt
327,Cao Bằng,12/30/2022,24,27,7,15,3,4,27,Tốt
328,Cao Bằng,12/31/2022,38,26,0,14,2,3,38,Tốt
329,Cao Bằng,1/1/2023,38,25,7,13,1,2,38,Tốt
330,Cao Bằng,1/2/2023,37,27,38,14,7,6,38,Tốt
331,Cao Bằng,1/3/2023,37,28,30,14,3,5,37,Tốt
332,Cao Bằng,1/4/2023,40,36,29,15,3,6,40,Tốt
333,Cao Bằng,1/5/2023,52,33,18,15,1,4,52,Vừa Phải
334,Cao Bằng,1/6/2023,46,28,28,15,1,4,46,Tốt
335,Cao Bằng,1/7/2023,40,29,38,14,1,3,40,Tốt
336,Cao Bằng,1/8/2023,41,42,29,17,1,5,42,Tốt
337,Cao Bằng,1/9/2023,62,39,31,13,1,4,62,Vừa Phải
338,Cao Bằng,1/10/2023,61,32,19,15,1,6,61,Vừa Phải
339,Cao Bằng,1/11/2023,48,16,25,14,2,7,48,Tốt
340,Cao Bằng,1/12/2023,21,20,29,15,1,4,29,Tốt
341,Cao Bằng,1/13/2023,27,30,29,16,1,4,30,Tốt
342,Cao Bằng,1/14/2023,41,18,19,13,1,4,41,Tốt
343,Cao Bằng,1/15/2023,25,12,21,12,1,3,25,Tốt
344,Cao Bằng,1/16/2023,17,21,22,13,1,3,22,Tốt
345,Cao Bằng,1/17/2023,30,25,23,13,1,2,30,Tốt
346,Cao Bằng,1/18/2023,35,30,23,14,2,4,35,Tốt
347,Cao Bằng,1/19/2023,44,35,22,13,1,3,44,Tốt
348,Cao Bằng,1/20/2023,53,44,26,15,3,5,53,Vừa Phải
349,Cao Bằng,1/21/2023,72,43,30,13,5,7,72,Vừa Phải
350,Cao Bằng,1/22/2023,73,24,8,13,2,4,73,Vừa Phải
351,Cao Bằng,1/23/2023,38,16,29,11,1,2,38,Tốt
352,Cao Bằng,1/24/2023,22,24,33,12,1,3,33,Tốt
353,Cao Bằng,1/25/2023,32,36,21,14,1,4,36,Tốt
354,Cao Bằng,1/26/2023,51,32,25,14,1,3,51,Vừa Phải
355,Cao Bằng,1/27/2023,46,29,36,14,2,3,46,Tốt
356,Cao Bằng,1/28/2023,38,33,34,15,1,3,38,Tốt
357,Cao Bằng,1/29/2023,46,46,40,16,2,5,46,Tốt
358,Cao Bằng,1/30/2023,72,50,81,16,3,5,81,Vừa Phải
359,Cao Bằng,1/31/2023,83,53,39,19,2,6,83,Vừa Phải
360,Cao Bằng,2/1/2023,89,55,29,20,4,9,89,Vừa Phải
361,Cao Bằng,2/2/2023,98,0,0,0,0,0,98,Vừa Phải
362,Cao Bằng,2/9/2023,0,10,16,13,3,6,16,Tốt
363,Cao Bằng,2/10/2023,13,14,30,13,3,6,30,Tốt
364,Cao Bằng,2/11/2023,20,16,34,13,2,4,34,Tốt
365,Cao Bằng,2/12/2023,23,22,35,12,2,3,35,Tốt
366,Cao Bằng,2/13/2023,33,17,24,12,1,3,33,Tốt
367,Cao Bằng,2/14/2023,23,16,27,13,2,3,27,Tốt
368,Cao Bằng,2/15/2023,23,26,28,14,2,4,28,Tốt
369,Cao Bằng,2/16/2023,38,28,31,14,5,6,38,Tốt
370,Cao Bằng,2/17/2023,41,28,33,16,5,6,41,Tốt
371,Cao Bằng,2/18/2023,38,23,17,16,1,4,38,Tốt
372,Cao Bằng,2/19/2023,33,23,29,15,2,4,33,Tốt
373,Cao Bằng,2/20/2023,32,36,26,15,2,5,36,Tốt
374,Cao Bằng,2/21/2023,53,37,31,16,2,6,53,Vừa Phải
375,Cao Bằng,2/22/2023,54,31,33,17,7,7,54,Vừa Phải
376,Cao Bằng,2/23/2023,43,19,17,15,1,3,43,Tốt
377,Cao Bằng,2/24/2023,25,18,37,14,1,3,37,Tốt
378,Cao Bằng,2/25/2023,24,24,37,14,2,3,37,Tốt
379,Cao Bằng,2/26/2023,32,34,48,14,5,4,48,Tốt
