date, pm25, pm10, o3, no2, so2, co
2023/9/23, 66, 57, 24, 6, 5, 1
2023/9/24, 90, 82, 28, 8, 5, 1
2023/9/25, 129, 67, 27, 7, 5, 1
2023/9/26, 107, 35, 21, 4, 5, 1
2023/9/27, 44, 33, 22, 9, 5, 1
2023/9/28, 46, 60, 25, 10, 5, 1
2023/9/29, 87, 68, 28, 8, 5, 1
2023/9/30, 116, 50, 37, 4, 5, 1
2023/1/2, 76, 29, 15, 1, 17, 2
2023/1/3, 49, 42, 14, 1, 21, 3
2023/1/4, 67, 31, 9, 1, 19, 3
2023/1/5, 48, 33, 19, 1, 21, 3
2023/1/6, 48, 45, 17, 1, 29, 6
2023/1/7, 73, 59, 25, 1, 24, 6
2023/1/8, 108, 48, 22, 1, 19, 4
2023/1/9, 88, 42, 8, 1, 19, 4
2023/1/10, 74, 27, 3, 1, 18, 4
2023/1/11, 47, 16, 9, 1, 18, 3
2023/1/12, 24, 18, 22, 1, 18, 2
2023/1/13, 26, 28, 19, 1, 18, 4
2023/1/14, 42, 24, 16, 1, 18, 3
2023/1/15, 36, 13, 14, 1, 20, 2
2023/1/16, 20, 17, 11, 1, 21, 2
2023/1/17, 30, 30, 18, 1, 19, 2
2023/1/18, 48, 42, 16, 1, 20, 3
2023/1/19, 72, 49, 17, 1, 19, 5
2023/1/20, 86, 65, 27, 1, 18, 6
2023/1/21, 127, 53, 17, 1, 17, 4
2023/1/22, 103, 33, 11, 1, 17, 3
2023/1/23, 61, 17, 17, 1, 17, 2
2023/1/24, 25, 28, 27, 1, 19, 2
2023/1/25, 40, 38, 16, 1, 18, 3
2023/1/26, 58, 29, 10, 1, 18, 2
2023/1/27, 44, 29, 12, 1, 19, 2
2023/1/28, 41, 55, 18, , 21, 6
2023/1/29, 96, 57, 20, , 23, 5
2023/1/30, 100, 37, 25, , 24, 3
2023/1/31, 56, 30, 18, , 18, 2
2023/2/1, 46, 37, 5, , 19, 4
2023/2/2, 56, , , , , 
2023/2/10, 16, 9, 7, 1, 18, 1
2023/2/11, 13, 12, 10, 1, 19, 1
2023/2/12, 18, 17, 24, 1, 19, 1
2023/2/13, 25, 16, 12, 1, 19, 2
2023/2/14, 26, 22, 13, , 19, 3
2023/2/15, 34, 33, 16, , 20, 3
2023/2/16, 52, 47, 13, , 20, 5
2023/2/17, 76, 28, 22, , 25, 3
2023/2/18, 44, 38, 10, , 19, 4
2023/2/19, 60, , , , , 
2022/10/1, 10, 7, 24, 1, 13, 2
2022/10/2, 8, 16, 24, 1, 14, 3
2022/10/3, 20, 24, 24, 1, 13, 4
2022/10/4, 30, 24, 30, 1, 15, 3
2022/10/5, 31, 26, 22, 1, 14, 3
2022/10/6, 36, 27, 25, 1, 14, 4
2022/10/7, 40, 21, 25, 1, 13, 3
2022/10/8, 31, 15, 28, 1, 14, 2
2022/10/9, 22, 23, 12, 1, 14, 3
2022/10/10, 35, 39, 17, 1, 17, 3
2022/10/11, 54, 33, 44, 1, 17, 3
2022/10/12, 44, 46, 37, 1, 17, 6
2022/10/13, 72, 47, 27, 1, 17, 5
2022/10/14, 73, 47, 30, 1, 19, 5
2022/10/15, 76, 54, 21, 1, 18, 5
2022/10/16, 93, 37, 25, 1, 18, 3
2022/10/17, 48, 45, 28, 1, 21, 3
2022/10/18, 59, 40, 33, 1, 20, 3
2022/10/19, 63, 13, 19, 1, 12, 2
2022/10/20, 18, 13, 11, 1, 13, 3
2022/10/21, 18, 35, 20, 1, 15, 9
2022/10/22, 46, 45, 33, 1, 15, 8
2022/10/23, 71, 52, 68, 1, 17, 5
2022/10/24, 90, 32, 17, 1, 14, 3
2022/10/25, 50, 41, 16, 1, 14, 4
2022/10/26, 62, 23, 26, 1, 16, 2
2022/10/27, 31, 28, 62, 1, 19, 3
2022/10/28, 39, 44, 42, 1, 16, 5
2022/10/29, 72, 42, 28, 1, 15, 4
2022/10/30, 66, 25, 17, 1, 16, 3
2022/10/31, 31, 33, 18, 1, 17, 5
2022/11/1, 44, 47, 18, 1, 17, 6
2022/11/2, 73, 51, 22, 1, 19, 7
2022/11/3, 83, 49, 27, 1, 17, 5
2022/11/4, 76, 40, 32, , 16, 4
2022/11/5, 64, 41, 31, , 16, 4
2022/11/6, 66, 43, 26, , 21, 5
2022/11/7, 72, 50, 23, , 23, 6
2022/11/8, 84, 53, 49, , 19, 5
2022/11/9, 92, , , , , 
2022/12/17, 36, 35, 23, 1, 24, 2
2022/12/18, 48, 51, 27, 1, 32, 4
2022/12/19, 84, 60, 25, 1, 50, 4
2022/12/20, 105, 55, 26, 1, 29, 6
2022/12/21, 90, 58, 25, 1, 26, 5
2022/12/22, 100, 44, 29, 1, 42, 3
2022/12/23, 69, 50, 30, 1, 34, 5
2022/12/24, 73, 45, 24, 1, 25, 3
2022/12/25, 77, 58, 13, 1, 18, 5
2022/12/26, 100, 37, 18, 1, 19, 2
2022/12/27, 56, 26, 10, 1, 18, 2
2022/12/28, 41, 21, 10, 1, 21, 2
2022/12/29, 30, 26, 10, 1, 20, 3
2022/12/30, 37, 40, 11, 1, 21, 3
2022/12/31, 60, 45, 20, 1, 20, 5
2023/1/1, 73, 41, 20, 1, 19, 3
2022/7/1, 18, 17, 13, 1, 9, 2
2022/7/2, 23, 13, 20, 1, 9, 2
2022/7/3, 18, , , , , 
2022/7/7, 8, 8, 124, 1, 8, 2
2022/7/8, 12, 11, 122, 1, 8, 2
2022/7/9, 15, 15, 106, 1, 9, 3
2022/7/10, 20, 15, 101, 1, 9, 2
2022/7/11, 20, 12, 101, 1, 8, 2
2022/7/12, 15, 11, 100, 1, 8, 2
2022/7/13, 15, 14, 103, , 9, 2
2022/7/14, 19, 10, 105, , 8, 1
2022/7/15, 14, 9, 94, , 9, 1
2022/7/16, 12, 10, 108, 1, 9, 1
2022/7/17, 14, , , , , 
2022/7/22, 7, 14, 90, 1, 9, 2
2022/7/23, 19, 9, 36, 1, 9, 1
2022/7/24, 12, 11, 24, 1, 10, 1
2022/7/25, 15, 11, 24, 1, 10, 1
2022/7/26, 14, 9, 22, 1, 9, 1
2022/7/27, 13, 13, 31, 1, 10, 1
2022/7/28, 19, 16, 38, 1, 10, 1
2022/7/29, 23, 19, 40, 1, 10, 2
2022/7/30, 27, 16, 25, 1, 10, 2
2022/7/31, 22, 14, 29, 1, 10, 2
2022/8/1, 19, 14, 32, 1, 10, 2
2022/8/2, 20, 18, 50, 1, 10, 2
2022/8/3, 23, 15, 33, 1, 9, 1
2022/8/4, 20, 15, 38, 1, 10, 2
2022/8/5, 18, 7, 16, 1, 10, 1
2022/8/6, 8, 10, 20, 1, 10, 2
2022/8/7, 15, 18, 12, 1, 10, 3
2022/8/8, 22, 18, 14, 1, 10, 3
2022/8/9, 19, 15, 18, 1, 9, 3
2022/8/10, 18, 6, 16, 1, 9, 1
2022/8/11, 9, 5, 14, 1, 9, 2
2022/8/12, 7, 15, 26, 1, 9, 3
2022/8/13, 21, 10, 27, , 10, 2
2022/8/14, 13, 9, 32, , 11, 1
2022/8/15, 11, 12, 33, , 10, 1
2022/8/16, 17, 11, 28, , 10, 1
2022/8/17, 15, 10, 9, , 9, 1
2022/8/18, 13, , , , , 
2022/8/30, 17, 16, 36, 1, 12, 1
2022/8/31, 23, 19, 13, 1, 11, 3
2022/9/1, 27, 19, 23, 1, 11, 3
2022/9/2, 26, 19, 32, 1, 11, 3
2022/9/3, 31, 16, 24, 1, 11, 3
2022/9/4, 22, 18, 18, , 12, 5
2022/9/5, 22, 31, 24, 1, 13, 5
2022/9/6, 42, 37, 59, 1, 13, 4
2022/9/7, 53, 12, 14, 1, 11, 2
2022/9/8, 18, 13, 10, 1, 11, 3
2022/9/9, 14, , , , , 
2022/9/11, 27, 18, 38, 1, 13, 2
2022/9/12, 24, 33, 32, 1, 12, 4
2022/9/13, 48, 48, 32, 1, 12, 6
2022/9/14, 76, 27, 47, , 13, 2
2022/9/15, 40, 16, 20, , 13, 2
2022/9/16, 21, 16, 20, , 12, 2
2022/9/17, 20, 34, 51, , 13, 4
2022/9/18, 52, 18, 10, , 12, 2
2022/9/19, 27, , , , , 
2022/9/28, 50, 22, 19, 1, 12, 4
2022/9/29, 35, 14, 20, 1, 13, 3
2022/9/30, 18, 8, 23, 1, 12, 2
2022/4/1, 7, 9, 26, 1, 6, 2
2022/4/2, 8, 18, 25, 1, 11, 3
2022/4/3, 22, 26, 36, 1, 16, 3
2022/4/4, 35, 34, 36, 1, 17, 4
2022/4/5, 46, 43, 31, 1, 15, 5
2022/4/6, 62, 36, 28, 1, 12, 4
2022/4/7, 51, 43, 61, 1, 17, 4
2022/4/8, 67, 21, 55, 1, 8, 2
2022/4/9, 29, 18, 34, 1, 6, 2
2022/4/10, 25, 27, 10, 1, 6, 2
2022/4/11, 42, 18, 10, 1, 5, 2
2022/4/12, 25, 26, 19, 1, 6, 3
2022/4/13, 41, 24, 24, 1, 6, 2
2022/4/14, 36, 17, 11, 1, 6, 2
2022/4/15, 26, 8, 12, 1, 6, 2
2022/4/16, 12, 6, 5, 1, 5, 2
2022/4/17, 8, 6, 12, 1, 5, 2
2022/4/18, 8, 15, 16, 1, 6, 3
2022/4/19, 18, 22, 14, 1, 10, 3
2022/4/20, 31, 19, 19, 1, 6, 3
2022/4/21, 28, 15, 17, 1, 7, 2
2022/4/22, 22, 10, 22, 1, 6, 2
2022/4/23, 14, 10, 12, 1, 6, 1
2022/4/24, 15, 12, 23, , 6, 1
2022/4/25, 17, 12, 27, , 7, 1
2022/4/26, 16, 9, 17, 1, 6, 1
2022/4/27, 13, 12, 7, 1, 6, 1
2022/4/28, 19, 16, 7, 1, 7, 2
2022/4/29, 22, , , , , 
2022/5/2, 12, 16, 21, , 9, 3
2022/5/3, 23, 24, 41, , 12, 3
2022/5/4, 35, 28, 11, , 7, 4
2022/5/5, 44, , , , , 
2022/5/11, 18, 9, 12, 1, 7, 3
2022/5/12, 13, 9, 18, 1, 7, 3
2022/5/13, 12, 13, 4, 1, 7, 4
2022/5/14, 16, 9, 15, 1, 7, 3
2022/5/15, 12, 8, 17, 1, 8, 3
2022/5/16, 8, 16, 25, 1, 9, 4
2022/5/17, 22, 17, 31, 1, 9, 3
2022/5/18, 24, 17, 24, 1, 8, 2
2022/5/19, 25, 11, 19, 1, 7, 2
2022/5/20, 14, 15, 11, 1, 8, 3
2022/5/21, 19, 8, 9, 1, 8, 2
2022/5/22, 13, 4, 13, 1, 8, 2
2022/5/23, 5, 6, 3, 1, 7, 5
2022/5/24, 9, 15, 15, 1, 8, 5
2022/5/25, 21, 10, 19, 1, 8, 2
2022/5/26, 12, 9, 19, 1, 7, 2
2022/5/27, 12, 8, 20, 1, 8, 2
2022/5/28, 11, 8, 23, 1, 8, 2
2022/5/29, 11, 9, 10, 1, 7, 2
2022/5/30, 12, 9, 12, 1, 8, 3
2022/5/31, 13, 8, 15, 1, 8, 1
2022/6/1, 11, 9, 20, 1, 7, 2
2022/6/2, 12, 9, 14, 1, 8, 2
2022/6/3, 10, 13, 14, 1, 8, 2
2022/6/4, 15, 13, 23, 1, 8, 2
2022/6/5, 16, 12, , 1, 8, 3
2022/6/6, 13, 11, , 1, 8, 3
2022/6/7, 13, 11, , 1, 8, 3
2022/6/8, 16, 17, , 1, 8, 3
2022/6/9, 23, 15, , 1, 8, 3
2022/6/10, 22, 14, , 1, 8, 4
2022/6/11, 20, 14, , 1, 8, 3
2022/6/12, 19, 15, , 1, 8, 2
2022/6/13, 22, 8, , 1, 8, 3
2022/6/14, 9, 9, , 1, 8, 3
2022/6/15, 12, 10, 24, 1, 8, 1
2022/6/16, 13, 10, , 1, 9, 2
2022/6/17, 12, 13, 10, , 9, 2
2022/6/18, 16, 17, , , 10, 3
2022/6/19, 24, 20, , , 9, 2
2022/6/20, 28, 24, 107, 1, 13, 3
2022/6/21, 37, 12, 86, 1, 9, 1
2022/6/22, 17, , , , , 
2022/6/25, 21, 10, 22, 1, 9, 1
2022/6/26, 16, 9, 17, 1, 9, 1
2022/6/27, 12, 13, 35, 1, 9, 1
2022/6/28, 19, 15, 22, , 9, 2
2022/6/29, 22, 14, 17, , 9, 3
2022/6/30, 20, 14, 17, , 9, 4
2022/1/3, 89, 56, 25, 2, 38, 6
2022/1/4, 101, 29, 18, 2, 37, 3
2022/1/5, 43, 24, 19, 3, 36, 2
2022/1/6, 33, 32, 22, 2, 41, 3
2022/1/7, 46, 28, 22, 3, 39, 3
2022/1/8, 42, 15, 13, 3, 36, 3
2022/1/9, 24, 16, 9, 3, 36, 4
2022/1/10, 26, 17, 21, 2, 37, 3
2022/1/11, 23, 25, 17, 3, 44, 3
2022/1/12, 35, 22, 15, 2, 38, 3
2022/1/13, 35, 36, 11, 2, 43, 5
2022/1/14, 55, 44, 14, 2, 39, 7
2022/1/15, 78, 54, 9, 3, 37, 6
2022/1/16, 99, 8, 14, 3, 35, 3
2022/1/17, 11, 24, 23, 2, 37, 5
2022/1/18, 28, 29, 29, 3, 37, 3
2022/1/19, 39, 21, 16, , 37, 4
2022/1/20, 33, 28, 12, 3, 37, 5
2022/1/21, 47, 21, 9, 3, 37, 5
2022/1/22, 37, , , , , 
2022/1/26, 18, 12, 16, 2, 35, 1
2022/1/27, 16, 10, 20, 3, 35, 1
2022/1/28, 13, 10, 13, 3, 34, 3
2022/1/29, 16, 7, 18, 2, 33, 4
2022/1/30, 12, 6, 19, 3, 33, 3
2022/1/31, 10, 6, 19, 3, 33, 2
2022/2/1, 11, 5, 17, 3, 33, 2
2022/2/2, 8, 6, 24, 3, 34, 2
2022/2/3, 10, 17, 25, 3, 35, 3
2022/2/4, 30, 17, 28, 3, 35, 2
2022/2/5, 30, 17, 18, 3, 33, 2
2022/2/6, 32, 14, 18, 3, 35, 4
2022/2/7, 25, 8, 11, 3, 34, 3
2022/2/8, 14, 6, 12, 3, 33, 3
2022/2/9, 8, 14, 11, 3, 35, 3
2022/2/10, 21, 15, 10, 3, 36, 4
2022/2/11, 25, 12, 9, 3, 36, 3
2022/2/12, 18, 5, 16, 3, 35, 2
2022/2/13, 7, 13, 26, 2, 36, 3
2022/2/14, 16, 17, 17, 3, 39, 3
2022/2/15, 25, 15, 10, 2, 37, 4
2022/2/16, 25, 19, 12, 2, 39, 6
2022/2/17, 33, 8, 10, 2, 36, 2
2022/2/18, 15, 3, 18, 2, 34, 2
2022/2/19, 5, 5, 23, 3, 33, 2
2022/2/20, 8, 7, 24, 3, 34, 2
2022/2/21, 8, 8, 20, 3, 36, 2
2022/2/22, 10, 14, 29, 3, 39, 2
2022/2/23, 16, 14, 32, 2, 37, 2
2022/2/24, 19, 26, 42, 2, 39, 3
2022/2/25, 42, 33, 38, 3, 39, 3
2022/2/26, 53, 50, 39, 2, 39, 5
2022/2/27, 89, 33, 35, 3, 37, 3
2022/2/28, 54, 27, 26, 3, 37, 3
2022/3/1, 45, 43, 24, 3, 37, 4
2022/3/2, 70, 24, 17, 2, 37, 2
2022/3/3, 39, 15, 15, 3, 36, 1
2022/3/4, 23, 10, 11, 2, 36, 1
2022/3/5, 16, 8, 11, 2, 36, 1
2022/3/6, 13, 16, 21, 3, 36, 5
2022/3/7, 22, 25, 34, 2, 37, 4
2022/3/8, 36, 24, 21, 1, 19, 3
2022/3/9, 33, 15, 17, 1, 4, 2
2022/3/10, 19, 13, 16, , 4, 1
2022/3/11, 17, 14, 14, 1, 4, 1
2022/3/12, 18, 12, 7, 1, 4, 1
2022/3/13, 16, 15, 11, 1, 4, 2
2022/3/14, 20, 31, 31, 1, 5, 4
2022/3/15, 45, , , , , 
2022/3/17, 15, 22, 11, 1, 5, 3
2022/3/18, 33, 15, 6, 1, 4, 2
2022/3/19, 21, 12, 9, 1, 4, 1
2022/3/20, 18, 12, 11, 1, 4, 1
2022/3/21, 18, 14, 21, 1, 5, 1
2022/3/22, 20, 7, 8, 1, 4, 2
2022/3/23, 9, 12, 7, 1, 4, 3
2022/3/24, 18, 17, 10, 1, 6, 4
2022/3/25, 25, 27, 55, 1, 5, 5
2022/3/26, 40, 16, 12, 1, 5, 3
2022/3/27, 21, 14, 13, 1, 5, 3
2022/3/28, 19, 29, 5, 1, 10, 4
2022/3/29, 42, 23, 12, 1, 7, 5
2022/3/30, 38, 15, 12, 1, 6, 3
2022/3/31, 21, 6, 18, 1, 5, 2
2021/10/1, 17, 13, 43, 3, 31, 2
2021/10/2, 17, 22, 53, , 32, 3
2021/10/3, 34, 18, 61, , 32, 3
2021/10/4, 27, 24, 29, , 34, 3
2021/10/5, 33, 29, 36, 2, 33, 4
2021/10/6, 40, 37, 30, 3, 34, 5
2021/10/7, 51, 26, 24, , 36, 2
2021/10/8, 35, 19, 8, , 36, 3
2021/10/9, 24, 8, 4, 2, 31, 2
2021/10/10, 12, 4, 3, 3, 31, 3
2021/10/11, 5, 7, 15, , 32, 2
2021/10/12, 7, 11, 7, , 34, 2
2021/10/13, 10, 7, 10, , 32, 2
2021/10/14, 7, 6, 3, , 31, 4
2021/10/15, 8, 6, 8, , 31, 3
2021/10/16, 7, 8, 11, , 32, 2
2021/10/17, 6, 7, 3, , 31, 3
2021/10/18, 8, 12, 5, , 31, 5
2021/10/19, 16, 18, 22, , 31, 4
2021/10/20, 26, 11, 4, , 30, 2
2021/10/21, 13, 9, 10, , 32, 2
2021/10/22, 10, 17, 13, 2, 32, 3
2021/10/23, 21, 21, 13, 3, 32, 3
2021/10/24, 26, 33, 26, , 34, 8
2021/10/25, 49, 43, 32, , 37, 6
2021/10/26, 68, 47, 36, , 34, 6
2021/10/27, 82, 36, 7, , 33, 5
2021/10/28, 64, 7, 2, , 31, 4
2021/10/29, 11, 6, , 3, 30, 3
2021/10/30, 8, 8, , 3, 31, 4
2021/10/31, 9, 9, , 3, 31, 5
2021/11/1, 12, 11, 11, 3, 30, 5
2021/11/2, 14, 16, 21, 3, 31, 5
2021/11/3, 20, 14, 28, 3, 31, 2
2021/11/4, 19, 12, 23, 3, 31, 1
2021/11/5, 15, 11, 23, 3, 31, 1
2021/11/6, 13, 12, 23, 3, 31, 1
2021/11/7, 14, 11, 21, 3, 32, 2
2021/11/8, 12, 20, 31, 3, 37, 2
2021/11/9, 23, 21, 27, 2, 36, 3
2021/11/10, 25, 32, 36, 2, 37, 4
2021/11/11, 41, 33, 33, 3, 36, 4
2021/11/12, 43, 23, 31, 3, 36, 3
2021/11/13, 29, 40, 46, 3, 36, 4
2021/11/14, 66, 39, 48, 3, 39, 4
2021/11/15, 59, 42, 25, 3, 33, 5
2021/11/16, 66, 25, 14, 2, 32, 4
2021/11/17, 38, 20, 24, 3, 34, 4
2021/11/18, 26, 37, 26, 3, 33, 4
2021/11/19, 56, 27, 25, 2, 33, 4
2021/11/20, 46, 17, 23, 3, 32, 1
2021/11/21, 27, 10, 21, 3, 33, 2
2021/11/22, 11, 14, 24, 3, 34, 2
2021/11/23, 16, 18, 23, 3, 34, 2
2021/11/24, 20, 24, 21, 3, 32, 5
2021/11/25, 32, 39, 26, 3, 35, 5
2021/11/26, 59, 38, 37, 3, 37, 4
2021/11/27, 55, 46, 40, 3, 37, 8
2021/11/28, 74, 53, 43, 3, 38, 9
2021/11/29, 89, 37, 28, 3, 37, 4
2021/11/30, 58, 29, 37, 3, 38, 3
2021/12/1, 41, 45, 10, 3, 34, 4
2021/12/2, 71, 63, 29, 3, , 10
2021/12/3, 107, 58, 28, 2, , 9
2021/12/4, 98, 59, 30, 3, , 8
2021/12/5, 100, 72, 28, 2, , 9
2021/12/6, 122, 59, 34, 3, , 6
2021/12/7, 102, 41, 23, 3, , 8
2021/12/8, 63, 40, 24, 3, , 5
2021/12/9, 65, 45, 40, 3, , 5
2021/12/10, 73, 47, 66, 3, , 4
2021/12/11, 81, 40, 36, 3, , 4
2021/12/12, 66, 24, 22, 2, , 5
2021/12/13, 37, 50, 53, 3, , 6
2021/12/14, 82, 47, 26, 2, , 6
2021/12/15, 77, 38, 33, 3, , 6
2021/12/16, 62, 36, 34, 2, , 4
2021/12/17, 58, 23, 33, 2, , 3
2021/12/18, 31, 37, 31, 3, , 4
2021/12/19, 52, 34, 35, 2, , 3
2021/12/20, 52, 29, 27, 3, , 4
2021/12/21, 45, 55, 23, 2, 40, 6
2021/12/22, 91, 50, 30, 2, 40, 4
2021/12/23, 85, 40, 21, 2, 41, 4
2021/12/24, 64, 50, 14, 2, 38, 5
2021/12/25, 83, 30, 16, 3, 37, 3
2021/12/26, 48, 10, 12, 3, 35, 2
2021/12/27, 12, 17, 21, , 36, 3
2021/12/28, 24, 21, 14, , 37, 3
2021/12/29, 32, 14, 19, , 36, 2
2021/12/30, 21, 17, 15, , 35, 3
2021/12/31, 25, 27, 14, 2, 36, 3
2022/1/1, 41, , , , , 
2021/7/1, 26, 16, 31, 3, 33, 2
2021/7/2, 21, 16, 37, 3, 30, 2
2021/7/3, 21, 11, 94, 3, 29, 1
2021/7/4, 14, 9, 51, 3, 27, 1
2021/7/5, 11, 15, 44, 3, 30, 2
2021/7/6, 21, 14, 48, 3, 29, 3
2021/7/7, 19, 5, 36, 3, 27, 2
2021/7/8, 6, 5, 37, 3, 27, 1
2021/7/9, 6, 7, 41, 3, 28, 2
2021/7/10, 10, 15, 41, 3, 29, 2
2021/7/11, 24, 9, 37, 3, 29, 1
2021/7/12, 12, 8, 37, 3, 28, 1
2021/7/13, 11, 7, 38, 3, 28, 1
2021/7/14, 10, 8, 34, 3, 29, 1
2021/7/15, 10, 10, 54, 3, 29, 1
2021/7/16, 13, 11, 69, 3, 29, 1
2021/7/17, 15, 8, 42, 3, 27, 2
2021/7/18, 10, 12, 83, 2, 28, 2
2021/7/19, 16, 18, 83, 3, 27, 3
2021/7/20, 26, 13, 76, 2, 27, 2
2021/7/21, 18, 17, 73, 3, 27, 4
2021/7/22, 24, 9, 28, 2, 27, 4
2021/7/23, 14, 14, 37, 2, 27, 3
2021/7/24, 20, 15, 48, 2, 28, 3
2021/7/25, 21, 15, 58, 2, 28, 2
2021/7/26, 21, 12, 38, 3, 28, 2
2021/7/27, 16, 12, 38, 3, 28, 2
2021/7/28, 17, 19, 50, 3, 29, 3
2021/7/29, 29, 20, 48, 3, 29, 3
2021/7/30, 30, 13, 33, , 30, 2
2021/7/31, 18, 8, 19, 3, 28, 2
2021/8/1, 8, 14, 21, 3, 28, 3
2021/8/2, 17, 17, , 3, 29, 3
2021/8/3, 22, 22, 35, 2, 29, 4
2021/8/4, 32, , , , , 
2021/8/6, 17, 21, 38, 3, 29, 3
2021/8/7, 29, 13, 40, 3, 28, 3
2021/8/8, 19, 22, 115, 2, 29, 3
2021/8/9, 30, 7, 84, 2, 28, 1
2021/8/10, 9, 5, 58, 2, 28, 1
2021/8/11, 7, 7, 70, 3, 28, 2
2021/8/12, 10, 10, 44, 3, 29, 2
2021/8/13, 12, 10, 44, 3, 29, 2
2021/8/14, 13, 14, 48, 3, 28, 2
2021/8/15, 21, 7, 139, 2, 29, 1
2021/8/16, 8, 9, 97, 3, 30, 2
2021/8/17, 11, 7, 36, 2, 29, 1
2021/8/18, 9, 7, 35, 3, 29, 1
2021/8/19, 9, 10, 32, 3, 30, 1
2021/8/20, 14, 10, 43, 3, 29, 1
2021/8/21, 15, 9, 47, 2, 29, 1
2021/8/22, 13, 11, 35, 3, 29, 1
2021/8/23, 14, 12, 52, 2, 29, 2
2021/8/24, 17, 10, 35, 3, 29, 1
2021/8/25, 13, 6, 23, 3, 29, 1
2021/8/26, 8, 9, 28, 3, 29, 2
2021/8/27, 11, 8, 29, 3, 30, 2
2021/8/28, 11, 11, 30, 3, 33, 2
2021/8/29, 15, 13, 30, , 31, 2
2021/8/30, 19, 11, 32, 3, 31, 1
2021/8/31, 15, 12, 83, 3, 31, 1
2021/9/1, 18, 13, 84, 2, 29, 1
2021/9/2, 20, 12, 101, 3, 31, 1
2021/9/3, 20, 13, 42, 2, 30, 1
2021/9/4, 22, 5, 135, 3, 31, 1
2021/9/5, 8, 15, 104, 3, 31, 1
2021/9/6, 22, 25, 70, 2, 31, 2
2021/9/7, 37, 10, 94, 3, 30, 2
2021/9/8, 14, 7, 89, 3, 29, 1
2021/9/9, 11, 17, 85, 3, 31, 3
2021/9/10, 26, 18, 100, 2, 32, 2
2021/9/11, 29, 24, 123, 3, 32, 2
2021/9/12, 38, 21, 93, 3, 30, 3
2021/9/13, 31, 18, 39, 3, 30, 2
2021/9/14, 24, 9, 44, 3, 30, 1
2021/9/15, 11, 7, 55, 2, 31, 2
2021/9/16, 11, 5, 61, 2, 30, 1
2021/9/17, 6, 8, 57, 3, 31, 1
2021/9/18, 12, 9, 55, 3, 31, 1
2021/9/19, 13, 13, 69, 3, 31, 2
2021/9/20, 18, 17, 67, 3, 34, 3
2021/9/21, 23, 13, 40, 3, 35, 2
2021/9/22, 18, 14, 57, 3, 34, 2
2021/9/23, 19, 11, 38, 3, 31, 2
2021/9/24, 15, 8, 43, 3, 31, 3
2021/9/25, 10, 14, 45, 3, 31, 3
2021/9/26, 16, 16, 54, 3, 32, 3
2021/9/27, 21, 20, 80, 3, 32, 3
2021/9/28, 26, 19, 102, , 32, 3
2021/9/29, 28, 14, 79, 2, 31, 2
