,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
119,Chí Linh,10/26/2020,79,46,14,5,11,2,79,Vừa Phải
120,Chí Linh,10/27/2020,80,55,12,8,11,3,80,Vừa Phải
121,Chí Linh,10/28/2020,99,24,10,7,12,2,99,Vừa Phải
122,Chí Linh,10/29/2020,42,0,0,2,12,1,42,Tốt
123,Chí Linh,10/31/2020,0,63,19,0,0,0,63,Vừa Phải
124,Chí Linh,11/1/2020,118,49,8,14,14,2,118,Không tốt cho người nhạy cảm
125,Chí Linh,11/2/2020,84,30,3,6,12,2,84,Vừa Phải
126,Chí Linh,11/3/2020,45,59,10,5,13,2,59,Vừa Phải
127,Chí Linh,11/4/2020,95,76,9,7,13,3,95,Vừa Phải
128,Chí Linh,11/5/2020,137,86,15,20,16,4,137,Không tốt cho người nhạy cảm
129,Chí Linh,11/6/2020,163,51,10,10,12,4,163,Không tốt
130,Chí Linh,11/7/2020,85,52,5,6,12,2,85,Vừa Phải
131,Chí Linh,11/8/2020,86,59,20,8,13,2,86,Vừa Phải
132,Chí Linh,11/9/2020,92,63,22,9,12,2,92,Vừa Phải
133,Chí Linh,11/10/2020,91,75,23,8,12,2,91,Vừa Phải
134,Chí Linh,11/11/2020,125,84,31,13,12,2,125,Không tốt cho người nhạy cảm
135,Chí Linh,11/12/2020,140,72,23,15,12,3,140,Không tốt cho người nhạy cảm
136,Chí Linh,11/13/2020,122,64,21,12,11,3,122,Không tốt cho người nhạy cảm
137,Chí Linh,11/14/2020,110,48,6,7,11,2,110,Không tốt cho người nhạy cảm
138,Chí Linh,11/15/2020,85,33,14,6,10,2,85,Vừa Phải
139,Chí Linh,11/16/2020,61,37,29,5,6,4,61,Vừa Phải
140,Chí Linh,11/17/2020,58,40,30,10,1,3,58,Vừa Phải
141,Chí Linh,11/18/2020,48,48,29,14,1,1,48,Tốt
142,Chí Linh,11/19/2020,55,46,28,14,2,2,55,Vừa Phải
143,Chí Linh,11/20/2020,55,41,29,15,1,2,55,Vừa Phải
144,Chí Linh,11/21/2020,45,43,17,11,1,1,45,Tốt
145,Chí Linh,11/22/2020,53,43,23,18,3,2,53,Vừa Phải
146,Chí Linh,11/23/2020,55,57,28,15,2,2,57,Vừa Phải
147,Chí Linh,11/24/2020,88,57,38,17,3,3,88,Vừa Phải
148,Chí Linh,11/25/2020,92,55,36,16,3,3,92,Vừa Phải
149,Chí Linh,11/26/2020,78,58,35,21,3,2,78,Vừa Phải
150,Chí Linh,11/27/2020,98,37,29,6,3,3,98,Vừa Phải
151,Chí Linh,11/28/2020,48,36,28,1,2,3,48,Tốt
152,Chí Linh,11/29/2020,44,43,34,3,1,3,44,Tốt
153,Chí Linh,11/30/2020,64,56,31,2,2,3,64,Vừa Phải
154,Chí Linh,12/1/2020,100,62,36,4,3,4,100,Vừa Phải
155,Chí Linh,12/2/2020,113,50,28,6,2,4,113,Không tốt cho người nhạy cảm
156,Chí Linh,12/3/2020,84,34,28,2,2,3,84,Vừa Phải
157,Chí Linh,12/4/2020,49,39,33,2,2,3,49,Tốt
158,Chí Linh,12/5/2020,57,52,36,3,1,3,57,Vừa Phải
159,Chí Linh,12/6/2020,81,72,44,9,5,4,81,Vừa Phải
160,Chí Linh,12/7/2020,127,57,30,9,2,4,127,Không tốt cho người nhạy cảm
161,Chí Linh,12/8/2020,92,64,45,5,9,4,92,Vừa Phải
162,Chí Linh,12/9/2020,112,74,54,12,8,4,112,Không tốt cho người nhạy cảm
163,Chí Linh,12/10/2020,132,79,52,17,4,4,132,Không tốt cho người nhạy cảm
164,Chí Linh,12/11/2020,149,71,42,17,3,4,149,Không tốt cho người nhạy cảm
165,Chí Linh,12/12/2020,125,67,40,14,2,3,125,Không tốt cho người nhạy cảm
166,Chí Linh,12/13/2020,122,51,13,13,1,3,122,Không tốt cho người nhạy cảm
167,Chí Linh,12/14/2020,75,25,12,16,2,3,75,Vừa Phải
168,Chí Linh,12/15/2020,33,29,15,3,1,3,33,Tốt
169,Chí Linh,12/16/2020,41,25,17,3,1,2,41,Tốt
170,Chí Linh,12/17/2020,39,39,17,3,1,2,39,Tốt
171,Chí Linh,12/18/2020,58,44,26,3,1,2,58,Vừa Phải
172,Chí Linh,12/19/2020,66,0,0,3,1,2,66,Vừa Phải
173,Chí Linh,12/20/2020,0,71,0,0,0,0,71,Vừa Phải
174,Chí Linh,12/21/2020,0,79,0,0,1,3,79,Vừa Phải
175,Chí Linh,12/22/2020,0,0,0,0,1,3,3,Tốt
176,Chí Linh,12/26/2020,0,66,15,0,0,0,66,Vừa Phải
177,Chí Linh,12/27/2020,126,56,27,26,2,4,126,Không tốt cho người nhạy cảm
178,Chí Linh,12/28/2020,93,50,31,20,1,3,93,Vừa Phải
179,Chí Linh,12/29/2020,69,47,30,20,3,2,69,Vừa Phải
180,Chí Linh,12/30/2020,49,46,36,5,1,4,49,Tốt
181,Chí Linh,12/31/2020,65,63,41,7,4,2,65,Vừa Phải
182,Chí Linh,1/1/2021,102,75,50,11,5,2,102,Không tốt cho người nhạy cảm
183,Chí Linh,1/2/2021,135,81,33,16,3,3,135,Không tốt cho người nhạy cảm
184,Chí Linh,1/3/2021,153,94,44,14,5,4,153,Không tốt
185,Chí Linh,1/4/2021,169,91,38,15,2,4,169,Không tốt
186,Chí Linh,1/5/2021,166,92,30,11,3,4,166,Không tốt
187,Chí Linh,1/6/2021,173,64,22,6,3,6,173,Không tốt
188,Chí Linh,1/7/2021,122,35,16,3,1,3,122,Không tốt cho người nhạy cảm
189,Chí Linh,1/8/2021,52,44,20,3,3,2,52,Vừa Phải
190,Chí Linh,1/9/2021,72,56,24,4,3,2,72,Vừa Phải
191,Chí Linh,1/10/2021,92,50,25,4,2,2,92,Vừa Phải
192,Chí Linh,1/11/2021,77,62,33,10,3,3,77,Vừa Phải
193,Chí Linh,1/12/2021,97,78,53,18,7,3,97,Vừa Phải
194,Chí Linh,1/13/2021,134,74,68,15,5,3,134,Không tốt cho người nhạy cảm
195,Chí Linh,1/14/2021,138,92,32,22,4,4,138,Không tốt cho người nhạy cảm
196,Chí Linh,1/15/2021,166,103,6,29,8,4,166,Không tốt
197,Chí Linh,1/16/2021,177,81,25,8,1,3,177,Không tốt
198,Chí Linh,1/17/2021,142,58,37,10,2,3,142,Không tốt cho người nhạy cảm
199,Chí Linh,1/18/2021,93,76,61,17,4,3,93,Vừa Phải
200,Chí Linh,1/19/2021,138,96,46,21,4,4,138,Không tốt cho người nhạy cảm
201,Chí Linh,1/20/2021,164,102,22,27,5,4,164,Không tốt
202,Chí Linh,1/21/2021,179,135,35,23,4,6,179,Không tốt
203,Chí Linh,1/22/2021,234,128,36,19,3,6,234,Rất không tốt
204,Chí Linh,1/23/2021,215,93,42,19,2,5,215,Rất không tốt
205,Chí Linh,1/24/2021,166,73,14,32,2,4,166,Không tốt
206,Chí Linh,1/25/2021,129,61,24,22,3,3,129,Không tốt cho người nhạy cảm
207,Chí Linh,1/26/2021,94,58,33,18,5,3,94,Vừa Phải
208,Chí Linh,1/27/2021,98,52,21,9,3,3,98,Vừa Phải
209,Chí Linh,1/28/2021,76,64,22,15,9,4,76,Vừa Phải
210,Chí Linh,1/29/2021,108,88,24,25,5,5,108,Không tốt cho người nhạy cảm
211,Chí Linh,1/30/2021,164,74,16,19,3,3,164,Không tốt
212,Chí Linh,1/31/2021,137,69,28,20,3,3,137,Không tốt cho người nhạy cảm
213,Chí Linh,2/1/2021,118,60,27,15,3,2,118,Không tốt cho người nhạy cảm
214,Chí Linh,2/2/2021,102,52,10,11,2,2,102,Không tốt cho người nhạy cảm
215,Chí Linh,2/3/2021,92,65,35,9,3,2,92,Vừa Phải
216,Chí Linh,2/4/2021,103,65,39,12,4,3,103,Không tốt cho người nhạy cảm
217,Chí Linh,2/5/2021,115,68,43,11,3,2,115,Không tốt cho người nhạy cảm
218,Chí Linh,2/6/2021,121,65,31,12,4,2,121,Không tốt cho người nhạy cảm
219,Chí Linh,2/7/2021,108,75,28,8,3,3,108,Không tốt cho người nhạy cảm
220,Chí Linh,2/8/2021,142,15,16,2,1,2,142,Không tốt cho người nhạy cảm
221,Chí Linh,2/9/2021,28,40,32,7,2,4,40,Tốt
222,Chí Linh,2/10/2021,70,33,36,6,3,3,70,Vừa Phải
223,Chí Linh,2/11/2021,50,40,39,5,3,3,50,Tốt
224,Chí Linh,2/12/2021,66,31,41,8,3,2,66,Vừa Phải
225,Chí Linh,2/13/2021,51,43,38,4,2,3,51,Vừa Phải
226,Chí Linh,2/14/2021,74,38,31,7,2,2,74,Vừa Phải
227,Chí Linh,2/15/2021,61,43,22,15,5,2,61,Vừa Phải
228,Chí Linh,2/16/2021,70,42,26,5,3,3,70,Vừa Phải
229,Chí Linh,2/17/2021,69,55,30,13,5,4,69,Vừa Phải
230,Chí Linh,2/18/2021,100,68,34,15,9,3,100,Vừa Phải
231,Chí Linh,2/19/2021,115,62,64,9,4,3,115,Không tốt cho người nhạy cảm
232,Chí Linh,2/20/2021,111,52,41,7,3,2,111,Không tốt cho người nhạy cảm
233,Chí Linh,2/21/2021,78,39,35,8,3,1,78,Vừa Phải
234,Chí Linh,2/22/2021,51,43,12,8,3,1,51,Vừa Phải
235,Chí Linh,2/23/2021,61,41,6,5,3,1,61,Vừa Phải
236,Chí Linh,2/24/2021,54,34,6,4,3,1,54,Vừa Phải
237,Chí Linh,2/25/2021,46,38,6,6,3,1,46,Tốt
238,Chí Linh,2/26/2021,48,41,3,3,3,2,48,Tốt
239,Chí Linh,2/27/2021,71,29,3,4,3,3,71,Vừa Phải
240,Chí Linh,2/28/2021,55,29,4,6,3,3,55,Vừa Phải
241,Chí Linh,3/1/2021,52,17,3,2,4,2,52,Vừa Phải
242,Chí Linh,3/2/2021,25,0,3,1,4,3,25,Tốt
243,Chí Linh,3/3/2021,0,0,3,1,5,4,5,Tốt
244,Chí Linh,3/4/2021,0,0,2,1,4,4,4,Tốt
245,Chí Linh,3/5/2021,0,0,2,1,4,4,4,Tốt
246,Chí Linh,3/6/2021,0,0,2,1,5,3,5,Tốt
247,Chí Linh,3/7/2021,0,0,2,1,4,3,4,Tốt
248,Chí Linh,3/8/2021,0,0,17,2,4,3,17,Tốt
249,Chí Linh,3/9/2021,0,0,21,4,3,1,21,Tốt
250,Chí Linh,3/10/2021,0,0,19,18,4,2,19,Tốt
251,Chí Linh,3/11/2021,0,0,27,16,4,2,27,Tốt
252,Chí Linh,3/19/2021,0,97,14,12,8,2,97,Vừa Phải
253,Chí Linh,3/20/2021,139,80,18,7,6,2,139,Không tốt cho người nhạy cảm
254,Chí Linh,3/21/2021,110,209,21,3,5,2,209,Rất không tốt
255,Chí Linh,3/22/2021,168,264,30,7,6,2,264,Rất không tốt
256,Chí Linh,3/23/2021,146,62,29,13,6,3,146,Không tốt cho người nhạy cảm
257,Chí Linh,3/24/2021,78,49,11,20,4,5,78,Vừa Phải
258,Chí Linh,3/25/2021,84,23,18,16,3,3,84,Vừa Phải
259,Chí Linh,3/26/2021,36,15,17,11,3,2,36,Tốt
260,Chí Linh,3/27/2021,20,15,7,12,3,2,20,Tốt
261,Chí Linh,3/28/2021,19,21,20,6,3,1,21,Tốt
262,Chí Linh,3/29/2021,29,27,17,11,3,2,29,Tốt
263,Chí Linh,3/30/2021,34,31,20,11,3,2,34,Tốt
264,Chí Linh,3/31/2021,36,22,17,8,2,1,36,Tốt
265,Chí Linh,4/1/2021,27,16,14,12,3,1,27,Tốt
266,Chí Linh,4/2/2021,19,18,12,12,3,2,19,Tốt
267,Chí Linh,4/3/2021,21,12,12,10,3,3,21,Tốt
268,Chí Linh,4/4/2021,15,36,14,9,4,3,36,Tốt
269,Chí Linh,4/5/2021,35,34,23,15,4,3,35,Tốt
270,Chí Linh,4/6/2021,43,29,31,15,3,2,43,Tốt
271,Chí Linh,4/7/2021,29,27,26,9,3,2,29,Tốt
272,Chí Linh,4/8/2021,25,18,16,4,4,2,25,Tốt
273,Chí Linh,4/9/2021,26,22,12,5,4,3,26,Tốt
274,Chí Linh,4/10/2021,28,27,20,11,4,3,28,Tốt
275,Chí Linh,4/11/2021,31,13,21,8,4,1,31,Tốt
276,Chí Linh,4/12/2021,17,35,19,7,4,1,35,Tốt
277,Chí Linh,4/13/2021,37,15,21,8,3,1,37,Tốt
278,Chí Linh,4/14/2021,14,74,17,10,3,1,74,Vừa Phải
279,Chí Linh,4/15/2021,44,58,20,8,3,1,58,Vừa Phải
280,Chí Linh,4/16/2021,56,32,18,6,3,2,56,Vừa Phải
281,Chí Linh,4/17/2021,40,44,14,7,4,3,44,Tốt
282,Chí Linh,4/18/2021,66,59,26,13,4,2,66,Vừa Phải
283,Chí Linh,4/19/2021,80,58,25,5,3,1,80,Vừa Phải
284,Chí Linh,4/20/2021,50,50,22,3,3,1,50,Tốt
285,Chí Linh,4/21/2021,48,51,24,4,3,1,51,Vừa Phải
286,Chí Linh,4/22/2021,47,52,11,10,4,2,52,Vừa Phải
287,Chí Linh,4/23/2021,54,55,22,8,4,1,55,Vừa Phải
288,Chí Linh,4/24/2021,55,46,17,14,3,2,55,Vừa Phải
289,Chí Linh,4/25/2021,53,35,29,9,4,8,53,Vừa Phải
290,Chí Linh,4/26/2021,40,28,21,6,3,2,40,Tốt
291,Chí Linh,4/27/2021,37,34,20,5,2,2,37,Tốt
292,Chí Linh,4/28/2021,46,19,31,2,1,1,46,Tốt
293,Chí Linh,4/29/2021,21,0,0,0,0,0,21,Tốt
294,Chí Linh,5/2/2021,0,39,15,4,3,1,39,Tốt
295,Chí Linh,5/3/2021,35,42,32,5,2,1,42,Tốt
296,Chí Linh,5/4/2021,40,32,27,8,1,1,40,Tốt
297,Chí Linh,5/5/2021,35,46,32,6,3,2,46,Tốt
298,Chí Linh,5/6/2021,62,46,22,7,2,1,62,Vừa Phải
299,Chí Linh,5/7/2021,46,42,24,6,2,1,46,Tốt
300,Chí Linh,5/8/2021,40,45,23,8,2,1,45,Tốt
301,Chí Linh,5/9/2021,41,48,28,5,2,2,48,Tốt
302,Chí Linh,5/10/2021,48,57,34,5,2,1,57,Vừa Phải
303,Chí Linh,5/11/2021,69,55,31,8,2,1,69,Vừa Phải
304,Chí Linh,5/12/2021,64,34,18,12,1,1,64,Vừa Phải
305,Chí Linh,5/13/2021,32,45,22,7,1,1,45,Tốt
306,Chí Linh,5/14/2021,43,47,23,4,2,1,47,Tốt
307,Chí Linh,5/15/2021,40,46,24,4,4,1,46,Tốt
308,Chí Linh,5/16/2021,42,35,14,5,8,1,42,Tốt
309,Chí Linh,5/17/2021,31,36,12,6,7,1,36,Tốt
310,Chí Linh,5/18/2021,27,43,22,5,9,1,43,Tốt
311,Chí Linh,5/19/2021,38,52,28,7,9,1,52,Vừa Phải
312,Chí Linh,5/20/2021,52,52,25,7,8,1,52,Vừa Phải
313,Chí Linh,5/21/2021,49,54,28,6,9,1,54,Vừa Phải
314,Chí Linh,5/22/2021,49,42,26,4,3,1,49,Tốt
315,Chí Linh,5/23/2021,39,38,19,4,1,1,39,Tốt
316,Chí Linh,5/24/2021,36,24,20,3,2,1,36,Tốt
317,Chí Linh,5/25/2021,30,44,17,9,4,1,44,Tốt
318,Chí Linh,5/26/2021,48,36,19,7,2,1,48,Tốt
319,Chí Linh,5/27/2021,24,43,21,8,2,1,43,Tốt
320,Chí Linh,5/28/2021,33,64,27,8,3,1,64,Vừa Phải
321,Chí Linh,5/29/2021,53,65,43,9,3,1,65,Vừa Phải
322,Chí Linh,5/30/2021,64,72,57,14,4,1,72,Vừa Phải
323,Chí Linh,5/31/2021,69,71,35,12,3,1,71,Vừa Phải
324,Chí Linh,6/1/2021,68,68,38,8,3,1,68,Vừa Phải
325,Chí Linh,6/2/2021,74,60,28,5,1,1,74,Vừa Phải
326,Chí Linh,6/3/2021,65,41,24,4,3,1,65,Vừa Phải
327,Chí Linh,6/4/2021,52,72,39,9,5,2,72,Vừa Phải
328,Chí Linh,6/5/2021,98,110,78,9,4,3,110,Không tốt cho người nhạy cảm
329,Chí Linh,6/6/2021,173,70,26,10,3,2,173,Không tốt
330,Chí Linh,6/7/2021,112,40,25,6,3,1,112,Không tốt cho người nhạy cảm
331,Chí Linh,6/8/2021,51,42,32,8,3,1,51,Vừa Phải
332,Chí Linh,6/9/2021,42,41,20,10,3,1,42,Tốt
333,Chí Linh,6/10/2021,33,57,18,11,4,1,57,Vừa Phải
334,Chí Linh,6/11/2021,76,37,27,3,3,1,76,Vừa Phải
335,Chí Linh,6/12/2021,51,25,16,6,4,1,51,Vừa Phải
336,Chí Linh,6/13/2021,17,50,21,6,2,1,50,Tốt
337,Chí Linh,6/14/2021,34,114,23,13,3,1,114,Không tốt cho người nhạy cảm
338,Chí Linh,6/15/2021,68,80,31,14,3,1,80,Vừa Phải
339,Chí Linh,6/16/2021,64,76,41,12,3,1,76,Vừa Phải
340,Chí Linh,6/17/2021,75,64,39,9,2,1,75,Vừa Phải
341,Chí Linh,6/18/2021,59,60,40,10,2,1,60,Vừa Phải
342,Chí Linh,6/19/2021,58,58,36,9,2,1,58,Vừa Phải
343,Chí Linh,6/20/2021,56,73,92,14,2,2,92,Vừa Phải
344,Chí Linh,6/21/2021,85,75,49,13,2,2,85,Vừa Phải
345,Chí Linh,6/22/2021,101,55,64,10,2,1,101,Không tốt cho người nhạy cảm
346,Chí Linh,6/23/2021,61,60,21,18,2,2,61,Vừa Phải
347,Chí Linh,6/24/2021,52,53,25,16,2,1,53,Vừa Phải
348,Chí Linh,6/25/2021,51,34,39,9,2,1,51,Vừa Phải
349,Chí Linh,6/26/2021,27,42,33,9,2,1,42,Tốt
350,Chí Linh,6/27/2021,37,52,39,11,2,1,52,Vừa Phải
351,Chí Linh,6/28/2021,46,56,38,11,2,1,56,Vừa Phải
352,Chí Linh,6/29/2021,47,48,9,11,2,1,48,Tốt
353,Chí Linh,6/30/2021,37,52,16,8,8,1,52,Vừa Phải
354,Chí Linh,7/1/2021,47,47,27,9,7,1,47,Tốt
355,Chí Linh,7/2/2021,38,60,41,12,10,1,60,Vừa Phải
356,Chí Linh,7/3/2021,59,57,30,9,10,1,59,Vừa Phải
357,Chí Linh,7/4/2021,46,53,25,7,7,1,53,Vừa Phải
358,Chí Linh,7/5/2021,42,56,17,11,12,1,56,Vừa Phải
359,Chí Linh,7/6/2021,49,46,24,7,8,1,49,Tốt
360,Chí Linh,7/7/2021,52,33,14,8,7,1,52,Vừa Phải
361,Chí Linh,7/8/2021,31,21,14,8,6,1,31,Tốt
362,Chí Linh,7/9/2021,20,39,19,8,9,1,39,Tốt
363,Chí Linh,7/10/2021,41,34,21,6,7,1,41,Tốt
364,Chí Linh,7/11/2021,37,29,17,6,8,1,37,Tốt
365,Chí Linh,7/12/2021,30,32,16,5,8,1,32,Tốt
366,Chí Linh,7/13/2021,29,33,21,5,9,1,33,Tốt
