,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
43,Lương Tài,8/2/2020,0,0,0,6,9,0,9,Tốt
44,Lương Tài,8/3/2020,0,0,28,7,9,0,28,Tốt
45,Lương Tài,8/4/2020,0,0,36,3,9,0,36,Tốt
46,Lương Tài,8/5/2020,0,0,31,3,9,0,31,Tốt
47,Lương Tài,8/6/2020,0,0,30,3,9,0,30,Tốt
48,Lương Tài,8/7/2020,0,0,37,3,8,0,37,Tốt
49,Lương Tài,8/8/2020,0,0,42,3,8,0,42,Tốt
50,Lương Tài,8/9/2020,0,0,61,2,7,0,61,Vừa Phải
51,Lương Tài,8/10/2020,0,0,63,2,8,0,63,Vừa Phải
52,Lương Tài,8/11/2020,0,0,42,2,7,0,42,Tốt
53,Lương Tài,8/12/2020,0,0,36,2,9,0,36,Tốt
54,Lương Tài,8/13/2020,0,0,28,3,10,0,28,Tốt
55,Lương Tài,8/14/2020,0,0,27,4,10,0,27,Tốt
56,Lương Tài,8/15/2020,0,0,40,3,9,0,40,Tốt
57,Lương Tài,8/16/2020,0,0,32,4,10,0,32,Tốt
58,Lương Tài,8/17/2020,0,0,32,7,10,0,32,Tốt
59,Lương Tài,8/18/2020,0,0,35,5,10,0,35,Tốt
60,Lương Tài,8/19/2020,0,0,35,5,8,0,35,Tốt
61,Lương Tài,8/20/2020,0,0,39,5,7,0,39,Tốt
62,Lương Tài,8/21/2020,0,0,37,3,7,0,37,Tốt
63,Lương Tài,8/22/2020,0,0,44,2,7,0,44,Tốt
64,Lương Tài,8/23/2020,0,0,88,2,7,0,88,Vừa Phải
65,Lương Tài,8/24/2020,0,0,96,3,7,0,96,Vừa Phải
66,Lương Tài,8/25/2020,0,0,76,4,6,0,76,Vừa Phải
67,Lương Tài,8/26/2020,0,0,95,5,6,0,95,Vừa Phải
68,Lương Tài,8/27/2020,0,0,67,3,6,0,67,Vừa Phải
69,Lương Tài,8/28/2020,0,0,70,3,6,0,70,Vừa Phải
70,Lương Tài,8/29/2020,0,0,93,2,6,0,93,Vừa Phải
71,Lương Tài,8/30/2020,0,0,96,2,6,0,96,Vừa Phải
72,Lương Tài,8/31/2020,0,0,101,4,6,0,101,Không tốt cho người nhạy cảm
73,Lương Tài,9/1/2020,0,0,106,4,6,0,106,Không tốt cho người nhạy cảm
74,Lương Tài,9/2/2020,0,0,130,3,6,0,130,Không tốt cho người nhạy cảm
75,Lương Tài,9/3/2020,0,0,79,4,6,0,79,Vừa Phải
76,Lương Tài,9/4/2020,0,0,38,4,6,0,38,Tốt
77,Lương Tài,9/5/2020,0,0,36,2,6,0,36,Tốt
78,Lương Tài,9/6/2020,0,0,23,4,7,0,23,Tốt
79,Lương Tài,9/7/2020,0,0,28,8,8,0,28,Tốt
80,Lương Tài,9/8/2020,0,0,26,6,7,0,26,Tốt
81,Lương Tài,9/9/2020,0,0,27,8,7,0,27,Tốt
82,Lương Tài,9/10/2020,0,0,30,4,6,0,30,Tốt
83,Lương Tài,9/11/2020,0,0,27,3,6,0,27,Tốt
84,Lương Tài,9/12/2020,0,0,21,5,6,0,21,Tốt
85,Lương Tài,9/13/2020,0,0,22,7,7,0,22,Tốt
86,Lương Tài,9/14/2020,0,0,25,4,6,0,25,Tốt
87,Lương Tài,9/15/2020,0,0,21,5,6,0,21,Tốt
88,Lương Tài,9/16/2020,0,0,33,7,8,0,33,Tốt
89,Lương Tài,9/17/2020,0,0,23,4,7,0,23,Tốt
90,Lương Tài,9/18/2020,0,0,19,0,8,0,19,Tốt
91,Lương Tài,9/19/2020,0,0,13,0,10,0,13,Tốt
92,Lương Tài,9/20/2020,0,0,21,3,8,0,21,Tốt
93,Lương Tài,9/21/2020,0,0,18,3,7,0,18,Tốt
94,Lương Tài,9/22/2020,0,0,18,7,7,0,18,Tốt
95,Lương Tài,9/23/2020,0,0,30,0,8,0,30,Tốt
96,Lương Tài,9/24/2020,0,0,30,0,8,0,30,Tốt
97,Lương Tài,9/25/2020,0,0,28,2,7,0,28,Tốt
98,Lương Tài,9/26/2020,0,0,22,0,8,0,22,Tốt
99,Lương Tài,9/27/2020,0,0,29,5,9,0,29,Tốt
100,Lương Tài,9/28/2020,0,0,40,2,8,0,40,Tốt
101,Lương Tài,9/29/2020,0,0,28,3,7,0,28,Tốt
102,Lương Tài,9/30/2020,0,0,21,8,9,0,21,Tốt
103,Lương Tài,10/1/2020,0,0,32,10,10,0,32,Tốt
104,Lương Tài,10/2/2020,0,0,21,10,9,0,21,Tốt
105,Lương Tài,10/3/2020,0,0,24,4,7,0,24,Tốt
106,Lương Tài,10/4/2020,0,0,24,4,7,0,24,Tốt
107,Lương Tài,10/5/2020,0,0,20,2,10,0,20,Tốt
108,Lương Tài,10/6/2020,0,0,26,0,9,0,26,Tốt
109,Lương Tài,10/7/2020,0,0,27,0,9,0,27,Tốt
110,Lương Tài,10/8/2020,0,0,26,2,9,0,26,Tốt
111,Lương Tài,10/9/2020,0,0,26,1,9,0,26,Tốt
112,Lương Tài,10/10/2020,0,0,30,0,9,0,30,Tốt
113,Lương Tài,10/11/2020,0,0,32,0,9,0,32,Tốt
114,Lương Tài,10/12/2020,0,0,38,0,10,0,38,Tốt
115,Lương Tài,10/13/2020,0,0,35,0,10,0,35,Tốt
116,Lương Tài,10/14/2020,0,0,21,0,8,0,21,Tốt
117,Lương Tài,10/18/2020,0,0,18,0,10,0,18,Tốt
118,Lương Tài,10/19/2020,0,0,20,0,10,0,20,Tốt
119,Lương Tài,10/20/2020,0,0,24,0,10,0,24,Tốt
120,Lương Tài,10/21/2020,0,0,31,0,10,0,31,Tốt
121,Lương Tài,10/22/2020,0,0,37,0,10,0,37,Tốt
122,Lương Tài,10/23/2020,0,0,43,0,12,0,43,Tốt
123,Lương Tài,10/24/2020,0,0,64,11,12,0,64,Vừa Phải
124,Lương Tài,10/25/2020,0,0,34,11,13,0,34,Tốt
125,Lương Tài,10/26/2020,0,0,29,3,9,0,29,Tốt
126,Lương Tài,10/27/2020,0,0,35,9,12,0,35,Tốt
127,Lương Tài,10/28/2020,0,0,30,0,10,0,30,Tốt
128,Lương Tài,10/29/2020,0,0,28,0,9,0,28,Tốt
129,Lương Tài,10/30/2020,0,0,20,0,10,0,20,Tốt
130,Lương Tài,10/31/2020,0,0,23,0,10,0,23,Tốt
131,Lương Tài,11/1/2020,0,20,0,0,0,0,20,Tốt
132,Lương Tài,11/2/2020,31,18,17,0,11,0,31,Tốt
133,Lương Tài,11/3/2020,26,40,21,0,10,0,40,Tốt
134,Lương Tài,11/4/2020,65,64,34,0,12,0,65,Vừa Phải
135,Lương Tài,11/5/2020,122,69,41,0,14,0,122,Không tốt cho người nhạy cảm
136,Lương Tài,11/6/2020,137,35,42,0,11,0,137,Không tốt cho người nhạy cảm
137,Lương Tài,11/7/2020,62,42,30,0,10,0,62,Vừa Phải
138,Lương Tài,11/8/2020,70,44,41,0,10,0,70,Vừa Phải
139,Lương Tài,11/9/2020,71,48,49,0,11,0,71,Vừa Phải
140,Lương Tài,11/10/2020,75,0,74,0,12,0,75,Vừa Phải
141,Lương Tài,11/17/2020,0,26,0,0,0,1,26,Tốt
142,Lương Tài,11/18/2020,33,32,24,6,2,1,33,Tốt
143,Lương Tài,11/19/2020,40,31,18,8,2,1,40,Tốt
144,Lương Tài,11/20/2020,38,26,24,8,2,1,38,Tốt
145,Lương Tài,11/21/2020,36,35,25,5,2,1,36,Tốt
146,Lương Tài,11/22/2020,44,39,25,7,2,2,44,Tốt
147,Lương Tài,11/23/2020,53,53,26,7,4,2,53,Vừa Phải
148,Lương Tài,11/24/2020,77,56,32,13,6,2,77,Vừa Phải
149,Lương Tài,11/25/2020,90,53,37,10,4,2,90,Vừa Phải
150,Lương Tài,11/26/2020,79,58,33,11,6,3,79,Vừa Phải
151,Lương Tài,11/27/2020,96,33,40,8,5,2,96,Vừa Phải
152,Lương Tài,11/28/2020,46,28,31,3,4,2,46,Tốt
153,Lương Tài,11/29/2020,39,41,32,3,3,3,41,Tốt
154,Lương Tài,11/30/2020,61,58,39,4,4,3,61,Vừa Phải
155,Lương Tài,12/1/2020,101,64,35,5,5,3,101,Không tốt cho người nhạy cảm
156,Lương Tài,12/2/2020,117,52,41,8,5,2,117,Không tốt cho người nhạy cảm
157,Lương Tài,12/3/2020,85,36,31,4,5,2,85,Vừa Phải
158,Lương Tài,12/4/2020,49,43,32,4,4,3,49,Tốt
159,Lương Tài,12/5/2020,66,59,35,5,4,3,66,Vừa Phải
160,Lương Tài,12/6/2020,104,73,39,8,4,3,104,Không tốt cho người nhạy cảm
161,Lương Tài,12/7/2020,132,65,51,9,4,3,132,Không tốt cho người nhạy cảm
162,Lương Tài,12/8/2020,107,70,35,8,5,3,107,Không tốt cho người nhạy cảm
163,Lương Tài,12/9/2020,127,82,54,10,6,4,127,Không tốt cho người nhạy cảm
164,Lương Tài,12/10/2020,146,84,77,13,8,4,146,Không tốt cho người nhạy cảm
165,Lương Tài,12/11/2020,152,68,55,0,3,3,152,Không tốt
166,Lương Tài,12/12/2020,120,0,44,4,5,3,120,Không tốt cho người nhạy cảm
167,Lương Tài,12/13/2020,0,0,38,5,1,3,38,Tốt
168,Lương Tài,12/14/2020,0,0,22,6,2,3,22,Tốt
169,Lương Tài,12/15/2020,0,0,13,2,1,3,13,Tốt
170,Lương Tài,12/16/2020,0,0,16,2,1,3,16,Tốt
171,Lương Tài,12/17/2020,0,0,20,2,1,2,20,Tốt
172,Lương Tài,12/18/2020,0,0,17,3,1,2,17,Tốt
173,Lương Tài,12/19/2020,0,0,25,3,2,0,25,Tốt
174,Lương Tài,12/21/2020,0,0,34,12,5,0,34,Tốt
175,Lương Tài,12/22/2020,0,0,46,14,5,3,46,Tốt
176,Lương Tài,12/23/2020,0,0,30,14,5,3,30,Tốt
177,Lương Tài,12/24/2020,0,0,35,7,29,4,35,Tốt
178,Lương Tài,12/25/2020,0,0,33,15,85,4,85,Vừa Phải
179,Lương Tài,12/26/2020,0,0,25,18,83,4,83,Vừa Phải
180,Lương Tài,12/27/2020,0,0,12,23,75,3,75,Vừa Phải
181,Lương Tài,12/28/2020,0,0,25,9,67,2,67,Vừa Phải
182,Lương Tài,12/29/2020,0,0,32,7,66,4,66,Vừa Phải
183,Lương Tài,12/30/2020,0,0,28,4,68,2,68,Vừa Phải
184,Lương Tài,12/31/2020,0,0,36,7,85,3,85,Vừa Phải
185,Lương Tài,1/1/2021,0,0,43,11,85,4,85,Vừa Phải
186,Lương Tài,1/2/2021,0,0,67,12,81,4,81,Vừa Phải
187,Lương Tài,1/3/2021,0,0,28,15,96,0,96,Vừa Phải
188,Lương Tài,1/4/2021,0,0,45,14,88,5,88,Vừa Phải
189,Lương Tài,1/5/2021,0,96,39,15,76,4,96,Vừa Phải
190,Lương Tài,1/6/2021,164,66,30,9,57,4,164,Không tốt
191,Lương Tài,1/7/2021,120,26,19,6,15,4,120,Không tốt cho người nhạy cảm
192,Lương Tài,1/8/2021,31,37,17,3,7,4,37,Tốt
193,Lương Tài,1/9/2021,50,53,23,2,11,2,53,Vừa Phải
194,Lương Tài,1/10/2021,75,56,27,4,17,2,75,Vừa Phải
195,Lương Tài,1/11/2021,71,70,27,5,17,2,71,Vừa Phải
196,Lương Tài,1/12/2021,100,101,39,8,18,3,101,Không tốt cho người nhạy cảm
197,Lương Tài,1/13/2021,163,89,54,18,22,4,163,Không tốt
198,Lương Tài,1/14/2021,159,109,57,14,20,4,159,Không tốt
199,Lương Tài,1/15/2021,185,111,30,20,22,5,185,Không tốt
200,Lương Tài,1/16/2021,185,83,21,24,28,5,185,Không tốt
201,Lương Tài,1/17/2021,143,61,22,10,16,4,143,Không tốt cho người nhạy cảm
202,Lương Tài,1/18/2021,93,84,38,7,12,3,93,Vừa Phải
203,Lương Tài,1/19/2021,141,93,52,14,19,5,141,Không tốt cho người nhạy cảm
204,Lương Tài,1/20/2021,159,108,44,16,12,0,159,Không tốt
205,Lương Tài,1/21/2021,182,147,13,29,33,7,182,Không tốt
206,Lương Tài,1/22/2021,244,128,32,24,28,7,244,Rất không tốt
207,Lương Tài,1/23/2021,217,81,36,22,22,7,217,Rất không tốt
208,Lương Tài,1/24/2021,157,62,41,9,10,5,157,Không tốt
209,Lương Tài,1/25/2021,112,51,27,9,7,3,112,Không tốt cho người nhạy cảm
210,Lương Tài,1/26/2021,78,42,30,7,5,2,78,Vừa Phải
211,Lương Tài,1/27/2021,68,58,39,4,4,2,68,Vừa Phải
212,Lương Tài,1/28/2021,84,69,20,10,12,4,84,Vừa Phải
213,Lương Tài,1/29/2021,121,94,29,9,20,4,121,Không tốt cho người nhạy cảm
214,Lương Tài,1/30/2021,169,82,20,25,19,5,169,Không tốt
215,Lương Tài,1/31/2021,139,75,24,22,19,3,139,Không tốt cho người nhạy cảm
216,Lương Tài,2/1/2021,134,47,30,11,5,3,134,Không tốt cho người nhạy cảm
217,Lương Tài,2/2/2021,77,52,29,3,2,1,77,Vừa Phải
218,Lương Tài,2/3/2021,83,61,32,4,4,2,83,Vừa Phải
219,Lương Tài,2/4/2021,107,63,34,8,3,2,107,Không tốt cho người nhạy cảm
220,Lương Tài,2/5/2021,111,63,38,6,2,2,111,Không tốt cho người nhạy cảm
221,Lương Tài,2/6/2021,112,59,37,5,1,2,112,Không tốt cho người nhạy cảm
222,Lương Tài,2/7/2021,100,76,33,4,2,2,100,Vừa Phải
223,Lương Tài,2/8/2021,137,15,28,6,4,3,137,Không tốt cho người nhạy cảm
224,Lương Tài,2/9/2021,27,55,18,2,1,0,55,Vừa Phải
225,Lương Tài,2/10/2021,108,38,33,4,4,0,108,Không tốt cho người nhạy cảm
226,Lương Tài,2/11/2021,64,41,34,2,5,0,64,Vừa Phải
227,Lương Tài,2/12/2021,71,40,36,2,3,0,71,Vừa Phải
228,Lương Tài,2/13/2021,69,47,41,1,3,0,69,Vừa Phải
229,Lương Tài,2/14/2021,83,41,40,2,3,0,83,Vừa Phải
230,Lương Tài,2/15/2021,71,40,29,3,1,0,71,Vừa Phải
231,Lương Tài,2/16/2021,68,44,27,2,1,0,68,Vừa Phải
232,Lương Tài,2/17/2021,75,63,25,0,5,0,75,Vừa Phải
233,Lương Tài,2/18/2021,118,63,35,7,10,4,118,Không tốt cho người nhạy cảm
234,Lương Tài,2/19/2021,110,61,45,15,10,3,110,Không tốt cho người nhạy cảm
235,Lương Tài,2/20/2021,110,52,56,8,7,3,110,Không tốt cho người nhạy cảm
236,Lương Tài,2/21/2021,83,46,42,3,1,2,83,Vừa Phải
237,Lương Tài,2/22/2021,71,49,32,3,1,2,71,Vừa Phải
238,Lương Tài,2/23/2021,79,39,34,2,1,2,79,Vừa Phải
239,Lương Tài,2/24/2021,62,32,27,2,1,1,62,Vừa Phải
240,Lương Tài,2/25/2021,50,35,23,2,1,1,50,Tốt
241,Lương Tài,2/26/2021,52,45,27,3,1,1,52,Vừa Phải
242,Lương Tài,2/27/2021,77,45,8,6,4,3,77,Vừa Phải
243,Lương Tài,2/28/2021,85,38,3,10,7,4,85,Vừa Phải
244,Lương Tài,3/1/2021,70,36,5,13,1,5,70,Vừa Phải
245,Lương Tài,3/2/2021,53,57,18,5,5,3,57,Vừa Phải
246,Lương Tài,3/3/2021,99,35,15,7,6,4,99,Vừa Phải
247,Lương Tài,3/4/2021,61,30,16,4,6,4,61,Vừa Phải
248,Lương Tài,3/5/2021,53,45,13,9,1,4,53,Vừa Phải
249,Lương Tài,3/6/2021,84,53,18,12,4,4,84,Vừa Phải
250,Lương Tài,3/7/2021,86,58,25,5,8,3,86,Vừa Phải
251,Lương Tài,3/8/2021,101,39,17,7,1,3,101,Không tốt cho người nhạy cảm
252,Lương Tài,3/9/2021,55,46,19,4,1,1,55,Vừa Phải
253,Lương Tài,3/10/2021,60,0,16,6,0,2,60,Vừa Phải
254,Lương Tài,3/18/2021,0,0,95,4,1,0,95,Vừa Phải
255,Lương Tài,3/19/2021,0,0,106,3,1,0,106,Không tốt cho người nhạy cảm
256,Lương Tài,3/20/2021,0,0,113,4,1,0,113,Không tốt cho người nhạy cảm
257,Lương Tài,3/21/2021,0,0,77,7,3,0,77,Vừa Phải
258,Lương Tài,3/22/2021,0,0,23,2,3,0,23,Tốt
259,Lương Tài,3/23/2021,0,0,35,4,14,0,35,Tốt
260,Lương Tài,3/24/2021,0,0,28,12,24,0,28,Tốt
261,Lương Tài,3/25/2021,0,0,18,17,11,0,18,Tốt
262,Lương Tài,3/26/2021,0,0,22,7,1,0,22,Tốt
263,Lương Tài,3/27/2021,0,0,18,5,1,0,18,Tốt
264,Lương Tài,3/28/2021,0,0,12,5,1,0,12,Tốt
265,Lương Tài,3/29/2021,0,0,22,3,1,0,22,Tốt
266,Lương Tài,3/30/2021,0,0,19,3,3,0,19,Tốt
267,Lương Tài,3/31/2021,0,0,21,4,5,0,21,Tốt
268,Lương Tài,4/1/2021,0,0,18,3,5,0,18,Tốt
269,Lương Tài,4/2/2021,0,0,16,5,4,0,16,Tốt
270,Lương Tài,4/3/2021,0,0,13,7,5,0,13,Tốt
271,Lương Tài,4/4/2021,0,65,16,11,7,0,65,Vừa Phải
272,Lương Tài,4/5/2021,117,57,20,6,16,0,117,Không tốt cho người nhạy cảm
273,Lương Tài,4/6/2021,99,38,34,6,9,0,99,Vừa Phải
274,Lương Tài,4/7/2021,51,35,30,3,5,0,51,Vừa Phải
275,Lương Tài,4/8/2021,48,41,25,5,5,0,48,Tốt
276,Lương Tài,4/9/2021,64,58,18,4,11,0,64,Vừa Phải
277,Lương Tài,4/10/2021,93,50,11,9,14,0,93,Vừa Phải
278,Lương Tài,4/11/2021,83,34,22,9,8,0,83,Vừa Phải
279,Lương Tài,4/12/2021,42,34,21,4,5,0,42,Tốt
280,Lương Tài,4/13/2021,37,30,18,4,5,0,37,Tốt
281,Lương Tài,4/14/2021,31,32,19,3,5,0,32,Tốt
282,Lương Tài,4/15/2021,33,28,16,3,4,0,33,Tốt
283,Lương Tài,4/16/2021,33,27,18,4,4,0,33,Tốt
284,Lương Tài,4/17/2021,38,38,13,5,9,0,38,Tốt
285,Lương Tài,4/18/2021,58,37,14,8,19,0,58,Vừa Phải
286,Lương Tài,4/19/2021,46,28,26,4,5,2,46,Tốt
287,Lương Tài,4/20/2021,32,27,22,3,4,2,32,Tốt
288,Lương Tài,4/21/2021,32,31,23,2,4,2,32,Tốt
289,Lương Tài,4/22/2021,32,31,23,3,3,2,32,Tốt
290,Lương Tài,4/23/2021,31,35,18,4,4,2,35,Tốt
291,Lương Tài,4/24/2021,38,30,23,4,3,3,38,Tốt
292,Lương Tài,4/25/2021,43,24,20,5,4,4,43,Tốt
293,Lương Tài,4/26/2021,35,26,28,5,4,2,35,Tốt
294,Lương Tài,4/27/2021,31,38,23,7,21,2,38,Tốt
295,Lương Tài,4/28/2021,57,22,21,6,9,1,57,Vừa Phải
296,Lương Tài,4/29/2021,27,0,42,2,5,0,42,Tốt
297,Lương Tài,5/2/2021,0,35,0,0,0,1,35,Tốt
298,Lương Tài,5/3/2021,33,37,18,1,3,1,37,Tốt
299,Lương Tài,5/4/2021,37,26,37,2,2,1,37,Tốt
300,Lương Tài,5/5/2021,34,48,29,5,3,1,48,Tốt
301,Lương Tài,5/6/2021,67,36,38,5,6,1,67,Vừa Phải
302,Lương Tài,5/7/2021,42,33,23,3,2,1,42,Tốt
303,Lương Tài,5/8/2021,39,28,28,4,2,1,39,Tốt
304,Lương Tài,5/9/2021,32,33,26,2,2,1,33,Tốt
305,Lương Tài,5/10/2021,43,42,33,1,1,4,43,Tốt
306,Lương Tài,5/11/2021,63,36,42,3,4,1,63,Vừa Phải
307,Lương Tài,5/12/2021,51,31,35,3,3,1,51,Vừa Phải
308,Lương Tài,5/13/2021,38,27,20,5,3,1,38,Tốt
309,Lương Tài,5/14/2021,36,27,25,4,3,1,36,Tốt
310,Lương Tài,5/15/2021,32,29,25,2,3,1,32,Tốt
311,Lương Tài,5/16/2021,37,22,26,1,3,1,37,Tốt
312,Lương Tài,5/17/2021,26,18,19,1,3,0,26,Tốt
313,Lương Tài,5/18/2021,20,27,147,1,3,0,147,Không tốt cho người nhạy cảm
314,Lương Tài,5/19/2021,34,31,160,2,3,1,160,Không tốt
315,Lương Tài,5/20/2021,41,29,179,2,3,1,179,Không tốt
316,Lương Tài,5/21/2021,37,23,166,1,3,1,166,Không tốt
317,Lương Tài,5/22/2021,30,19,7,0,3,1,30,Tốt
318,Lương Tài,5/23/2021,24,20,12,0,3,1,24,Tốt
319,Lương Tài,5/24/2021,27,19,12,1,3,1,27,Tốt
320,Lương Tài,5/25/2021,28,29,15,1,3,1,29,Tốt
321,Lương Tài,5/26/2021,41,13,17,1,3,1,41,Tốt
322,Lương Tài,5/27/2021,14,16,16,0,3,1,16,Tốt
323,Lương Tài,5/28/2021,19,23,19,0,3,1,23,Tốt
324,Lương Tài,5/29/2021,31,34,26,0,3,1,34,Tốt
325,Lương Tài,5/30/2021,50,41,26,1,1,1,50,Tốt
326,Lương Tài,5/31/2021,62,42,29,1,2,1,62,Vừa Phải
327,Lương Tài,6/1/2021,66,60,24,1,2,1,66,Vừa Phải
328,Lương Tài,6/2/2021,106,36,431,1,2,1,431,Nguy hiểm
329,Lương Tài,6/3/2021,55,51,500,0,2,1,500,Nguy hiểm
330,Lương Tài,6/4/2021,91,69,10,1,2,1,91,Vừa Phải
331,Lương Tài,6/5/2021,117,92,32,1,10,1,117,Không tốt cho người nhạy cảm
332,Lương Tài,6/6/2021,178,50,46,1,5,1,178,Không tốt
333,Lương Tài,6/7/2021,86,24,26,1,9,1,86,Vừa Phải
334,Lương Tài,6/8/2021,34,22,29,1,3,1,34,Tốt
335,Lương Tài,6/9/2021,31,19,36,1,4,1,36,Tốt
336,Lương Tài,6/10/2021,21,26,23,1,3,1,26,Tốt
337,Lương Tài,6/11/2021,38,38,26,1,3,1,38,Tốt
338,Lương Tài,6/12/2021,59,9,32,1,3,1,59,Vừa Phải
339,Lương Tài,6/13/2021,9,18,22,1,3,1,22,Tốt
340,Lương Tài,6/14/2021,21,26,28,0,3,1,28,Tốt
341,Lương Tài,6/15/2021,30,32,34,1,4,1,34,Tốt
342,Lương Tài,6/16/2021,36,28,27,1,3,1,36,Tốt
343,Lương Tài,6/17/2021,33,29,48,1,3,1,48,Tốt
344,Lương Tài,6/18/2021,33,32,39,1,3,1,39,Tốt
345,Lương Tài,6/19/2021,42,33,36,1,3,1,42,Tốt
346,Lương Tài,6/20/2021,46,45,37,1,3,1,46,Tốt
347,Lương Tài,6/21/2021,56,51,92,1,3,1,92,Vừa Phải
348,Lương Tài,6/22/2021,75,25,65,1,3,1,75,Vừa Phải
349,Lương Tài,6/23/2021,31,24,67,1,3,1,67,Vừa Phải
350,Lương Tài,6/24/2021,27,17,26,1,3,1,27,Tốt
351,Lương Tài,6/25/2021,18,19,33,1,3,1,33,Tốt
352,Lương Tài,6/26/2021,18,23,37,1,3,1,37,Tốt
353,Lương Tài,6/27/2021,22,21,30,1,3,1,30,Tốt
354,Lương Tài,6/28/2021,21,26,30,1,3,1,30,Tốt
355,Lương Tài,6/29/2021,22,24,32,1,3,1,32,Tốt
356,Lương Tài,6/30/2021,22,19,36,1,3,1,36,Tốt
357,Lương Tài,7/1/2021,20,17,27,1,4,1,27,Tốt
358,Lương Tài,7/2/2021,16,14,24,1,5,1,24,Tốt
359,Lương Tài,7/3/2021,16,0,45,3,3,1,45,Tốt
360,Lương Tài,7/4/2021,0,0,40,2,3,1,40,Tốt
361,Lương Tài,7/5/2021,0,0,26,4,3,1,26,Tốt
362,Lương Tài,7/6/2021,0,0,31,4,3,1,31,Tốt
363,Lương Tài,7/7/2021,0,0,23,3,3,1,23,Tốt
364,Lương Tài,7/8/2021,0,0,23,5,3,1,23,Tốt
365,Lương Tài,7/9/2021,0,0,25,2,3,1,25,Tốt
366,Lương Tài,7/10/2021,0,0,23,3,3,1,23,Tốt
367,Lương Tài,7/11/2021,0,0,23,2,3,1,23,Tốt
368,Lương Tài,7/12/2021,0,0,21,2,3,1,21,Tốt
369,Lương Tài,7/13/2021,0,0,24,1,3,1,24,Tốt
370,Lương Tài,7/14/2021,0,0,22,2,3,1,22,Tốt
371,Lương Tài,7/15/2021,0,0,29,2,3,1,29,Tốt
372,Lương Tài,7/16/2021,0,0,35,3,3,1,35,Tốt
373,Lương Tài,7/17/2021,0,0,27,4,3,1,27,Tốt
374,Lương Tài,7/18/2021,0,0,37,6,3,1,37,Tốt
