,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
143,Hữu Lũng,5/19/2022,99,128,2,0,118,1,128,Không tốt cho người nhạy cảm
144,Hữu Lũng,5/20/2022,110,78,2,0,118,1,118,Không tốt cho người nhạy cảm
145,Hữu Lũng,5/21/2022,53,50,3,0,118,2,118,Không tốt cho người nhạy cảm
146,Hữu Lũng,5/22/2022,47,24,3,0,117,3,117,Không tốt cho người nhạy cảm
147,Hữu Lũng,5/23/2022,21,15,2,0,117,2,117,Không tốt cho người nhạy cảm
148,Hữu Lũng,5/24/2022,17,43,3,0,117,1,117,Không tốt cho người nhạy cảm
149,Hữu Lũng,5/25/2022,41,61,3,0,116,1,116,Không tốt cho người nhạy cảm
150,Hữu Lũng,5/26/2022,53,46,3,0,116,1,116,Không tốt cho người nhạy cảm
151,Hữu Lũng,5/27/2022,42,28,6,0,120,1,120,Không tốt cho người nhạy cảm
152,Hữu Lũng,5/28/2022,28,71,48,0,117,1,117,Không tốt cho người nhạy cảm
153,Hữu Lũng,5/29/2022,61,55,2,0,118,1,118,Không tốt cho người nhạy cảm
154,Hữu Lũng,5/30/2022,43,36,0,0,128,3,128,Không tốt cho người nhạy cảm
155,Hữu Lũng,5/31/2022,29,42,1,0,128,1,128,Không tốt cho người nhạy cảm
156,Hữu Lũng,6/1/2022,36,35,1,0,129,1,129,Không tốt cho người nhạy cảm
157,Hữu Lũng,6/2/2022,34,33,5,0,134,2,134,Không tốt cho người nhạy cảm
158,Hữu Lũng,6/3/2022,26,43,5,0,132,2,132,Không tốt cho người nhạy cảm
159,Hữu Lũng,6/4/2022,38,39,1,0,136,1,136,Không tốt cho người nhạy cảm
160,Hữu Lũng,6/5/2022,32,32,1,0,138,2,138,Không tốt cho người nhạy cảm
161,Hữu Lũng,6/6/2022,31,49,0,0,136,3,136,Không tốt cho người nhạy cảm
162,Hữu Lũng,6/7/2022,33,59,1,0,135,3,135,Không tốt cho người nhạy cảm
163,Hữu Lũng,6/8/2022,41,55,0,0,0,3,55,Vừa Phải
164,Hữu Lũng,6/9/2022,44,37,2,0,0,3,44,Tốt
165,Hữu Lũng,6/10/2022,33,23,0,0,0,4,33,Tốt
166,Hữu Lũng,6/11/2022,31,51,1,0,0,5,51,Vừa Phải
167,Hữu Lũng,6/12/2022,47,76,0,0,0,40,76,Vừa Phải
168,Hữu Lũng,6/13/2022,56,34,1,0,0,62,62,Vừa Phải
169,Hữu Lũng,6/14/2022,25,41,0,0,0,62,62,Vừa Phải
170,Hữu Lũng,6/15/2022,34,15,0,0,0,58,58,Vừa Phải
171,Hữu Lũng,6/16/2022,15,56,2,0,0,24,56,Vừa Phải
172,Hữu Lũng,6/17/2022,38,67,3,0,0,19,67,Vừa Phải
173,Hữu Lũng,6/18/2022,52,58,2,0,0,15,58,Vừa Phải
174,Hữu Lũng,6/19/2022,41,42,4,0,0,13,42,Tốt
175,Hữu Lũng,6/20/2022,30,50,1,0,0,9,50,Tốt
176,Hữu Lũng,6/21/2022,32,45,2,0,0,2,45,Tốt
177,Hữu Lũng,6/22/2022,30,46,2,0,0,2,46,Tốt
178,Hữu Lũng,6/23/2022,33,61,4,0,0,2,61,Vừa Phải
179,Hữu Lũng,6/24/2022,43,62,4,0,0,2,62,Vừa Phải
180,Hữu Lũng,6/25/2022,41,35,4,0,0,2,41,Tốt
181,Hữu Lũng,6/26/2022,28,35,4,0,0,1,35,Tốt
182,Hữu Lũng,6/27/2022,25,49,5,0,0,1,49,Tốt
183,Hữu Lũng,6/28/2022,40,44,4,0,0,1,44,Tốt
184,Hữu Lũng,6/29/2022,38,51,4,0,0,1,51,Vừa Phải
185,Hữu Lũng,6/30/2022,40,42,4,0,0,2,42,Tốt
186,Hữu Lũng,7/1/2022,39,51,4,0,0,1,51,Vừa Phải
187,Hữu Lũng,7/2/2022,50,62,4,0,0,5,62,Vừa Phải
188,Hữu Lũng,7/3/2022,56,57,4,0,0,1,57,Vừa Phải
189,Hữu Lũng,7/4/2022,39,32,4,0,0,1,39,Tốt
190,Hữu Lũng,7/5/2022,28,47,4,0,0,1,47,Tốt
191,Hữu Lũng,7/6/2022,33,40,4,0,0,1,40,Tốt
192,Hữu Lũng,7/7/2022,33,11,4,0,0,2,33,Tốt
193,Hữu Lũng,7/8/2022,9,20,4,0,0,1,20,Tốt
194,Hữu Lũng,7/9/2022,16,24,4,0,0,2,24,Tốt
195,Hữu Lũng,7/10/2022,18,30,4,0,0,2,30,Tốt
196,Hữu Lũng,7/11/2022,22,21,4,0,0,6,22,Tốt
197,Hữu Lũng,7/12/2022,18,27,4,0,0,4,27,Tốt
198,Hữu Lũng,7/13/2022,21,1,4,0,0,3,21,Tốt
199,Hữu Lũng,7/14/2022,1,1,4,0,0,3,4,Tốt
200,Hữu Lũng,7/15/2022,2,2,4,0,0,1,4,Tốt
201,Hữu Lũng,7/16/2022,3,4,4,0,0,1,4,Tốt
202,Hữu Lũng,7/17/2022,7,4,4,0,0,1,7,Tốt
203,Hữu Lũng,7/18/2022,7,1,4,0,0,1,7,Tốt
204,Hữu Lũng,7/19/2022,0,2,3,0,0,2,3,Tốt
205,Hữu Lũng,7/20/2022,4,3,4,0,0,3,4,Tốt
206,Hữu Lũng,7/21/2022,4,1,4,0,0,2,4,Tốt
207,Hữu Lũng,7/22/2022,1,1,4,0,0,1,4,Tốt
208,Hữu Lũng,7/23/2022,1,1,4,0,0,2,4,Tốt
209,Hữu Lũng,7/24/2022,1,2,4,0,0,3,4,Tốt
210,Hữu Lũng,7/25/2022,3,1,4,0,0,3,4,Tốt
211,Hữu Lũng,7/26/2022,2,2,4,0,0,2,4,Tốt
212,Hữu Lũng,7/27/2022,2,2,5,0,0,3,5,Tốt
213,Hữu Lũng,7/28/2022,1,2,4,0,0,2,4,Tốt
214,Hữu Lũng,7/29/2022,2,1,5,0,0,1,5,Tốt
215,Hữu Lũng,7/30/2022,1,1,5,0,0,1,5,Tốt
216,Hữu Lũng,7/31/2022,1,1,5,0,0,1,5,Tốt
217,Hữu Lũng,8/1/2022,1,1,5,0,0,1,5,Tốt
218,Hữu Lũng,8/2/2022,1,2,5,0,0,3,5,Tốt
219,Hữu Lũng,8/3/2022,3,2,5,0,0,2,5,Tốt
220,Hữu Lũng,8/4/2022,3,1,5,0,0,3,5,Tốt
221,Hữu Lũng,8/5/2022,1,0,4,0,0,1,4,Tốt
222,Hữu Lũng,8/6/2022,0,1,4,0,0,1,4,Tốt
223,Hữu Lũng,8/7/2022,2,1,4,0,0,2,4,Tốt
224,Hữu Lũng,8/8/2022,1,1,5,0,0,1,5,Tốt
225,Hữu Lũng,8/9/2022,2,7,5,0,0,4,7,Tốt
226,Hữu Lũng,8/10/2022,10,1,5,0,0,1,10,Tốt
227,Hữu Lũng,8/11/2022,1,1,5,0,0,2,5,Tốt
228,Hữu Lũng,8/12/2022,2,2,6,0,0,1,6,Tốt
229,Hữu Lũng,8/13/2022,6,1,7,0,0,1,7,Tốt
230,Hữu Lũng,8/14/2022,1,1,5,0,0,1,5,Tốt
231,Hữu Lũng,8/15/2022,1,1,4,0,0,2,4,Tốt
232,Hữu Lũng,8/16/2022,1,1,4,0,0,2,4,Tốt
233,Hữu Lũng,8/17/2022,1,1,4,0,0,3,4,Tốt
234,Hữu Lũng,8/18/2022,1,1,5,0,0,2,5,Tốt
235,Hữu Lũng,8/19/2022,1,20,4,0,0,3,20,Tốt
236,Hữu Lũng,8/20/2022,20,6,4,0,0,1,20,Tốt
237,Hữu Lũng,8/21/2022,8,19,4,0,0,1,19,Tốt
238,Hữu Lũng,8/22/2022,15,56,5,0,0,1,56,Vừa Phải
239,Hữu Lũng,8/23/2022,38,65,3,0,0,1,65,Vừa Phải
240,Hữu Lũng,8/24/2022,49,50,1,0,0,2,50,Tốt
241,Hữu Lũng,8/25/2022,43,3,1,0,0,1,43,Tốt
242,Hữu Lũng,8/26/2022,3,29,1,0,0,2,29,Tốt
243,Hữu Lũng,8/27/2022,23,66,1,0,0,1,66,Vừa Phải
244,Hữu Lũng,8/28/2022,49,85,1,0,0,2,85,Vừa Phải
245,Hữu Lũng,8/29/2022,70,89,1,0,0,1,89,Vừa Phải
246,Hữu Lũng,8/30/2022,73,87,3,0,0,2,87,Vừa Phải
247,Hữu Lũng,8/31/2022,77,54,3,0,0,2,77,Vừa Phải
248,Hữu Lũng,9/1/2022,45,47,5,0,0,1,47,Tốt
249,Hữu Lũng,9/2/2022,37,72,4,0,0,2,72,Vừa Phải
250,Hữu Lũng,9/3/2022,68,57,5,0,0,2,68,Vừa Phải
251,Hữu Lũng,9/4/2022,52,69,5,0,0,1,69,Vừa Phải
252,Hữu Lũng,9/5/2022,56,79,5,0,0,1,79,Vừa Phải
253,Hữu Lũng,9/6/2022,72,68,6,0,0,1,72,Vừa Phải
254,Hữu Lũng,9/7/2022,71,9,5,0,0,3,71,Vừa Phải
255,Hữu Lũng,9/8/2022,14,48,5,0,0,2,48,Tốt
256,Hữu Lũng,9/9/2022,45,82,5,0,0,1,82,Vừa Phải
257,Hữu Lũng,9/10/2022,52,74,5,0,0,2,74,Vừa Phải
258,Hữu Lũng,9/11/2022,53,116,6,0,0,1,116,Không tốt cho người nhạy cảm
259,Hữu Lũng,9/12/2022,93,136,6,0,0,1,136,Không tốt cho người nhạy cảm
260,Hữu Lũng,9/13/2022,108,115,5,0,0,4,115,Không tốt cho người nhạy cảm
261,Hữu Lũng,9/14/2022,101,95,5,0,0,2,101,Không tốt cho người nhạy cảm
262,Hữu Lũng,9/15/2022,80,62,5,0,0,1,80,Vừa Phải
263,Hữu Lũng,9/16/2022,52,78,6,0,0,1,78,Vừa Phải
264,Hữu Lũng,9/17/2022,58,159,6,0,0,1,159,Không tốt
265,Hữu Lũng,9/18/2022,115,123,5,0,0,2,123,Không tốt cho người nhạy cảm
266,Hữu Lũng,9/19/2022,104,102,6,0,0,1,104,Không tốt cho người nhạy cảm
267,Hữu Lũng,9/20/2022,86,90,6,0,0,3,90,Vừa Phải
268,Hữu Lũng,9/21/2022,74,91,6,0,0,2,91,Vừa Phải
269,Hữu Lũng,9/22/2022,62,94,5,0,0,2,94,Vừa Phải
270,Hữu Lũng,9/23/2022,80,32,6,0,0,1,80,Vừa Phải
271,Hữu Lũng,9/24/2022,33,69,5,0,0,2,69,Vừa Phải
272,Hữu Lũng,9/25/2022,68,81,6,0,0,2,81,Vừa Phải
273,Hữu Lũng,9/26/2022,72,110,7,0,0,1,110,Không tốt cho người nhạy cảm
274,Hữu Lũng,9/27/2022,100,83,6,0,0,3,100,Vừa Phải
275,Hữu Lũng,9/28/2022,93,35,7,0,0,3,93,Vừa Phải
276,Hữu Lũng,9/29/2022,35,33,5,0,0,3,35,Tốt
277,Hữu Lũng,9/30/2022,26,13,5,0,0,1,26,Tốt
278,Hữu Lũng,10/1/2022,11,11,5,0,0,1,11,Tốt
279,Hữu Lũng,10/2/2022,11,36,6,0,0,2,36,Tốt
280,Hữu Lũng,10/3/2022,26,53,6,0,0,1,53,Vừa Phải
281,Hữu Lũng,10/4/2022,42,56,6,0,0,1,56,Vừa Phải
282,Hữu Lũng,10/5/2022,46,72,6,0,0,2,72,Vừa Phải
283,Hữu Lũng,10/6/2022,72,61,6,0,0,2,72,Vừa Phải
284,Hữu Lũng,10/7/2022,62,42,7,0,0,1,62,Vừa Phải
285,Hữu Lũng,10/8/2022,44,40,5,0,0,1,44,Tốt
286,Hữu Lũng,10/9/2022,35,43,9,0,0,2,43,Tốt
287,Hữu Lũng,10/10/2022,38,81,10,0,0,1,81,Vừa Phải
288,Hữu Lũng,10/11/2022,70,79,12,0,0,2,79,Vừa Phải
289,Hữu Lũng,10/12/2022,74,83,12,0,0,2,83,Vừa Phải
290,Hữu Lũng,10/13/2022,86,83,21,0,0,3,86,Vừa Phải
291,Hữu Lũng,10/14/2022,88,92,25,0,0,3,92,Vừa Phải
292,Hữu Lũng,10/15/2022,99,95,22,0,0,3,99,Vừa Phải
293,Hữu Lũng,10/16/2022,98,87,23,0,0,3,98,Vừa Phải
294,Hữu Lũng,10/17/2022,93,104,41,0,0,3,104,Không tốt cho người nhạy cảm
295,Hữu Lũng,10/18/2022,94,70,17,0,0,2,94,Vừa Phải
296,Hữu Lũng,10/19/2022,85,11,8,0,0,3,85,Vừa Phải
297,Hữu Lũng,10/20/2022,21,32,8,0,0,3,32,Tốt
298,Hữu Lũng,10/21/2022,40,71,9,0,0,3,71,Vừa Phải
299,Hữu Lũng,10/22/2022,72,84,10,0,0,2,84,Vừa Phải
300,Hữu Lũng,10/23/2022,88,85,13,0,0,2,88,Vừa Phải
301,Hữu Lũng,10/24/2022,102,117,10,0,0,4,117,Không tốt cho người nhạy cảm
302,Hữu Lũng,10/25/2022,152,89,9,0,0,3,152,Không tốt
303,Hữu Lũng,10/26/2022,114,71,9,0,0,2,114,Không tốt cho người nhạy cảm
304,Hữu Lũng,10/27/2022,78,70,11,0,0,2,78,Vừa Phải
305,Hữu Lũng,10/28/2022,81,62,16,0,0,2,81,Vừa Phải
306,Hữu Lũng,10/29/2022,80,72,14,0,0,2,80,Vừa Phải
307,Hữu Lũng,10/30/2022,83,41,17,0,0,1,83,Vừa Phải
308,Hữu Lũng,10/31/2022,37,84,17,0,0,3,84,Vừa Phải
309,Hữu Lũng,11/1/2022,87,95,12,0,0,2,95,Vừa Phải
310,Hữu Lũng,11/2/2022,102,94,20,0,0,2,102,Không tốt cho người nhạy cảm
311,Hữu Lũng,11/3/2022,98,0,0,0,0,0,98,Vừa Phải
312,Hữu Lũng,11/5/2022,0,116,6,7,0,5,116,Không tốt cho người nhạy cảm
313,Hữu Lũng,11/6/2022,143,94,16,6,0,3,143,Không tốt cho người nhạy cảm
314,Hữu Lũng,11/7/2022,120,112,14,5,0,3,120,Không tốt cho người nhạy cảm
315,Hữu Lũng,11/8/2022,134,111,13,5,0,3,134,Không tốt cho người nhạy cảm
316,Hữu Lũng,11/9/2022,127,98,8,3,0,3,127,Không tốt cho người nhạy cảm
317,Hữu Lũng,11/10/2022,110,78,7,4,0,2,110,Không tốt cho người nhạy cảm
318,Hữu Lũng,11/11/2022,91,83,9,4,0,1,91,Vừa Phải
319,Hữu Lũng,11/12/2022,90,64,7,3,0,1,90,Vừa Phải
320,Hữu Lũng,11/13/2022,78,90,8,3,0,1,90,Vừa Phải
321,Hữu Lũng,11/14/2022,106,74,6,3,0,1,106,Không tốt cho người nhạy cảm
322,Hữu Lũng,11/15/2022,86,49,9,3,0,1,86,Vừa Phải
323,Hữu Lũng,11/16/2022,50,1,6,3,0,1,50,Tốt
324,Hữu Lũng,11/17/2022,1,1,8,3,0,1,8,Tốt
325,Hữu Lũng,11/18/2022,1,5,8,3,0,5,8,Tốt
326,Hữu Lũng,11/19/2022,2,1,8,2,0,5,8,Tốt
327,Hữu Lũng,11/20/2022,1,4,12,3,0,3,12,Tốt
328,Hữu Lũng,11/21/2022,1,1,8,4,0,4,8,Tốt
329,Hữu Lũng,11/22/2022,1,1,8,3,0,4,8,Tốt
330,Hữu Lũng,11/23/2022,1,1,6,2,0,4,6,Tốt
331,Hữu Lũng,11/24/2022,0,1,3,3,0,3,3,Tốt
332,Hữu Lũng,11/25/2022,1,2,2,3,0,4,4,Tốt
333,Hữu Lũng,11/26/2022,5,3,5,2,0,4,5,Tốt
334,Hữu Lũng,11/27/2022,4,1,5,2,0,5,5,Tốt
335,Hữu Lũng,11/28/2022,2,1,6,2,0,5,6,Tốt
336,Hữu Lũng,11/29/2022,2,0,0,0,0,0,2,Tốt
337,Hữu Lũng,12/1/2022,0,39,11,2,0,2,39,Tốt
338,Hữu Lũng,12/2/2022,26,38,9,3,0,1,38,Tốt
339,Hữu Lũng,12/3/2022,34,29,8,1,0,1,34,Tốt
340,Hữu Lũng,12/4/2022,20,34,13,2,0,1,34,Tốt
341,Hữu Lũng,12/5/2022,25,106,14,4,0,1,106,Không tốt cho người nhạy cảm
342,Hữu Lũng,12/6/2022,102,71,19,4,0,1,102,Không tốt cho người nhạy cảm
343,Hữu Lũng,12/7/2022,78,65,13,4,0,1,78,Vừa Phải
344,Hữu Lũng,12/8/2022,66,50,13,2,0,1,66,Vừa Phải
345,Hữu Lũng,12/9/2022,56,60,13,3,0,1,60,Vừa Phải
